 ,Value
1,3610.150
2,3571.907
3,3542.142
4,3573.536
5,3614.730
6,3645.194
7,3645.228
8,3612.615
9,3683.013
10,3729.543
11,3767.913
12,3608.782
13,3607.934
14,3658.601
15,3636.033
16,3634.038
17,3618.280
18,3616.811
19,3654.632
20,3636.601
21,3584.940
22,3550.457
23,3539.784
24,3569.669
25,3550.367
26,3540.871
27,3530.483
28,3489.601
29,3492.428
30,3530.071
31,3511.909
32,3483.470
33,3497.354
34,3552.144
35,3527.483
36,3569.744
37,3561.236
38,3556.081
39,3631.651
40,3607.279
41,3545.526
42,3518.933
43,3437.891
44,3407.581
45,3453.390
46,3484.118
47,3537.322
48,3491.240
49,3450.166
50,3485.362
51,3481.174
52,3444.435
53,3394.412
54,3440.442
55,3447.030
56,3489.933
57,3521.950
58,3471.412
59,3435.872
60,3439.093
61,3467.252
62,3452.022
63,3463.907
64,3415.772
65,3407.098
66,3406.917
67,3458.466
68,3549.348
69,3552.939
70,3497.584
71,3469.725
72,3512.753
73,3538.824
74,3493.843
75,3447.945
76,3450.854
