 ,Value
1,3681.994
2,3577.573
3,3558.766
4,3569.217
5,3594.031
6,3589.835
7,3583.079
8,3631.179
9,3615.716
10,3551.627
11,3627.380
12,3607.558
13,3575.552
14,3558.252
15,3572.658
16,3629.542
17,3621.312
18,3541.866
19,3588.539
20,3518.608
21,3502.138
22,3511.864
23,3558.418
24,3487.328
25,3512.064
26,3538.392
27,3595.972
28,3528.932
29,3570.693
30,3540.286
31,3524.183
32,3448.252
33,3506.458
34,3505.285
35,3453.135
36,3463.121
37,3502.199
38,3462.635
39,3455.616
40,3452.720
41,3449.028
42,3446.622
43,3435.822
44,3445.354
45,3449.405
46,3486.598
47,3476.954
48,3455.932
49,3451.784
50,3387.987
51,3444.992
52,3452.176
53,3479.077
54,3484.482
55,3489.460
56,3544.984
57,3540.612
58,3430.989
59,3480.724
60,3493.292
61,3452.063
62,3487.880
63,3509.824
64,3474.589
65,3451.841
66,3491.203
67,3515.243
68,3530.836
69,3534.404
70,3561.428
71,3535.542
72,3505.525
73,3513.573
74,3434.798
75,3475.306
76,3515.175
