 ,Value
1,3480.430
2,3509.272
3,3529.265
4,3492.322
5,3477.761
6,3494.570
7,3470.353
8,3415.921
9,3433.589
10,3463.009
11,3437.595
12,3455.582
13,3444.454
14,3454.790
15,3426.817
16,3428.372
17,3452.064
18,3404.463
19,3366.044
20,3416.338
21,3417.838
22,3393.962
23,3422.740
24,3437.479
25,3435.225
26,3453.357
27,3453.291
28,3475.732
29,3479.786
30,3481.355
31,3426.515
32,3410.729
33,3450.819
34,3452.803
35,3427.105
36,3427.130
37,3436.823
38,3438.160
39,3448.656
40,3458.125
41,3470.018
42,3450.703
43,3434.311
44,3451.011
45,3466.418
46,3462.137
47,3432.851
48,3432.903
49,3439.187
50,3422.276
51,3455.357
52,3492.376
53,3480.777
54,3439.937
55,3451.281
56,3475.785
57,3434.995
58,3442.515
59,3476.462
60,3491.246
61,3470.095
62,3470.878
63,3459.808
64,3494.115
65,3477.926
66,3462.404
67,3509.832
68,3504.914
69,3467.369
70,3563.450
71,3534.261
72,3529.217
73,3518.838
74,3515.302
75,3531.125
76,3583.323
77,3488.364
78,3463.856
79,3490.790
80,3516.819
81,3543.878
82,3521.145
83,3537.937
84,3515.677
85,3474.772
86,3475.846
87,3518.112
