 ,Value
1,3277.691
2,3300.606
3,3332.875
4,3282.331
5,3250.065
6,3254.516
7,3253.574
8,3236.071
9,3243.199
10,3222.880
11,3237.976
12,3257.715
13,3249.217
14,3281.172
15,3277.767
16,3264.308
17,3271.117
18,3267.169
19,3265.001
20,3285.950
21,3271.278
22,3290.469
23,3270.969
24,3267.989
25,3306.276
26,3285.518
27,3284.530
28,3295.526
29,3328.193
30,3288.339
31,3266.642
32,3307.896
33,3321.731
34,3289.218
35,3272.790
36,3322.172
37,3335.193
38,3334.515
39,3375.852
40,3305.431
41,3273.704
42,3345.043
43,3298.050
44,3278.834
45,3330.920
46,3331.607
47,3352.730
48,3359.455
49,3348.503
50,3344.856
51,3324.529
52,3324.111
53,3322.876
54,3340.111
55,3342.157
56,3343.303
57,3367.321
58,3333.910
59,3345.599
60,3303.545
61,3338.579
62,3363.368
63,3361.923
64,3377.473
65,3378.803
66,3364.340
67,3403.464
68,3363.897
69,3380.944
70,3354.190
71,3351.440
72,3394.066
73,3318.921
74,3328.713
75,3321.210
76,3350.781
77,3346.829
78,3375.372
79,3361.347
80,3352.182
81,3423.436
82,3425.422
83,3396.954
84,3406.316
85,3356.750
86,3358.113
87,3355.173
88,3353.398
89,3341.859
90,3351.500
91,3357.036
92,3355.126
93,3395.502
94,3389.102
95,3406.455
96,3380.645
97,3390.520
98,3395.631
99,3441.501
100,3420.837
101,3456.523
102,3402.415
103,3393.910
104,3419.727
105,3403.789
106,3366.372
107,3360.212
108,3322.664
109,3329.927
110,3315.680
111,3351.893
112,3373.550
113,3363.042
114,3396.182
115,3368.978
116,3346.877
117,3338.643
118,3328.031
119,3303.642
120,3302.655
121,3289.387
122,3298.684
123,3260.663
124,3343.204
125,3277.723
126,3253.267
127,3257.372
128,3313.433
129,3283.163
130,3286.045
131,3286.539
132,3283.543
133,3298.644
