X	Y
735.000	582.000
734.096	582.434
733.194	582.871
732.294	583.313
731.398	583.763
730.507	584.222
729.622	584.693
728.745	585.179
727.876	585.680
727.019	586.199
726.172	586.737
725.339	587.294
724.520	587.872
723.716	588.471
722.928	589.091
722.157	589.732
721.404	590.394
720.670	591.077
719.954	591.779
719.258	592.500
718.580	593.239
717.922	593.995
717.283	594.767
716.662	595.555
716.058	596.355
715.472	597.168
714.900	597.992
714.344	598.826
713.801	599.669
713.273	600.521
712.758	601.382
712.255	602.249
711.766	603.124
711.289	604.006
710.823	604.893
710.370	605.788
709.927	606.687
709.497	607.593
709.077	608.503
708.669	609.419
708.272	610.340
707.886	611.265
707.512	612.195
707.148	613.130
706.797	614.069
706.456	615.011
706.128	615.959
705.810	616.910
705.505	617.865
705.212	618.824
704.931	619.786
704.663	620.752
704.408	621.722
704.167	622.695
703.938	623.671
703.725	624.651
703.526	625.633
703.343	626.619
703.175	627.607
703.023	628.598
702.890	629.592
702.773	630.588
702.676	631.586
702.600	632.585
702.544	633.586
702.510	634.588
702.501	635.591
702.516	636.593
702.556	637.595
702.621	638.596
702.712	639.594
702.827	640.590
702.967	641.583
703.131	642.572
703.319	643.557
703.529	644.537
703.763	645.512
704.018	646.481
704.295	647.445
704.591	648.403
704.907	649.354
705.242	650.299
705.593	651.238
705.961	652.171
706.344	653.098
706.741	654.018
707.151	654.933
707.572	655.843
708.005	656.747
708.446	657.647
708.896	658.543
709.353	659.436
709.815	660.325
710.282	661.213
710.752	662.098
711.224	662.983
711.696	663.867
712.167	664.752
712.638	665.638
713.109	666.523
713.578	667.409
714.047	668.295
714.516	669.181
714.984	670.068
715.452	670.955
715.919	671.842
716.386	672.729
716.852	673.617
717.318	674.504
717.783	675.392
718.249	676.280
718.714	677.169
719.178	678.057
719.643	678.945
720.107	679.834
720.572	680.723
721.036	681.611
721.500	682.500
