X	Y
744.000	564.000
743.142	564.512
742.284	565.024
741.426	565.537
740.570	566.051
739.714	566.567
738.860	567.086
738.007	567.606
737.156	568.130
736.307	568.657
735.460	569.188
734.616	569.723
733.776	570.262
732.938	570.807
732.104	571.358
731.274	571.914
730.449	572.478
729.628	573.048
728.813	573.625
728.003	574.211
727.200	574.805
726.403	575.407
725.613	576.019
724.830	576.641
724.057	577.273
723.292	577.916
722.536	578.570
721.791	579.235
721.056	579.913
720.333	580.602
719.622	581.304
718.923	582.018
718.237	582.745
717.565	583.484
716.906	584.235
716.261	584.999
715.632	585.775
715.017	586.562
714.418	587.362
713.836	588.174
713.269	588.997
712.719	589.831
712.185	590.676
711.669	591.531
711.170	592.397
710.689	593.273
710.225	594.158
709.779	595.052
709.350	595.955
708.940	596.865
708.546	597.784
708.170	598.710
707.812	599.643
707.471	600.582
707.148	601.527
706.841	602.478
706.551	603.434
706.277	604.395
706.019	605.360
705.778	606.330
705.552	607.304
705.343	608.281
705.149	609.261
704.970	610.244
704.808	611.230
704.660	612.218
704.528	613.208
704.411	614.201
704.309	615.195
704.222	616.190
704.150	617.187
704.094	618.184
704.052	619.183
704.025	620.182
704.014	621.181
704.017	622.180
704.035	623.179
704.067	624.178
704.115	625.176
704.178	626.173
704.255	627.169
704.347	628.164
704.455	629.158
704.577	630.149
704.714	631.139
704.865	632.127
705.032	633.112
705.213	634.094
705.410	635.074
705.622	636.051
705.848	637.024
706.087	637.994
706.341	638.961
706.608	639.923
706.887	640.883
707.178	641.839
707.480	642.791
707.795	643.740
708.119	644.685
708.454	645.626
708.798	646.564
709.153	647.498
709.516	648.429
709.887	649.357
710.267	650.281
710.655	651.202
711.050	652.120
711.452	653.035
711.861	653.946
712.277	654.855
712.699	655.761
713.126	656.664
713.560	657.564
713.998	658.462
714.442	659.357
714.891	660.250
715.343	661.141
715.801	662.029
716.262	662.916
716.727	663.800
717.195	664.682
717.667	665.563
718.142	666.442
718.620	667.320
719.101	668.196
719.584	669.071
720.069	669.944
720.556	670.817
721.045	671.688
721.536	672.558
722.028	673.428
722.522	674.297
723.017	675.165
723.512	676.032
724.009	676.900
724.505	677.767
725.003	678.633
725.500	679.500
