X	Y
746.000	567.000
745.070	567.366
744.141	567.733
743.212	568.101
742.283	568.471
741.356	568.843
740.430	569.218
739.505	569.597
738.582	569.980
737.661	570.367
736.742	570.761
735.826	571.160
734.913	571.566
734.004	571.980
733.098	572.402
732.197	572.833
731.300	573.274
730.409	573.727
729.524	574.190
728.645	574.667
727.775	575.157
726.912	575.662
726.059	576.182
725.217	576.719
724.386	577.274
723.568	577.848
722.764	578.442
721.976	579.057
721.207	579.695
720.458	580.356
719.730	581.041
719.027	581.750
718.350	582.486
717.704	583.248
717.089	584.035
716.507	584.847
715.958	585.682
715.442	586.538
714.958	587.412
714.506	588.303
714.084	589.209
713.691	590.128
713.325	591.057
712.985	591.997
712.671	592.946
712.379	593.901
712.109	594.863
711.858	595.831
711.626	596.802
711.411	597.778
711.212	598.758
711.026	599.739
710.854	600.724
710.693	601.710
710.543	602.698
710.402	603.687
710.270	604.678
710.144	605.669
710.025	606.661
709.911	607.654
709.801	608.647
709.694	609.641
709.590	610.634
709.487	611.628
709.385	612.622
709.285	613.617
709.186	614.611
709.091	615.606
708.997	616.601
708.908	617.596
708.822	618.592
708.741	619.588
708.665	620.584
708.594	621.581
708.529	622.578
708.471	623.575
708.419	624.573
708.375	625.572
708.339	626.570
708.312	627.569
708.293	628.568
708.284	629.568
708.286	630.567
708.298	631.566
708.322	632.565
708.358	633.564
708.407	634.562
708.468	635.559
708.544	636.555
708.634	637.551
708.739	638.544
708.859	639.536
708.996	640.526
709.150	641.514
709.321	642.498
709.510	643.479
709.718	644.457
709.945	645.430
710.193	646.398
710.460	647.361
710.747	648.318
711.055	649.268
711.383	650.212
711.729	651.150
712.093	652.080
712.475	653.004
712.872	653.921
713.285	654.831
713.713	655.734
714.155	656.630
714.610	657.519
715.078	658.402
715.558	659.279
716.050	660.149
716.552	661.013
717.064	661.871
717.586	662.723
718.117	663.569
718.656	664.411
719.203	665.247
719.757	666.078
720.318	666.905
720.886	667.728
721.460	668.546
722.039	669.360
722.623	670.171
723.211	670.979
723.804	671.783
724.401	672.585
725.001	673.383
725.605	674.180
726.211	674.974
726.819	675.767
727.430	676.558
728.042	677.348
728.655	678.137
729.270	678.925
729.885	679.713
730.500	680.500
