X	Y
192.000	367.000
192.747	367.662
193.494	368.325
194.240	368.989
194.983	369.656
195.724	370.326
196.462	370.999
197.195	371.676
197.924	372.359
198.647	373.047
199.365	373.742
200.075	374.443
200.778	375.153
201.472	375.871
202.156	376.598
202.831	377.334
203.494	378.080
204.145	378.837
204.784	379.605
205.408	380.384
206.018	381.175
206.612	381.978
207.189	382.792
207.750	383.619
208.291	384.458
208.813	385.309
209.315	386.172
209.797	387.047
210.258	387.933
210.699	388.828
211.121	389.733
211.525	390.647
211.911	391.567
212.280	392.495
212.631	393.430
212.967	394.370
213.288	395.316
213.593	396.267
213.883	397.222
214.158	398.182
214.419	399.146
214.666	400.113
214.900	401.084
215.118	402.059
215.323	403.036
215.515	404.016
215.693	404.998
215.857	405.983
216.006	406.970
216.142	407.960
216.262	408.951
216.368	409.944
216.457	410.939
216.529	411.934
216.584	412.931
216.625	413.929
216.653	414.927
216.672	415.926
216.686	416.924
216.699	417.923
216.717	418.921
216.745	419.919
216.789	420.917
216.852	421.913
216.938	422.908
217.053	423.900
217.197	424.888
217.372	425.871
217.577	426.848
217.810	427.819
218.062	428.786
218.326	429.749
218.596	430.710
218.868	431.671
219.135	432.633
219.395	433.597
219.643	434.564
219.873	435.536
220.081	436.512
220.263	437.494
220.411	438.482
220.521	439.474
220.584	440.470
220.594	441.469
220.542	442.466
220.421	443.457
220.223	444.436
219.944	445.394
219.580	446.324
219.133	447.216
218.616	448.070
218.045	448.889
217.431	449.676
216.783	450.436
216.111	451.175
215.420	451.895
214.714	452.602
214.001	453.300
213.284	453.996
212.570	454.694
211.867	455.403
211.184	456.131
210.543	456.896
209.975	457.717
209.572	458.627
209.523	459.613
209.961	460.501
210.655	461.216
211.452	461.817
212.294	462.354
213.159	462.852
214.035	463.332
214.914	463.806
215.792	464.282
216.663	464.770
217.524	465.276
218.368	465.809
219.189	466.378
219.977	466.990
220.721	467.656
221.404	468.384
222.003	469.183
222.509	470.043
222.919	470.953
223.236	471.899
223.464	472.871
223.612	473.858
223.688	474.853
223.701	475.851
223.657	476.849
223.565	477.843
223.429	478.832
223.256	479.816
223.050	480.793
222.814	481.763
222.551	482.726
222.264	483.682
221.957	484.632
221.630	485.576
221.286	486.513
220.926	487.445
220.553	488.371
220.167	489.292
219.767	490.207
219.356	491.117
218.932	492.021
218.496	492.919
218.048	493.812
217.589	494.698
217.118	495.579
216.637	496.454
216.145	497.323
215.642	498.186
215.131	499.043
214.610	499.895
214.080	500.742
213.543	501.583
212.998	502.420
212.446	503.252
211.887	504.080
211.323	504.904
210.754	505.724
210.180	506.542
209.603	507.356
209.021	508.168
208.436	508.977
207.846	509.782
207.250	510.583
206.647	511.380
206.037	512.170
205.419	512.954
204.791	513.731
204.153	514.499
203.505	515.258
202.844	516.007
202.170	516.744
201.482	517.468
200.780	518.177
200.061	518.871
199.326	519.546
198.573	520.202
197.802	520.836
197.011	521.446
196.201	522.029
195.370	522.583
194.519	523.105
193.650	523.597
192.764	524.058
191.864	524.490
190.951	524.895
190.027	525.273
189.094	525.628
188.152	525.960
187.203	526.271
186.249	526.565
185.290	526.842
184.326	527.105
183.360	527.356
182.391	527.597
181.420	527.830
180.447	528.056
179.474	528.279
178.500	528.500
