 ,Value
1,3244.335
2,3217.949
3,3250.412
4,3227.980
5,3202.738
6,3220.108
7,3199.729
8,3235.468
9,3204.756
10,3241.259
11,3212.746
12,3191.441
13,3227.239
14,3177.583
15,3227.197
16,3221.343
17,3209.192
18,3224.950
19,3201.152
20,3161.981
21,3223.459
22,3206.525
23,3242.854
24,3220.959
25,3203.144
26,3209.060
27,3172.124
28,3195.436
29,3172.560
30,3234.926
31,3235.269
32,3241.467
33,3197.179
34,3231.834
35,3195.402
36,3188.527
37,3215.889
38,3202.295
39,3214.637
40,3213.134
41,3205.649
42,3254.973
43,3201.782
44,3187.971
45,3203.669
46,3172.444
47,3185.180
48,3223.917
49,3152.653
50,3199.882
51,3205.479
52,3195.589
53,3185.624
54,3212.191
55,3203.483
56,3212.276
57,3229.088
58,3253.221
59,3194.263
60,3174.631
61,3196.562
62,3206.231
63,3222.025
64,3200.865
65,3222.911
66,3199.109
67,3224.567
68,3197.103
69,3178.196
70,3204.222
71,3196.885
72,3215.171
73,3237.891
74,3242.428
75,3221.869
76,3222.712
77,3189.506
78,3200.839
79,3206.474
80,3206.641
81,3221.202
82,3234.787
83,3212.309
84,3195.187
85,3192.406
86,3185.510
87,3216.469
88,3216.517
89,3218.995
90,3259.603
91,3246.824
92,3242.373
93,3200.023
94,3213.525
95,3225.576
96,3217.218
97,3220.082
98,3223.528
99,3215.896
100,3202.200
101,3219.388
102,3226.199
103,3242.204
104,3225.508
105,3220.409
106,3237.939
107,3234.578
108,3232.655
109,3232.327
110,3279.007
111,3220.913
112,3241.336
113,3256.533
114,3245.660
115,3229.389
116,3201.857
117,3207.433
118,3210.090
119,3211.938
120,3215.976
121,3219.141
122,3225.060
