 ,Value
1,3324.900
2,3333.333
3,3308.988
4,3277.989
5,3276.552
6,3269.620
7,3271.597
8,3285.622
9,3270.616
10,3239.863
11,3237.202
12,3232.243
13,3261.709
14,3279.410
15,3291.482
16,3273.716
17,3231.476
18,3258.104
19,3258.492
20,3269.253
21,3246.887
22,3223.421
23,3244.502
24,3256.780
25,3305.595
26,3297.027
27,3278.214
28,3285.184
29,3280.421
30,3304.511
31,3269.455
32,3265.344
33,3300.231
34,3320.890
35,3323.423
36,3289.534
37,3314.530
38,3323.697
39,3328.115
40,3307.861
41,3308.125
42,3280.458
43,3283.035
44,3315.669
45,3316.579
46,3293.734
47,3239.640
48,3261.334
49,3260.419
50,3263.771
51,3269.564
52,3272.957
53,3302.502
54,3267.979
55,3275.327
56,3295.870
57,3289.376
58,3273.787
59,3289.966
60,3291.293
61,3275.080
62,3328.417
63,3329.496
64,3299.357
65,3269.162
66,3291.476
67,3329.089
68,3305.509
69,3269.777
70,3266.569
71,3295.671
72,3319.537
73,3290.533
74,3332.055
75,3346.937
76,3359.398
77,3321.457
78,3362.884
79,3334.792
80,3259.533
81,3253.713
82,3317.051
83,3265.893
84,3284.826
85,3250.294
86,3266.850
87,3280.605
88,3281.074
89,3277.747
90,3275.208
91,3253.810
92,3306.988
93,3358.293
94,3330.669
95,3305.360
96,3265.118
97,3354.890
98,3307.863
99,3284.492
100,3298.382
101,3329.057
102,3318.271
103,3308.585
104,3326.147
105,3276.925
106,3301.184
107,3301.969
108,3320.225
109,3290.241
110,3237.971
111,3270.684
112,3285.520
113,3288.803
114,3285.677
115,3279.915
116,3255.574
117,3268.931
118,3284.277
119,3259.049
120,3253.257
121,3311.932
122,3279.402
123,3269.000
124,3286.461
125,3278.298
126,3327.025
127,3312.783
128,3277.575
129,3278.615
130,3308.533
131,3309.880
132,3337.430
133,3248.412
134,3263.937
135,3260.554
136,3237.443
137,3279.821
138,3214.588
139,3212.918
140,3261.893
141,3250.396
142,3258.796
143,3241.915
144,3240.961
145,3265.465
146,3289.516
147,3297.921
148,3288.832
149,3262.462
150,3259.433
151,3303.669
152,3336.749
153,3297.239
154,3322.427
155,3332.703
156,3315.422
157,3307.912
158,3313.965
159,3304.933
160,3310.382
161,3339.209
162,3266.339
163,3281.069
164,3297.494
165,3291.991
166,3284.028
167,3281.036
168,3236.361
169,3267.323
170,3295.067
171,3264.372
172,3264.038
173,3259.478
174,3293.451
175,3297.703
176,3309.732
177,3312.501
178,3307.877
179,3314.147
180,3319.430
181,3286.085
182,3311.447
183,3276.328
184,3311.458
185,3249.229
186,3258.077
187,3278.760
188,3301.827
189,3291.260
190,3295.662
191,3282.903
192,3286.388
193,3307.256
194,3284.784
195,3279.613
196,3271.132
197,3284.056
198,3331.065
199,3320.671
200,3273.650
201,3261.765
202,3310.782
203,3312.296
204,3320.937
205,3320.318
206,3304.725
207,3300.843
208,3276.386
209,3287.565
210,3290.087
211,3274.746
212,3289.613
