X	Y
470.000	832.000
470.978	832.186
471.957	832.372
472.935	832.559
473.913	832.746
474.890	832.934
475.868	833.124
476.845	833.315
477.822	833.508
478.799	833.704
479.775	833.901
480.750	834.101
481.725	834.304
482.699	834.510
483.673	834.719
484.645	834.933
485.617	835.150
486.588	835.371
487.558	835.597
488.527	835.827
489.494	836.063
490.460	836.304
491.425	836.551
492.388	836.804
493.350	837.063
494.309	837.328
495.267	837.600
496.223	837.880
497.177	838.166
498.128	838.460
499.077	838.761
500.024	839.071
500.967	839.389
501.908	839.715
502.846	840.049
503.781	840.393
504.712	840.746
505.639	841.108
506.563	841.480
507.483	841.861
508.399	842.253
509.310	842.655
510.216	843.068
511.117	843.491
512.013	843.925
512.904	844.371
513.789	844.827
514.668	845.294
515.543	845.771
516.412	846.257
517.276	846.751
518.136	847.254
518.991	847.764
519.841	848.282
520.688	848.805
521.532	849.335
522.372	849.870
523.208	850.409
524.043	850.953
524.874	851.501
525.704	852.051
526.532	852.605
527.359	853.160
528.184	853.717
529.009	854.275
529.833	854.833
