 ,Value
1,3309.217
2,3326.519
3,3328.821
4,3359.793
5,3325.401
6,3329.191
7,3332.453
8,3300.507
9,3334.942
10,3359.054
11,3354.770
12,3359.650
13,3355.289
14,3323.152
15,3369.418
16,3296.820
17,3285.618
18,3342.193
19,3325.146
20,3368.096
21,3339.014
22,3353.919
23,3311.991
24,3296.201
25,3310.998
26,3334.372
27,3349.965
28,3370.408
29,3365.456
30,3352.584
31,3301.900
32,3349.146
33,3357.713
34,3365.514
35,3358.935
36,3372.771
37,3327.077
38,3291.778
39,3311.312
40,3337.118
41,3336.411
42,3371.337
43,3349.462
44,3339.845
45,3332.164
46,3313.787
47,3320.902
48,3342.598
49,3294.501
50,3316.932
51,3312.002
52,3318.246
53,3327.602
54,3326.154
55,3365.504
56,3318.162
57,3284.405
58,3317.917
59,3360.294
60,3308.533
61,3323.073
62,3384.584
63,3350.161
64,3352.256
65,3323.832
66,3288.390
67,3296.399
