 ,Value
1,3381.051
2,3425.270
3,3402.065
4,3437.166
5,3398.959
6,3365.092
7,3365.506
8,3375.221
9,3366.102
10,3382.476
11,3374.149
12,3363.243
13,3376.529
14,3320.496
15,3303.181
16,3345.829
17,3386.585
18,3397.074
19,3401.763
20,3360.825
21,3320.530
22,3383.883
23,3408.924
24,3384.601
25,3385.460
26,3371.881
27,3337.060
28,3352.920
29,3376.483
30,3330.276
31,3394.640
32,3402.844
33,3397.734
34,3422.619
35,3378.617
36,3343.885
37,3315.034
38,3342.882
39,3367.401
40,3425.415
41,3394.142
42,3362.929
43,3370.102
44,3373.452
45,3411.530
46,3388.203
47,3410.201
48,3415.144
49,3386.042
50,3421.722
51,3437.595
52,3391.589
