 ,Value
1,3511.034
2,3500.121
3,3491.961
4,3475.288
5,3462.972
6,3481.008
7,3445.259
8,3463.318
9,3448.636
10,3478.629
11,3485.719
12,3464.919
13,3453.804
14,3419.258
15,3430.004
16,3478.693
17,3491.968
18,3497.848
19,3445.487
20,3441.619
21,3481.467
22,3483.583
23,3511.303
24,3513.905
25,3475.792
26,3455.345
27,3454.448
28,3433.283
29,3440.865
30,3460.873
31,3459.868
32,3405.817
33,3415.020
34,3464.708
35,3456.020
36,3427.384
37,3415.133
38,3429.548
39,3410.340
40,3404.805
41,3523.092
42,3501.879
43,3481.963
44,3446.828
45,3478.740
46,3462.446
47,3452.531
48,3515.577
49,3479.359
50,3476.510
51,3490.078
52,3442.631
53,3448.815
54,3533.561
55,3470.397
56,3457.691
57,3458.975
58,3473.136
59,3456.515
60,3515.262
61,3475.309
62,3458.559
63,3507.313
64,3476.297
65,3464.605
