X	Y
297.000	215.000
296.035	215.265
295.070	215.533
294.106	215.804
293.144	216.082
292.184	216.367
291.228	216.662
290.274	216.968
289.326	217.287
288.381	217.620
287.443	217.970
286.511	218.335
285.587	218.719
284.670	219.121
283.762	219.543
282.863	219.983
281.973	220.444
281.095	220.924
280.228	221.424
279.372	221.944
278.528	222.482
277.696	223.039
276.876	223.614
276.068	224.205
275.272	224.812
274.488	225.434
273.714	226.070
272.953	226.720
272.202	227.383
271.463	228.058
270.735	228.745
270.019	229.445
269.315	230.156
268.621	230.878
267.939	231.612
267.269	232.355
266.610	233.109
265.964	233.874
265.329	234.648
264.707	235.432
264.097	236.226
263.499	237.029
262.915	237.842
262.344	238.665
261.786	239.496
261.241	240.336
260.711	241.185
260.195	242.043
259.693	242.909
259.206	243.784
258.735	244.667
258.279	245.559
257.839	246.458
257.416	247.365
257.010	248.281
256.621	249.203
256.250	250.133
255.897	251.070
255.562	252.013
255.243	252.962
254.940	253.917
254.654	254.876
254.382	255.840
254.125	256.807
253.883	257.779
253.654	258.753
253.438	259.731
253.235	260.711
253.045	261.694
252.865	262.679
252.696	263.666
252.538	264.655
252.390	265.645
252.251	266.636
252.122	267.629
252.000	268.623
251.886	269.618
251.780	270.613
251.681	271.609
251.587	272.606
251.500	273.604
251.418	274.601
251.341	275.600
251.268	276.598
251.200	277.597
251.134	278.596
251.072	279.595
251.012	280.595
250.954	281.594
250.897	282.594
250.841	283.593
250.786	284.593
250.730	285.593
250.674	286.592
250.616	287.592
250.556	288.591
250.494	289.590
250.429	290.589
250.360	291.588
250.288	292.587
250.212	293.585
250.133	294.583
250.050	295.581
249.962	296.578
249.870	297.575
249.774	298.572
249.673	299.568
249.568	300.564
249.457	301.559
249.341	302.553
249.220	303.547
249.093	304.540
248.960	305.532
248.820	306.524
248.674	307.514
248.522	308.504
248.362	309.492
248.195	310.479
248.020	311.465
247.837	312.449
247.645	313.432
247.445	314.413
247.235	315.392
247.016	316.369
246.787	317.343
246.547	318.315
246.296	319.285
246.036	320.251
245.768	321.216
245.495	322.179
245.219	323.142
244.942	324.104
244.667	325.067
244.397	326.031
244.135	326.997
243.882	327.966
243.643	328.938
243.420	329.914
243.215	330.894
243.031	331.878
242.870	332.866
242.736	333.858
242.629	334.854
242.553	335.852
242.507	336.852
242.492	337.853
242.511	338.854
242.560	339.854
242.638	340.852
242.743	341.848
242.871	342.840
243.022	343.830
243.192	344.817
243.381	345.800
243.586	346.780
243.807	347.756
244.042	348.730
244.290	349.700
244.550	350.667
244.820	351.630
245.101	352.592
245.390	353.550
245.689	354.506
245.995	355.459
246.308	356.410
246.627	357.359
246.952	358.306
247.283	359.251
247.618	360.194
247.958	361.136
248.302	362.076
248.649	363.015
248.999	363.953
249.351	364.890
249.706	365.827
250.063	366.762
250.421	367.697
250.780	368.632
251.140	369.566
251.500	370.500
