20210226_Oocyte1_before,20210226_Oocyte4_before,20210311_Oocyte1_before,20210315_Oocyte3_before,20210317_Oocyte3_before,20210326_Oocyte11_before,20210326_Oocyte1_before,20210326_Oocyte7_before,20210326_Oocyte9_before,20210329_Oocyte1_before,20210226_Oocyte1_after,20210226_Oocyte4_after,20210311_Oocyte1_after,20210315_Oocyte3_after,20210317_Oocyte3_after,20210326_Oocyte11_after,20210326_Oocyte1_after,20210326_Oocyte7_after,20210326_Oocyte9_after,20210329_Oocyte1_after
0.5639016712528344,0.31543923002725494,0.30408301281288375,0.5056820613791035,0.7841828243475965,0.4782466795364427,0.5620993541619119,0.3374526935337474,0.70876981088748,0.41496837436713235,0.20403131795147522,0.2907975274718886,0.3763563158052875,0.21059975794712033,0.4417149456919341,0.18028813583411107,0.4206353501966218,0.40957698007306376,0.587829691319324,0.5972139256445191
0.5696502736291855,0.2869134644712483,0.3651688198826754,0.4827935872510964,0.7252836441041263,0.5066993641177517,0.48259840722633973,0.39710267769310265,0.6368657631762995,0.36033076710584777,0.1800052467544945,0.23391148088997968,0.29317542715441913,0.17276630048410513,0.38798591632604146,0.15492251789597342,0.37570058921349275,0.4751537538743805,0.6051585538890316,0.5262656518818073
0.646915402064959,0.3089023994396343,0.2874584210184871,0.5033876101888499,0.694953123601464,0.4897803908208325,0.532616625225723,0.3859672690074364,0.7349438359166399,0.3353834764939602,0.24368033963498117,0.30837384085715525,0.287714814441681,0.1638786858052062,0.3936766669883542,0.16575627365797965,0.40108137566512797,0.5859379664862701,0.7143123662641797,0.4809011587513734
0.6709611836466531,0.32121598412911917,0.39377319893643675,0.5557412530384297,0.6345646393602922,0.46518717810342125,0.536616577178252,0.4271166875993013,0.7984109889394099,0.319574481559084,0.222313670936121,0.2014089876722294,0.393612170122963,0.0955971342970309,0.40238167877144565,0.3236245801374826,0.4916731834139297,0.6610819495936991,0.7742945475128633,0.4769603440298302
0.536925536148396,0.3386548287898194,0.4634779374118186,0.6237699849289362,0.7561485104604592,0.5155014376963666,0.5311824082193208,0.4435879863122562,0.7943592480984694,0.31788264941241723,0.23298730617953148,0.22821020673366366,0.3426638316374411,0.12012191509529788,0.4205365120181308,0.3422581852464215,0.5987338535532913,0.6179182295370289,0.683377034117071,0.4954467904062431
0.5136171442429784,0.3251834163349912,0.5469140659821741,0.6172307427173419,0.708463863347441,0.5425156954485464,0.5451754333281281,0.4076234812447359,0.7010411428338009,0.32368586842470176,0.23641894226168395,0.3184827055538894,0.35482140553113456,0.1351846287958292,0.3981307378363317,0.369760423723594,0.6362927142454543,0.5384316833403001,0.6471176519860806,0.5356542740864576
0.5461681418182127,0.2779034331321343,0.6406507206867885,0.6500384661306563,0.769057606386308,0.5694545694668414,0.580858688384123,0.41873689729020963,0.8192476458226499,0.3048120313886999,0.2306253429326774,0.2906243389195358,0.3620256319163486,0.17541639865939893,0.4829433135236271,0.4423145617085383,0.5908092400321768,0.46125755198862217,0.742442894963284,0.6289818201091852
0.45896589472255,0.29564872772873646,0.7852393973888843,0.6708349572085415,0.704443482831279,0.6087771209783291,0.5752315287504048,0.42980276168121245,0.791651647441138,0.26591135651199765,0.2388233968301477,0.334504390155451,0.29338664036664475,0.18413262974372815,0.5918162771657074,0.45311231233507515,0.41576412050041167,0.4834711192413547,0.8188223886772248,0.7834972832587715
0.40963760714146924,0.297245493184225,0.8697284478875986,0.6118708281425645,0.6633459606751059,0.6063595821637412,0.5965846256101023,0.41119996005661014,0.8893217860559393,0.28871969960835075,0.21766826101495165,0.3223829349996627,0.31778132451010027,0.1592936456887497,0.648410138750961,0.4531388424348945,0.3804766339616161,0.5063781395374085,0.9161173397771905,0.9214594623244649
0.44623464534504353,0.3066944622134843,0.8680538539696231,0.5916150030299819,0.6100150141763168,0.6322004248954488,0.5627824290398914,0.3868172548310993,0.8800447347517372,0.3298302926940585,0.23342145663945407,0.24445041111940222,0.32318979672274856,0.19225853955787223,0.6466823670783229,0.5073919490622086,0.48701285370073444,0.5287626952117819,0.82942606868088,1.0
0.5047613220132927,0.3474269582050097,0.8647410703492795,0.5855491251348848,0.6153665484690046,0.537080469798442,0.5387122477007283,0.41809911072462147,0.8526364191884707,0.3159991963933786,0.21197904254120245,0.28334053983685403,0.29781946661152137,0.17584697349267037,0.8140497411455597,0.519770135635135,0.436926907291727,0.46749998642949053,0.9848997504867169,0.9525397555291022
0.4622321156205572,0.3993676301886595,0.7271434032060913,0.5830598089196366,0.6055538319798587,0.5067168952186553,0.5448767382173583,0.431534830695306,0.820562529566944,0.33485447186339545,0.23254484220016353,0.27981284012953095,0.26586882864157196,0.2150049510816207,0.9288741777519051,0.6380972233408023,0.4266301355545647,0.4046142446925736,1.0,0.8538732722227715
0.5023571011608414,0.4044949062778746,0.6633846866133762,0.5372189381770995,0.6141349956828352,0.4699270034176881,0.5552613982614825,0.42285903133713476,0.6142141030389711,0.30276862134514576,0.2641085043609027,0.3026655926651742,0.2500879318603195,0.18783007210806044,0.9379177393897702,0.6164268693060956,0.41140427660372697,0.39484754889454665,0.9080747879898574,0.7354045888789094
0.5099310891258918,0.4863852991587891,0.560178268643509,0.5607469187671916,0.5014573374636339,0.4299040844251072,0.4610387062417664,0.39803350132936566,0.6657711252192162,0.2584124838541671,0.24998291109891793,0.28931903191086267,0.17274324427028886,0.12265881546430123,0.8165822497143732,0.49993035848797407,0.3122084960964839,0.42040081857314265,0.7811314145601035,0.6368011356880813
0.4488528029963655,0.5356802482935719,0.5440446670391097,0.562103370827016,0.5198949613339534,0.4184729300810025,0.5144354622366896,0.31358473496788164,0.7260283500417041,0.28588250965474366,0.36976409926711706,0.29792266724318683,0.22402651918858751,0.20043099800264005,0.7708655669114606,0.5351215883949763,0.3072570124244356,0.39960536957926013,0.8226805798455206,0.559393707588969
0.44174777878667015,0.5170824238001002,0.5282205012673801,0.5337657159205852,0.552035797134318,0.45030064377124357,0.44873214736159284,0.38046257060677685,0.7610135313791874,0.3018541912561921,0.40772824767637145,0.30960243347351124,0.2181540848988737,0.24434539930261612,0.6926379804683975,0.5010654677588225,0.3521712433207233,0.3429742757419002,0.7259618191371368,0.5298161096380207
0.43259985913222054,0.42333754509983945,0.4508928133877903,0.5671411385974674,0.5612098559217834,0.4410833752862318,0.5150224421728667,0.3036446559964715,0.8371829471391339,0.3059770426184471,0.36994422552176587,0.35063882166693383,0.20234048983790487,0.23069078167845902,0.6221052041728027,0.6667269910603036,0.3656763077198719,0.3120864387182924,0.7394312213967167,0.5244341972756665
0.44419576958962087,0.37654315831797003,0.443252595317204,0.5627820192522137,0.6141417254794811,0.423787775504903,0.5803317677865731,0.29739577420334623,0.7807246433612447,0.2984503276116397,0.3680625989539744,0.3464875269372126,0.23081804025953565,0.16906991604319682,0.4977982585306783,0.6135919386396688,0.4605122443304294,0.29353555202119147,0.8407963103508673,0.5102560025441246
0.4539636146654344,0.3641546892456519,0.4475921645059831,0.590724593768374,0.5935815237470966,0.40053072486135094,0.669007379290739,0.2519292597812265,0.8489870923901794,0.3479736775157198,0.2773704153249573,0.3017223543414531,0.24133363026906263,0.18364492704560048,0.44293294689359153,0.6002927786015795,0.40710975571063013,0.2757581843743722,0.6993910657491619,0.4863733187791066
0.4152589193556527,0.2948624417089884,0.438056126899495,0.628490674638486,0.568365648695193,0.35135949304731134,0.6166180186023792,0.33257032741097287,0.8073502111707707,0.35494518332821956,0.20745556423856495,0.23085336625078157,0.27941917250375103,0.16586969768780216,0.4165034882309177,0.6655141864971267,0.3246683924382089,0.23270981364976098,0.5317183926572533,0.4952577000597353
0.47994554660852123,0.3352856075960413,0.3604092020522643,0.5365504272387511,0.5598484180603511,0.4001459171965199,0.5729228477735999,0.28302031466118543,0.7830519103074849,0.3725874058682936,0.2531891584316642,0.2564381972582741,0.20539556964821978,0.25439990351738345,0.4180141210311844,0.6302841089439597,0.4003441589103375,0.20880671794509925,0.6177332111572799,0.5103476827121286
0.5236400162752752,0.31794152048131064,0.35947716078855246,0.48941252137320135,0.5540722335993172,0.3639035801137711,0.6082705713244686,0.3297909332071627,0.7923714662499368,0.35660808126908694,0.26083759632136017,0.2670631405942344,0.1719001588959649,0.18219345610887294,0.41498351612431267,0.5928018154168302,0.4584984294483566,0.20247336108954928,0.5762094287084962,0.5377865542438609
0.4469997262144933,0.32134760783279115,0.4405647507314681,0.3819506552195666,0.5499845551166976,0.4206993798957426,0.6589798721136481,0.3415944426381416,0.6761516410930423,0.2969987039659513,0.3271831763925605,0.24160616690727052,0.1892541080527909,0.13538563424625072,0.39779997073684026,0.6680108583908545,0.38837138553823347,0.18934389299924542,0.532440534359477,0.5572327773790645
0.3739427658767678,0.3098142608090566,0.4857787865168117,0.3548266827664975,0.4975331930395059,0.4568955517461124,0.5399270479233484,0.32762376655466263,0.753790502918192,0.28549653826794363,0.41862542422042254,0.27359839318218276,0.22110841865816866,0.2193879278242322,0.45275945371284154,0.7275197672931243,0.3983863351741977,0.15718992742491433,0.685095452157161,0.5799988253478473
0.3662660525176875,0.2982558563187585,0.5863220960987281,0.3462841605147138,0.47106422985216645,0.5065573622004337,0.4413344384251638,0.32116744066890895,0.7057403893976868,0.3391078001159551,0.4685361000726046,0.35405086861614177,0.22742095411812743,0.3027565252716747,0.5910862547202411,0.8110971617530706,0.4403890264819457,0.09669395243807806,0.7724416004386159,0.565217547011155
0.3457124877008673,0.291361308794681,0.651690999151035,0.331076522256289,0.5555171209391564,0.5410205847264961,0.39303712067522695,0.35911722731057905,0.7063707828636754,0.2690717360851036,0.5485029198927741,0.30755090464865964,0.25462857405453393,0.32981609059209854,0.7109072202177307,0.6125098895684593,0.4940957336613168,0.0675444977011559,0.6396132163353788,0.5499785840857548
0.3388222935543386,0.3417559062896833,0.7127446024916353,0.3392408599292177,0.5509859488575831,0.5936059984414851,0.4819401568749925,0.43944980358194696,0.6806345004076578,0.25732008110312476,0.4784107137248816,0.42786871145392397,0.2696388519192122,0.34427155624767225,0.8679803438732598,0.6041102704648922,0.4138604215386742,0.05391834895751284,0.47948178400729063,0.5285232760189033
0.31913564173670234,0.3817876572680045,0.6124612563468183,0.34305424456574385,0.6661462290593961,0.6102167165475183,0.5130621053600954,0.4379019972289274,0.6520410230480018,0.24371008580902778,0.2821294433452128,0.539558473802035,0.21978634767285452,0.21523875215816357,0.9769848360796082,0.5640981424192606,0.4481624639090405,0.07889215787388147,0.5573195216858268,0.5684693279700436
0.30991000808850805,0.4612814618814009,0.5798664151975462,0.36385974674305077,0.6774677659565159,0.5670586523433678,0.4968340720631982,0.430293732513622,0.6475824520981003,0.25511944367711153,0.22645103244674275,0.44308373259687506,0.3321614976872595,0.22070715833305088,1.0,0.6237122242172437,0.3453048624577494,0.11441839509724616,0.5491525939989902,0.5820057615255576
0.2918432910715106,0.5284858752213049,0.47275587846405953,0.4097482073544087,0.7100635360101325,0.5650387773342734,0.5219661025092789,0.42311699906263794,0.698808269304972,0.24240586283439458,0.23756528422075557,0.4964693944444828,0.39001094066764586,0.24611953688344163,0.8869181223013297,0.7589740431398373,0.45568020843637225,0.14296939035842451,0.48473349290676687,0.5888710303561628
0.3383193857557395,0.535453002993359,0.4327663143392002,0.4143770964885997,0.7424412606524269,0.5976130237379872,0.5402289461988443,0.4396679467968312,0.7651712578116071,0.24502686513712058,0.23819895914736539,0.5253105189379941,0.3920117218914096,0.24854852906327246,0.7261738729792079,0.8270303817018113,0.3843754840901156,0.15567410149655614,0.5870428233836849,0.523356239050308
0.3951877172586253,0.5141731655270317,0.4137073073061861,0.42532051354255596,0.8070237541632206,0.6071969844168964,0.6262715562976215,0.5556060131444662,0.775534109420187,0.2812841546462328,0.2635755153920195,0.5238198188145533,0.42487702795614535,0.24996720437387818,0.639779841418579,0.7810205560898422,0.4200119821052288,0.14602411208155322,0.5481550485192925,0.4491382780458945
0.47482892872152854,0.475242214976358,0.44629654780690275,0.38466046177378993,0.9423330455223633,0.5770052146259638,0.6252137111466125,0.4877272151789636,0.7964463914390137,0.2863121553144492,0.21779573497977942,0.45663486506403317,0.40061755561800627,0.3664054301093467,0.5964392338033082,0.7163847053974535,0.4292505211842496,0.1513301813562907,0.46018955902397923,0.41299337181035356
0.4590217237410446,0.4655878899280217,0.4696045802103882,0.38340031583903467,1.0,0.6029486142979567,0.6645213470909257,0.45734824632470267,0.6784115630280301,0.33012291032252344,0.19942100955685238,0.45767050936031817,0.36088119212625425,0.3345809776905102,0.6564178156607718,0.72215026459037,0.3726472053885875,0.1826943432687556,0.4808270743488674,0.4362328618967194
0.4416915031360275,0.46627452211523035,0.4656192520427198,0.3982356830526,0.9917856102142161,0.625856503848515,0.6990674786689249,0.4363559740629498,0.5209550626612208,0.3713961900748031,0.22211414646943295,0.4058621419123268,0.3536212902917923,0.3609856884119297,0.6402522546642051,0.6340409605791141,0.42777235493160737,0.24514718574770744,0.6059301921226911,0.4920116491113468
0.40597209710318866,0.41720278604466143,0.5643348833128209,0.45275790329738635,0.9340473198921346,0.5850335822847059,0.8057512822668798,0.4038288592179771,0.5645598534307588,0.4349499001496932,0.19481347233537852,0.4245060639240106,0.34940939836932816,0.46317474355936245,0.6212561055715191,0.559118063681714,0.43405829424840325,0.2883651878429945,0.49802902273540695,0.561815353276635
0.33534481565034774,0.3789947578051847,0.5318156509190429,0.45018241844391815,0.8057598983531512,0.5522103942481628,0.7348276096783622,0.3407319745051803,0.6112950832069695,0.466561884806921,0.25320301429740627,0.36638561302935835,0.21700787763420007,0.5295964656894276,0.6286629537735469,0.5602057977743141,0.4678022915309662,0.30060850165288844,0.4449014765196072,0.6274862873686217
0.29264231598420526,0.3953863731736491,0.49212385460903024,0.5666114549095848,0.6664719512170499,0.5922996392391621,0.6088303243604679,0.4551662197801807,0.6135296127606651,0.3780303121291099,0.24499757060487282,0.3537184395827668,0.1949091429692511,0.620108162090795,0.67232498918197,0.5566346568378961,0.6046166566193666,0.30894486573337726,0.365097838143804,0.6453696501398838
0.2791500054265804,0.4754455548774357,0.45730882302837306,0.6001513301509132,0.6562964986886991,0.6023724254482631,0.5435121900437629,0.45414207602201895,0.6537826091996592,0.34959890639620644,0.2318862267152177,0.3974282081145231,0.26155707440537734,0.5913358187480954,0.6402335760515284,0.48113283526229256,0.566128342904708,0.28761745276105644,0.41461975241581156,0.6361787132974924
0.26255002838347286,0.473262099084135,0.4994359680184299,0.702849985469602,0.6664154209252259,0.7067318550914263,0.627950014614439,0.42883151913864925,0.6631523978964069,0.34184453924187974,0.30310907152767375,0.31741335341855587,0.237129691982205,0.5546851196722979,0.5685419474944198,0.48092722698869134,0.5672537649379706,0.2732232131709938,0.44520987798470446,0.6038163302434255
0.351337819604382,0.4630801271536819,0.4869745249833265,0.7455679470688019,0.6553772084668917,0.7208198477774508,0.6314991211316778,0.3753472013770957,0.7161656179429188,0.3395631044109922,0.41385069288565984,0.42133520237489175,0.24246393026252297,0.5820218609296185,0.6459764711742313,0.5435543701233175,0.5034723842336403,0.2533274889671761,0.5217657824132479,0.5745202190583018
0.307504893971761,0.5246319216571106,0.4388775553542435,0.8425698979718266,0.6920101835282838,0.7831651175504144,0.6265133952344917,0.2670637626078754,0.6880982044826386,0.2737088520108181,0.5923262520622147,0.4001666794523986,0.3468050245767341,0.5062026050306369,0.6134531151256297,0.45779866496747684,0.5665632074714583,0.242970475999197,0.48158094459688255,0.4990925095870236
0.3132155326155359,0.4600798555537856,0.38565319197296366,1.0,0.6679673120317321,0.7425046508549773,0.7299692095790642,0.3113087939057799,0.5925367375316508,0.28832772300902626,0.6398398631409954,0.32564039082495844,0.3655234641087772,0.4540152425606819,0.6345685084816467,0.4247762707207182,0.7136762106685525,0.23666968836681662,0.489725027730749,0.43349320062629026
0.3137639968932266,0.41694155475531647,0.409418143954403,0.8777402190147712,0.6512774163503103,0.7236560877186166,0.6626074561666923,0.3633796387381931,0.44934909942607687,0.3321548558694401,0.5736466975929588,0.341946267379878,0.3813732923986218,0.4295031568434943,0.5400492804064468,0.3869917235563598,0.6337899100222282,0.24619618614396713,0.512921132988296,0.41128009867078064
0.3223438004554753,0.3482443500453195,0.422589935914579,0.7751085837480317,0.5690904477939388,0.5854218961697173,0.5978266527328998,0.32587446006582343,0.4030113156179155,0.2725509378504175,0.5027333004487453,0.33120509011616384,0.3306229110659812,0.26967208605572224,0.556874040775412,0.3819907997403837,0.48072878075546915,0.22261606856907118,0.4997119048042097,0.41942674109950306
0.40070005122870705,0.27085422055582054,0.47816330464401086,0.7206029777178037,0.587449333043503,0.5381437310682373,0.549383590987896,0.3698740059475229,0.4694195688042453,0.28716707920656925,0.396696207372429,0.3694291984275875,0.2900708580558843,0.29874064795693794,0.48006525062028593,0.4167385979789748,0.578369873777294,0.1973287808796953,0.4448202514423796,0.3945785505651939
0.3287364463891799,0.2806257684649767,0.5408303614891938,0.6660846998290143,0.5733430062943788,0.5225016062871204,0.5295063522760483,0.4094815621431767,0.42934597505916133,0.26791273006788063,0.4338567155686357,0.37822461974070515,0.21363288492503232,0.29527171705203303,0.41968352203920684,0.41976587186909253,0.5212775686404794,0.19155724312382252,0.42298847365388426,0.3688285996284088
0.36274167823816117,0.34099870997249726,0.5030572540300167,0.6614572186791079,0.6345989613231857,0.5019370405573254,0.4662670718670045,0.4725148465181193,0.36501713709733047,0.2616503852616795,0.41969879195325216,0.48512380075645056,0.2305670588692758,0.268680811808118,0.4588097676691895,0.5308767724238561,0.5780227286725055,0.1916861629655358,0.39645833280452436,0.36006383231697264
0.3743737658995461,0.33942124164643084,0.4045334449729275,0.6990996785290281,0.4829719320371298,0.5305162412501547,0.474176486368532,0.48996927568725507,0.3466236689010121,0.295276845756662,0.47687363635188,0.5162500842695977,0.17698695073518075,0.187601560648634,0.3893214371324597,0.5969641985777973,0.6627746599004469,0.20557693664743268,0.30648252264783604,0.3870378567468723
0.33799423755202673,0.390787320000265,0.3793949339333495,0.6693886757513567,0.4492953566422084,0.5302693449124308,0.4040031551172556,0.49182973416841963,0.32445280798336446,0.31064145496472745,0.41422941988261325,0.4435719150934404,0.1507399532326225,0.22993436643082016,0.4435796938575385,0.539061308218172,0.633760048077731,0.2401315253795674,0.39786581109585323,0.42757409977953786
0.4080614422913302,0.48730320888220935,0.3368752768237226,0.7670630799487269,0.45552378343783534,0.5544964498059746,0.4261514376203686,0.4993000990857601,0.36075011302369697,0.38051428640059565,0.35033263315025154,0.42851671560115034,0.18647033559039866,0.21024217983005503,0.42231876297774484,0.5423065079282356,0.6387245963504973,0.26221074458672394,0.42205438526577127,0.4889303359648407
0.4945486313181139,0.6095303625930617,0.3328843480074993,0.7280599440861277,0.6196352584813947,0.5683991971924525,0.3980116354958697,0.4752449058804159,0.37606116693448255,0.400797164666203,0.3720955796093388,0.3406671130049492,0.23740276680470654,0.2223342445580416,0.43023693820181036,0.568925673082845,0.6588030212822343,0.23432470429859426,0.3314148139311161,0.5807029003880649
0.532850911062587,0.6831175175020643,0.3351428095373444,0.652896674228481,0.7085277964155757,0.628098147284038,0.3840186103870621,0.37535730610367063,0.3275065178378717,0.38099197376049676,0.3923583976707366,0.313980384362352,0.3463004105843446,0.22694573276007998,0.4825495061063501,0.6033115249596124,0.534209656979576,0.1864316616274844,0.3885249272147158,0.6600578158059478
0.49927176628275655,0.6916433925044766,0.3781067847656758,0.6372091949258497,0.8740182067918455,0.6239374326696157,0.3314290519032804,0.40605903181265124,0.31766310602920006,0.41100275038733597,0.5103715773702304,0.31229731708847946,0.3537123152326261,0.23931497342496322,0.5343943304184322,0.6511775100553813,0.769919316758709,0.16569999402897598,0.4575687811415677,0.7002982470465379
0.45988819010808046,0.5501738325740729,0.3910041449466514,0.6270058144119018,0.9606333815411099,0.6286161913157354,0.3286911468530906,0.4313749382571483,0.31788832541109424,0.4012360911089003,0.736852168997223,0.2851834287613879,0.4418810171462704,0.20350214970039582,0.653721869231033,0.6602328016259157,0.6859941881190527,0.17329405123138766,0.4146299055504647,0.6789346191476896
0.4836048037967304,0.42879085627123575,0.3885748636358756,0.5895325942729956,0.9336287265407698,0.5636716436488182,0.3617774361068737,0.48627510653056577,0.29671604748816893,0.38956414167497366,0.828897608847062,0.2650499689655411,0.37074811896517895,0.25215922170689564,0.6619373457068773,0.6552148227457707,0.8921423892168511,0.1773570618218142,0.4033243901138927,0.5888674490996001
0.5067506216002918,0.4227597832845961,0.41567080134546264,0.5549105423104906,0.9798395481883722,0.5224265147382504,0.30647159393480744,0.5515694720755882,0.2680171365453221,0.3179541660342995,0.9041589766611796,0.2007516848107829,0.3044333564872501,0.1303668455262528,0.7015181042453374,0.7899498296862342,0.7738461624601759,0.16449900392459132,0.44249899103224405,0.5053955211372925
0.595993977612117,0.45090191038701116,0.3456398250917456,0.6406742442503552,0.9313069466979914,0.4551237418148021,0.21813551789167707,0.5956760091798469,0.2957947456539007,0.27849664417805564,0.8887586437509125,0.18452542849637474,0.23086045964943938,0.05161714174481166,0.6615170769216403,0.9827213249889853,0.706854622722326,0.17855533782426752,0.39015704361025155,0.4611927876357833
0.6634952806614083,0.4760982010755123,0.48055664845989166,0.6180960898586834,0.8521423298152199,0.4844047709137999,0.2675979868109692,0.6465984815567938,0.27636846994894465,0.23078140917225237,0.8740649599934971,0.21119588438908596,0.25578803737855216,0.1541986864822771,0.6067965245328018,1.0,0.7697812052654072,0.20567871546983849,0.405262369690863,0.4635965270406356
0.7980624204157342,0.4487639612571243,0.4643997108198461,0.5813327753960938,0.8244175865737864,0.4631693483894324,0.23638715050469866,0.5636796896779029,0.24586559591778834,0.22551483778829115,0.6946675238828939,0.1363115952641649,0.35400748348736855,0.20721757676292304,0.5864765287666203,0.9053595539153207,0.7657517091297292,0.24811234210712022,0.5609264227714509,0.47907973166360823
0.981598755504183,0.4889359764448292,0.4113578352373202,0.554472659197967,0.9255321081962863,0.48057218007128727,0.21919256225150435,0.556391804234594,0.21172277922925276,0.24222461460183786,0.7172479664207717,0.15678620163796855,0.3108704989050494,0.29237935441280993,0.515391176845992,0.8691696552508273,0.672666429015358,0.26171677803531546,0.5011422276485088,0.4805996169487982
1.0,0.5237626867825318,0.3997593588004157,0.5490851481312106,0.7995281066592013,0.4978911546538207,0.29133343743618684,0.5182072312989742,0.23501145693203707,0.22050539868605953,0.691205404896109,0.20268407385968706,0.26208113061813876,0.3306402129388261,0.5219349174872286,0.8479882130556514,0.6475935938663566,0.2522540616535397,0.49329639284508636,0.46655177995613706
