20220727_Exp3_position1_after_red,20220727_Exp3_position2_after_red,20220727_Exp5_position1_after_red,20220727_Exp5_position3_after_red,20220727_Exp7_position1_after_red,20220727_Exp7_position3_after_red,20220728_Exp2_position1_after_red,20220728_Exp4_position1_after_red,20220728_Exp4_position3_after_red,20220728_Exp6_position2_after_red,20220729_Exp7_position1_after_red,20220727_Exp3_position1_after_green,20220727_Exp3_position2_after_green,20220727_Exp5_position1_after_green,20220727_Exp5_position3_after_green,20220727_Exp7_position1_after_green,20220727_Exp7_position3_after_green,20220728_Exp2_position1_after_green,20220728_Exp4_position1_after_green,20220728_Exp4_position3_after_green,20220728_Exp6_position2_after_green,20220729_Exp7_position1_after_green
0.8647802031434939,0.5037277204709816,0.35752907929736705,0.9280374481697521,0.27922012946528213,0.7540870563127907,0.37178778304370685,0.24290270425011218,0.674983991686174,0.7293517995019484,0.4307818877028198,0.6321367735887012,0.1597279905070514,0.16665356282154264,0.25930752980772687,0.1894103955730198,0.1548990807974237,0.31930665991098606,0.10890751965889325,0.10558801159297615,0.5213098386701934,0.20069886264113032
0.8838650481250057,0.4792871727579255,0.4010349449537103,0.8731169429497833,0.5049120349345877,0.6939439086754311,0.4439540547656662,0.2469669417822179,0.5751131079222783,0.5878991640160026,0.49965452426820645,0.7119269034933436,0.19985851855232492,0.15365682738817524,0.2776433098213331,0.1950377318749769,0.22769054662556834,0.29030521473275683,0.16554289847593293,0.17890319062201945,0.4646812044294893,0.2093648781443615
0.7406865038949604,0.47200531943063234,0.4542180023985491,0.6922695781430659,0.5526366428313031,0.701363023213675,0.42170879410215906,0.22513376099218976,0.4233472946824403,0.6569962408773304,0.38058836273780716,0.7703018681981845,0.12468851261923244,0.22781205667697904,0.1865874180958863,0.2051265140087696,0.19379796851403525,0.31098968799120175,0.14472287199617545,0.15876869312720363,0.4515554574211227,0.39120276219966554
0.801635057392166,0.4402358437829158,0.33203308172081375,0.6733020975495279,0.48604130265781004,0.5894169401437521,0.46791403370194906,0.18009652564138878,0.4429701633022968,0.6767456614717984,0.3995924557469008,0.7768386240700993,0.11679521701428555,0.0,0.0941315478534855,0.2538258440472565,0.09874704345007794,0.33892884080584446,0.2342570228461928,0.14043260260130658,0.4517498595984274,0.35970347323451035
0.9448539734096728,0.349620166761797,0.4193601932118561,0.7520319196098728,0.5235467227015808,0.6965813686605319,0.2911466561348076,0.3277114068793678,0.5383027338351022,0.6109674885521557,0.3969779656749363,0.7575180997270506,0.17033453516498606,0.13434631753465381,0.15887786888180763,0.29191940037487213,0.17454505333857362,0.3477524887581249,0.19592482456103244,0.093482507482723,0.5424708756738079,0.28429518485421484
0.9469422958701497,0.4297882231101022,0.42665958444511715,0.7478246507706083,0.38286676057133007,0.6355221566772029,0.09660676671932614,0.29161710689186604,0.30892021736316,0.552776614890614,0.4054391933434432,0.7169374320625843,0.07625850029665487,0.25480028030833934,0.18361917719932655,0.2330972476049246,0.2430404711171789,0.403072299215227,0.1245881044131513,0.14541926046441228,0.5506645674431552,0.14104912523416574
0.8040959013460319,0.4539610339937511,0.5289921528431947,0.6503012022009943,0.48077135240675595,0.42122349956713406,0.19642575039494542,0.2748480950902571,0.4248728957377649,0.5849902677134085,0.47510525298777906,0.7576029926604517,0.0,0.26725007264088013,0.20944537935479288,0.08896935707948736,0.2791500306860569,0.34681398656156914,0.08187151818685583,0.0751208817665977,0.4519466618026118,0.228665243607366
0.740539697395102,0.48844612605403015,0.5184061681723297,0.5885308460609007,0.5457656950356244,0.5797026314199994,0.2370096103212213,0.2211098432768735,0.4463537784869264,0.5579125000539483,0.3842978352139308,0.7650680343041267,0.05760348683309736,0.1652383475481558,0.12952128611837152,0.13134139102647277,0.3003889199197325,0.2549041058031674,0.11654900235610575,0.12881226710538565,0.4605027576308852,0.3238904739143722
0.7074293264334282,0.5295422582866018,0.4635881134870683,0.6480367527534149,0.46684216062828865,0.46083573254947663,0.23959978936282303,0.31215602156303796,0.40881209563699067,0.6827490364820489,0.4251400933370029,0.7544841001072237,0.04288941627493054,0.20009913343702493,0.20751906620358798,0.15150831760728678,0.09533365053752205,0.13621524519089537,0.10243563007863558,0.17777052254118947,0.439980127777431,0.44147396484311197
0.7036252030058628,0.5122040919602452,0.39443685964337144,0.809482001755927,0.5448497397096137,0.38953874650184145,0.10877106371774606,0.16935935843107655,0.3362130802795064,0.6128794189112782,0.41501004221830556,0.6590995074364359,0.02194103418374385,0.2591006204385795,0.16461026173511464,0.14372153089077835,0.1343842446058038,0.09077273852637865,0.09707411371067629,0.16086440266806246,0.39817885960322763,0.4225892356152754
0.7774046445906397,0.525005443001477,0.6547831968760759,0.6327549787463387,0.46598521642972435,0.6692454045783073,0.16029818325434408,0.1920432873553025,0.37451056548712525,0.5640194559414421,0.3909877678168864,0.7006675168263332,0.027228332800876814,0.32374929495615956,0.1579827419528091,0.07740619155920789,0.19768371983974173,0.22408899073588973,0.04605828084616794,0.11112549998814426,0.40735656239349904,0.4210840386779205
0.7833337921036454,0.6453104864572236,0.47462641972952035,0.601726371056772,0.34388606234140795,0.5664700316092528,0.2021294102159029,0.0,0.3137279601384236,0.5713262236570099,0.4487905421626781,0.7365716911595083,0.1647300442700015,0.3902404840446448,0.335661856851301,0.03430866737442786,0.22427025796975492,0.23745257109298068,0.025752198538960214,0.14147954540065666,0.4601067531956356,0.3788346153731962
0.8294915907401805,0.5847372354259962,0.6304657252291702,0.9273029146637242,0.4322719027496625,0.6499476534659443,0.18633820431806267,0.0406464073027257,0.3313703466543494,0.6476566984458547,0.5750238612475773,0.7559088249895269,0.17179498881840186,0.24882834532619943,0.30143220308639734,0.1296095756201241,0.2826082459297875,0.25288891703755745,0.09277644062993058,0.23381844114959421,0.4138342349434307,0.2680942781734565
0.8796223402791159,0.6948359155716917,0.4732321073620517,0.705221707420963,0.4364770870054928,0.7431244840846409,0.20588138493944266,0.32261498203752176,0.3080909342207015,0.6978416334704343,0.5766516960516224,0.8149407871789519,0.15307608050750784,0.38136975062812967,0.2562784202799958,0.21622800392317845,0.10105022169814583,0.2516251057974094,0.15459567610096112,0.2619946996240852,0.45395068424766327,0.33697114000112854
0.9266224412085847,0.5571573998340618,0.6298183659157033,0.8120811203157196,0.4424679992918662,0.6295576717872315,0.2508162190626647,0.14142578936121308,0.21881178071934246,0.7014410689546525,0.6401753142950822,0.7593728257720183,0.18429555930811037,0.29879501598099356,0.20363779583944933,0.18494469466647678,0.0,0.2213771224255967,0.04786660293476846,0.20500562686156087,0.51347135087913,0.2670522187552875
0.9675282373127075,0.646460872174788,0.5035832997896089,0.8820834673458581,0.532752458583169,0.4346926654452468,0.1975085571353342,0.17738300197163942,0.204028146639653,0.4797779916531084,0.41607281925763656,0.7848739247664056,0.12297019761763472,0.24114721315398124,0.17421676393712685,0.251579164601182,0.17933069915940814,0.433608166696415,0.046079430812116,0.1754249329245273,0.41803188195707786,0.3463942072184142
0.8764017726884856,0.6015516967453802,0.419144406774035,0.7397969384295772,0.6470954979641161,0.44651090217238026,0.12354528699315427,0.19224891842091463,0.18080471956583377,0.5407353379110326,0.48486055077029294,0.8281859302881374,0.15191912737894214,0.31916522809236425,0.11712198789788317,0.23321426215940824,0.18113393602129377,0.29407361772444907,0.11072853172706357,0.14771195575845925,0.4838742193912565,0.19989134081280607
0.6933542532595632,0.41866390495636846,0.3209532780864719,0.7066516572640585,0.5249578583579004,0.5088636775453512,0.06859202211690325,0.27669877468076837,0.3260692328955977,0.7292007440559687,0.3439152354797724,0.8200878826410559,0.15568892337182255,0.24484249747893427,0.2198753983314838,0.27931586908837164,0.08069743547308168,0.5229242116293658,0.10165096634194401,0.15834006671980402,0.47283409574187185,0.2833600033250903
0.7777551451090499,0.35966176894605884,0.47621991957805493,0.7522014273420321,0.5570958315052713,0.44309327749703126,0.23022643496577208,0.2479991290919582,0.28153987732207975,0.7072977043888073,0.4146528554447552,0.8034285672102888,0.22417278992286985,0.23764677730869815,0.23479537398403105,0.1853999876602834,0.1481033258169731,0.35812783205992615,0.1267750108922321,0.1869194164114672,0.3464366800908166,0.4664151077833816
0.7616394615871616,0.4508511677444799,0.39360276206640404,0.7782404228131332,0.5825655472512364,0.46663915118081734,0.2504278567667197,0.27456585637274916,0.26261332661509085,0.6082916492233602,0.30459834054538326,0.7052425077372525,0.1959518050294369,0.3515476780556164,0.40172580471910874,0.2085731245226335,0.048904611183515585,0.2098473638452105,0.0783838888019384,0.13412358667281918,0.4011980934186459,0.25075037184598825
0.8110581996017877,0.5634183226140531,0.3392826760838074,0.7555046549431075,0.5860985177944209,0.3128510741106121,0.30604265402843683,0.18626948959144038,0.13803190465693185,0.6231770844572571,0.4165822495740103,0.6946678010331099,0.18233992058783294,0.31969166082690886,0.39748290307565587,0.15261038195678167,0.16598054021252656,0.4048139980769333,0.12419471504650882,0.1286025137570834,0.48573424022349004,0.2381417497691732
0.8348023158725354,0.5172616700893828,0.2932205710871068,0.8352949869174802,0.4870881087446793,0.3110239787392546,0.25670747761979995,0.3214537713140632,0.2105399438046955,0.5475673599392328,0.29494551437823147,0.826777814892804,0.18508511706448844,0.19270172799835872,0.26565935049590006,0.17339642190767807,0.143300440637994,0.41392840897968075,0.15056237759457136,0.2520122641870779,0.5879489850286318,0.15354790059168724
0.8703239835943737,0.5136663469516256,0.4497113856394133,0.48865167464946824,0.41479947762323655,0.3244730113350388,0.23022972617166912,0.2416890777648312,0.2780267959928477,0.8278917407198001,0.28737725364359773,0.8421821913080711,0.1795468029756743,0.33862614729861384,0.4195710551756232,0.28365604529101524,0.11073874097519593,0.2953403078056901,0.023734491787467706,0.11787226203482637,0.5681199629435851,0.19295912217627095
0.8540633286538765,0.5638155146137243,0.4690823681731597,0.6251966724328274,0.49460304753987755,0.4854033703114626,0.345293575566088,0.21069926658253266,0.2226362806126198,0.8255611709818167,0.3439708629281114,0.7840416049193605,0.163618730318105,0.3411386671680316,0.43390740807046496,0.19562067711003858,0.18769523573098226,0.20917083618818375,0.047367463738382826,0.18312014489396541,0.5578694481378188,0.13391799497080203
0.7023755126758234,0.544653207251843,0.35820963652434434,0.7447561261832958,0.5598129090689834,0.40535847309186757,0.4109860452869938,0.30612014499006174,0.24328088204934445,0.9461854184020058,0.4321491518278003,0.7027178657178342,0.1920884487243852,0.20780077597552357,0.4733646031007202,0.18427877547460034,0.11574849845190548,0.42209280232149776,0.03789227899343022,0.1762621223755751,0.5026040291651261,0.229763710800307
0.6058245478818579,0.46246976927558037,0.20687279804464248,0.576856544302368,0.6477754087803422,0.3706134611125656,0.422218931016325,0.10783534999617089,0.37776121544216235,0.8893713072338303,0.3295282206828705,0.6444813134044094,0.2134201998995939,0.24540311415727964,0.3989938773318055,0.20302025202807536,0.187633174041663,0.406221751371767,0.10388651774270581,0.19864189266829954,0.4515818577168059,0.1896013751621724
0.5736886050629894,0.47773665287773026,0.4057822465858018,0.7229548240162044,0.7104914087495537,0.37952243854315604,0.3555621379673514,0.14702217993121583,0.26403745420572483,0.8841793157619893,0.35837837204808465,0.7023229290276621,0.1408881383779841,0.35343463175346496,0.12012603387160203,0.21327498207549753,0.3258031816959384,0.41855470661730365,0.1498496237421051,0.22746929849360656,0.4774541474864518,0.0993311225444065
0.5764540725040603,0.4612193500173593,0.4327306528784669,0.6481454115560822,0.5062000169336279,0.4772493909682085,0.41902975250131697,0.19547047178217608,0.26500670074775423,0.8927074746550535,0.30268358521832317,0.6008924830998466,0.20120259230523532,0.34433828430785995,0.30471552866196366,0.23327383320532644,0.3099119413585989,0.4292870262147267,0.11593776834019302,0.1924240738477698,0.6697419011092929,0.2609334596075802
0.5618449906869625,0.3846613276216143,0.44493918557218715,0.627561087978859,0.6919747432374536,0.477365157341601,0.3065725381779879,0.3009309845696075,0.17608795300029081,0.8347885007962791,0.26603388004379924,0.6897698478755541,0.1630596504039069,0.37668313193293046,0.38924057431343695,0.14055788284502763,0.12344070005585457,0.3760198294574529,0.06233529464017556,0.22500697657875846,0.6572569612779662,0.1915340836556984
0.5737748538816558,0.5638655313840526,0.40974524751119334,0.566833856344371,0.680211003266138,0.4666592844631459,0.3747268299104789,0.3150792082800771,0.3189835857923149,0.8749174589884465,0.4590699090637607,0.6391588955798462,0.06560631646205099,0.48150135881176553,0.3738873572272541,0.2980892587021599,0.10801492238840968,0.6030164496980098,0.10695326280524683,0.2851405256236512,0.6337798983348608,0.08010200900743027
0.548034169212842,0.5152198089947806,0.37201996854497676,0.7824085744834376,0.5660424315663352,0.6249370834927213,0.21259544497103813,0.24629360084187765,0.14943892172197012,0.8920600941722819,0.2869937170260983,0.6660238180043142,0.24916023914928537,0.12489445707351284,0.4030147874968671,0.28834726515710785,0.1531441141383423,0.5167634916887853,0.11041339723443033,0.23021068355880284,0.5515237770663034,0.42399942998459167
0.4475230990852122,0.42402452587043865,0.4978940073616376,0.3272064256469541,0.5211041751655513,0.6758994543880484,0.25932727751448226,0.18434220234903334,0.1171283709310006,0.8485561257299209,0.3358404721892031,0.6088188993815731,0.20461640272009463,0.1511032867861965,0.3840130330480854,0.23830758658545137,0.19940075991090594,0.4193492667591725,0.12592266726450577,0.3028364124516886,0.4996351959141936,0.34381726256037776
0.4654812041803154,0.5143047963140591,0.2975653480178768,0.4616825598275366,0.5698781548503298,0.5561466910950491,0.2673051606108487,0.08130894253216572,0.21868231457473833,0.8528849432247317,0.27046650934833943,0.617544416536405,0.14333668020628923,0.21825422599005173,0.3540298614343513,0.21407280858333644,0.22829737203224457,0.3696259233882801,0.10327528372679308,0.31510789529842465,0.5428116794908102,0.3304990900535275
0.6079165405048311,0.47976674532049063,0.4068321306005921,0.45020384391380464,0.60246512570653,0.5483249109102252,0.2929798578199058,0.30710798050133675,0.3173390158473562,0.8184529332809672,0.3418658031725207,0.6579054698731585,0.04697868650449541,0.36245577452270666,0.4229080883669306,0.21084958949166752,0.22393926229338593,0.4091984730626834,0.0800293561527365,0.2901435989661893,0.5086664970647674,0.3454827763312973
0.630990852119978,0.48225875734805207,0.4498815249461567,0.4511556950251651,0.5638436256436706,0.5622873422053987,0.42908109531332356,0.5273106279005069,0.25586009258578846,0.7236160084245791,0.35088916084530214,0.7535761148195378,0.23159828396695706,0.32789922573367314,0.213555802212753,0.2588574698900277,0.30467462435438636,0.31984788203660747,0.12822166856311365,0.2831068301162036,0.5014040157249756,0.3468603135678506
0.5709671795718754,0.49848184391237105,0.38862722477892225,0.5689505298203229,0.5458298375654573,0.6313092673498559,0.45504541864138986,0.3028300479402635,0.23052321817844604,0.8141456951355825,0.1892240849284744,0.7399415715158372,0.20441330838391658,0.18949185567538934,0.2612231014357832,0.2339801756069329,0.3554514298323644,0.3069506739367001,0.16385513119323875,0.2658669288279528,0.5549102149944083,0.22588938732250097
0.48749116867149267,0.5090324402888026,0.48729972321239684,0.38383939359695457,0.47424164286978787,0.47843222130503893,0.5126349394418113,0.17585488091542187,0.14676562079016336,0.9069196341868685,0.24370385117608148,0.7128478072708951,0.17938706585733155,0.24195737262207936,0.3957570983565468,0.13995578977377873,0.32932690650061625,0.5032732423235694,0.06462795094899855,0.30651712772884576,0.6359639227959355,0.1885385339322449
0.5653334801398335,0.640179354254074,0.466335240830114,0.4620519997566043,0.5155237750701079,0.6450300992570823,0.3560130331753562,0.10955297419128626,0.16760617098628755,0.903220933695291,0.23603019106564607,0.7196650789227454,0.12734471270138242,0.24736869092587235,0.226918257008843,0.21597482697802492,0.2886247819221191,0.4049147575152147,0.048792971443315375,0.30181318090040726,0.6463320389188354,0.23752126424667444
0.5439272573793209,0.4949306532190213,0.3879259188560001,0.4428020062761321,0.6205199650038352,0.6486842899997997,0.2999703791469194,0.32929597567908725,0.2879921900423036,0.9479635567946907,0.14829106623179691,0.6070140017975152,0.11143717767331433,0.11570239458526252,0.2890042608041817,0.24537526567622728,0.23769971796410036,0.4381164318491945,0.20430867106303946,0.2807904235740879,0.6559585467357228,0.29049707124895763
0.5325809500215627,0.4742207681399059,0.25466949402230044,0.6542650753222827,0.5995710147604786,0.5026022267410258,0.3012704054765665,0.26857836357991594,0.21753461469825613,0.9895383313983851,0.35831981683930614,0.6851136550283371,0.08342385103372729,0.27131454355888945,0.25757456407318596,0.20060549713101578,0.28272892143679657,0.6312377289398379,0.09270030075251566,0.351882217111131,0.661284206383111,0.35765201153093673
0.5280005872259997,0.608324555880501,0.48051904937774725,0.4321838680795215,0.5801897079462326,0.5404125309549205,0.4409195629278567,0.31177701528524226,0.16206012127828606,0.8020008372787579,0.1778409523419154,0.7398751335679576,0.16174067819816557,0.38083989949920577,0.25763543270435724,0.2546364357792215,0.2401304674624348,0.6158532021349483,0.0,0.27963951607166604,0.6687602901152494,0.2825851386295277
0.5585987319588577,0.445119834297382,0.2375393706505537,0.5186154260728976,0.5360955672380485,0.5806488956894639,0.3565988678251715,0.19389396694581557,0.05313010647715537,0.7866190770080672,0.2689177240761455,0.8163987310351957,0.22458126055405986,0.4149554754131975,0.3169393820043684,0.17995987464549862,0.4496231476309678,0.4018574282736745,0.14199875638200157,0.25441074812635533,0.6360695239786684,0.4103873432828729
0.5908062429464066,0.5818951060061323,0.3424240286497989,0.3439529203139804,0.5976903557857849,0.45915963679558774,0.3523268825697732,0.2846659704778311,0.10484658261864511,0.9593531374216125,0.3083810070324804,0.8409254067940185,0.1942106704395051,0.451665612661732,0.17643667872104282,0.3922455518512766,0.30683988773729903,0.479496893730459,0.17072041014013983,0.24779713385729146,0.5764624563795108,0.31141841802911147
0.6559663079082824,0.6314646675650077,0.4213271695873915,0.19138292231330203,0.7009957486331222,0.3116380438502888,0.3462611901000528,0.40662938427607787,0.16525128678850445,0.8016685152976,0.15284666147477055,0.826100516924144,0.09645839989046588,0.2955407045310808,0.23723011923090648,0.28380071783110283,0.3285063130529521,0.39738083037292454,0.24784799096473398,0.28870268466046384,0.6371375359404028,0.2777578206410891
0.647970858909778,0.5511200814390714,0.379941820656572,0.31261572162484,0.7582673306701353,0.585274517304555,0.26209189046866765,0.32192954515214667,0.10774032590477499,0.7874261446765907,0.08087938212543697,0.7620893996408655,0.161371000867144,0.3160476524176593,0.3449998209746143,0.16460756509732394,0.45601550163084303,0.39120859506796957,0.13934443565545868,0.27806910187264133,0.5746288358429615,0.3532047038146499
0.5485883637498054,0.597529759978346,0.2470754713066284,0.4479524335225459,0.7796011360924883,0.6038625702148221,0.2402481569246981,0.27387638750569643,0.19774378999891518,0.7887640643409884,0.18525989729416392,0.7052997181923708,0.1840011866185939,0.4622865640008879,0.3096995954026285,0.3279386077821058,0.31435280001654936,0.29278677575555173,0.06760375115796054,0.2979044728533568,0.685070872793775,0.388132991719932
0.48644150219751014,0.6843853527359183,0.406346611115491,0.5216752579559989,0.8615547636091205,0.4815226801425434,0.30420945234333857,0.11927005003689302,0.1507825703578519,0.627764854145177,0.18539750203479372,0.6543085931949081,0.16294098854456654,0.42684465106739294,0.3419814529700302,0.4084552589532093,0.3521793996565916,0.41487842654061124,0.05468746695317816,0.2539164598012272,0.6596065875937804,0.3049137109487488
0.48389807958747416,0.6047792495130722,0.35998572489718966,0.4054190318066058,0.7062554360794033,0.5344631460266966,0.21577145866245365,0.22069858114564736,0.2681803708330275,0.48420607415527644,0.03729966799196559,0.6402791132010355,0.19140157911551312,0.30094518604611364,0.5748361917719927,0.3796079799671081,0.41336877745367706,0.34229420604441496,0.11495852491677452,0.2970946425346959,0.6118700529445926,0.28233872571867985
0.44648077293622157,0.6370106447455911,0.26462056859726396,0.22545397647754373,0.6353599807059268,0.578575167609576,0.2493417588204324,0.2945241656821909,0.2994411961272122,0.5298507140606726,0.18487636067666322,0.5509385282887246,0.2109168910592849,0.25527885552156127,0.3415911776289871,0.3387018192571917,0.31806615776081465,0.35859420431710975,0.17115609943867938,0.349926951116526,0.5465077208864738,0.31205671653311834
0.4759485076201747,0.6111431479966815,0.16904377559870323,0.4519945409817547,0.7038000600374082,0.3050997604139403,0.1560360716166413,0.26521165887822196,0.19935336909398194,0.5698588278960567,0.22973257836150843,0.5874387986542621,0.24924238966729015,0.17380484386483694,0.3251817107665873,0.33604452510174904,0.34457684271499195,0.5863681116529722,0.15227975482959477,0.3738315370542971,0.6062731902597309,0.4563804615343512
0.4716966243680437,0.6371018517973671,0.30384390341067,0.393318787541617,0.6764702109262952,0.3593891562141379,0.2713895471300693,0.4341516912147152,0.20068302138990693,0.6972719386455936,0.2114340756181969,0.6791582312003673,0.17453105745972372,0.3420684704394348,0.35298077267356454,0.34019535047986565,0.35008998944951325,0.5065292116005782,0.1635822966325026,0.4013055777975173,0.6064771925445566,0.3483180092211861
0.561246754200042,0.598924345221634,0.25267346947244435,0.3390285033771163,0.630277326641985,0.4048601743542259,0.32899881516587726,0.41891886443268095,0.14313706965628553,0.5849686883639842,0.2814397554734473,0.6363500467833882,0.23596595317420505,0.3082400396533744,0.3358122381753725,0.3987941118276183,0.3491073460352918,0.4872870377300909,0.17690677518009154,0.4098270355650486,0.6406727755350862,0.38388756446072686
0.6136952113554828,0.5370506581618545,0.2411039966138135,0.5081972200731935,0.7303242789738218,0.357421127866476,0.32916666666666694,0.3123576206469725,0.15141940382589927,0.29981484918192625,0.42192834013549624,0.5963174921889273,0.32121308931586895,0.3843334985557287,0.4256471767696657,0.34177398319671,0.4280256797478915,0.5072777102849471,0.13801198780069948,0.40976319758947793,0.5508973700505448,0.4833908791597025
0.5586813106150278,0.713877594252191,0.2772274762531179,0.3391588939403155,0.8325187232044581,0.5528448327930904,0.3303383359662975,0.2291697746525445,0.1568534828142434,0.31992248697686243,0.3246007998641516,0.6306751387353531,0.44368581990780914,0.3972960500452938,0.4389201188728555,0.32664506507073027,0.34393898646365606,0.4983590605765738,0.2340222582241641,0.4403124048130189,0.47543572488011887,0.3899588223244162
0.48400267921862244,0.6923792094996556,0.16474879553820065,0.40042072688392705,0.7968400824103223,0.33317562262175593,0.33262572406529756,0.3668538850159474,0.12092837722935443,0.4683625158068743,0.20927631617470538,0.6101771863159968,0.3576559718862669,0.3301758763908585,0.4525582727630778,0.28540062592148996,0.3424667452781394,0.5261945751118421,0.22293967606712087,0.43127294747228984,0.5222170488309466,0.34258816683638466
0.5544055713066701,0.6330857993562552,0.35061146406948257,0.45732316866454104,0.6793976759878595,0.41314502003261544,0.3222913375460773,0.47318127386429276,0.23815472254005562,0.6185591036801428,0.25696953372487247,0.6156011065609319,0.28137237004244403,0.3022851966431372,0.42453363886999096,0.3460545883534354,0.28752491087251814,0.44687674529741317,0.2139255605798474,0.4005632333387445,0.5993779130326259,0.3322596063924857
0.5533595749951831,0.5826512418869866,0.3394694143473079,0.39391858413233805,0.5624504498957043,0.3171646298496041,0.2575829383886259,0.5852502046230698,0.26483174649829144,0.5981364073835909,0.3475778637888729,0.701475845192199,0.3412395600383367,0.3837421163279603,0.5054674352823232,0.3374806128158595,0.4211954460511518,0.5510015488165081,0.10449352176542988,0.40972307086197685,0.7455371500160799,0.4105209406441768
