20201119_Oocyte3_before_red,20201119_Oocyte5_before_red,20201119_Oocyte7_before_red,20201120_Oocyte3_before_red,20201124_Oocyte1_before_red,20201126_Oocyte1_before_red,20201126_Oocyte3_before_red,20201127_Oocyte1_before_red,20201130_Oocyte3_before_red,20220728_Exp4_position2_before_red,20220728_Exp6_position1_before_red,20220729_Exp2_position3_before_red,20220729_Exp5_position1_before_red,20220729_Exp7_position3_before_red,20201119_Oocyte3_before_green,20201119_Oocyte5_before_green,20201119_Oocyte7_before_green,20201120_Oocyte3_before_green,20201124_Oocyte1_before_green,20201126_Oocyte1_before_green,20201126_Oocyte3_before_green,20201127_Oocyte1_before_green,20201130_Oocyte3_before_green,20220728_Exp4_position2_before_green,20220728_Exp6_position1_before_green,20220729_Exp2_position3_before_green,20220729_Exp5_position1_before_green,20220729_Exp7_position3_before_green
0.2956443741663151,0.5464999041458689,0.46814876599066096,0.3446949589770813,0.46921007062224723,0.7383604575319364,0.5184065581280732,0.5916698605255702,0.6553933592581518,0.1497276980900513,0.6094811233509561,0.5323247815579101,0.5666486906123511,0.8913877880968591,0.10280052770826205,0.2991923005132475,0.01934728202012719,0.04612129964159894,0.07485813579768391,0.21795445407599476,0.11196993158253803,0.18495453429937603,0.23452140074440214,0.11346828735445108,0.30462773656396264,0.21917054510982656,0.13178963258484505,0.35465981023542503
0.2531422877843206,0.42472788077166135,0.4243056126811895,0.31548440570316366,0.3715775346830864,0.6662657694204498,0.5646285890792725,0.5749679225475326,0.5493448997906069,0.35507274168392516,0.5397039783554071,0.5675404350250983,0.44053382955144815,0.9100578624914908,0.12093036016327453,0.31077488565966177,0.026795973216408028,0.016972081599013863,0.08533378293548316,0.1584967106496803,0.2522501239012589,0.3430474931709218,0.2326587664908296,0.19428265972528785,0.3361749644735125,0.039264771032912676,0.2548704361923755,0.4597334980181262
0.26496704556750744,0.48241076690405377,0.5032397408207345,0.314664878607549,0.43726146352079526,0.7209977887016976,0.5835488024544391,0.6419123160753858,0.5211247382590491,0.3560507274168408,0.5403190770938097,0.4708728388176249,0.49623391785140664,0.7866442186132455,0.09111198055208954,0.2525460812824231,0.06805267571779472,0.01490535721708802,0.11924556427454672,0.20809294431521924,0.15673873054921408,0.355303743602,0.23799035340090954,0.15872126804099673,0.3081811170317859,0.10319834604446378,0.2644303158900025,0.45734577233448315
0.30984101884794735,0.4037589020086765,0.49859104274315236,0.36675141321859983,0.5098423795277429,0.8422628422342064,0.48333744026154757,0.6064788122177602,0.42257852228537285,0.21415969931732706,0.515349509426497,0.4049219185722258,0.58707027847081,0.600147087425849,0.1469984803338014,0.2638878917972057,0.07587116009403304,0.08036277474240493,0.11497330694616635,0.2135326043822535,0.18487950977043813,0.2821046874022557,0.19479678823206148,0.07145280870151229,0.20821375310445123,0.162818393586159,0.2571232175108496,0.34742478740528193
0.3244676547216969,0.6406730380079382,0.3653972341202961,0.43402713752223443,0.5869182934054111,0.813111885330661,0.549564260700862,0.6508090183466367,0.6256147173197733,0.21532944695865552,0.5056885879827782,0.49994422755159085,0.40750727437582684,0.5890896990177968,0.11126008240073851,0.44844937823817044,0.08131652975514417,0.0866027099663646,0.11361267977605319,0.23097492628070118,0.2592870306410594,0.24511137452541315,0.30316408884602464,0.18908824691472778,0.1971116343940301,0.16500493042620754,0.18925866165535174,0.412533878342166
0.2658894460280149,0.6976973707566796,0.39148159555561557,0.401342906899859,0.5323321462204267,0.649860799567285,0.46518597443523935,0.6447817900051657,0.8278342805863,0.2372861854721198,0.4503167973572269,0.4673824130879344,0.32763433149819593,0.6393303875328213,0.12670843164245613,0.42065095299261857,0.0541251749914156,0.06121823778084225,0.1487805682282667,0.20158924941063797,0.2100629221523466,0.25973674966355886,0.30826868417651493,0.19088014502521594,0.23717936522106875,0.14515698762867874,0.2889394213625287,0.43420378825978784
0.24147935464332723,0.6318864093042413,0.3320126949631452,0.5722049935275985,0.5327808399708217,0.5108862692693176,0.5659717281375486,0.779055506490477,0.7103081064911766,0.2505241492163344,0.6247553584563182,0.5061442647332224,0.1842387536075568,0.5154760891763104,0.0883255282450361,0.39028905104974426,0.03750511767347253,0.11115669692801795,0.1972797410888873,0.23868045725588916,0.05087441334144785,0.24925373373733029,0.34541493300490145,0.1974155762660655,0.2198383416777283,0.1895332053486789,0.2534359728742021,0.32979505609320997
0.2840022470507467,0.45678576246636227,0.34993026952883627,0.3937809068812335,0.529484149960437,0.6103565121939583,0.4286314211244188,0.7183249737548116,0.7037301824708353,0.32302932678786067,0.5488186232971884,0.5313905930470365,0.37660228868753076,0.6326582709326073,0.14400686116167377,0.3931308543854668,0.06118013550278676,0.1591413921426516,0.1784767072698053,0.16928968697316085,0.13382106347082728,0.2773704480163994,0.3043935360617938,0.17553396704394925,0.22596455693238438,0.20470319786967414,0.18910847623411933,0.3429550627580524
0.5011477990692775,0.5067435156455247,0.43405066124382363,0.3643803723260601,0.7515109829214263,0.5929779347428376,0.43891493799695236,0.6652147106363836,0.5112593478911155,0.3720692388330655,0.83440939767639,0.5843651236289276,0.4610620885014487,0.5599274895458528,0.1434438451133305,0.4765714134244008,0.03129622414749461,0.13127179007068612,0.13874477633018878,0.12524823845544,0.24759879787959804,0.2480988455930594,0.33140227578065,0.1265414739582115,0.268305104837895,0.19312503275041532,0.22094778553521813,0.38480752210022007
0.40767788573793284,0.5913649628298984,0.3603754923698222,0.2982910997494852,1.0,0.4843411444661857,0.6117026630248049,0.6486344170235455,0.5230092731079875,0.38064738820280863,0.8793804278162278,0.5082961517010611,0.5325139413190485,0.535586647865409,0.10710068206054313,0.4830226272930194,0.012785929369502446,0.12379019358709974,0.15730019715717872,0.17821100857420208,0.2513958685884842,0.2556425107909863,0.2468832101170909,0.09816161944825313,0.22532500698821709,0.1695447334949809,0.21209454749902737,0.4030762222572108
0.2501346612201122,0.7244193724749538,0.2977749379695331,0.3049832835098113,0.9521939646660386,0.560638890214607,0.48555344617552426,0.5998466947726252,0.5884415195931799,0.35752090204801884,0.6025128719089136,0.41931585796616616,0.5233639321334804,0.5833779052805605,0.10716151642169876,0.437713922185615,0.02374435405055607,0.1747353562591837,0.11925427427929375,0.1826093099559648,0.2864434475279238,0.3165540383390783,0.2725647550500195,0.12265089362493245,0.2647795308893844,0.15533700773148013,0.20280230592385182,0.34247048590676243
0.31832756544073015,0.6910887609255959,0.35489844603397225,0.33734901610184503,0.8670912688763716,0.6078397683704798,0.4767137170245477,0.6432803985935914,0.6694705354472039,0.31821610288665536,0.5403405840427052,0.5723647518126054,0.42999117000408915,0.5871249878440147,0.1124588771646894,0.4217134538900011,0.05735013471037253,0.17288190120569474,0.1411238519124993,0.1818540196532469,0.3499040032732188,0.26554728063942323,0.26690408465374,0.17219187951751214,0.1794618121362286,0.1758613954773458,0.32719626924010003,0.3228367159447183
0.3181726761403443,0.5368062113477089,0.4787432063008029,0.41439387589752164,0.7773014698078811,0.4751841422867056,0.5094505624177894,0.6652780323607341,0.5233353275501051,0.11211679578635146,0.5834792221366734,0.48226900910949966,0.42201454282548023,0.4744481182534283,0.12968931533908565,0.46781406455189967,0.09244746955809696,0.12247171922189201,0.15736490004958484,0.18219503409708343,0.2782689603165023,0.31671925150416164,0.2865708957695939,0.112273688614126,0.23881263235537276,0.17281024766459732,0.24822184312169984,0.37684792694354297
0.26584552219656166,0.6494809676297048,0.41812839206698693,0.5122398234291617,0.674926751416945,0.25816191794333276,0.3720408425334309,0.5827931545883257,0.7968561172599472,0.26660018920508355,0.5977899459315306,0.361117308049823,0.3859123045104088,0.34405086064378093,0.12417605225552329,0.39034537905989647,0.047194854592038815,0.13344966753480525,0.14517462626302843,0.1844486947693967,0.2269828267291181,0.30166159531757014,0.2976239737862741,0.15279940502475164,0.31475809059949356,0.19719561168249045,0.27198964875865944,0.33055631562615134
0.3408859205625952,0.7244743998466334,0.4658186778184405,0.48026336620754545,0.6935556024250957,0.1662355430407735,0.4036289049078369,0.8034960257286164,0.933227639844452,0.36653371174349997,0.635590559309713,0.3368051682468867,0.311307728320582,0.3791922955363226,0.10602952017195812,0.46157601354522965,0.04194593755778018,0.16935663150132552,0.11025124008692583,0.10326022018543875,0.24595020496135714,0.3289490357486003,0.2008451906566356,0.1316405977641937,0.28254496972748117,0.19268677264304218,0.29286157140161506,0.3350841283501917
0.45053136277154804,0.5420320365807764,0.4864566016295312,0.48889261401205064,0.736690655213781,0.3577180674207346,0.49504565631605024,0.7872623352385394,0.8251869578223163,0.3715706578711879,0.6441202152415454,0.6298986800520547,0.3095713599971545,0.42315745648157166,0.06603868111104996,0.44112563244758435,0.04590305475580432,0.177406644966211,0.13832545181594263,0.20138865267896924,0.2733283173652642,0.26241705256505465,0.2469744411825718,0.15839356683013003,0.26668061870968984,0.14613116362822168,0.12959846579815856,0.33191527089680306
0.3926420646974921,0.6752763794119528,0.5380915850912616,0.5138136879650584,0.7864607332515655,0.7518032421769366,0.3892934116773273,0.5995184216227024,0.93202512713132,0.32046610927872105,0.487493709217449,0.5155558654024921,0.3741014442080559,0.3709262253233497,0.04405123446039904,0.5188582864577522,0.07458761456985134,0.14889181280736544,0.16498366563038327,0.2082071972363004,0.2819941297766183,0.3162348400880925,0.27000811304832323,0.13160108768912496,0.19860440543075955,0.23128700796966428,0.16153982416752988,0.37297742666762435
0.37235156634694744,0.6966127990116376,0.3953822932429356,0.500844671676957,0.7825272742660697,0.5927520323263182,0.29193838913549763,0.5649464264884774,0.8305204905773266,0.5069929175935177,0.5356391650142158,0.5096160996467743,0.3278061904790129,0.41502814110668124,0.09634373561148053,0.5536115642509312,0.0193051850286589,0.12462610091253945,0.14878243465785543,0.13576822879191042,0.3095083409728409,0.30130390079510844,0.2392903960840153,0.19825226020870543,0.33262158400569,0.2034432000609747,0.19895717404949953,0.35708269449187474
0.29517508270395104,0.6274451678867363,0.5635235983601379,0.49501857905177016,0.640328970435918,0.4993175201641776,0.33523293224262607,0.4264501508056854,0.8619413700269224,0.3815678453631969,0.5278708550732738,0.649790853318462,0.3349531536122965,0.4661942040260624,0.11895622550224097,0.5230077832056381,0.051053745476637075,0.15142845265872737,0.18732358351992445,0.21091786959293674,0.32457935629551055,0.40065235140038247,0.3264573348147521,0.10345829362958113,0.20830595366848467,0.1842169196983629,0.22376279945625138,0.3632385020002166
0.2908428058543536,0.5098960515198205,0.57660690953404,0.5134672515110029,0.7141511829259939,0.4054280214448214,0.34740968517792253,0.459540750862342,0.8609602153754119,0.48462069494515786,0.5684931801465047,0.5423731176798671,0.3612060944750303,0.48622726830691454,0.0982021657032569,0.5156939776521383,0.02291892284529444,0.15522211639083205,0.30124297989170956,0.21407334339805648,0.26458974773789257,0.3888973545041442,0.33743330085941864,0.12491458851418841,0.25381205427247167,0.14400655484682337,0.16660761940703722,0.3656032981798556
0.3365559554936,0.49911601190011323,0.4178395223510552,0.5549092466869684,0.5433641015445004,0.3483256176522057,0.4119723320295281,0.5162453550182466,0.7716930900388874,0.5040333921403192,0.6830692996907302,0.4077151886967848,0.48483788957171636,0.4313718637557134,0.11976496465642905,0.5608591015571937,0.0684406283842679,0.11807800958266092,0.1952708407083224,0.16730029069082883,0.32681771064711984,0.3647369341248597,0.37334467205147154,0.21215515838891777,0.32334152406068845,0.13232597024594972,0.21199442388487358,0.2903349083354857
0.4230535385269802,0.41905296118262686,0.41950769713445046,0.30302945641140294,0.6230811289349703,0.4837238899759776,0.2700993645251641,0.6182499875022912,0.712752019144482,0.3270882871826359,0.5798617533325012,0.5877811860940704,0.31840728207984825,0.4957712365068561,0.20950876849782063,0.5208408115209557,0.10389042235663914,0.2046237874825364,0.263691038711616,0.2027841082036212,0.32914765349418657,0.44263173343898443,0.32595665003871915,0.1647825783810162,0.31044222610212624,0.10822166434039505,0.2233353486419773,0.29850239766180203
0.5800211296747096,0.5193217077656047,0.5602178575049694,0.26644315927695383,0.6724616225786991,0.5374600295900349,0.26196938198250125,0.43401209778207306,0.5069697876159143,0.2629822811996644,0.5893076052872694,0.7195621862799778,0.2590270411217049,0.5982705071477199,0.16037846129622496,0.616027417382824,0.09663570749359451,0.22498920098103867,0.31196188501922734,0.17570529374774874,0.41330549727845195,0.45704457707835744,0.3576822530597705,0.08210426011574075,0.2869735238031124,0.11971408291690673,0.18867717451160865,0.2794571516358668
0.5138209803336828,0.6057306569913165,0.463783198495582,0.3722813585524167,0.560423867820732,0.378357912152595,0.49839135670927476,0.56016063721651,0.8487974872868679,0.20449489913323743,0.4775402932687547,0.7432887153746052,0.3122440634574464,0.5221284522999127,0.10756707882940365,0.6371139736539541,0.17625927784674714,0.14835863948627387,0.31319559497731336,0.16331888164705596,0.29900990268508365,0.4541926449665325,0.48114177850617823,0.2474585725242283,0.3254255495080441,0.18262584496072323,0.21888562417446136,0.3591692793562617
0.26003832932239485,0.6116718380562207,0.4803826854170537,0.4773447322102089,0.6963095610727276,0.36379516059752803,0.6085443773838982,0.609708220159637,0.7937182171702061,0.21089974687428184,0.5710094931672419,0.7268497862056155,0.18230089544455286,0.4784808664786544,0.09236803118536317,0.4998823738611525,0.10287514197416733,0.17354339759728613,0.2885686786985012,0.22825814880614406,0.3309083781218196,0.38008972839276456,0.40652128344731775,0.30873869895646894,0.33781115860984995,0.17100718841849982,0.25989779689539794,0.31455610773198156
0.27307214836083266,0.5517701062915815,0.4466289286759628,0.4186945305879177,0.5469536515476574,0.5552426860115496,0.5039981813827735,0.6805618969855529,0.7352437930002995,0.3012579581192,0.5771690833308248,0.618734894961889,0.3565896066799811,0.5259575877662163,0.09735883446135339,0.49965485287896905,0.08396286219921269,0.17990081168860503,0.2503448228664999,0.2228184887391098,0.3367460747481956,0.3948442264414851,0.3676525052159188,0.1642015478652935,0.303710121426679,0.1874729064743399,0.28112977945848555,0.3010705021102784
0.4575175637531299,0.5449697881978715,0.5204207932630223,0.4388064705389319,0.5331435564756317,0.33175519814187276,0.5069291398704057,0.6851443901951312,0.8597696679629078,0.4727825931323666,0.6316762946107894,0.5691717791411056,0.29565670872273153,0.5178875328211611,0.14833087212617274,0.41539808992822036,0.06998666103172296,0.16747245120560406,0.26059338773768204,0.22317432989789637,0.31720862232927516,0.460770695354944,0.247449059939896,0.16497780463429865,0.3749152998786755,0.12336069283206517,0.2525579657962334,0.2783733504132659
0.7456763923276633,0.5095942885138349,0.5236079253606567,0.5307071215042051,0.5277189296370284,0.37388440796067357,0.6485504857165665,0.6448134508673405,0.58855219862399,0.6822121653754704,0.39097052257584497,0.5747025469418123,0.22822280035319972,0.5155140766313333,0.1259116207943773,0.5109867231566658,0.0478659301619166,0.1924412289373945,0.22668596140099168,0.1702316194523013,0.256424676166191,0.4263028982880385,0.40719682776552335,0.1632835196504517,0.30999439479110735,0.16474054525273782,0.27089021445707956,0.23524448201486123
0.7246253181588056,0.42936260552829814,0.4156682168703737,0.4920887696849474,0.6027945291603918,0.640385624970172,0.5804790182243489,0.8161170452083787,0.6165001495662583,0.5403083531487323,0.8124292959055074,0.6264314928425357,0.16438607823731974,0.5306391617232329,0.1021671346538762,0.5634568168489228,0.004507679811933576,0.183078163208872,0.19096125478816942,0.14111020697221896,0.38763760743458886,0.42778500473985315,0.43562833767223946,0.17389778511167375,0.27971748576379385,0.1807918216853006,0.16416999449320116,0.3548906339090676
0.5072508998605998,0.5024655812665524,0.5052044374979676,0.47637992531128076,0.5734749450215817,0.6009863344946624,0.3641433931093843,0.6492759660728867,0.7063984445109186,0.13707780419830845,0.771768258324265,0.65970905372746,0.3308640951032052,0.5428741612369936,0.11126246806196025,0.5291309692504287,0.015848279141023117,0.152156821636354,0.21002310017687523,0.19014128115027412,0.5583166205728304,0.44427584503325956,0.36571167290622,0.15616240964975484,0.3503094572899183,0.10022579922923426,0.12677575006065206,0.3481294874950124
0.5451109307922242,0.5800417497994161,0.5809418683174962,0.32328295104256877,0.7336156252896696,0.42514198444136897,0.47012817086672354,0.6129909516588625,0.7923511815734371,0.269157014650611,0.7509538331835023,0.4790620933258986,0.3388881316558314,0.6566526670232427,0.1386546302105821,0.5021244495593715,0.0593773937504952,0.12404774341169461,0.1951912063792073,0.21200719706186844,0.4922145499024622,0.45181309418593996,0.4030936019870994,0.11280823668859091,0.2756855404636077,0.15950286059993968,0.1392854254675965,0.4242462689875402
0.6822827446384034,0.6052371857227051,0.5565658555995769,0.3199545534974253,0.5566959481879622,0.41296234429437334,0.6008586372170989,0.5143440369265634,0.7171313191743951,0.31530771394236906,0.6533768060460344,0.446579289830825,0.4743604179136326,0.6090239959155889,0.17301411595744898,0.5034696949783026,0.06284750653741523,0.08375972137627392,0.20020132553829362,0.23471823572558018,0.40954608912844553,0.4488063749825563,0.39765449274984566,0.12055918376833162,0.3368613464502049,0.12265804755122126,0.22288286692416392,0.36515235126777246
0.6529300663249858,0.6141924466944523,0.61620693019492,0.3727917004255955,0.5018196277991305,0.6030385465883961,0.5805519017391396,0.5599840029327957,0.5294765180975174,0.38182991997136445,0.6729180198122009,0.5543316601598813,0.4919433695027361,0.5246584168044346,0.15116861614949487,0.4658746138494012,0.10022880953009844,0.12963070066203836,0.2674326078936284,0.24556528595064092,0.3991683422225533,0.5048561442455296,0.31368064131094686,0.12743161270829928,0.3498513814717845,0.09809404490260558,0.2346897515779096,0.4511823216581397
0.7455307501496882,0.5246735634305836,0.5625938587446218,0.510384712094544,0.5965343109662634,0.5061009561081143,0.581884628866731,0.4938644581826665,0.44252168710738876,0.4566042801257959,0.49274140474787403,0.6089328871537466,0.383921110801634,0.46459873091510295,0.10307487874876822,0.3980700477462722,0.04774954436197465,0.16764415108866745,0.26905515734934626,0.22107416933329477,0.5299062116687169,0.5431543203242671,0.3604919526597657,0.17993353010900046,0.34477010594283836,0.10666631732889965,0.22492769919785546,0.3424185123643526
0.6845321071649021,0.49629541533240124,0.5536255062393942,0.527145903761443,0.6687283293680804,0.30311968055489236,0.597112077492529,0.391859825698622,0.5521806760394861,0.48221727902636136,0.5128504019648756,0.4237451199107654,0.22860800151710017,0.5679398035592725,0.10341006415043001,0.4173563166341033,0.01611241712670697,0.17675057067619032,0.25800464989824845,0.18887054446313756,0.4719794841770176,0.43164746397791626,0.3367121410084726,0.1786924489274176,0.3526905734436034,0.12392042720833082,0.15909642289133843,0.4667728557474327
0.4812248738345742,0.6831914455513032,0.3792381109068408,0.5771929334413616,0.6621000210912931,0.6238661130466606,0.4251902780332559,0.5878538934528669,0.5932485791205505,0.4716064534274259,0.7124434904917787,0.4733872467001317,0.27470769157831754,0.5663671229213266,0.13286701608651358,0.3705819787919521,0.08823446868644176,0.227872855332908,0.2682115311752844,0.2617080898917562,0.4875110098787178,0.3703958860317882,0.3890038327908343,0.20016501266646525,0.34159138173521436,0.09258721137951857,0.21331721086418245,0.45585229730700616
0.5690471071533434,0.5646305355760834,0.4722866811930507,0.523361178628968,0.7628532623662816,0.5611670564278785,0.3499484609431122,0.5149955841429071,0.6446365539934195,0.3499143463475762,0.6574975374543509,0.3856664807585056,0.3306744576071304,0.5349287051444133,0.2058455856917583,0.43218273248281724,0.11856163659895924,0.2526148084823356,0.25669690489981295,0.24006195822529452,0.48620993966286896,0.4109725601784943,0.43543501470014867,0.1510284240128285,0.3791418908140434,0.044411945446143374,0.22884214742046946,0.4810747517116875
0.533898794868772,0.5817014463323373,0.5467213287241713,0.466377969621621,0.6162701190113151,0.6376970680411714,0.4063585660689058,0.5145873256569631,0.6372569548309902,0.4499309657129717,0.5590688351406342,0.3296662948503443,0.15276485543103893,0.5258041184479237,0.20297086391949792,0.44609022863649783,0.05473681951451445,0.1301087492838305,0.29695081398105067,0.22931607852577104,0.50428026421997,0.3965781626692032,0.4654293996452849,0.1640342110767651,0.4449891920449941,0.11100604513126368,0.1892028234859195,0.518142587884967
0.5560155998955078,0.493268909890016,0.5043626979283643,0.3846040659719316,0.7200594317710101,0.5961914761609313,0.40077082993499485,0.5863874956258017,0.8323930601256356,0.4955447316611702,0.677894727786548,0.4692089607733779,0.19848527050010933,0.5393626008946808,0.16928532746778752,0.4404795170370144,0.10806215166803111,0.16646032557912552,0.307489297581667,0.35319240976853766,0.40503086189910054,0.3786340881275897,0.47449385765129964,0.31120924070932204,0.489428400408024,0.07674077391018537,0.2276907258576931,0.4578853799953834
0.6151532594950615,0.6441912396424285,0.6303462419197785,0.29753303718604224,0.6558693575753344,0.4581587362191572,0.35004216831927115,0.5634017096865575,0.7938438528268031,0.47221369947073727,0.6190517156093143,0.4385852388919876,0.05428965942290976,0.6527885830983178,0.1410176276507679,0.4823234972846588,0.09227165271137645,0.12057217630505453,0.3188259909030218,0.32603771741851184,0.3859907264508428,0.3772650644732346,0.3952466442716123,0.16251888349176025,0.4471976150787439,0.12513993359406575,0.17145398742293344,0.4372977426667626
0.5285516463345563,0.6642620296934801,0.4873270368662799,0.27333836224960173,0.6519103740950559,0.4575192096597146,0.43481263730733544,0.5671093632833979,0.7076488184265636,0.5203459384827812,0.5198917770331589,0.5263106525376466,0.18813224844882517,0.7342200111835068,0.11206643589370431,0.5079715179073371,0.013769843366174312,0.09666703416466187,0.34974650775470395,0.3041700571875118,0.4728174761120937,0.36274395007033605,0.42991336307031625,0.16802937690287442,0.3780603635629227,0.12039290971365373,0.15052622661054643,0.5291823797462163
0.45500465823791497,0.6866279936665273,0.455390672377742,0.36663593440058073,0.7639454420640986,0.5863185860417754,0.5372799178151604,0.5106463814967255,0.5756206999700867,0.3183886886042287,0.5525221198969392,0.49863822271797886,0.5407216891959961,0.748080873772246,0.10660327169579949,0.4470345511596393,0.03486703954145644,0.1455987897869293,0.3724416694092809,0.2851709302193743,0.5397361395363565,0.33155796014673494,0.5419060124530404,0.2803611685685729,0.45434535404284865,0.1833403994836156,0.1989802794989201,0.5057178539818614
