20190531_Oocyte6_before,20190712_Oocyte6_before,20190712_Oocyte8_before,20201113_Oocyte1_before,20201113_Oocyte5_before,20201116_Oocyte3_before,20201117_Oocyte1_before,20201117_Oocyte7_before,20201130_Oocyte3_before,20201204_Oocyte1_before,20201204_Oocyte6_before,20190531_Oocyte6_after,20190712_Oocyte6_after,20190712_Oocyte8_after,20201113_Oocyte1_after,20201113_Oocyte5_after,20201116_Oocyte3_after,20201117_Oocyte1_after,20201117_Oocyte7_after,20201130_Oocyte3_after,20201204_Oocyte1_after,20201204_Oocyte6_after
0.13730232621763286,0.14750383098882622,0.183978879879314,0.3708847441147589,0.3039168574513842,0.057562636410134406,0.2103198437469274,0.12963187481871563,0.13361638244470003,0.29366894279820294,0.15547158960062288,0.27568787301383096,0.1517380183655492,0.1645921921270662,0.7734248444603573,0.36012795734755043,0.4953890324432956,0.35357521805766756,0.43177684508908654,0.4298502480320667,0.38250953381346414,0.40723762518808765
0.10183154692745879,0.2599261350918576,0.07772707272613033,0.3103574365663229,0.3354068419388966,0.0486793351579917,0.3232962015434682,0.20946932085531164,0.13356477680561085,0.25737496316230746,0.17074629920933646,0.2987688366122368,0.08147651194319806,0.1857835885440474,0.8293056277992074,0.8824738420526491,0.355268446741315,0.3989068609166058,0.5011441647597256,0.49919122646395414,0.3941916127084656,0.4065268884394308
0.06789282761674927,0.16785757330532589,0.11785530203029784,0.34200527615767934,0.3211888887467773,0.0036834152607557362,0.14023289696041824,0.16685875822400026,0.13514015622434378,0.281683271232789,0.20213402412322154,0.36124488466888,0.028171691335765255,0.2140129657885972,0.7864462653597513,1.0,0.3187285181083625,0.3138774161253472,0.39561334032484213,0.41687305323668944,0.4602031826610893,0.34974324965222814
0.09378566720271696,0.10704600630176155,0.08958451191149683,0.34567378887243483,0.31695081865372055,0.03566907828721573,0.17050163469641297,0.2029223494818134,0.10967418076047938,0.2068039503713472,0.25224228496788736,0.26277727305617427,0.1437879994968334,0.15045684912231852,0.8859673180979925,0.7439866711096295,0.3624806201550384,0.2614739983262752,0.2717012841411963,0.3768933768933767,0.4486812841538471,0.3762056433554704
0.15623506519376879,0.23532386921262402,0.31718649820856154,0.33880609770278375,0.358553154479893,0.07671686429461089,0.13789091635286455,0.028905814772582573,0.11414322910558028,0.2117407723007966,0.2489548594314871,0.2626258565750929,0.1947782576488174,0.08932504059877039,1.0,0.8113348883705428,0.35901726754439917,0.4254777168545574,0.3650532809994055,0.28918501645774425,0.4303159866187772,0.37890591457155665
0.15879134830682595,0.273147351021884,0.2501879439311087,0.4076686416065522,0.38343251702445275,0.09451782555901313,0.16132585150209053,0.10794215460735823,0.11819380263188745,0.22589444202032763,0.2169152543611997,0.2687039553200782,0.21979677694382707,0.1646773914547658,0.9637148473651146,0.8874268577140946,0.30724252491694337,0.3110923853276614,0.3390962085692782,0.3558039012584474,0.43853940129499713,0.3443294964998201
0.09869988637791775,0.24253172403106132,0.42062983217046934,0.460547201717063,0.4909071973192085,0.032255847821927766,0.04031141685288033,0.10337646313146599,0.11462738382866919,0.2872037849729634,0.1050855181472471,0.30263464677080903,0.13213132626105936,0.25204026571863114,0.7105780467868652,0.8765238253915363,0.2607358188753533,0.15211757043267485,0.4610095416539597,0.46533564715382914,0.5015790089762625,0.357867842596911
0.16579676095846096,0.23083429466760821,0.3190244515682944,0.5830056166001425,0.4253902331623729,0.06823103142655228,0.19164602808863823,0.0897898861109364,0.11270483920151995,0.2807329158775601,0.20353404337500863,0.19278265973098746,0.19857995443554538,0.18886883692590486,0.8812710679375545,0.8167224258580474,0.38960502030269417,0.31507569446994566,0.36241610738254987,0.5475335475335472,0.5577210027292279,0.4648575025661824
0.1716616780673476,0.42949689216412124,0.1320988119932118,0.557678378541197,0.46353469114801527,0.09337773942784854,0.34766913926161075,0.3318467339575416,0.09545541976495969,0.25290646538627626,0.17778904183364783,0.2403234148838381,0.27480397500943404,0.20628564494600182,0.8737268041585325,0.6706937687437522,0.39088962716869696,0.33750862470502074,0.3062829235329345,0.4947705856796772,0.4057566367047198,0.4105165259504789
0.16863261082000275,0.2368196766473254,0.06276195863976357,0.5103050392489533,0.5462898843597943,0.08975523287820979,0.33311497036970966,0.246734571415856,0.057457718561610166,0.20581018936287354,0.2239531231151835,0.2564338604770827,0.16022195200357822,0.24115282435771362,0.7671694824802582,0.7578700433188932,0.34876830318690794,0.34882462423344024,0.3280560607822439,0.3705189159734618,0.4528792424699818,0.3307171703694117
0.11443000443716055,0.18567382358511675,0.272100069143252,0.5227620111043089,0.4684990526236934,0.13359935343060525,0.19037669880586233,0.24650897254292894,0.03421547700030484,0.07932497355681953,0.220545069288159,0.26076999970520687,0.3025535661872616,0.18335411680569644,0.7451027811366386,0.5462125958013999,0.3205988269554161,0.44959790030710656,0.21714777167605276,0.18445927536836643,0.3491291731611599,0.4199291641180991
0.14281073160138755,0.1309574028478456,0.13827393299390356,0.576030749099509,0.5224346383434341,0.11656990250701836,0.24589434762677784,0.2871704836870534,0.050736787783537865,0.08326232320763208,0.2807361493743782,0.23734868401658313,0.2353473940207139,0.21317129970283497,0.750182729526525,0.510635121626125,0.4150904392764854,0.44819088960570863,0.36786597365898005,0.40194940194940193,0.35497575731439135,0.3677983409977531
0.19461521954539218,0.17104288985691946,0.15012131497894343,0.5796999623131593,0.4279089568628595,0.0688346523713402,0.43158254649542627,0.27340895243853996,0.13071426895920799,0.05087142560156813,0.261522134072862,0.38135111740003147,0.2999622625686608,0.3492707712088237,0.7996554822235588,0.6134861712762413,0.4232328452483491,0.4618531954411308,0.20943809772461522,0.4516638153001787,0.3494914272688631,0.5193517235366155
0.17013816752973293,0.19817188656829537,0.2811088063360362,0.5722053246322032,0.32501767765818057,0.045911112325814664,0.1547946303891656,0.2544049330953553,0.08322957472261985,0.05793626679398989,0.30240172145100025,0.36100637021195614,0.24506687911442815,0.20688462203770977,0.7483615139867461,0.8807784071976009,0.3566514909150566,0.46945066668728236,0.3535436197730976,0.4950528586892224,0.40182482426363253,0.42401656095888696
0.1403202791905732,0.351577162141222,0.20537305927462485,0.5737534271908455,0.45022574415175526,0.048053849547674755,0.2374719923023273,0.4389524845802405,0.1450653280476648,0.14456595489010407,0.22367531250647357,0.37949392056128606,0.12453072805288837,0.35858847950181627,0.7058372119730061,0.6795201599466838,0.20962552807514034,0.3571159372952539,0.5150628248473536,0.3872245690427514,0.4148314717497246,0.4705698179959074
0.21061464502289984,0.15521531018096027,0.19132315041800235,0.4565746724817414,0.43872019236215537,0.11262020685535372,0.21536538982327783,0.3996138729494679,0.12080223311674607,0.10635298847922597,0.3111917465879864,0.3836786433083295,0.2320963841950049,0.31311527469037836,0.7750461045847887,0.4802345884705102,0.3917739223165576,0.5795492540717304,0.5172173210967309,0.3376574285665201,0.4694973416216419,0.37272065535740984
0.25518459527369775,0.16904130580760668,0.3885071343264821,0.49445134825022363,0.4511539354030051,0.11133721951733769,0.19266421474812398,0.3161944692978352,0.03731650676737602,0.14172288460264437,0.4568412690096174,0.3298159150781334,0.23660530839867472,0.3429970025327443,0.6084467652482892,0.6787790736421192,0.4376276608834746,0.6654928692774957,0.4771550995960865,0.44759172031899364,0.41515922546621775,0.36400422214618766
0.22094493560987893,0.3921899481740391,0.2860016342950529,0.5790071689056948,0.4644528330845366,0.0837299557630963,0.12444873437734072,0.4624715507543749,0.0505463160610824,0.0990037260326552,0.29175597018653543,0.49919869862224375,0.19592156205012035,0.3588079323155887,0.5764012078387926,0.7153348883705435,0.42619252696772086,0.6554698507370371,0.4635655377135571,0.5200352473079743,0.4810254009130282,0.4730560755441828
0.23025698767255987,0.5255901444584103,0.3564120937833936,0.6645513935024524,0.591038569269926,0.084200046071974,0.299026141526433,0.509986970514074,0.07695620557810047,0.2299665776470025,0.3455878679619795,0.32966315862819323,0.19248046738507563,0.3115455416224534,0.631160619591578,0.48309763412195866,0.5222214019113239,0.6751158174674196,0.342025182594654,0.4469658106021746,0.512988781212073,0.45063484116090574
0.2166702146850345,0.3952310645844456,0.33973725564146123,0.6708285641033546,0.5114352065865032,0.05328497077553196,0.3934663582352849,0.5488022541471059,0.051815814782670035,0.24203334924873948,0.390388484019189,0.3415754817858035,0.21122339161669942,0.24412963723158967,0.8630643167401868,0.5021339553482168,0.554610557401255,0.7186906296566158,0.3013201226000514,0.4330387057659789,0.41109926871492236,0.46471482678764203
0.28765965013974054,0.34586296251657234,0.2884807341756244,0.6160278350241044,0.6186650490315195,0.12095611058835472,0.220389755196459,0.5268961431800849,0.11484881893457792,0.17541595180601796,0.29687597096635493,0.38551842055190644,0.19896571484478662,0.3389461617702867,0.7394945721562088,0.8044518493835388,0.5897854887002173,0.6105923940248428,0.4030421838079297,0.5661414752323843,0.46755669461609073,0.4260510118751164
0.3141424012133368,0.4266645431222993,0.41426362436356723,0.5589609920185157,0.6328957922605656,0.07396972524705131,0.20745591009699293,0.5059292601738185,0.08422790926790366,0.21190068786537888,0.4060409185783408,0.5144877433048458,0.2901952562651117,0.5309544648320415,0.8130903244546822,0.9984271909363541,0.4182535580985188,0.5460612397542365,0.3733268098755784,0.6213859850223488,0.5623822520130365,0.3238964755119487
0.2689295329354423,0.3471177189689908,0.48736187063926095,0.5909093456359621,0.5703963632443567,0.02487574232491692,0.205858279915096,0.4807634756959422,0.1316900846801622,0.2262039928631971,0.28323888178793105,0.3548813725569018,0.20979216459110736,0.3289571860469323,0.7267663291293158,0.6363585471509495,0.46416964029367086,0.6557211026480014,0.2866050448560857,0.5211618847982489,0.4494390606036339,0.36542701671552447
0.2766992656884397,0.5164151414452732,0.4278509020051537,0.6017530685354108,0.5343074469076429,0.05186454839704682,0.2967794740831403,0.5050544890339,0.12965494593136448,0.28559549129488215,0.3841998871699017,0.47189147324216174,0.08334661131843356,0.19939482659355062,0.8768166557456789,0.6816661112962347,0.5206956236413599,0.7359245780417423,0.255031363058946,0.4966311329947695,0.37853952451067985,0.31590134762557126
0.23421452430478076,0.4543854060848161,0.22177886730781382,0.5676219603601689,0.5931297403074354,0.08284287504734089,0.2301722142458386,0.5759493185225881,0.14365602495836363,0.2562030105247288,0.3849687402141824,0.42788421597082055,0.046791619494877625,0.17348648557936802,0.9775739193287993,0.7092942352549152,0.5793970714900941,0.5647253913248511,0.2548733959204985,0.4903622176349448,0.36858616164665453,0.4898138741626056
0.26614241489244395,0.5087983608533204,0.3655440316801806,0.5791633801593497,0.6133736280401461,0.09263434079985647,0.165112658647249,0.4857220468416925,0.0700710750392905,0.3454827279767713,0.39348461014520447,0.3843714072084962,0.1469775112862867,0.18112344349864573,0.8580762397573519,0.6015701432855708,0.5347918461096756,0.4661476704116082,0.3697484153921422,0.5647693829512018,0.5236259911161494,0.43003668617009366
0.38361003601879845,0.6011617796449662,0.4365378087874791,0.5979066291012458,0.5695860230476462,0.09084221910737512,0.2999263214111196,0.3763219403344698,0.08905538223358589,0.37792616926834105,0.5339312759914367,0.339436891486642,0.11430248647742018,0.31881846605064973,0.7616801659089529,0.525760746417861,0.4174381690660757,0.5091948535877805,0.40962634189793096,0.46772392226937687,0.5095720103254744,0.4922221884614933
0.42880153069206906,0.4904332891406534,0.31175058143189355,0.5129150981328902,0.5490461373174902,0.11056024301013964,0.25437721924599715,0.38841680235850584,0.13604090919753234,0.36966424584962027,0.5072395251388141,0.43852088877454476,0.28040588703928826,0.38088230358327774,0.7322759114521762,0.5047704098633785,0.41618145277059965,0.4875929873658939,0.4019583537191387,0.8277913732459186,0.4387932256017545,0.4382326170040464
0.4314749411584667,0.4589739837118415,0.31044063108932085,0.4389045878474652,0.5734102440887192,0.11380714584122367,0.2730359058305938,0.46204951204651984,0.0922962163683706,0.21369288444272885,0.5252009557659715,0.3772320531270851,0.13182383607977957,0.3736403607287897,0.8583099714252905,0.6391229590136615,0.5654944423936671,0.5956216455453999,0.39605213793163957,0.6282341736887191,0.48223907538951577,0.4954310724066366
0.40974140503237244,0.5901250882418779,0.3204902885159343,0.4011091699508393,0.6530510633088552,0.10972938572003078,0.21734124684747919,0.5242963847396945,0.10491520255213323,0.47189369727069796,0.37525389818241217,0.42787483618880723,0.10306791339958257,0.21080379111190298,0.8852296447413757,0.6175701432855719,0.5153980558631716,0.6835153621216487,0.3254188871653893,0.5145640600186057,0.5140385788303137,0.5082560396110237
0.32533191070620976,0.5981852304619573,0.4367314098937706,0.5129746405389918,0.6650654758533232,0.1329793339866703,0.24708651863372363,0.5523535180379343,0.11450916000093843,0.4699118865239155,0.7033506640039086,0.5020340727281501,0.06339888464925114,0.2195948126518426,0.6541473860558119,0.6284865044985004,0.4930741150896184,0.4667448768769001,0.4125684798515113,0.5236409781864326,0.6256066832186402,0.4068373403649595
0.3589799489940301,0.763651664112674,0.41432648186561033,0.43892139982095235,0.7054938690044417,0.14531100534512972,0.31072848002735376,0.44060687631503437,0.09975463864324065,0.39415645681937106,0.6131584751121905,0.4060226240342177,0.13329699358463665,0.28171803153407876,0.6773976072902668,0.5213062312562475,0.36474303761125415,0.6139069865425612,0.49205886031097584,0.4799770254315714,0.44250078549997834,0.40668277493820737
0.3201723225499223,0.5446891303224916,0.24954428311018897,0.4350308289563825,0.629070657645427,0.12665107507779536,0.3243522108871846,0.5333801924189572,0.09335178625882591,0.32863562324806833,0.5487588079975337,0.24139538997113671,0.31692453911414903,0.2002235836902671,0.7578215668128058,0.5692982339220259,0.49936425905418147,0.5130022863923892,0.38864742831692584,0.5083884174793266,0.32999008113752726,0.41711792285203636
0.30593750187019064,0.595884484925705,0.3822339556226041,0.3129436784878194,0.6300573176369124,0.1030458259963063,0.3116347115415164,0.4588512259840792,0.09215828856935075,0.38795401742165847,0.5545416551419942,0.32207089507239867,0.20815687589975754,0.2697901256561,0.7492964406585018,0.5598987004331893,0.7667806898814647,0.5185742806947695,0.3660208297223943,0.4507212689030868,0.4931695386188757,0.3854874953927614
0.4612680361162624,0.6352102308924054,0.42051920296687423,0.3531425080942648,0.7189919258324026,0.07089227357381854,0.45431246681059495,0.43874069788320763,0.11497173418404456,0.22353340293467913,0.6327575261696375,0.42580592427031977,0.1985072749381525,0.16242348196743325,0.8012753912978868,0.7786444518493834,0.5519560313358762,0.6194731827239179,0.4592565452148023,0.6348000893455444,0.48493380237436623,0.38939654751037417
0.41337748265104524,0.6413225950860041,0.4929737884216482,0.4169271355059077,0.7376352318011475,0.07379402704190616,0.4192901741205097,0.49732427459219547,0.1513574628791256,0.09205425249753857,0.44700579868722295,0.4128202860565521,0.11388597705005107,0.19008486369398456,0.8723054994494478,0.5459060313228921,0.622063081908043,0.5019684620870528,0.38074248943046235,0.6179324361142541,0.5424299364823155,0.3956174756691562
0.37488447566700633,0.5840536166256313,0.2604060594631971,0.3066104679752923,0.6881642825428784,0.10947091413823927,0.33643277623040985,0.4434690660974009,0.10522577467101397,0.195311732548072,0.41609205766275964,0.37903163130488865,0.02639104364962839,0.32829108221218734,0.6871589442894492,0.5098167277574139,0.5923399368360605,0.6208570009412283,0.4474133978073279,0.6244615335524432,0.5044832026220297,0.39869161026790073
0.43696966743526144,0.6431778267532161,0.29279778741592777,0.3174387798990441,0.7092705841940723,0.10479109483408229,0.4293570597553029,0.5293194127062809,0.10107386643522338,0.20254791184540302,0.38559990642168995,0.28530348954690266,0.035763903448082744,0.24295750102626518,0.744616403099309,0.7623752082639117,0.5462860424100732,0.5655777151151211,0.5767753202674029,0.5517872790600065,0.4540226840072205,0.33175685405192606
0.4096071787953326,0.6002147936431419,0.2996366836381925,0.3218715369085866,0.6047768960772957,0.15835327833328786,0.45514607877103536,0.6231516622953688,0.14074828176678927,0.16189737532868367,0.43795867689042167,0.34290875080063143,0.11152109801948375,0.29661500489250714,0.733128424067607,0.6438147284238587,0.6046167097329888,0.4401295686777768,0.4275885219322018,0.5276787094968911,0.5315635454080596,0.43725370263461394
0.5823418118148159,0.5588272008815586,0.41428625306430267,0.3022911917867907,0.5468462509661046,0.1541521390280375,0.3321769678007924,0.7318304662837113,0.18625225774671028,0.2803902396677415,0.46329427332421147,0.49614088968572384,0.12635889694885882,0.34537483831491234,0.8149507204474682,0.779145618127291,0.6156318444690536,0.46450680216231277,0.29455825147929676,0.6368324550142737,0.5676743655932531,0.40591523209253877
0.4786071591316163,0.649770140670466,0.37405745175686667,0.34268195809055213,0.7119893806150542,0.14552652847677477,0.46084973955299663,0.8330875277586365,0.22072388637376572,0.14238082292549567,0.4766096870609712,0.39073759925819324,0.06739625700588339,0.13805647424527576,0.9048549985476214,0.42834255248250525,0.6599975390673062,0.538193189527047,0.38218832754486154,0.6059861514406973,0.46845124047388764,0.365199792327478
0.4654948801667485,0.7341745725649548,0.29288578791878855,0.3414049486043959,0.7226133334307807,0.17205227216823316,0.4420518654904316,0.6726115294836241,0.17465037179517243,0.1722256362926089,0.3177336990360701,0.4271686726000489,0.07284162857981472,0.08984656375620641,0.8591246546378175,0.31115494835054913,0.5924252491694351,0.5096529051485382,0.35695527116595055,0.5841725841725842,0.5196621425975098,0.19156072769931337
0.4852663193883387,0.7386081888462267,0.27396065120372154,0.4115339945108907,0.5621997767224979,0.21301650391807003,0.33720889771081985,0.5144252830345043,0.18144448875231628,0.14893279205722254,0.34569753004436404,0.37140854846533344,0.14962192684528963,0.1416167734240068,0.8545351374355722,0.56305764745085,0.707559164923506,0.4855249908679596,0.3427470046578368,0.6361525452434547,0.4803366252456616,0.2681591257673782
0.4758790322373803,0.5531754162433928,0.27953485448488335,0.39585963122936146,0.6522772660747922,0.2500232312071249,0.3951124014529964,0.4927017997265193,0.1332241795876241,0.13311942722813797,0.23308066377240053,0.3797739740528427,0.1745593805470529,0.27388485698131043,0.7709132423175913,0.66852649116961,0.6826233542512612,0.557958984091888,0.25724948496130906,0.764530309984856,0.47904039626163636,0.3817211190536902
0.4654786362272339,0.5026429518414579,0.3749651140863665,0.44107683492183136,0.5334432058410269,0.12771385399869592,0.35521098249717514,0.4812683874591581,0.2929333114400319,0.1863724524879437,0.2093717215606619,0.3116780966010347,0.14864913972633298,0.18890240029742278,0.8665811001601,0.8730103298900362,0.6462622533940363,0.5802025090402365,0.32876691290525656,0.7273880910244551,0.4498912621598477,0.29429917789688004
0.46870605052549147,0.5033618003064794,0.3041573951851151,0.348840043879251,0.4427253010683335,0.19391693769741664,0.4723493484664419,0.5294959016204754,0.19029532499824062,0.13636685544318308,0.18143225990400919,0.3639355421380008,0.04461402993836234,0.2554585660178605,0.8625657792519245,0.8620539820059984,0.47835117509536107,0.5547043054914004,0.416721699199852,0.5732743914562095,0.44796293672258597,0.3309510001175759
0.5162400922655767,0.5342808932660689,0.40420893833679045,0.3262279395385397,0.5202557641955708,0.2295891395082793,0.6974291165074843,0.3769020517219952,0.2293889423189696,0.12344453557093318,0.3408797092248962,0.507785219071509,0.20391351139810118,0.2861380693832346,0.807700985591051,0.6536594468510502,0.5856986998072269,0.5493874285139991,0.6053827302425894,0.5746857565039388,0.35469605771422585,0.3080621062379704
0.47890211487543033,0.6984280032369706,0.1739493368533538,0.3693016166113508,0.6752856289317944,0.15792301295091005,0.5050387379931893,0.4636624672536333,0.20962022941052275,0.21303266161181217,0.3716984097779593,0.4630717982114096,0.1852656295861459,0.2762420383810063,0.6974107124762722,0.5341126291236252,0.5022698002542959,0.5546405261601558,0.5713890796439595,0.4689732871551054,0.3517930962252878,0.3637558606057647
0.5019069530045734,0.7093699960398766,0.12098811993211465,0.5784005368623536,0.6924927964684883,0.22416670245704184,0.460565312967583,0.48526471035099844,0.27233797002181526,0.1775428288149573,0.2546719093265161,0.43900059762611127,0.3118956769675881,0.28912520944834796,0.6155938202968256,0.7225111629456852,0.41679996718756357,0.612716439025993,0.5260941966822511,0.6113100658555205,0.40009734038948497,0.24208644831107554
0.6049824437211618,0.6785305359940775,0.3616921239549944,0.4533768950246367,0.5870608677857342,0.17489155516337995,0.4743327700274902,0.3115950147253146,0.2456071872580987,0.25728244058565686,0.2935276220508514,0.4122641989800158,0.22841768348078834,0.2711688056861512,0.5592509778225124,0.6433028990336553,0.6654887002173824,0.5623694214828112,0.47529240375523024,0.6898875080693261,0.570216305131317,0.2175224351056395
0.6156119647728799,0.7393851478159057,0.4058457476899863,0.4142007938053481,0.653077556956775,0.09739146731427711,0.5418977002295082,0.35254965093562135,0.2577729821022261,0.23219625751888756,0.3640878612604078,0.4167249553120383,0.0,0.19264858891840717,0.46819020083359825,0.4551416194601803,0.537472622123785,0.5369833149404052,0.40687069292724076,0.6706536706536711,0.4755903571406568,0.3055639590414833
0.503943430053169,0.837992217496858,0.37647620843547625,0.44232442345438416,0.6078117891251799,0.11811760847411983,0.4725868749234097,0.4509261063936566,0.22233585888203422,0.2598776417480145,0.39989253115926193,0.41417365460426675,0.1345968384418625,0.07972333454677802,0.7087271081448058,0.3264511829390204,0.46498010746072743,0.595588789526274,0.32550225871068095,0.5368268095540829,0.5233105589679458,0.3031107282937962
0.5826983235399478,0.5811846794882837,0.220949148280847,0.4590012006551064,0.5998298925088754,0.24140699122680298,0.3936917814332986,0.4639417801439229,0.24870915530951673,0.18384235980545133,0.33253686169052654,0.2866166590288439,0.27494933400422106,0.23491261905315206,0.6529300899123847,0.6102685771409534,0.3599737500512694,0.543569980421678,0.465702482058663,0.6421023693750969,0.5182291442054744,0.31869937817139854
0.515268875671452,0.5635212383133316,0.22329499025708685,0.5694530644725174,0.6044233429136795,0.19563097129872203,0.48649503236865344,0.38220899663750246,0.2640078815885154,0.26868442034034634,0.29261742676705277,0.35514132651557173,0.22943799180957986,0.32184691488070866,0.7033445245316926,0.41225458180606445,0.4082736557155162,0.3521662746492618,0.3746805004925502,0.5303173484991672,0.5024797156182043,0.25869892900691094
0.5334868813089537,0.4259456946572779,0.4195210258344336,0.571916719087334,0.5795796097577018,0.1857411145513253,0.6291909425261623,0.35925316030257926,0.2461269967863759,0.2849444064962276,0.2682371089175993,0.5001875956402775,0.22124477616112487,0.2097736537860778,0.8290691940310607,0.6548350549816727,0.4942061441286243,0.36059287720159494,0.3912341402089994,0.6319184501002688,0.5509256578177271,0.2931009655715421
0.6174193167799038,0.4442913962017257,0.41706204035451644,0.5855428235989674,0.5640296655770775,0.20993436695936682,0.6251726605535126,0.388525765079443,0.2012582393094228,0.3004550740066389,0.27738414505612885,0.4266675242467364,0.2416565334675113,0.07570605715584068,0.7037079570095858,0.5609970009996667,0.49424880029531193,0.4643328585316451,0.38698219139912793,0.7653280380553109,0.5333452441826796,0.25514788740767386
0.6353910984921353,0.3822250727457429,0.34350367716387004,0.6565138691776281,0.5205289228413618,0.257047255008375,0.49777526971356173,0.39388335463989343,0.25603527949145005,0.45095046958063256,0.3777980584937547,0.33615932765722495,0.25072190308468584,0.25263149741691143,0.6437172792553014,0.6371396201266246,0.4767220376522702,0.40801570904255596,0.4635677317015915,0.6298075388984482,0.43217038264630314,0.24274830539486217
0.6617285090542864,0.646539627059695,0.3211565780375884,0.654548969776275,0.4463686344443002,0.21760652191737515,0.3660161669281477,0.5646524933279518,0.2391236424198352,0.403839344254805,0.33061046444328834,0.39861795611869966,0.30037877199602997,0.1773488551017615,0.836741807569934,0.5942819060313225,0.3762191870719003,0.6394264498684787,0.6127040683120115,0.6459265550174643,0.5464751073516636,0.20731186943581
