20220727_Exp3_position1_before_red,20220727_Exp3_position2_before_red,20220727_Exp5_position1_before_red,20220727_Exp5_position3_before_red,20220727_Exp7_position1_before_red,20220727_Exp7_position3_before_red,20220728_Exp2_position1_before_red,20220728_Exp4_position1_before_red,20220728_Exp4_position3_before_red,20220728_Exp6_position2_before_red,20220729_Exp7_position1_before_red,20220727_Exp3_position1_before_green,20220727_Exp3_position2_before_green,20220727_Exp5_position1_before_green,20220727_Exp5_position3_before_green,20220727_Exp7_position1_before_green,20220727_Exp7_position3_before_green,20220728_Exp2_position1_before_green,20220728_Exp4_position1_before_green,20220728_Exp4_position3_before_green,20220728_Exp6_position2_before_green,20220729_Exp7_position1_before_green
0.5763351687662809,0.6991657230173132,0.48801963869353393,0.5208909027752568,0.4178885089217697,0.24962018323281587,0.4510722635842706,0.036555858449792235,0.3053859526828989,0.44166738885518614,0.7000155797435009,0.20904477620088802,0.23983093916254386,0.2216602625897815,0.3732367647641747,0.0681218576117109,0.14614359179579348,0.3051673887010431,0.08614716468523458,0.1566880534751532,0.18518534023523092,0.3861558406113535
0.4548764146207441,0.5686214988335134,0.443306541808049,0.31346463918541245,0.4931186425889071,0.34426675483717056,0.5545221551162685,0.2709002342996862,0.2201748565957565,0.49576219776410535,0.6957913447443146,0.1747426521771166,0.31349591822293116,0.21128701579068887,0.33461311226001733,0.11576668178426604,0.14887988628656434,0.27691559242040004,0.10798488889770258,0.06435233750498108,0.2544799191196939,0.4571165393013107
0.6061276844689163,0.7094731025826431,0.5979328189865966,0.2440857929418345,0.38552381208071634,0.41961068258200057,0.5218271352734201,0.34507172634818,0.18921381719843205,0.3937776237108943,0.7518748804962848,0.22706390087707093,0.33343197359871846,0.13243540481459834,0.3418897313785555,0.07087472385996228,0.09486860329446695,0.32385002817695097,0.0729596541500991,0.12231302806307093,0.2907420935523911,0.606309458827199
0.4555286323586965,0.6928728324488034,0.7157460239228093,0.32314926665387744,0.322039472580282,0.5608439256521754,0.531779015775886,0.4980560148623891,0.2666563085269895,0.575358927694484,0.6686896727545688,0.3570740282748209,0.33166073752897546,0.12690029101211567,0.3196842456949023,0.030742371707654193,0.09006384687145047,0.3852603726401808,0.17476525239705348,0.07907101558878765,0.30803591052092893,0.5497236626637554
0.5353324136404422,0.7499522490688564,0.5615083502360056,0.4679105986530686,0.2724353058437,0.31063361388852817,0.60172330586102,0.4686376781986368,0.22149341978180767,0.7031285206690354,0.6815996147554335,0.21327316949332953,0.3405555162424065,0.17285350278113495,0.3175758193510877,0.14084726834715783,0.2401468711914705,0.3366000986193299,0.16264067504189295,0.11865694095451856,0.347054797244544,0.5390624999999999
0.6433159540364364,0.7383862913898243,0.49294352927795454,0.4182950285924635,0.3902422653945403,0.33528508230409537,0.31641732301911246,0.3095628746720122,0.2750757963869684,0.7691827714706646,0.6741956957417733,0.2856281033922681,0.35228513040886367,0.31676193579630124,0.32441263243729884,0.1252810166830026,0.07539491771627169,0.24588132220343764,0.08966912238604724,0.10918169028973845,0.33246327000081677,0.44728633811603286
0.46958886565500413,0.7313669045117802,0.4939576896100702,0.6631222036156635,0.39573258518217624,0.48052785113693847,0.47696870592755447,0.3709340704942016,0.16860391873619437,0.5803911373024806,0.6569092621575114,0.2779383784698614,0.35750234270630266,0.19830687974365652,0.34573284331768495,0.05554255116820037,0.12648800629893422,0.26941788179768955,0.07098846836484791,0.10305026306587634,0.2499754051864703,0.4849037936681224
0.5485585987991287,1.0,0.6237939074555005,0.8096047863212408,0.3209588595169449,0.5908567745499756,0.6558589119464734,0.3137572859541496,0.2208005442222583,0.6587399254701447,0.4413351840180159,0.28923957164656217,0.28930117660681787,0.20125999646983772,0.413623416556715,0.08653119346139364,0.16254316874855446,0.2732283741899132,0.10971017223087043,0.08917729908191206,0.15024605279407535,0.47708885683094243
0.5716945407398919,0.6780939192599974,0.5987858510416469,0.9520538357449851,0.2897016232687534,0.4301409193449158,0.5225112099218935,0.5375677521913717,0.322350905777323,0.41061905999942283,0.45992110984427276,0.3014170167579766,0.41389026484911196,0.23309934691993384,0.3820291102516334,0.13950375257852557,0.12441954436668862,0.28135346224288543,0.16444924791528254,0.034989794507737655,0.17002446922299227,0.5818826029320028
0.8682282999252922,0.8537593625932842,0.4096876007051732,0.9746271055510324,0.4146231781434264,0.42084116334841376,0.4353854010973315,0.47409615863429383,0.3472062417589802,0.39919114885749796,0.6796309017130635,0.31222958346640795,0.3948462605689825,0.10567632030341312,0.3929997225258079,0.21858830873065788,0.23030348702144082,0.07692307692307777,0.2599228580210797,0.11820968830556296,0.18424341120644386,0.4949971732688706
0.6245123190095784,0.7021842640217191,0.5640674464011525,0.5353452611168422,0.3331140785088883,0.509105139140588,0.3905831970650399,0.41247597949398834,0.33264745651680927,0.4290088684750273,0.5984285704168998,0.2644997857140906,0.23267523121492617,0.13357818178526656,0.49345481795239154,0.20939827074159076,0.23295922583394602,0.25724675965060584,0.17575282837396958,0.11505289779057218,0.1939138825686614,0.560494483000624
0.6769585308103715,0.5790721311922725,0.35744412640039486,0.5482494569246636,0.3965480788914658,0.4744717094056451,0.5218458770446107,0.37731187395059945,0.3431245748263623,0.49920559262790065,0.5230615612319334,0.27888014456792043,0.30089784085036475,0.26371898095975216,0.4152372970616048,0.1349782257789221,0.24265449149877663,0.3373243343195265,0.1320634983589974,0.11039659112162813,0.24142268960508076,0.5148062227074242
0.6647205543455497,0.6160756920474224,0.3100629348093951,0.6295007854502466,0.4536494182475945,0.46704697171986825,0.43573212386436694,0.5109393055280685,0.23742115915981588,0.42206430366582814,0.6875269989873166,0.41335888385703623,0.36919764721523535,0.2141337750562336,0.44996309782003413,0.05948044221419148,0.2238954127439086,0.3090395181741341,0.1473074673038981,0.11626617224919333,0.29971344425768676,0.530584743449782
0.5960084274437409,0.6102910078175088,0.3512169923985357,0.5785424324590541,0.37942606693760217,0.5573784900243165,0.15868657667492828,0.46772473936553843,0.46554518808422035,0.4930063263714352,0.698464687095015,0.31910857061744263,0.30772546269789636,0.09973614298063406,0.3604729519290119,0.13506356707094017,0.22933422031198425,0.23884588968723608,0.1887896245029892,0.09378318817951939,0.2589551285942448,0.5059093301621957
0.5780111707110756,0.637597718869804,0.3185932553598838,0.536340683212102,0.3825202447152309,0.44361761345325584,0.5807934328833758,0.3372000229830765,0.4180643156489106,0.3427333391108421,0.6947928248199482,0.3008819844240075,0.2775501189044069,0.1761030626422812,0.4428016210533071,0.09470445091412641,0.17790071902439233,0.2519966011552556,0.12198149782356496,0.0784188399079474,0.2545615529688559,0.4689961205552096
0.6181956890383928,0.676845573488682,0.3149773472598709,0.824655361021965,0.5656875148919882,0.43333430990537014,0.6278961893293732,0.23345697376737407,0.31045864162796477,0.20129416182800294,0.7864406659632174,0.2754379212355972,0.32189106254864985,0.13630726896670364,0.43117035594087294,0.09541644112182253,0.14859924069776803,0.24720431811777996,0.07701307844089922,0.005736218519512482,0.22585155617141486,0.5392379522769809
0.5923757722850944,0.6492694107535101,0.47133812295035354,0.641559909375113,0.5229126884780475,0.4251855138094256,0.5925351525345908,0.3149702816065182,0.24663010523310008,0.40134615940145063,0.6349878548817703,0.19975541379018452,0.2557656307294446,0.08260354011939228,0.576640448186885,0.1834179431285629,0.24221013598318175,0.35277763102282317,0.09810516295995164,0.018994413407821365,0.2406440282746168,0.4457779359014349
0.5731452311024844,0.5432964514236598,0.5042793774761626,0.4587651581528707,0.454706539722598,0.41687767598176767,0.6383634685395946,0.2778398462687611,0.3162703978365478,0.4039055955166527,0.5899411510597768,0.1485697439215138,0.3367728765002433,0.1491516295320726,0.48461905813556216,0.12734139930459018,0.32677280960015753,0.2607776838546076,0.16368179429466606,0.13816203556878337,0.2902753153892365,0.46839909544603847
0.4795737262978135,0.3871133879967796,0.4133793338767463,0.3905631911573336,0.4261105648384612,0.3640214120394583,0.6552263771687753,0.2850348257435975,0.15744652260454087,0.3337030938556201,0.6527062722631,0.25145154818157184,0.27696899908007194,0.17795639796698923,0.3479167728430156,0.06936052550729283,0.265106138602541,0.2947044942237252,0.21956312653069293,0.07932960893854753,0.35676922529477106,0.46335727932002485
0.4555602550368994,0.4635080562642398,0.3308105700149744,0.5234520408745198,0.4328526506901488,0.5925308980416935,0.734110492112057,0.15493784993328655,0.457952951649884,0.3398619175549574,0.6615159090426247,0.20404113197555182,0.22864170210210988,0.04300688381692059,0.47552658750158083,0.09228075822080477,0.1869359478414968,0.4471770216962528,0.18754424756824317,0.08117391622551298,0.24473618661079322,0.5350100397691827
0.5331623073487152,0.5354073154426506,0.41211874206206245,0.7339371536112548,0.33987630000771835,0.47908391962533137,0.9143219929999482,0.43312244233482655,0.281958360278494,0.5496721264118777,0.5910211105524431,0.19338143164825344,0.3423867942128183,0.17254800794739156,0.5095483210923798,0.10327515495540314,0.18195968578088265,0.43012996618765853,0.23117805122306692,0.14034788124222397,0.26068618483159367,0.5272145976294446
0.4119921101417881,0.42123483907936105,0.3254838587378916,0.6882306890705757,0.27787193057228793,0.2570951446233431,0.6981918876243391,0.4703869456131068,0.34169263200329186,0.3631337204263804,0.6377355550991796,0.19071991876243669,0.3641133848407066,0.11624191570152916,0.45451593966540704,0.07873587601617027,0.10499783019382729,0.35998916948436227,0.16273784617215178,0.07753734559618805,0.2411673221794987,0.4666884357454776
0.5021957997177665,0.5313928264458291,0.5325573901010374,0.5421524965911976,0.35576332560348156,0.37010266562312877,0.7793812404241253,0.4108288590818264,0.24277099832870067,0.40401536817170797,0.661654002223655,0.18639598398178675,0.3947025888780953,0.11577575321448513,0.48159326813633596,0.15830565837149305,0.17898692139584788,0.39771546562411975,0.16101851209185633,0.1256340822782237,0.2935553215850364,0.4504347317529634
0.41962898692797446,0.5786594267159635,0.5451775254487902,0.6290030744026166,0.23173445108547824,0.46600901515500204,0.599835072413519,0.19550297822353604,0.29109171992710187,0.3107894964901644,0.6412197522820784,0.18012846235528895,0.3256865684123847,0.10422352264961383,0.5485419391859621,0.10275335391277542,0.2025247708710666,0.38967402789518146,0.08749962817169556,0.16713099623494568,0.2892768706187221,0.3973141180598879
0.6362561911274677,0.5692320285959854,0.44296532898602886,0.5660892872881472,0.4546159293104547,0.5253064692317027,0.6749755185613812,0.4340992230443638,0.26611460581679475,0.44861773117254455,0.8119879044536824,0.30325687284519776,0.3553108133318751,0.08202649432232206,0.5153299772169149,0.08553879615135078,0.21983904455768424,0.28406989644970404,0.15561659048317802,0.20394558155042136,0.2790851985272417,0.38887778774173454
0.6649221489190978,0.628647830061257,0.45157147460808006,0.6562994146710688,0.4984747247289237,0.5000397604329289,0.6315976891396126,0.3919125110925251,0.1879120509956404,0.48863853020192394,0.8683086772089598,0.29303393360685476,0.27013279981815824,0.17471136395523063,0.47786718612855505,0.2896946732403839,0.21141967689377233,0.3116833086785016,0.2355031580617332,0.22009221536434856,0.2652283759259689,0.4777760449157826
0.5925022629979079,0.4764928987543819,0.21121547589710502,0.960670458257077,0.6875786548716525,0.48567159556524736,0.621725461164708,0.375722211227234,0.43398785578110255,0.48211572348846,0.7105106615017456,0.3473588238023868,0.4442307238694433,0.13996868112222977,0.4924336374223966,0.18322531564086383,0.34818502859726597,0.30195345519864797,0.17664719938920964,0.07784635651728464,0.2613099511662134,0.37040168824079905
0.5614329816627998,0.35274977147768666,0.6044158626049708,0.5472281123790058,0.7475560358280281,0.5451280913736595,0.5804748227731263,0.4517387335048548,0.4116016763389298,0.5761677788369881,0.762192919714749,0.17769351928436636,0.3556153115424116,0.02287590573560876,0.5189956566794833,0.17454488708127866,0.2542597063095886,0.3310483586925901,0.23183841829196936,0.15862181129190947,0.3394147062332679,0.3564654164067378
0.620168153591348,0.5034210131383267,0.6511288457528486,0.6341097971309033,0.5722920071548668,0.6644093901586645,0.5904688722607723,0.45166850744077053,0.45558037776415367,0.38770546263396455,0.6413826314186767,0.22811485724736724,0.4100218509631366,0.08048317968074718,0.448296365088084,0.15868359837900248,0.1805928378206308,0.3796073717948718,0.19186340515403613,0.15921543753506892,0.27343781070575635,0.47200317763568356
0.7291082800030041,0.44083659631362815,0.5214063655147577,0.5702057724112546,0.545451189513355,0.6078114602123632,0.4566245132996297,0.31223146510722305,0.6165458683620418,0.4516971430222132,0.6542465423591984,0.2949502228846424,0.3649732706324338,0.17626825614497255,0.5974000479445198,0.21565744493048275,0.10086610346987043,0.47199475204282904,0.15504546220737064,0.2145609198767207,0.2717779224394707,0.3779680676855901
0.7665376724918277,0.4460823771777836,0.4955879286486064,0.7554631564212486,0.5054181670520402,0.567033997262809,0.5941984847277998,0.4078027541385489,0.3605052532565149,0.538585088251437,0.7557344078635211,0.3177491517280726,0.30504716505732904,0.14687060144012584,0.5073889301010415,0.18095523727317442,0.08015809701502175,0.4640853937728942,0.12754603234410483,0.2154456669350186,0.2230383281387696,0.30284037741734326
0.7398046509053973,0.48945045499815715,0.43835895588876544,0.4775330122405813,0.6454985082841406,0.6062670812912515,0.5676460803928286,0.30858609396247494,0.20689264208148322,0.5006441921599213,0.8219589402941734,0.5032497754775025,0.3265314437289454,0.11344946662864958,0.5148467568552163,0.26048356814380186,0.2938359314705052,0.2671879402648636,0.16944463724430553,0.16114594260528742,0.2597819329639582,0.28231002417342516
0.8280042532502193,0.41909969030110356,0.49594809773851606,0.6314294157598116,0.6361287204803023,0.5496147423314678,0.6539003968570043,0.44770392691381905,0.47579974636555306,0.6314411994106948,0.7592398501511948,0.41473741104404943,0.41559288160380503,0.09486406611360851,0.6411862304847868,0.16022461828059192,0.21734961424224358,0.2651561179205417,0.11984373295786939,0.2024167906776288,0.21127886750826338,0.3268091079226453
0.7421091535794903,0.4070937418993955,0.2743919777074292,0.803777419471906,0.4132673779024698,0.5260640101117058,0.709076171243564,0.4874965684991416,0.3894716508915002,0.6271716208799148,0.6402106098053246,0.2807554874936189,0.3760703004882693,0.19228523713187923,0.5462221039339045,0.15347290292062288,0.18719840343842767,0.22927012890955245,0.0733404063339707,0.3061485041431862,0.286710637309181,0.32426261306924525
0.545645359569615,0.4384558713180626,0.4690491536026379,0.6480145995240628,0.5972669214944679,0.5127421724263489,0.6619171894839926,0.40751546569456937,0.40577312314708336,0.6580004044255704,0.8607100114015389,0.2686408267887408,0.4133713312790425,0.2130588858263976,0.4379203403683418,0.10963917701734549,0.29847437939645594,0.30972192871231374,0.1739541709220352,0.2866417831556521,0.2508001163805647,0.29470134123518443
0.707988283797726,0.4906476390575324,0.5216480579303546,0.42852921200935196,0.4255366988948886,0.6445835827079794,0.6738744395039064,0.30632609153648194,0.4774878431833648,0.5423462460640716,0.798352088039714,0.46065465027720587,0.3943037391093635,0.15702434454386302,0.5313555274935393,0.17522030244953865,0.23304757722301203,0.3808048922231612,0.1623670094097345,0.2426109796459388,0.2913239963746203,0.36430228477854043
0.6773380029488155,0.4540499611170982,0.34763899683430405,0.4423614315414005,0.37490561415401763,0.5294582954911674,0.6589044497650254,0.4670799364134922,0.6180114051516351,0.4802669208770254,0.6596888300320798,0.343359730081646,0.3607210174528941,0.15146660149443594,0.5853025506862289,0.14091066473551508,0.13379518588872366,0.3016672830374756,0.16138736576998222,0.21800720483358138,0.23346443589963634,0.3103214675608235
0.6446282951818901,0.41469978307434135,0.30227190870661313,0.5008943245387095,0.4861550646186465,0.905499914201172,0.7524118316801526,0.3837599034710845,0.5192619405554761,0.35745442990438153,0.46197126245494263,0.4297128568815794,0.32119200327657205,0.17177408770190924,0.5530834555541079,0.33058778205297,0.1591416402695231,0.40298543603832043,0.1407256105420756,0.35668317435534597,0.24585184921600126,0.24418326965065487
0.7608969772672468,0.4696269970121554,0.3472077417398054,0.854134371613879,0.5205668855858971,0.9351988649442736,0.7658028271961846,0.2161430568767289,0.5000377932123391,0.4237166709997974,0.411184839493234,0.4467465393508089,0.4800714498617964,0.16809909799821707,0.5664456311027803,0.20445091412715297,0.24467617916622264,0.3209883065652299,0.10852825399343574,0.2681043806363997,0.1859891196731296,0.24385429663131672
0.7403185194262074,0.6290912315647296,0.4275112315887246,0.5433656672697952,0.43281237939586237,0.7388953296139886,0.5584954106087807,0.3321245938060617,0.4121265820658612,0.7173180807117897,0.35249523755567946,0.3841422967627805,0.5537171297398257,0.2484849719171051,0.5946611700350519,0.09255872700052191,0.18950853240547033,0.27803386517328876,0.010990253140709583,0.192946419132655,0.24141641007822184,0.3298673385839057
0.5620654352268726,0.6521276450605067,0.5627168123139923,0.539482484200267,0.42563737713060235,0.6897472492058375,0.5278526147113525,0.35225393744772865,0.42892776457348375,0.5045671202010577,0.4239354432082934,0.43258456104145615,0.474558316768202,0.137164917425878,0.4797528780869004,0.17958489995562216,0.2877864598897689,0.28031883981403266,0.09343698253894231,0.18446488253519103,0.23919555074590365,0.30666864862757387
0.7501531723475492,0.6052737492666813,0.6184103273747469,0.7684088281497072,0.5555727081438627,0.6484717345174962,0.651876285568368,0.42249276990749485,0.4639830686408731,0.4834329953491069,0.3519499465331526,0.36949169198516085,0.5232287103214166,0.1492376206704595,0.5489251178321521,0.251630018677551,0.20739189298048213,0.34701676528599645,0.048319831834452105,0.29421580346905446,0.27441113736883704,0.19181076497192814
0.576236347896894,0.6273483225780044,0.5715599112846669,0.9091832872777784,0.7293299192224953,0.6643256839840787,0.593687771462843,0.15753621430441023,0.3186009792641247,0.6512984949591241,0.38381052199222404,0.22108846322881018,0.6288488466594185,0.2300217693355604,0.5623231573920441,0.17337205389668248,0.12278504366897275,0.3105892504930966,0.15327456793550956,0.2888780464004294,0.21064254211992678,0.11265254600748664
0.4782099983002808,0.590239027518179,0.5061323526624083,0.7848021857810165,0.6204329835323962,0.6934345061963507,0.5573334207949332,0.40264433052216203,0.2678320973553149,0.6979576508651819,0.578798093605932,0.24280367862027075,0.5229263564644758,0.19215625042429832,0.579071650631678,0.1986379529793857,0.15422254675477484,0.31182859608340396,0.18812925743408676,0.2861115854699812,0.2843620942640713,0.15394962570180895
0.524936458180984,0.6036809146349786,0.7121632892916041,0.6572067004349784,0.5740505203386814,0.5687960122378428,0.4643648648015486,0.569195017779963,0.35340432858258713,0.6998064534766165,0.5546884405384923,0.2954688766777761,0.5578214225212876,0.14285617303227363,0.5200300502662426,0.11493033712248614,0.1631486356206807,0.336153229783038,0.244105777716082,0.252120384149366,0.2765880400131457,0.23808386618839733
0.4656202195404434,0.563362074846173,0.4746791651659618,0.8510081240959533,0.3837183157202345,0.6275619321059227,0.47553964587423275,0.41392519008918816,0.44987360270095533,0.41596903255625867,0.4042306085306185,0.2788883338383375,0.4684383316071283,0.10681004557530398,0.574386678218653,0.13851867023637038,0.11801926579995671,0.36781487743026214,0.2511556423705788,0.37751864230359505,0.2629216963932497,0.20358312538989365
0.5904309775755677,0.554303041052157,0.4864273121907747,0.7156825640414134,0.44019545001493376,0.691329295905513,0.54531057457585,0.19511354277724843,0.5717567124944368,0.6083773868330584,0.454450495365027,0.24318857432991217,0.5353678960245825,0.07757305852375891,0.4854892323025257,0.13118663409067557,0.1106081433995018,0.31421703296703324,0.1791974457874329,0.27966138908540916,0.2762970886020311,0.15528744931378646
0.6923903977737642,0.61568345225589,0.36317839743711333,0.5457090567857205,0.5367962171830895,0.6299977817863739,0.5980780313643546,0.48015475270849134,0.3740142270448229,0.7497992315914145,0.579626652692109,0.3421531775734089,0.5053919771154585,0.04739469479934638,0.4593236047483945,0.14841338346524596,0.2275853825225354,0.23949748168498153,0.16906983431330724,0.20417002106153417,0.20864355940327803,0.2785743527760455
0.6559571196483562,0.6566537511767196,0.530320550490019,0.4573083164405352,0.5285808731487788,0.44230342651225674,0.5345527979121673,0.43136040654506874,0.46948827990492875,0.623058035069475,0.5964173671649816,0.3658256285947475,0.5808346253063741,0.13240146094418276,0.4922694180026008,0.1710458941085246,0.20413328586611668,0.2243919942237257,0.12701654883840788,0.3409951778032578,0.2671750292521292,0.2967141687461015
0.6092583296110797,0.6784725159283463,0.42813204936212074,0.40596631118346344,0.41402582061151866,0.7397282060511193,0.41568311413270226,0.2893313840280401,0.45725167759870394,0.6978767657509309,0.4682916811251402,0.3614580177052019,0.6301590467061652,0.07581702896091003,0.4685557562681793,0.11607634875816235,0.14234967920650002,0.2441356720202872,0.15648716448692668,0.34218405666284446,0.39586974586754825,0.27120779398003764
0.7209931102089867,0.8124138777849024,0.4368756279263742,0.5446773432599039,0.4482530648132915,0.6378201238014333,0.4791052678433368,0.4507236476694512,0.5929922985831744,0.6021087904786658,0.28306977600577843,0.3136435974918985,0.626007578145606,0.07009635533348747,0.43645746622648246,0.10497466582788292,0.2715713814259391,0.20596911101718834,0.12104151586963169,0.39447358363217966,0.3055575905874078,0.4187655957579538
0.6261290284327398,0.7116798777576159,0.38440941747388857,0.631901204357046,0.25710872242674776,0.7823388342241068,0.5044160298368991,0.406717442239064,0.4161452603112479,0.6683594765577604,0.5465126160513855,0.26640515596465464,0.5747339393276594,0.18224464026286205,0.48420190305769006,0.14559955915126804,0.27010578779555494,0.22842041772330288,0.268158607081594,0.3515031754938074,0.33200067818890117,0.39050072130380603
0.5178213555851585,0.5797201795435012,0.36049134646370895,0.4828056386514098,0.41956983545820264,0.7462740289037434,0.4223832973335149,0.5602635392659472,0.5263544667377732,0.668163041280295,0.5176228144098467,0.12875716902381074,0.670318500839514,0.12375256276221619,0.6047144186538156,0.15030064518016675,0.2911178269715997,0.24723513665821414,0.20169553706880333,0.3475201873582003,0.2673613218822671,0.35517145586400556
0.609507358201934,0.7024059647734553,0.25977669516425705,0.3116034072468801,0.531906610868551,0.7540503325227786,0.5278526147113525,0.2991311120616455,0.47212960552284927,0.5064332553369728,0.5927384231883238,0.15899468516349846,0.559957198702237,0.0855973894900726,0.5275369540884031,0.2075939119960595,0.2721950382899332,0.2872442061143983,0.15419868521511523,0.4123929643092389,0.2399323485639771,0.3705064722395506
0.49804532320353534,0.6535635837755983,0.32319962845714945,0.2598518272735286,0.4246205269498853,0.8475292029916591,0.6188673410580667,0.2124849173566901,0.48492050827671396,0.3127942918219364,0.6913794446529619,0.2522022313032128,0.6438786210090897,0.13958398392418297,0.5668741116578795,0.2123266962191363,0.15218526766573054,0.24882009016624412,0.1513450269203688,0.4078635147552712,0.21598013994972173,0.39272799048658774
0.5695086231090616,0.7308825736387573,0.32733209485716386,0.4492205119165495,0.38114766476832157,0.8512624983781926,0.5906047501019077,0.35560563596085193,0.6712158496334065,0.5187162376866865,0.6886813163466918,0.28803847865193694,0.6143680268301516,0.12452648300769847,0.4702772288067289,0.25699920510682206,0.15813859214660042,0.2454432586644124,0.16660089437101522,0.4330430257048292,0.1813004062853881,0.4379703095757961
