20220728_Exp4_position2_after_red,20220728_Exp6_position1_after_red,20220729_Exp2_position3_after_red,20220729_Exp5_position1_after_red,20220729_Exp7_position3_after_red,20220728_Exp4_position2_after_green,20220728_Exp6_position1_after_green,20220729_Exp2_position3_after_green,20220729_Exp5_position1_after_green,20220729_Exp7_position3_after_green
0.34687330975660546,0.5020277151939746,0.33543021684022156,0.43776737910835106,0.8632267881037674,0.09627671126330194,0.2649667405764962,0.28900837915836763,0.2537335744081091,0.3264834684137832
0.31361348034116904,0.39338292028023814,0.4492647802203972,0.32720371619602284,0.7214113825700341,0.09802673777885573,0.23272613340578172,0.16989135547258302,0.18473303815909886,0.17070023936026477
0.4122030372373637,0.32536650103391856,0.1517544549413426,0.14978353499730948,0.6273686709543741,0.07477386021000347,0.23146849776079512,0.21777391950665637,0.14602345258941768,0.27405521505561314
0.4014062825046811,0.379824696768618,0.39118485151443655,0.10177270747764885,0.7020465532870025,0.09241554164962093,0.251156849513159,0.3279369153315947,0.13312974853243353,0.26444885701787557
0.35680049927189555,0.48213326749174346,0.22845920251026872,0.0,0.712147127379462,0.1883286110395617,0.27520748797139377,0.2662487733214101,0.16692292725521116,0.2626376813018846
0.5486166007905146,0.5192092836640835,0.21302089769080648,0.29235583943163984,0.595108343764837,0.19849795703975373,0.2881146858540088,0.2598206871722797,0.29287500652515297,0.1974132380479608
0.40456001664239805,0.41452732940341364,0.22674050692158804,0.3654928314647034,0.5105807830103158,0.06016757829664089,0.1958756562053576,0.2618907980233774,0.18655533567764224,0.2996819998132299
0.5126066153526107,0.5878830900280853,0.12253662993376056,0.37742188900938345,0.4010877541330341,0.11681742652666453,0.30144474728972875,0.26672783123225297,0.17407924146865741,0.18140755631355748
0.27431662159351056,0.6194068084318379,0.15429692619344448,0.41437037290045925,0.5148568006215734,0.1853108885488165,0.2782442179434365,0.2786839553343821,0.052042254523711216,0.2067394413616507
0.2547326815061366,0.5215147680627141,0.39897702040342575,0.20187603002331095,0.5727192774204679,0.11556488229619731,0.22537531879091616,0.2546091177785649,0.20277330903603225,0.20068908232125438
0.27001872269606975,0.47671059535199445,0.34949056964087033,0.13168928092631654,0.5540262010618542,0.12102456097819705,0.2957678588643589,0.2140285576582478,0.2153087228257001,0.033616109388132455
0.451986686082797,0.4704268386778176,0.4447190363322511,0.12791501934095587,0.6552990244744675,0.17636630858043334,0.24669596767832538,0.233463791932083,0.3322726992307434,0.2303117581429189
0.37489494487206265,0.6045646739298173,0.4551510317790186,0.29437105602472924,0.6316204083394478,0.12347914362338917,0.21309036572219758,0.22888806303821313,0.19426925394949723,0.20787234774573737
0.2695652173913043,0.6541217863646179,0.4122472974541586,0.30520711473926015,0.6033339448353252,0.18254316984600785,0.35875480925129016,0.24859621515216507,0.24492580306848322,0.14559690158705213
0.3398627002288337,0.5358445726983736,0.3771357320182879,0.24743614922849697,0.5444490007338021,0.16838133911119946,0.269773800864131,0.2563221127324873,0.1225661176046273,0.14919467804324218
0.30839608903682164,0.4366871392858242,0.41893860250203047,0.24454994919263326,0.4941053006431557,0.1422218518462411,0.40578030376063745,0.19505205762631045,0.013866545180164475,0.25176079701561466
0.5287455793634297,0.5501157371686054,0.4364588130890459,0.2634895695463195,0.4181324729140582,0.13652479583024005,0.3782810267915823,0.22044793366354426,0.11717515411227018,0.1256788837062997
0.4885916371957563,0.6274991512607625,0.43471390645652885,0.1930765355352712,0.4049968705486242,0.11480982035081436,0.39516270387281677,0.2536684222445457,0.13113186505507202,0.07366103244388342
0.308113168296236,0.5869417610567577,0.32442532286389275,0.2886883160132863,0.24715381793067678,0.06460703950059919,0.49014925111521973,0.3505339318169933,0.2033427770105776,0.1832359345126042
0.2877595173705015,0.5821024042467821,0.31628492153536736,0.1749950900443178,0.2530242370613366,0.1532548472956663,0.3603520503404811,0.31776056395277863,0.09274260522107172,0.03706152099440213
0.47061784897025305,0.5884077651924322,0.4475498290665492,0.24345268083580301,0.23470345750420868,0.18403056611968863,0.3718613883946956,0.3453049421356106,0.0,0.03078998717186262
0.34454337424589215,0.6689207123236935,0.3726461546526473,0.22270278116967948,0.322951288470669,0.1455022045788582,0.35946031217408825,0.28085278114892526,0.0457875979366267,0.0
0.3798127730393179,0.5790994105120209,0.3840367254168487,0.23682637542801996,0.2753863253766132,0.12322156396309049,0.37902815876883167,0.3162682259759705,0.10895820579623398,0.1290530278827678
0.3039692115664665,0.39030585475756957,0.44583113347786857,0.27179806846612886,0.4143096861915652,0.12171144007232458,0.4077105772854349,0.25792187581657483,0.11583453158886255,0.1170088322463009
0.4214146037029345,0.5340853677355633,0.4506951543268816,0.20259331050559717,0.5833459230802435,0.1682272963731778,0.42402259362155265,0.22243094307630634,0.11956217403890339,0.1452159894622501
0.5414520490950696,0.5385883151754566,0.41294376233323266,0.206294990137394,0.7117289679285183,0.21660681727500936,0.5078021612052267,0.272583951269648,0.12239053164580915,0.21137428179633277
0.5196005824838777,0.5236258140180851,0.3106982247634456,0.32553860079071717,0.6256124012604133,0.2761405475840551,0.33429007125141247,0.19985425025985146,0.17797535152783422,0.28783194648553323
0.4283170376534219,0.4061973395882843,0.4143928586138845,0.3190233030766205,0.6654616480338403,0.2828022646807786,0.323814886549871,0.30404499079628144,0.21879908695301417,0.15209206768931358
0.2386186810900784,0.4506465849819451,0.5067306216136273,0.32912073367546535,0.6055056761773211,0.1932832315641151,0.427988308808708,0.4107297358503711,0.22155863384632912,0.06741407359713808
0.245404618265031,0.35935002006110894,0.567809842621404,0.3159535133935046,0.5098928432684413,0.17959868078809355,0.47203842142625535,0.3254342006700997,0.16187601733080814,0.0762807248634859
0.37536925317245806,0.4116045801055521,0.539430771016576,0.3633025642777241,0.5580108559589069,0.19138673818290172,0.4836025345521149,0.24796327803359725,0.04250841151654059,0.12031662398812604
0.3391221135843574,0.3420141353661916,0.675338777741582,0.3429710782262671,0.5022931324729132,0.17665924231175248,0.3864118384266845,0.18654515048225093,0.10628170631587422,0.14198438014538625
0.27241938839192903,0.4249621925249218,0.7080314382748635,0.3068380739311244,0.49479324038503025,0.16033576266307106,0.42865218267705474,0.33862426181530975,0.16594296778234865,0.06136125705916191
0.27346369877262466,0.44979784574550147,0.557362869435302,0.4052335858046772,0.5609055984805968,0.14774718808870851,0.3552075756115083,0.2842700609129388,0.15143577113082027,0.19984370315395272
0.3781734969835667,0.34210055245208476,0.6823745707941572,0.48307986576608136,0.421566776017611,0.07404405117249341,0.39777218828602195,0.2671284978485941,0.14939755033859559,0.1566900456603055
0.26654046182650354,0.3224807876300114,0.6421518518102464,0.40775687607271766,0.49492813053049506,0.07282181043147112,0.3038066483790953,0.3785399476230015,0.11100829050459528,0.2437026624528772
0.36423965050967383,0.49466991759513496,0.6800979544152497,0.39773629695411983,0.3937982906720761,0.10133486871013234,0.30997432144641185,0.3344404893939471,0.1649084342952597,0.18706471574125466
0.20426045350530506,0.4123391253356371,0.668381617820514,0.6178645535355949,0.32215273880951356,0.0955974080415365,0.3992905532720438,0.37430391433863774,0.14476587747896522,0.1504824067748291
0.18929477844809783,0.26928181228974396,0.5435796048123477,0.5647729892664101,0.3342335002374056,0.18848517906836998,0.34989439366186686,0.42251165707583027,0.08955595734684858,0.169002108532923
0.3192968587476595,0.28623807907163384,0.4364887685677167,0.5425671810023142,0.3664938274269427,0.1458405935443476,0.3750295785386882,0.33740193829733994,0.10646678340760121,0.15590856143006696
0.41935094653630206,0.31366624486898487,0.40390469664461154,0.562638225926274,0.4482723270168769,0.17080561826694432,0.2588888986266792,0.3310638569678236,0.19700744579376672,0.3132645889343797
0.42949448720615896,0.31071880497515464,0.49424293144314296,0.6357624093792961,0.42646868390382847,0.13691621590226186,0.31575418700647584,0.38152752695789494,0.30436639569482193,0.2833003209491843
0.30537133347202083,0.24032900219129066,0.7094917678600171,0.6346651410224659,0.39235226831268544,0.14234054051324002,0.39424686467489883,0.33797100102779687,0.22014445504287622,0.2426410234985921
0.3065779072186402,0.21534829171939152,0.5860864290448317,0.7340810697726038,0.3541405879052099,0.1616489138724328,0.2916947845367779,0.275269578951647,0.30791845218604463,0.23321160528656906
0.35073434574578743,0.27874139687046695,0.5986227968681541,0.7731002741036122,0.5075619415547968,0.14804012182002765,0.2846507103231285,0.404658765598416,0.28489296374861794,0.19682343862891263
0.2992469315581444,0.3085707231258293,0.7085968479347559,0.8203169696607435,0.6683887641904425,0.11920635161138897,0.3630009728052723,0.4972243674983876,0.2847244961394809,0.3118122078649753
0.30949864780528374,0.2755254467454711,0.5896061977885365,0.7590449922721564,0.5163972460827895,0.3199442415794187,0.33653365818602493,0.3982945538373991,0.2256777855288694,0.24141964720164813
0.40796754732681645,0.22659177185889345,0.641447898061505,0.7336156913644545,0.4661506668968785,0.2342459734238402,0.295901510039175,0.3884027338238108,0.3288487730337924,0.38937820396246936
0.4962721031828585,0.14789975618036416,0.5145227905026147,0.557181770828885,0.48012798377001714,0.17813906271307228,0.29914857628633756,0.39591668457085005,0.21048722730788724,0.27158788748593105
0.3862700228832959,0.3492176167402241,0.37524104799242186,0.6854468913576226,0.4955836966374574,0.22615494174154155,0.3759651367623986,0.45013732993444106,0.2558928071449244,0.10083358317892041
0.18413147493239163,0.3995308786765831,0.4346427621946871,0.6607647576189691,0.5339032891613065,0.20981378505734938,0.42681831327835357,0.3276204467723108,0.07568941216668303,0.22873650219454583
0.3316621593509473,0.2531310762013511,0.24788907486248468,0.5023397006207891,0.49252978374411877,0.1381763360050912,0.4276508943673699,0.2982091944278301,0.14037860129174276,0.22198084134887114
0.35955897649261537,0.20096293324280112,0.4469731861021551,0.5579289379979334,0.6335952000690631,0.12722920044243105,0.42923279843649986,0.4445367074494948,0.3011133098902346,0.17683906831351837
0.25525275639692085,0.2960032097774755,0.3588291901161894,0.485786745681374,0.6561245521647167,0.10796880760819633,0.3728210476499302,0.471991080812714,0.26627373376423036,0.22586368752426747
0.19702933222384122,0.2770315730995954,0.45569397482990914,0.30696615973153146,0.6196934216773858,0.153209392061496,0.3805355687405232,0.28713860161544047,0.18982977653127497,0.18015914754323947
0.42124817973788364,0.29858646338075934,0.4112849777018902,0.4451750078986239,0.4506787672119815,0.12598170679353818,0.19446684136262773,0.25365390533815624,0.10124191474115231,0.15359605620788508
0.36728936966923353,0.28284620845035624,0.4553419979555385,0.3487221306645946,0.45553751025165107,0.14677495113562397,0.28711777955005546,0.33445790968161504,0.12757269021416714,0.1646351353343915
0.21348866236738057,0.3530570044134431,0.45971924227616645,0.3000537960361721,0.47197792118098914,0.2620342732465646,0.3752442968195396,0.251946717146788,0.19052737480009205,0.1579630294064166
0.12996463490742705,0.34789975618036445,0.38192860860545924,0.18703515528268616,0.5722768377433417,0.2902316701768215,0.45550511380068837,0.2253778750733097,0.14687290898478073,0.19713799831907172
0.2530143540669853,0.33038795098916673,0.39318812415048066,0.31994979036624,0.6958470022014073,0.3263913089592272,0.36399568810635935,0.2954480788326078,0.19137445841222842,0.22680736659474363
0.22876222175993424,0.22306101663528854,0.4241508557905814,0.3624273113082686,0.5861435446971981,0.2469052561402448,0.29008439743039127,0.36148258261571403,0.3006173981957356,0.30428243528180166
0.3985604327023106,0.24373013178605582,0.41241205258684216,0.3471125191061322,0.7834284758492682,0.2635570235912669,0.3617805842090035,0.46796989774291026,0.24506579727889152,0.35730786055175723
0.40315789473684366,0.2604271473102676,0.47364853985763694,0.39955084579323435,0.5343106574006119,0.26655959433728793,0.3255698798454021,0.44652552362481246,0.2343289531754949,0.34476725040425804
0.4105221551903489,0.2022993117496373,0.41436664757004815,0.292688862512701,0.6430671860836528,0.265137855624076,0.3921851309781506,0.3478773379477733,0.17258913360193154,0.22875861967276015
0.4001997087580617,0.25152618746334926,0.2041615648742052,0.35674457129682574,0.548371606163939,0.23523841270322332,0.39029648650780446,0.2824786746645134,0.22475951841991554,0.29198265989708017
0.4892406906594549,0.26235610012036603,0.23538640695266588,0.3798640582704997,0.5613965986100921,0.12410794102940996,0.33944330999184946,0.3031855899380411,0.19978122938644496,0.27203023705021634
0.4954399833576044,0.2305422672139743,0.2028996903352388,0.37214902355924867,0.7049547848232394,0.09393829199432328,0.3662458480495686,0.2419561821697543,0.19057483046463847,0.2561916651512104
0.45245683378406526,0.13445264035060592,0.2844347588396744,0.41314928826990305,0.5864942590754088,0.25314019909392604,0.33703101583656847,0.19957262227590206,0.24973780745338614,0.2861952530976758
0.26815893488662473,0.1069380574673617,0.36784204476097415,0.5511617382097018,0.49935252730176544,0.16060596877730504,0.3200266425948483,0.35607067991382735,0.2302596299407277,0.26051194589573334
0.4839692115664662,0.12175550137341376,0.28590257729449525,0.6198370748618806,0.4402652479820433,0.2264024202386904,0.22998737982349202,0.3256171136906037,0.2899114002742933,0.23773585833017954
0.15018514666112012,0.20871886670164472,0.312840041488337,0.6418635630054054,0.5143954763240817,0.3276539543528442,0.4179425606688693,0.2642135030456469,0.2527631060681555,0.29716306479438176
0.29739130434782646,0.3032406407209657,0.31558845665629504,0.6049833915412124,0.5359482237665634,0.21660176669343503,0.5462433064862449,0.2850017129949534,0.08770518642957756,0.18383064892681097
0.4102433950488885,0.30502453627974463,0.28000883686620825,0.5006831242688439,0.5006420770924148,0.31472951610378,0.417070541528268,0.2615249719823708,0.09558519952734078,0.1976909352744286
0.30114416475972594,0.22082034505107784,0.3367969355545316,0.49302359340443414,0.3552979453533032,0.24975125885745758,0.3238236505613341,0.22152508811762175,0.1479501525699606,0.29309836379811227
0.3168296234657796,0.30282398691398377,0.2451556374338646,0.5649437703336208,0.3625037769240727,0.1641135976807736,0.3106162852861008,0.20779499805473375,0.277060406315399,0.2512766699924806
0.3663365924693156,0.3710224993055772,0.31476842542770833,0.4625818681740947,0.380374023395346,0.22456905912715927,0.36296591675941886,0.16310905680755705,0.2620050967383718,0.28665972014017543
0.28693571874349977,0.22778309311441017,0.4547765882956461,0.33783910715658083,0.5551565804808563,0.2614888104365222,0.3456986231737991,0.20462740908061477,0.29036697465392913,0.34834536687981366
0.3337507801123367,0.20635165581309245,0.47323665202592635,0.2945375675652588,0.7432527949238132,0.1037591478658772,0.4112293278879602,0.3004244743428188,0.24224455802166794,0.3765132041344939
0.44458081963802815,0.2024844912194066,0.4454754121686634,0.3989872682714401,0.7053540596538177,0.2807239503628852,0.5108761382259882,0.26755819827771427,0.23456148593176726,0.41818499058778397
0.365516954441441,0.20311718774111864,0.4345978289766834,0.5647089463662046,0.5229151379116845,0.2832492411501194,0.3855113362488275,0.27177971465568723,0.3373457097706463,0.3386382514413228
0.32197628458498107,0.11868152217524197,0.27236644537056803,0.6824454141013914,0.5148621962273918,0.2360717586630104,0.46970281237127814,0.31588788302857435,0.37511092761587483,0.30146614305584907
0.29589348866236725,0.2816178513008851,0.1603778883634203,0.7564021552570672,0.5661744075624805,0.3090122577614816,0.4103748367702861,0.3037459425246641,0.20494440568898414,0.35015162760064716
0.5188391928437696,0.267615197061819,0.2379925335969422,0.6645560973110525,0.5688425346397888,0.34087385162401534,0.44860345477331814,0.3221504764448674,0.20789140245725385,0.2997852147115641
0.37019346785937235,0.24656337767352882,0.27191711319052103,0.5612335516484637,0.5383384771442138,0.19185644226932766,0.5152340429261276,0.2592138804852124,0.3307327629162455,0.16358824136558223
0.19961306428125788,0.29571000895034116,0.26088600817035584,0.7298798555192163,0.5777129106056023,0.21182644181477506,0.531574542299501,0.1751900263046335,0.32532518994129733,0.2717304223455342
0.4812398585396306,0.19058053763772712,0.28160396610537625,0.5728082384786827,0.5711896231708888,0.28352197255513995,0.47950535919300974,0.2989292329847336,0.3282318493947028,0.33547545205667956
0.35568961930518106,0.3074750779296933,0.34516200297308053,0.3563688529489629,0.5309491949756118,0.1329969646004741,0.5351173939335513,0.3841028261513348,0.36806850699733695,0.3554622798696548
0.31007697108383636,0.21921854263757276,0.322519405533525,0.48273830363165987,0.5750258989079287,0.33060854457390837,0.5531383925050173,0.24276332216499216,0.28727761089202336,0.27775374891255755
0.4674474724360314,0.09547544828863283,0.1845631929544712,0.5122193853589385,0.6036819614106272,0.3178482502260134,0.5149448305478377,0.2918507894293687,0.27572690214167356,0.22545328542851376
0.6005949656750577,0.13024598006234372,0.02580290043922248,0.4936981786199187,0.5224592092200101,0.342497613600207,0.500786570028833,0.2742446853605706,0.34248753102414004,0.35816552720695594
0.7649095069690038,0.21887596061849965,0.11637329019744468,0.5228419677394569,0.5604631588034705,0.3341035470234405,0.49437131363767783,0.30738387926579197,0.4325821101635796,0.2734555856462478
0.6110006240898703,0.2924292460109254,0.13588179568116962,0.42261909844674617,0.5615908404195615,0.32433572225841895,0.451907487094993,0.29061975576756627,0.48836861661992276,0.2610747128414075
0.46621593509465503,0.18008086170179907,0.22199256355242034,0.49754075263216213,0.5907972547157587,0.23719551306333,0.6105229485640162,0.2553988374861361,0.2995449001770091,0.3808162823959623
0.5848179737882263,0.18301904262214172,0.22514537768242002,0.5608279466138386,0.6241636810981128,0.19302565190381754,0.7241658852089772,0.2456434763926062,0.37033926054583505,0.39955224394103966
0.4486706885791564,0.22961945618962326,0.17482017351711052,0.41992929663817424,0.6777474424828412,0.2570240963246922,0.6843553631368152,0.3130803133329065,0.3547904120575345,0.26231574911898703
0.4634033700852921,0.1844603561618462,0.25215398613810175,0.6508551861940577,0.5051797815858761,0.21473052622009456,0.5743363452319399,0.3509868592963356,0.350849219117039,0.3316392983352917
0.46416892032452733,0.2472145921422174,0.24614791266480215,0.7179806846612984,0.48053804981223247,0.27021369010641605,0.6403841266224379,0.37995970106786353,0.3331079189267421,0.3919389164401674
0.3593467859371757,0.14161599950618867,0.37646547818305015,0.5233841976278514,0.37127703198515083,0.2563902483370959,0.5502769427622409,0.2839971430728221,0.4671108516868108,0.4115153421573878
0.27872269606823386,0.0816826641153047,0.24527920378337728,0.45932848884372657,0.40254996330988024,0.2283393182724997,0.4504570431978118,0.18712873011909606,0.5226316064217006,0.4284425854840529
0.3819388391928438,0.29498163636924696,0.10835645521843194,0.610939381260194,0.35049315837182105,0.18634373248079553,0.4479921649737511,0.1933419660536651,0.468135894040992,0.3704481001086217
0.3770626170168504,0.19868831208913276,0.2882391046307427,0.5664252960916741,0.45540801571200357,0.10679959797370757,0.5679758639124297,0.21993113179608978,0.42864803557276526,0.2618267071006932
0.46793010193467915,0.16315237184037465,0.32084564316284964,0.6455268168970778,0.5005611430051362,0.17928049414890154,0.6030121907399452,0.19376876310150684,0.40892308860447124,0.4745476975705174
0.49416267942583725,0.23563778895713128,0.05092805817353998,0.7552152268399525,0.6424359002028742,0.24119557367030847,0.5302971876287209,0.285733365076968,0.521113025156247,0.46368064327456693
0.5527064697316428,0.1762723372735409,0.06978877643102906,0.712131433109324,0.5456738032546283,0.20569251049258422,0.4462064976380991,0.2883318913206313,0.562786216976789,0.3483576543677107
0.6120740586644482,0.14624548625042494,0.13488952045023037,0.6783125122748885,0.44083988000172575,0.09654691737753707,0.4231922035354016,0.3359792814712009,0.4738590471851666,0.29324827115045277
0.40015394216767286,0.13814079812351465,0.2228388058248434,0.5313425953598789,0.3039101955367544,0.1361333757582194,0.4885476280202973,0.4822167896732528,0.36649772450088475,0.25380052000648845
0.43155814437278944,0.1542143760995033,0.2376218345484025,0.5159039868840146,0.46129462166012003,0.16306812729485812,0.5121009088279885,0.30548797129136557,0.5541943689108443,0.4581488162234161
0.5021468691491587,0.2325206012160115,0.29748411423521826,0.41696197559538434,0.5349770147192124,0.10372126850406901,0.5319141477437054,0.4366627374240032,0.4410505735017059,0.19382037658692935
0.6026503016434377,0.3490756458134,0.30045719549319805,0.5159125259373749,0.5815168127077299,0.08030677232483414,0.5378605295215726,0.4986905750436952,0.5915467224745279,0.24766660604839347
0.6092490118577077,0.15819882102404179,0.34272437589632393,0.6009614974083959,0.5461216385375743,0.2048187598802012,0.5230734511800735,0.4096787118277942,0.5223421268679729,0.41551123322143557
0.44786353234865933,0.18974414369926784,0.2915978626765968,0.5770991127923547,0.45456899900720754,0.18575533972736952,0.523437157655802,0.5855945834518881,0.4406590642692064,0.35171951105628174
0.5424797170792606,0.29908644794913763,0.2781965304066823,0.7670930500644685,0.5277630897397159,0.23276867831330816,0.5540345126771427,0.5725671116582369,0.5184080522771596,0.2772966543627953
0.3901976284584986,0.40186413999567916,0.12210976436271541,0.7025249980787115,0.510332585142659,0.10140305156138776,0.7378925181634138,0.4980198939685157,0.5693896726982809,0.2746695894504544
0.32458498023715476,0.2488287398537082,0.30305208883297263,0.584797069396887,0.4827340613804109,0.0,0.61522045870836,0.6115537154570206,0.6168216094114073,0.44145749266437
0.6113085084252149,0.24202956698867326,0.21637216686699332,0.5988267340682598,0.546496633141969,0.06496815608317376,0.556229897548706,0.5652244604065892,0.5827104777361743,0.5930801783160242
0.4689827335136272,0.18372272460726444,0.13186776153941238,0.46396519481850124,0.39043682824707476,0.07685217452789685,0.5667160372645769,0.5342686092222994,0.6318959012542532,0.46599069099916895
0.4008154774287509,0.21979259899385853,0.36973672878684016,0.5455473106251436,0.3968225277334136,0.09695096390349416,0.5170920133563528,0.5925394714684716,0.7094076109394796,0.4527177465730196
0.4118493863116302,0.2882503626431287,0.20460715261941942,0.5010460340366673,0.49795236759183253,0.1381207796077722,0.5945395826577744,0.5846248541050899,0.6077219857348269,0.39954978644346095
0.35289369669232473,0.3616616771087303,0.09966936640418152,0.5438394999530343,0.47109843743255503,0.03128077698146984,0.551852273822774,0.7003681487460295,0.5471282204600343,0.40793231068667357
0.46568337840649127,0.28019196938366037,0.25122162186450414,0.5266888112783815,0.35318556567531323,0.1393354444764324,0.62584901361051,0.5776480288944502,0.5216065640675194,0.45016686408563883
0.40530892448512673,0.2595290268818866,0.3158206116159858,0.6721515852752568,0.4134517848664038,0.027712541099107958,0.6680192457691734,0.6489057155963837,0.5693588265163266,0.545068048107973
0.35715415019762903,0.21067868275670543,0.2154735025068993,0.5669248307132668,0.36964486122501783,0.04931387849310909,0.6475530879994392,0.6217300668358368,0.5130170887848025,0.4840778731832948
0.6132764718119423,0.16190241041943165,0.18347356241785562,0.5113868276562866,0.3824324470151498,0.1076657727137285,0.6070677370446,0.46173053137684067,0.5843809171281727,0.4999852550145236
0.3657790721863948,0.21437301317860494,0.126846474427383,0.4402308960028691,0.3824837052704273,0.09746359793330263,0.7493142161029942,0.6290320707495943,0.49465174660573275,0.3409630441514018
0.49502392344497737,0.33765007252862556,0.2193976702126458,0.39162660427465007,0.38044146846807897,0.07460719101804651,0.783068806253998,0.5324394790172635,0.6132244700388658,0.2962316732118016
0.48921572706469785,0.4363229529952778,0.3019250139480189,0.4156213442177795,0.3119361591919534,0.10117830068132407,0.7631810732408437,0.4548814549424254,0.49048039369219265,0.2810345081810098
0.6025504472644077,0.3424246165241813,0.13409944470031449,0.40486640651017475,0.27731795225967937,0.08514522947317406,0.6939782477235479,0.589601249615301,0.42443871812758865,0.29572297121287333
0.5058706053671741,0.45294281040708534,0.2666299712052956,0.42492464285409304,0.3621260845167696,0.0004924317035110725,0.6511375686879399,0.6031339097512955,0.4604575675175468,0.3772578259010412
0.5552527563969211,0.27644825776982207,0.24887386122375665,0.5002092068073323,0.3927974057927216,0.03271514214861937,0.7392312209144368,0.3996417227503149,0.6663297314483937,0.3986749173052065
0.5085001040149796,0.4425388105305394,0.28594376607766614,0.4500806940542562,0.23778165062373113,0.017083592175639845,0.7180354591903805,0.37924546927351555,0.5644827569842873,0.3818852938429859
0.24934886623673835,0.3471343477053172,0.011428015112539488,0.12177117044804477,0.33189990072085246,0.20665212099173233,0.7073148821678656,0.5876821145906524,0.6072070917745092,0.3655650524184235
0.4927522363220305,0.21887904694299504,0.10875336531080629,0.05476094920117158,0.4449971942849739,0.10749910352177154,0.7346695529477754,0.45966042052574424,0.38534948724154466,0.2883209885038259
0.5153110047846893,0.2265269590444736,0.3007118170618924,0.38473131868600946,0.36443810161004875,0.09351909372364314,0.6800368964882608,0.40186861619041475,0.46867451583358194,0.3403511272541393
0.3403744539213656,0.18964538131539174,0.21468342675698174,0.5041200932464623,0.3917965209133671,0.24084708354167036,0.667570090181678,0.5170834954387874,0.44922006615319565,0.3837652794911997
0.42527563969211646,0.1766396098885841,0.297319359102533,0.41660760488092335,0.4028952820822712,0.1755481143653693,0.6634882518426328,0.5873685494126456,0.5609710378079278,0.4283393705857198
0.28291241938839223,0.4595753217493289,0.2743921846156157,0.2730618483634906,0.1816565588984332,0.03918998772708735,0.7055445518522736,0.588895727964787,0.5405271375217702,0.38518325559449385
0.3350405658414815,0.28498811765068943,0.10289706923085568,0.42921551716776707,0.26787024647127355,0.15843169340949675,0.6600724783748018,0.5203091520384631,0.5540140373855718,0.36577148221508976
0.32989390472228,0.3101478349433657,0.03868375626724828,0.4165777181941612,0.27921180990201483,0.14808052647262357,0.5598910633375105,0.430725322710828,0.6399087902127436,0.4856359266486122
0.3381942999791984,0.17462732631708927,0.07765583401669278,0.40673218966945324,0.4980090214529286,0.19809643580458325,0.4972020893403323,0.7079604907875704,0.5458136985521277,0.48965885018603295
