20190520_Oocyte2_before,20190617_Oocyte2_before,20190617_Oocyte6_before,20190711_Oocyte1_before,20190711_Oocyte4_before,20190902_Oocyte2_before,20190911_Oocyte1_before,20201030_Oocyte17_before,20201102_Oocyte1_before,20201102_Oocyte3_before,20201110_Oocyte1_before,20201116_Oocyte1_before,20201117_Oocyte1_before,20190520_Oocyte2_after,20190617_Oocyte2_after,20190617_Oocyte6_after,20190711_Oocyte1_after,20190711_Oocyte4_after,20190902_Oocyte2_after,20190911_Oocyte1_after,20201030_Oocyte17_after,20201102_Oocyte1_after,20201102_Oocyte3_after,20201110_Oocyte1_after,20201116_Oocyte1_after,20201117_Oocyte1_after
0.794367973422792,0.750044931286773,0.22195606573539814,0.48923200209830825,0.5621550276652423,0.25265977735171624,0.22861477264207947,0.6857472524703655,0.4931517511020902,0.5878348929473408,0.43283585122614954,0.4904492399687407,0.12793240872912706,0.5248517972251256,0.4006447003446247,0.3070909278847809,0.46836147276337536,0.37144756441347765,0.0790392537906832,0.48865214603613544,0.3831345216018868,0.3679544990033022,0.5051951922852835,0.7953072274530095,0.6461357359750071,0.10562327072274649
0.7082828134236042,0.863318603746552,0.26657243318561114,0.5777952343890558,0.5848943223153922,0.22822678119474715,0.29151911517615703,0.7687235597245043,0.4481402676481245,0.6413464981718119,0.5554149231084475,0.43894746966013604,0.12922645385407308,0.5154629895744834,0.4944338908968645,0.2645867070943732,0.45746845225763333,0.30879937956249337,0.10991309876340119,0.3509198789506555,0.4146260013656259,0.42256517526436327,0.4849528930799865,0.7777272041923062,0.6682522149777916,0.11042542172656293
0.5364748959625062,1.0,0.3647258258424421,0.5546947337343231,0.5044450452992699,0.14596227489790636,0.1847484311399423,0.8768001543082503,0.5166471305767874,0.7389366353801502,0.601687702262632,0.41538407300555397,0.10593821171822722,0.5158530384332349,0.5175035723291587,0.22267856527581625,0.5151494342240336,0.30046779018379255,0.18023823722957974,0.4538473266181164,0.39188702618195675,0.3383150380304783,0.37478979433882914,0.7637721980090373,0.6448607775386521,0.12400850606063053
0.4660450658664693,0.8511732339472959,0.3448261291669387,0.4639725638306779,0.4574526391174105,0.17515032234331646,0.2681989971643653,0.9150652986290378,0.54939297786513,0.620454856006634,0.5161991305776223,0.3913769008512759,0.12901253740242152,0.4200107697701078,0.47781205345885486,0.24173069634427877,0.5502180000791457,0.38322110472345006,0.23240811192454283,0.45531971771860846,0.42750709864220965,0.3093718128481496,0.42009363734601807,0.7171056776361013,0.6160107180505914,0.1270605300920009
0.48031820934837643,0.7067252643773787,0.3609923691001374,0.34611803114906764,0.4798299218582676,0.14936709504508414,0.3282236050044762,0.8652166093368657,0.6033918012681102,0.5611636086923742,0.571574596067447,0.3647828422475514,0.12431041825851619,0.3710541109886395,0.44282256030932177,0.2364090548875032,0.575740187668621,0.4731956224687013,0.23903623769570348,0.6448300275890586,0.3325653242988108,0.2380739039510614,0.4151946648545948,0.6287992422928569,0.49308792533363366,0.15526059493696964
0.4321328461968995,0.6459925089208644,0.3763376710916158,0.2658056837525446,0.5043528559310646,0.13996548561702943,0.41310301335791116,0.7277250046266411,0.6556478872771305,0.5268238295827211,0.5220666308782114,0.3954039702290037,0.12177646627247696,0.37361469489336013,0.4434832310666556,0.247524377218069,0.5444589803695178,0.6197826006672169,0.2118652491020264,0.7563558215837917,0.24377446279789114,0.22528783437539326,0.3428544794197769,0.5701930298587867,0.4702928684524883,0.20291196389672012
0.4607365965651442,0.5783736646126248,0.4055222161300218,0.33631384468170483,0.46465690096444684,0.1357588332918009,0.37906069786893704,0.6165579007822282,0.6169944039627611,0.5023718148064382,0.5238874390989438,0.4925400874624298,0.13874740580161823,0.3947199701857389,0.43180549718416417,0.24947972297832768,0.522435502005414,0.6774685164896046,0.19531657001453204,0.5962620062529636,0.23282613643571665,0.16444518519311363,0.2822477869376273,0.5598651643716249,0.45110969382398125,0.26910193466650767
0.5587105518517197,0.5463290083981427,0.5115690880647087,0.4202263984821536,0.46712633934569175,0.17268295081022345,0.4286027186224312,0.4909713165638961,0.5485274256788422,0.5257495335293453,0.5117910541280627,0.5995883247768675,0.13449597012692788,0.41089673338028626,0.4253089014037151,0.3030889294697309,0.44816067525320785,0.7437420752649788,0.1791269090510271,0.4871421619713754,0.23533071650578888,0.14926306550681714,0.20756482797786763,0.4788561906669789,0.515188204864521,0.2730572903424101
0.5385301703943176,0.5742218449587939,0.7356177407103729,0.3642976566037064,0.5266947244634042,0.20385142202309212,0.34897415882787824,0.4815225428192363,0.4244969826158345,0.582922815598025,0.4726115016418094,0.6389359036645341,0.15643884125131813,0.5081910260337872,0.6031789526771455,0.3500551286910385,0.5044333278241654,0.7420703408713214,0.17910548792191072,0.4842934506790754,0.2058046558137974,0.17276229765965875,0.3412427493612568,0.5218984018353728,0.6355130822735178,0.2599140023276721
0.5852716697371276,0.6129610519574431,0.6695674482009287,0.4281029620808573,0.536664667356588,0.1550557807353463,0.4148096861397886,0.5559336995837325,0.34334890311687427,0.6602379707112974,0.45693920647850084,0.6701223428748674,0.16516846052397754,0.6647553746206102,0.8011683617718751,0.4551166316369778,0.4383919904466383,0.7547991579776695,0.18439693523621511,0.5615908507078957,0.23191758485722516,0.16003841019705087,0.42588310909351834,0.43010993973878103,0.6837881085076627,0.2333275651713798
0.6343473325679208,0.5733308132436338,0.5137260622645208,0.48541563832654655,0.4679672862654143,0.1285724335860886,0.3151008936144564,0.5944899095784931,0.35227004563468106,0.7460673932300503,0.4727761059564068,0.5915014053921662,0.1655133282956625,0.7732189611119706,0.8822274522988992,0.44403231919512176,0.4243610723788193,0.7934410892125129,0.1692149241863399,0.5367356358327778,0.18905335268591728,0.1196761025474789,0.44867547435031,0.5097180329911237,0.6479170779032603,0.1934372893553672
0.7026594446659978,0.5374448484275738,0.40258655814725586,0.3974784715828849,0.5465508528359754,0.15157594774698735,0.31945210070692404,0.6722748216028078,0.43426539685775456,0.894020458743262,0.46089343564089835,0.5979050703902162,0.1606568799450603,0.7887553809371913,1.0,0.5434224580505115,0.39164127406089994,0.6772740142552904,0.16952338844561432,0.32413071491375545,0.26529799372409146,0.13983432034695573,0.3989657452166333,0.6563822173835179,0.5725661343440204,0.1515038972575824
0.7473636747770515,0.547288386296,0.4431123206084597,0.40671260889421684,0.632522497859689,0.16648443208074612,0.29214386619450144,0.7031156191053768,0.560684763954917,0.8975714077047761,0.4447425686740378,0.7206267780012289,0.14303030494783303,0.750167389388776,0.8439505757754056,0.4502515246528624,0.38808087768019095,0.5728533970184537,0.17539663362671723,0.34720026398614867,0.4279054061617334,0.18232407176631318,0.3869685369195348,0.6459113615722711,0.5431352937894225,0.14165002333294388
0.7779154345555033,0.619789763766904,0.4310276312016782,0.46185316719970115,0.7487783503387118,0.17670185913181755,0.21174943515157876,0.5963058118429843,0.6167947037623406,0.8440810056918843,0.45036756549880025,0.7652390496462629,0.14653048432477553,0.5845308517593254,0.7490358914011934,0.40918581814423055,0.37450737568874304,0.44486846478647857,0.13105361108826213,0.37029487503472086,0.5005251689308942,0.24829521620771658,0.3719919585218692,0.4978080715914327,0.5257388609131338,0.12341784211187193
0.7926095932472068,0.6921810279434631,0.37097642318546054,0.6076150659049318,0.8277317986426801,0.13037867499351607,0.2289102431236964,0.5293598379763379,0.6173240062352994,0.7784818029326399,0.4379036997021204,0.7195904771653538,0.1364880121536888,0.4992925429606444,0.4786231823148691,0.3194742101092237,0.3792200415748145,0.38451737594327434,0.13211909805050595,0.504017225931627,0.4748851717666198,0.35129937680270795,0.42792046345211976,0.3656680231870847,0.4971521928385132,0.1400413933297141
0.7245258024094022,0.7468288636898667,0.40922247317615423,0.5639163497347129,0.7970338632910369,0.15729557093671986,0.11581560877944244,0.5569050769673214,0.6007843426179614,0.6195201477628255,0.41808987869745823,0.6920850552183515,0.12188052423416774,0.3924144182271251,0.4450802723375639,0.26225751989801194,0.39035049943317673,0.250040008370982,0.14913732828822926,0.4466879554230989,0.4202498796682198,0.36214556832667416,0.3553006170939056,0.33407919540335684,0.4282108403266057,0.17572080680135002
0.7690683688093237,0.6559267531428694,0.400436626307238,0.5566572844703456,0.8050498412825118,0.18210575030640855,0.2075628683274749,0.5300523136245673,0.6366871703284833,0.5355677984469827,0.4098027627106876,0.7515061307507972,0.13229546062961745,0.3377617827917391,0.5280465663612677,0.21787030975433222,0.5212017588986627,0.241720729260276,0.15364818965753618,0.5812206435497783,0.4221957098455652,0.35018825379884283,0.32098082482800205,0.23026822011732306,0.4595568184477189,0.20186120053150378
0.7043507842030803,0.47295094347264405,0.42614224560732794,0.5904773453239165,0.6914433088787918,0.22342977357140806,0.31586970486761834,0.5189066704432803,0.6804384097992141,0.4373951618983,0.49618683605782815,0.8354808253420241,0.13783637131607132,0.2734803096387862,0.672195511473481,0.27737656341522293,0.6754894817580601,0.21714327920918874,0.16581967522140878,0.32815525058843453,0.3951247905853905,0.43783445184683417,0.3731572123693532,0.2693626241697538,0.4030134617611468,0.2044043977133089
0.7238086591221046,0.38647361542024883,0.4485963067853135,0.540507429420995,0.6106106590022072,0.22760125038354023,0.3332539532039438,0.539166579057347,0.8044195510096905,0.4424933563270384,0.48403287344603885,0.8700071777207998,0.1410832609585601,0.23943078132945042,0.7567395141632343,0.2644712813975121,0.6298677567058587,0.1824270924378027,0.1671914843300157,0.2218841175991454,0.3900736542429543,0.4005858370553404,0.4799472078677942,0.2868201854202253,0.5700666158283239,0.2262436584057009
0.6814497020905568,0.38896487596855384,0.4540018209530324,0.6482065199125091,0.5754482848561536,0.21318183282222913,0.211931715448696,0.5116986679618366,0.8975488116037725,0.49582473425308154,0.4805053962103753,1.0,0.17359557345868104,0.26494029252085227,0.6789375472808272,0.3253126830444822,0.6088103224725147,0.26818041928772807,0.21612805379616687,0.25078893012512143,0.4323138402068588,0.3159957369574291,0.4254758835383977,0.3886512402286997,0.6417120801861855,0.20063739230768723
0.718181842560232,0.3823289678967008,0.6058250376011708,0.6055200528794732,0.6299889766249357,0.18057370838058742,0.12868547975733163,0.6729785923368928,1.0,0.4195508924196163,0.496343989148308,0.753180107600869,0.19437078066497615,0.24296648738105062,0.5618223081449103,0.3437566757399301,0.6351926385109415,0.3235741632095333,0.21748743864988615,0.43602408455910674,0.4891374916513998,0.3359628212126633,0.41318429532193557,0.3627522947469462,0.6432348305445241,0.20817483902767514
0.7430148443297219,0.38353726090438023,0.5564621196496928,0.5648877398572439,0.6550341297407959,0.16655817351783958,0.20878591032103383,0.6807244146756181,0.9925507116639322,0.34494798145425765,0.4991852763811436,0.6245971616304592,0.22149369930799698,0.22870680643154223,0.4221576868118013,0.3432553492058024,0.5851876337039988,0.4124407568352769,0.2586935510405529,0.438856087867289,0.5191383498315354,0.3506372902054503,0.5289246669520516,0.3970402418660098,0.7473710357042357,0.21818988830797725
0.7300300303751553,0.37579684476894354,0.4094810283857404,0.6064308134963919,0.6615492198474715,0.1164440861910261,0.21904358704104632,0.6360254156808808,0.8441817720526078,0.35426679294357133,0.6055738543319553,0.4828243419056742,0.20850983198330444,0.23309130301585113,0.430028578633269,0.3286875925989731,0.5206698526724503,0.4141592702473136,0.3092504147130597,0.3131013568971594,0.4402035006287104,0.2731578676428238,0.4845714257678105,0.44761280485430915,0.8469077908060196,0.2294849697733736
0.6750946326498635,0.38087597867936607,0.3960240848704955,0.6084447675089116,0.5550142865414205,0.11879745515757795,0.23346284054443048,0.6037292898084442,0.8163098837473396,0.34591685042783377,0.7175654141271822,0.4136528846799109,0.18392051377915491,0.24633954147940604,0.45415819114062367,0.23464149123109226,0.501284955084767,0.40480715965186564,0.3643759768034878,0.2577812214789484,0.2848551727740486,0.2877563929073655,0.5162859557473385,0.3734992209858832,0.9548940704533027,0.2441472418086372
0.644395000377343,0.357809142019149,0.4127869132833994,0.7360685587905201,0.5258380378954517,0.11733195004568588,0.2133840778160464,0.7373518931867175,0.7541934272321273,0.3493470588789627,0.6407849525915865,0.36886341208621803,0.19205777607394597,0.21844473149794505,0.4787618727410269,0.2048237604658371,0.4887019393044947,0.35715657429862296,0.3693795241424695,0.271554865887099,0.26910383606520677,0.2896927031329079,0.5259870006733941,0.39810205120327796,1.0,0.2329839742969037
0.6519043180683713,0.4071428511158569,0.40118211039401996,0.6764835941170925,0.5441797872561689,0.1437974975377143,0.1418655212407991,0.7800890226535983,0.7594025280217325,0.3143847299182026,0.5308783807812607,0.4167119977412292,0.1993070302226858,0.2651037340466858,0.43493737917121944,0.15183130620542337,0.5745739512601642,0.35566087673728686,0.3216583895423763,0.4096526201251838,0.18445929054621327,0.25171319366822975,0.5781965059556737,0.3744803328135186,0.8633964532756231,0.22536031750295635
0.7682240398535523,0.35268106886679496,0.37480344270788757,0.5573947237831759,0.5252151975297745,0.19920825429437938,0.266459984329775,0.6276740029697391,0.6882904222565183,0.4116892127483132,0.5178868328402543,0.4712138141282655,0.15831663044851976,0.24028351972510237,0.43713036900058855,0.14369637873410718,0.5717247030287224,0.34242733864316255,0.3490110293109593,0.42811911957277626,0.306350719565388,0.21974394221344865,0.5816898143321316,0.4185602856408696,0.7656086411582979,0.24616474495249366
0.8014340567209771,0.29780920952155143,0.3431248962509493,0.5298432265968464,0.5627655011644529,0.16548765127589654,0.2691971287913193,0.5431146459902879,0.5647253000488586,0.3722294470202422,0.48805619577752657,0.5320599192792468,0.1484936994837706,0.26354353861167856,0.567184164074977,0.17480963373875855,0.2582817915812169,0.31457289525193,0.3151377978393793,0.4233364591186951,0.25527874063930656,0.19959591820299788,0.4972800522033724,0.3464337009789176,0.6339939317978232,0.23432054279861622
0.7496131755158394,0.27165455982948866,0.33834514605351196,0.6120192722745885,0.49779054687969937,0.2221198035595927,0.22780627132422274,0.5187224736585568,0.49907739061359196,0.3052379000339252,0.49452284223557047,0.5999012870107993,0.12999247513287165,0.2986013511166133,0.6314944944103554,0.11804086414223285,0.2378540318957511,0.30576982260903873,0.2746300142579036,0.5693475323351707,0.2389621244062703,0.19299136229286853,0.5444176367916022,0.20600729250652877,0.5617772860604744,0.23692246278442305
0.6333179714498821,0.2737538845523283,0.4812889530526114,0.4871053562873126,0.4172198497200872,0.23348912271422737,0.21172297510844884,0.5700838356026319,0.5235197534242629,0.35012981077311617,0.5120935060888354,0.551083198783282,0.13979941070148258,0.2324217454607469,0.5495561906362948,0.13306343245012625,0.24842464972170938,0.335620991468984,0.2116356145978998,0.5952428192217003,0.3396779585760179,0.23811977600167974,0.5530012646070701,0.26069401274029647,0.4534598172099591,0.21982944148991007
0.534918020791792,0.26572573942553745,0.4372762164418979,0.5112523749302269,0.3476022613377464,0.2523804922537589,0.268326887372827,0.6693163779613762,0.5038364042663274,0.3274830138716124,0.4917039086750876,0.5068015166916798,0.15073903124498492,0.2904340122604828,0.40043036059510795,0.18124590841746221,0.20943487582259207,0.370138982925658,0.17178117545447066,0.5024738258986287,0.3132152278468258,0.247520488241719,0.47702058083611226,0.262021982284773,0.42030069819723903,0.19832471336712174
0.5240237254904212,0.24321875081741173,0.4703893921940473,0.5553847238688479,0.35704773666669093,0.2990702645707146,0.18573333274533202,0.7310231696965015,0.4919167119985198,0.2929865665875081,0.5388312077587563,0.5566880678818794,0.15441340224360922,0.2850507063516376,0.45372026561318,0.21976019019398388,0.33377057499412244,0.3601011904029153,0.17052589728825648,0.46050545828956146,0.2942774309817959,0.20494816713124872,0.5584350272853384,0.3607454750995093,0.3627925729621215,0.16913541915900185
0.6367182726347392,0.22418644838639723,0.5060780595280611,0.7666106722428238,0.5201622083176173,0.34101219022239415,0.1680741939609359,0.7865585002906315,0.47498540332793043,0.3179780853028763,0.64024778707111,0.5881079917627844,0.16773545794379716,0.22923187220293884,0.34100193326048556,0.15928401612514226,0.4020605837699929,0.3609715263501293,0.12393065723451506,0.2569353797829205,0.3092722632448914,0.19706225194051516,0.6779078909763961,0.4866123539392773,0.4252901355415809,0.12690872539655068
0.7747990025885347,0.22449611565861685,0.46983002761611053,0.9360391666606261,0.6574029467994267,0.341509309220731,0.21265789663237153,0.8915715200492125,0.5726302150557885,0.33265541954088007,0.7698035755715004,0.7029907994669747,0.17353264651563147,0.21307563789569403,0.39675212238379437,0.2405040829686809,0.4182447327316703,0.3640774069651499,0.08669473691426091,0.22316645538028437,0.3280766690670836,0.20085077363213344,0.7712250988319245,0.47024137757727646,0.36625805998724437,0.15842694102293864
0.9368308625984874,0.287673723761605,0.47514902136350134,0.889841460432987,0.7240384339724566,0.3655752933976834,0.20820231936978,0.946926129269651,0.7111409999745183,0.3443054063477705,0.756820156238622,0.75459400417551,0.1828621810302688,0.2248497443363954,0.4677195931747503,0.1791510181580122,0.38654102661393336,0.2864574741792133,0.12574759740615846,0.173591778001015,0.26056121249659536,0.22937707284328723,0.7978272308784906,0.4746252343944111,0.3791210406540748,0.1939976548361039
1.0,0.3412339270450908,0.4569777209917654,0.7673342722119824,0.6690429787958831,0.3317911201748098,0.19294516450061838,1.0,0.7429354322996932,0.3516776452184402,0.7048133214339543,0.7292706588318904,0.16816838828103456,0.27319606350690256,0.4494469193914432,0.18760982668917692,0.4684278155530772,0.3226742826191331,0.16837007485399358,0.27512202049651874,0.2382774459066673,0.2958186606482535,0.7895490222293635,0.45640954127713024,0.44509129002394515,0.22655820023351678
0.8435221695729739,0.3442960047859203,0.4807788849932342,0.561553776064921,0.5188024151365945,0.3428544547456433,0.3914763381064312,0.9748058765725154,0.7714147305072108,0.3567658270194882,0.6774300728018465,0.7603779297300823,0.16404263071885952,0.23780820965994667,0.4528486172984786,0.3072442545567314,0.4173834403741266,0.45115285659768833,0.1975773559814649,0.37173593866499,0.2101990977914924,0.3007514351580724,0.767092740713846,0.48526739544540454,0.4657852154019778,0.20822481588214467
0.7344516478014309,0.33214979120663074,0.4821933932604615,0.46470209494712383,0.5298724470150037,0.4208224628283825,0.36760349919370405,0.966099971936056,0.7611696393652578,0.3861187285611973,0.6071294667125031,0.7058600322796422,0.19005852733024362,0.25233950357992224,0.41481045641758435,0.33083416600627097,0.38697632842707047,0.4303078798025435,0.21793299813550504,0.3299785093554272,0.2825483472569951,0.2988329640633259,0.6572632725479683,0.31516270812347846,0.5455922136938333,0.2400825617635831
0.7036332578264197,0.3108603771865507,0.3937322997831956,0.442337715572491,0.5270016476038919,0.585619317883231,0.3884731232111907,0.9371106996610609,0.6292129540894501,0.4072335934260621,0.5715661287673135,0.5784021422450462,0.18453220585125663,0.2756855858786521,0.423516012440111,0.3114822726802886,0.29389041102267993,0.6245614467026946,0.2337135155328892,0.10186649067590088,0.21424653649690853,0.36262365703200694,0.5951466563960783,0.28065178104358884,0.6195590023765222,0.24533637858966573
0.6848032663731434,0.27940214809520875,0.30942519253308604,0.37818642650352924,0.5075103417920825,0.6409961705308878,0.4318220238698989,0.7522692261910451,0.5022000259250191,0.43935999283802624,0.516857547836012,0.5280037802869048,0.1813260956802411,0.23410274550180496,0.4408304614608727,0.36062088688281707,0.23947652047198856,1.0,0.18678539113268092,0.1259928197438235,0.20929707584446813,0.45294521500994644,0.4666068911885957,0.3039500015219265,0.5688534553773545,0.2140667978142622
0.5696906591703739,0.2392909547624211,0.3841235028697614,0.22837619026593298,0.48299696393428276,0.565807875585482,0.4076390144515942,0.5109731759087983,0.44072421651600974,0.4297790860944624,0.46824372954088606,0.43752924356842504,0.1688642758998421,0.2614235362113779,0.4143052870471547,0.2770509595837784,0.22462621075591188,0.9144805682419709,0.16412012283732275,0.30192580401952307,0.26998533631333294,0.40671689146519924,0.4011049059640145,0.31109385474306683,0.609118142748546,0.18911647793115816
0.6345415588748969,0.2280969469507056,0.39093648294491384,0.2590046348620974,0.4974515823124576,0.39565247610184134,0.4060881619237041,0.573769509002618,0.4240502191993601,0.4094917354593086,0.5009928756136677,0.40548184896356,0.16937981982153003,0.212672955875525,0.44227200134487715,0.30305791958102274,0.2368088419807861,0.8964374084423824,0.20159510295851502,0.29892254387412165,0.2816910999257485,0.4628780430371579,0.5003526426117388,0.36371500187940276,0.5167781530322111,0.17804223169144773
0.6117389307286322,0.2308641235698983,0.4652122516939389,0.29788594140158287,0.5565764466282581,0.22719228206862546,0.4087606262798213,0.5482886641649499,0.5598369382774043,0.37846436918089615,0.5286724797504516,0.41352021590683136,0.16732414775738397,0.18756454755911509,0.584010254686055,0.22027185335768168,0.255519836494121,0.9132224588529295,0.2492905322036687,0.2691572701660144,0.24017756866373915,0.40821588814151377,0.4686626442921578,0.45003868525352125,0.4998791039412113,0.20636755102793
0.4935190857036029,0.23317819031121123,0.43184253283500257,0.2960855086914374,0.5588440802339814,0.18070000118664398,0.45384412976593114,0.4389122658550422,0.5986239243609871,0.3550454219910289,0.4899301786430984,0.4908565238245594,0.16787906496187388,0.2186989738714635,0.6885441707993614,0.1715105261344448,0.21549418394876974,0.9019031674319556,0.3803115831756739,0.30203440591629727,0.28446432769048813,0.4158963984833678,0.5161669771965951,0.32726237945809517,0.4846659998884036,0.22724257078440535
0.46769158394809596,0.29576557428090955,0.3797723305683687,0.3607593977381242,0.5207406403900734,0.19858187588044765,0.3789430976772489,0.3856394278430813,0.5493597406611765,0.36713773135059735,0.5165821912356668,0.5026083794091881,0.16274770672599378,0.2574448799375919,0.7779574682693118,0.22252868414705554,0.1951211279670939,0.7178794332352613,0.48525112418085625,0.21264460238130467,0.3246439485241169,0.3954762003059152,0.5360045040127657,0.29495293707080794,0.5363231158664227,0.27237385685754273
0.4663220394758265,0.2623725575732212,0.3715287454036022,0.43959950257444746,0.479073856612929,0.2578852481526499,0.37244274708167735,0.3930750697471555,0.512870553277576,0.35994513080025625,0.4755371231839757,0.6438743363855399,0.16145471624255145,0.2310005148013273,0.7439631839959654,0.27309547600179196,0.1820818600190415,0.6254354757303067,0.5163494625867129,0.19446005016572274,0.27738340876612333,0.367161422217057,0.5251075406642927,0.33665868422002676,0.4772100429525999,0.3283335655174695
0.4899912157609093,0.2797582232692595,0.39002298827447074,0.43603488305425087,0.4342034922906639,0.2616570802798446,0.3222054151948261,0.37184204604398297,0.506189044352833,0.33785197331222455,0.47431478373668734,0.6382530769723189,0.18544675580848202,0.27357268963164827,0.7255602252668738,0.220335595906695,0.14699350771787795,0.5584577696256449,0.4779996435524116,0.29367205986470646,0.28118178867127586,0.3754596761739041,0.4678751780078576,0.3648440591413644,0.5093743943947425,0.3145062193071834
