20191126_Oocyte6_before,20191202_Oocyte4_before,20191209_Oocyte1_before,20191209_Oocyte5_before,20191209_Oocyte9_before,20191211_Oocyte3_before,20201207_Oocyte1_before,20201207_Oocyte3_before,20201207_Oocyte6_before,20191126_Oocyte6_after,20191202_Oocyte4_after,20191209_Oocyte1_after,20191209_Oocyte5_after,20191209_Oocyte9_after,20191211_Oocyte3_after,20201207_Oocyte1_after,20201207_Oocyte3_after,20201207_Oocyte6_after
0.21218630542270808,0.3605106541918834,0.45178079192325177,0.22824018266655263,0.41258201527908034,0.15708691375043873,0.5538564056481197,0.48200580075158855,0.16744630087449425,0.1103677740177581,0.46614549705459396,0.26368389392268926,0.3866588013030976,1.0,0.09655541070067535,0.3495355784899512,0.8024163056519941,0.1000208366282823
0.20663107355065777,0.2908658098832572,0.4075024442075676,0.25696736550812277,0.5225978247836813,0.15479924540962117,0.4774236910054953,0.5462340596841,0.1780371946451135,0.14353869779904688,0.49466688821979,0.24765367511406358,0.3873953490688564,0.9058879377520621,0.09527304320734678,0.4557012493210213,0.9385202375470941,0.16058262225201272
0.22310988308880964,0.27951394846902444,0.37121572168623174,0.2866987281225717,0.6447768684158495,0.16202411023840005,0.37788113482254354,0.7304155311623854,0.22539868601722432,0.13354826390470587,0.3695096772747407,0.2753832346869977,0.3360627841948251,0.7208463172602699,0.10766462612914186,0.3596931015752309,0.7898760170867205,0.19886176779962703
0.24489803475834174,0.25938355543034314,0.32426105155241125,0.31201490292317813,0.6140352827487415,0.17380198784771878,0.4360471534072324,0.9690954594594958,0.2763275559488686,0.13285030635874578,0.2729459759601867,0.24753751881050753,0.35156902382242283,0.5191748207220623,0.16254633862290618,0.3510706137968497,0.6737777314723014,0.243504871503275
0.27923347576504787,0.2812625783365165,0.2686918227677934,0.28089073292966743,0.574542092111208,0.1636622593616343,0.5005237429578262,1.0,0.3333840286506026,0.11597452283353905,0.2822867790772637,0.2124686978229454,0.35307421534974415,0.48714743905527236,0.21404688476495495,0.28153666485605655,0.5541269942629756,0.2683186598282359
0.27715402869108646,0.29101425586926977,0.22523118129909628,0.2627666773632523,0.4566636148737979,0.18797830286900405,0.5812189792430354,0.8562881885349093,0.3914702361483072,0.12249607340379254,0.2838202710387348,0.2187229685138547,0.30626663250472186,0.4286584953762698,0.20204288652299462,0.2210950570342205,0.5082047516140632,0.3036304686735102
0.22145333674353107,0.23932233077224122,0.24472670704135469,0.24350587640059823,0.5359068708218162,0.16851930241423418,0.7861248456030067,0.6777201294601688,0.42686741126797517,0.08353306920980717,0.3783982781229123,0.22898365830060075,0.18347177959569017,0.34761477085726883,0.15727407429386334,0.20145681694731124,0.40781102436302874,0.29899118083431886
0.18765756940460118,0.2427921891872264,0.22761131328630488,0.2045948750168602,0.5506793481497478,0.15573812490711658,1.0,0.5466628432339612,0.4805613897600995,0.06896644250071603,0.530991204958242,0.23324769780153093,0.2124533570474783,0.3286516556593366,0.12779399410648748,0.2001455730581207,0.35558376828739574,0.27314058196953833
0.15394351843531176,0.2931079295429594,0.23719506813228589,0.2283544167990553,0.5708680299419788,0.16730233089166544,0.9959471105693457,0.48175083009181313,0.47224514395865136,0.07944578988389005,0.6793944387892087,0.2340406754716173,0.18076354160498792,0.3701630376811404,0.1181595476571526,0.2410059750135795,0.3275481362232431,0.2557853023947061
0.14303006273644678,0.28018541382511003,0.2657999348211314,0.2596825487487406,0.6026367172766678,0.13444176108790967,0.8013216618939614,0.40101643343389004,0.44563873609268634,0.05737916161476862,0.6867432129458491,0.2666728097560911,0.20463078813931215,0.36673300106422757,0.13264204793068737,0.2866539923954372,0.37156475914243753,0.30156751695172695
0.17092299503579228,0.3379146744177818,0.34225652976841126,0.27570099138632176,0.6209450923438643,0.11739841934023729,0.615418736123681,0.3911713196557693,0.35470129887380036,0.07982986933810401,0.46321885176682936,0.2205808204528537,0.2227611521134383,0.3885411128056601,0.11320254359400411,0.4221542639869636,0.47791816926070696,0.2592076558291096
0.1544330760214053,0.40791626795085756,0.5204464752490036,0.34856365050607446,0.6098355605068888,0.13096114599427366,0.4637881452140223,0.34996177130890227,0.27487310951018695,0.06733246678851539,0.2717677161690086,0.27524306842125423,0.24135414113052067,0.4757768167794542,0.13964917095822443,0.4329815317762086,0.4734381144111233,0.22038123498444792
0.14602344938868264,0.4410774518262182,0.7000660275516508,0.40724815570729744,0.570792198315188,0.10579828250535406,0.3731102297481275,0.2904599379887008,0.23138250447043035,0.08893639007745864,0.22409594874521188,0.26193246451879165,0.2364246388785439,0.7194519106830678,0.13890970018748716,0.4501026615969581,0.6581294678716545,0.2652414915009152
0.1437620537817151,0.41720132494693335,0.7728995939899651,0.4735255644217794,0.6320975027970358,0.09295162155502347,0.31709116908272583,0.3515602412144178,0.23057492142502545,0.12234443846086161,0.2183610688931131,0.2614048942685624,0.19824479173295695,0.8042876068400427,0.16789046374785124,0.4607648017381859,0.6812220836792239,0.2377101549692848
0.14584940092766593,0.4394852489117288,0.6846586087027371,0.46803904568960075,0.6243281357568751,0.09459189676407621,0.2871485326926668,0.4056863867647909,0.2336405491697535,0.15694029389722394,0.22334601416348182,0.2355786108874146,0.2321010868921614,0.7761336220128148,0.20432064194408034,0.3930847365562195,0.5239798884859566,0.24341010250114845
0.1701919914995226,0.5347109546486871,0.5930343479057895,0.397847767195469,0.6416364068037248,0.11604389006520488,0.30936887201328955,0.4322723194856761,0.31014144325583476,0.1388851274825542,0.26399841339376334,0.22318103446597617,0.3487960404608764,0.5935082943781598,0.28606391994614633,0.3516061922868007,0.4257262024393276,0.2529459979866296
0.1821820788841939,0.5259827031162752,0.41557639167068383,0.29678124105736814,0.5907708542929038,0.07716373348323656,0.42404410580721746,0.46084120704598236,0.30040727820937074,0.15566200508819467,0.26265496333409505,0.21940627905935448,0.398346170809356,0.5256847655890586,0.2418746302646147,0.3370456273764259,0.4438741215496352,0.31631884560058454
0.16698110599032834,0.44772985384455166,0.3069996842898559,0.22453683558717402,0.6384435379940271,0.07685927799401257,0.4984510508785142,0.4907562991110182,0.301179330257301,0.1639364056777613,0.34722312234946356,0.22073915641971228,0.42597030899036514,0.5343675419604419,0.24422424648160268,0.34826724606192294,0.43831690422496394,0.4393629012619966
0.16020136295991996,0.4621554516788363,0.23931338135748573,0.21310782640811407,0.6824635988340192,0.08672920618971616,0.5428741757757659,0.3908456741048889,0.26296657263681517,0.17080521898769013,0.3638015982036656,0.20706061606967316,0.4511949947954681,0.5160855485737968,0.15584983968088256,0.3361939163498098,0.42727052742311145,0.5770302532780034
0.15078892093904211,0.5845435804692969,0.23662220698364414,0.2667837823808901,0.5639828358487465,0.07291751488632144,0.5381694348133279,0.41275489034739915,0.2117072976351963,0.1936634066193956,0.39098441217846974,0.15457743439926755,0.3692295688234993,0.5664319720939551,0.10815281592323976,0.28984790874524713,0.3755801721443432,0.5449738537971616
0.12117204480525838,0.6848332097613612,0.2321195183553199,0.32122618763457966,0.5716160235800627,0.09086784484420997,0.43373849849999885,0.38554674805889216,0.1845616155645693,0.20656735305918816,0.27877733862397,0.17101257797559669,0.3946047737813346,0.4982489510398407,0.1116804855749884,0.2711439435089624,0.3396834385849346,0.589536623512252
0.11105822451807099,0.7800504024668639,0.22873157508809316,0.408446456320206,0.5669438425116069,0.07773267404829488,0.33749975947995,0.4142437972638334,0.1869445168531492,0.20237867176526153,0.207027262241744,0.2877808111084362,0.38624708715003614,0.4481207470599395,0.18966103957999908,0.227261814231396,0.32893365956288356,0.6017881843765457
0.128887452611912,0.7777055943652246,0.21852700849362125,0.5205925355327006,0.522747105891919,0.10432235373007942,0.29481107951812274,0.47778897830145567,0.23957754640198836,0.24115728038049755,0.2073766469689048,0.3397584857371092,0.3618120735175387,0.4154374853943543,0.33593113974004013,0.3024470396523629,0.32669363213809194,0.548713149920796
0.11683539903757376,0.7285877971546788,0.23172488067514435,0.7634948234764264,0.5217541483076048,0.12243001403854467,0.2245120481134621,0.5062516844464177,0.28086024861736264,0.26286822174644775,0.21353400458731914,0.4181393317573281,0.37057870740570853,0.3221494461864913,0.44832976965601407,0.26040032590983153,0.3634608339691001,0.5009432967562641
0.10308532374001263,0.6300438713755437,0.2698040220793416,0.9972718882342508,0.5816722501506705,0.1300124865020126,0.21403077508894186,0.5066801298389051,0.28559848976657465,0.35059683638340045,0.24840864271586444,0.3456156186750784,0.3410736331947857,0.29635190669323297,0.43867770572123194,0.28972895165670826,0.35925301050947583,0.44581911798301443
0.09889137302263676,0.4947558396070386,0.3255705697040471,1.0,0.5703685734681416,0.1447366938387521,0.16605841818486866,0.5793599560124887,0.2984896005419307,0.4184631455327286,0.3383739917424357,0.3144013699954642,0.3637798900878159,0.2815040211835803,0.4255874504160509,0.2852563824008691,0.45281994750303317,0.4424306554500336
0.10432761006034676,0.378230529167375,0.32588373379863805,0.8161905270959696,0.6332500641194121,0.19491210654921595,0.16852303135605037,0.5657460783043976,0.22188111726723475,0.4802447125893818,0.4695925647811424,0.23266496953006022,0.409970455082484,0.33927683021461247,0.2600391849965785,0.26043780554046725,0.5980226254532989,0.5147858471595662
0.1010614240472267,0.3723461622057052,0.25693883370562237,0.5214417659670663,0.6443079828072628,0.20695617010302372,0.2008094301413313,0.480728918508469,0.20227630829615592,0.3935466539534599,0.6210057699645108,0.28375946690096926,0.3568964057465114,0.32838417387211843,0.22622473977119517,0.3265393807713199,0.7156038999667271,0.44096330494028924
0.12238594024188053,0.3595018599643571,0.2387846517343689,0.30676360616316306,0.6483612031104466,0.19643268312668127,0.182795237939312,0.4514113505227743,0.17870663848538343,0.2806232383358097,0.8579339326637686,0.2506633563201683,0.3599272638329593,0.2986717106864878,0.15561200362734748,0.3258451928299838,0.7756872162155802,0.4212507248887248
0.11709215137722945,0.4403349558639224,0.3087776755586033,0.27206170804341434,0.6042863529275376,0.19895464612470892,0.20906846669058926,0.4127291903869975,0.18724370777580945,0.23495709604732007,1.0,0.335992166263148,0.30599990371201274,0.24605230266398836,0.09805799676209176,0.2695344921238458,0.6352880779455604,0.3483689689885701
0.1514520332316528,0.5821226871490206,0.25700206060276876,0.19430492679077926,0.6180102892797903,0.20013334810254274,0.20464222262805876,0.4571738903281242,0.22135213708987853,0.20160801680839022,0.9288902186407715,0.3031809306391128,0.2558803461276459,0.2437479694590353,0.05848309741356767,0.22955730581205874,0.47240380317334413,0.31512136708365046
0.1662350429418288,0.8016155073381003,0.2376172880159144,0.19440353091528742,0.7026038436709177,0.2095946426039108,0.23691478096134438,0.4807820092161411,0.35660170914059824,0.17784001951909884,0.7575289484981573,0.2877055366323887,0.25436464039480294,0.294704267739091,0.0886242969232454,0.1731575230852799,0.3753659159578007,0.2118118577987986
0.1954196370114422,0.9583566444077498,0.22075268014149238,0.18002295874507632,0.7007243309943311,0.21011893536677853,0.2173815147598294,0.5290732492831909,0.4589372911101114,0.1725786614066605,0.47499316580083883,0.2845167540867226,0.2044144168572597,0.3175391512725538,0.04410398396252487,0.16831721890277035,0.3484040854873782,0.15101785673939416
0.22370140097901633,0.9372866255221215,0.18905224154202332,0.184347646883,0.6654078351936565,0.2087665321775648,0.22083858961068165,0.6576815998090086,0.5326787217474609,0.18838520017996505,0.2978711895989579,0.22465148242048968,0.30681613808804165,0.3233455823978255,0.08553706440767242,0.14805214557305826,0.38104832611303974,0.17165616048722576
0.23468669795753513,0.9859053462635641,0.20904000353052202,0.18336218452710243,0.6369320667731221,0.19203083504784438,0.25492357201136545,0.7767829939304134,0.5882432246206567,0.1960621091734148,0.22635890923744956,0.16574401357017116,0.3550990299815337,0.3722377518176141,0.12403915161607987,0.149312330255296,0.34176718502660147,0.10965024589731823
0.26737991149944346,0.9598126388189446,0.2507048313836251,0.16700258319650635,0.5263770983722801,0.21706762164772078,0.3103073221729779,0.6862636755068895,0.48722561021167504,0.18248516567209536,0.16176220495385643,0.202825777874106,0.33240992784488127,0.42367160890498573,0.11793330205456977,0.1746914720260727,0.3712194285829516,0.12267502140147686
0.3036298855773324,0.9164017650706595,0.18650704067568752,0.15464522872780023,0.4949363530466449,0.255181962117828,0.38756810093132743,0.5108698996991413,0.34893365499401446,0.15686915651658964,0.16999004472806703,0.2033118173789299,0.3304985559568785,0.41509875655574663,0.20442912856499096,0.16084736556219462,0.3646640294950947,0.08104758031516036
0.3354155783494576,0.8402300859576749,0.19777458295708367,0.1522910793755483,0.5538523657482436,0.3084555070831611,0.3598473634445306,0.3676179822622931,0.3110380198276251,0.13276013660873134,0.17147773171833464,0.1422492921928039,0.39608672338066025,0.39577411346276137,0.2515327212338916,0.16327485062466043,0.30936156697732403,0.08864730115455008
0.3319109089131574,0.784752788217326,0.17638606937475798,0.13950959209731348,0.4296520717915083,0.3403361639331227,0.3923062615217544,0.2970239107697375,0.32365185599652013,0.10951287742592512,0.18430166179460944,0.22931460642805096,0.35914921262435145,0.48826092868699417,0.24637682503240688,0.12114665942422591,0.28939793171361267,0.05429322407910905
0.3876920828441049,0.6140896523304556,0.16748465580804817,0.16700972282978782,0.5042600699239063,0.3640194843008759,0.43555193528339686,0.28849558180483387,0.2689503910900212,0.13888325544622174,0.18001646055241766,0.19742288746400932,0.3558018216137758,0.44707646884956787,0.27363246587307627,0.12285279739272133,0.28536319364390117,0.05862498336835411
0.4390818042579414,0.4928082176292646,0.1833601234324822,0.22372040887329062,0.5390147764475702,0.4237259271275581,0.5779772753281117,0.3365501117102885,0.3183388096451717,0.15777054201067933,0.2432507105861623,0.22500060024905466,0.2872818509871456,0.4474314827284932,0.2367817861163088,0.08411189570885406,0.3507155316410173,0.052331317452308
0.407780731526916,0.41135819298137816,0.1609447031985172,0.23649340577681227,0.5293329437202281,0.42099433206781617,0.6712578709131424,0.33294670673606114,0.40129837570211085,0.17967648716126283,0.30041872565697236,0.2027024834736834,0.19173317823957906,0.41291615402716847,0.18848252252720046,0.10060184682237916,0.3264592106634044,0.06788912403316805
0.38253703899376795,0.38007466460651324,0.17883664206617003,0.3141326725248965,0.6687186201978927,0.3305504287358358,0.7061388480895622,0.3593848646846362,0.5261416823429207,0.22340850391224387,0.34571155829973893,0.1694707490524177,0.15261756680255836,0.42915844611402293,0.1674027375717913,0.10937859858772403,0.38344043341925993,0.06703996866974458
0.3563371908726519,0.33589681993049636,0.16361169010163823,0.28850409052746256,0.6516938244470046,0.2867728334707139,0.730370441385517,0.4213319139741167,0.6131092777411585,0.23200302271466486,0.412697917676772,0.18602983594706654,0.16863678898376894,0.4731952307630925,0.1835871796631167,0.12492829983704502,0.3460413858930367,0.08203104406570325
0.4466742671942599,0.31689014704399615,0.18299476532212608,0.23250138595719025,0.6327986475766832,0.2878424672460534,0.6561130407101706,0.4803089270503242,0.5710734512054806,0.24531382505071656,0.44702776902014896,0.1499649259876692,0.19403136221493364,0.49311957046577665,0.19014830213802106,0.15738240086909283,0.25139476576337383,0.05965426259674607
0.4766688655200371,0.32878976882597066,0.2091129902842749,0.19468506402224933,0.5785492576044033,0.30263130759167844,0.64798194394887,0.4746146950344633,0.4657778382874723,0.23705315272758806,0.4072934183616536,0.17095417536487043,0.2666098161729511,0.4298566672176439,0.24345324968427606,0.134923411189571,0.2456938707606681,0.08546594968581886
0.49083394147429166,0.3394656423361569,0.2738649711108245,0.16161891377619253,0.5544201103886153,0.24491594413411852,0.709605712528411,0.4358395416209167,0.35765369231816513,0.27252418514938526,0.2809730535201851,0.18809339485940219,0.2631406817300185,0.3854103138045843,0.36305418582181853,0.1133101575230854,0.28568415781354506,0.07745577237364354
0.41963824582851506,0.35023595728905715,0.2973179065362183,0.19575292160547586,0.5435634829823506,0.18854703082548036,0.9605553869570956,0.4034494757377157,0.3375793428757861,0.24801174141187726,0.3029838040443841,0.2529378135490164,0.15570542295051865,0.3815768153138007,0.6511640521700105,0.11989951113525261,0.34074127599221626,0.1345211466672694
0.40694801456378277,0.467854128141874,0.32955343988267793,0.2278965154537362,0.5457614090866139,0.143789947823728,0.9508002313043343,0.32690248183841286,0.30737301404138545,0.2585113691886533,0.3041513435231528,0.23900554630126522,0.1644554554615488,0.39128269934314275,0.888582849470641,0.1481613253666487,0.40402163063241703,0.13348621895530668
0.3354997634915948,0.550476024776114,0.34602383441851625,0.19666563688712754,0.5769456767635219,0.13162746128982403,0.8516934805732379,0.3596662116195608,0.3443010106410356,0.273547877017197,0.32069765844012627,0.20658820384068557,0.132470135505974,0.4712487613191208,0.7663684984524428,0.1685616512764802,0.503291983289698,0.1537812204239124
0.31332796457607714,0.637846596769358,0.4139672883553877,0.22103474898110667,0.5805125423922616,0.11304377036657333,0.5857259030135391,0.45973813769294825,0.42318248155791816,0.32198868915647916,0.33027187199557156,0.1896027778877333,0.07687765725792864,0.380917271180934,0.5501319456936373,0.15224551873981534,0.6440465347632762,0.23058239631266994
0.31479268729836296,0.6239647688193197,0.3848209617956779,0.23464096038487642,0.5613219794992571,0.11722790725758533,0.40514041138549356,0.5158120697158767,0.4995113657683745,0.41788811837260126,0.2708428455802346,0.23496603239268354,0.09493552855187849,0.3256307806804053,0.3155365822449129,0.17424225964149925,0.6073297461526309,0.17006203290178934
0.32449422257860333,0.5913587942142248,0.30904458641971116,0.2444101013075369,0.6145323570772347,0.12137079808371636,0.2643536458282345,0.5881713226991858,0.36977175484940017,0.4849138832086452,0.24813283831478647,0.23959930617698444,0.10360200079797291,0.2348400524052598,0.25979485829051047,0.1730896252036938,0.5557645837044308,0.171693817044362
0.33768363964216636,0.477734299243165,0.29754280757975926,0.2656308280874716,0.5663034424382367,0.14609037267945707,0.22243564274215136,0.6173884579448892,0.3093776928428287,0.49296426345042516,0.20243848124359523,0.24639607222975324,0.12713887992721956,0.25322871280598575,0.2702911706726357,0.14211787072243348,0.5927443612813023,0.17191096985718132
0.44580303738017807,0.45617504708105455,0.2571285143970614,0.24753108586682568,0.5576137732467608,0.1565462501267679,0.20797912184695097,0.5530966254261204,0.24992636449822422,0.5546675169871698,0.149049376297097,0.3046033586692511,0.1410768427943661,0.23102161757676962,0.27426345002290275,0.1506029331884846,0.4879117499773139,0.1559678111749601
0.4986826629957666,0.4959963479095055,0.21011995288110966,0.24090319062492815,0.5422084393057158,0.19145955578838558,0.19800218139026338,0.4746119897754737,0.23715678965815526,0.5314876511123326,0.14022168631488785,0.2820891522341918,0.14384152546734283,0.20057592045083508,0.21351511487527752,0.11346007604562741,0.4252430757441832,0.1325504535104698
0.6419662686676233,0.46873895134882343,0.19497689884375397,0.2529375249284154,0.47071469918665604,0.22661332175608742,0.19773279893435272,0.369206645603971,0.17746371770456473,0.6448500592499501,0.11529647267611642,0.2275086679208088,0.16538291906441285,0.18868539826287473,0.1634286037493718,0.1440901683867463,0.45194275746871865,0.14196961366882832
0.8653235227606011,0.4579845983299029,0.20614217480157776,0.2736866499856532,0.4268510658909342,0.2615446991471632,0.21819101241556055,0.2467537737517512,0.19155192423595915,0.7598040102762315,0.12151035557814395,0.14140829459834267,0.2082133653260318,0.20609247785845197,0.1548498155727445,0.17544703965236283,0.42467088569306416,0.134499180342273
1.0,0.3908745091372761,0.2484999524737417,0.32487492616750846,0.4030268332792058,0.2620217928048578,0.30559650491454193,0.21871004459281285,0.2280143651490724,0.8864120114843189,0.166010372389543,0.2749212051443615,0.2547597531707247,0.17873320299872722,0.13841548335889425,0.2154894079304727,0.45504149008035844,0.13412010433376778
0.9054252756878247,0.44695969053002405,0.27662191843136186,0.33767339419516934,0.4847983394858852,0.22651190746253985,0.44931643357882695,0.19909860770464524,0.23437707022020912,1.0,0.2264856038386516,0.24028066996879352,0.23603007948185997,0.16131431674891966,0.13060583750744106,0.24590765888104305,0.42231994918347365,0.1250498949382056
0.7065560228667583,0.4818154997295782,0.22811840148825083,0.3741773743477607,0.47074804922147495,0.22940189591576793,0.5191877612596296,0.17185563520664626,0.22195649611234447,0.927156882260771,0.3297373182358848,0.18281639452131593,0.19231810009412983,0.12565699959531668,0.13263463004207807,0.24753666485605652,0.40041708537646914,0.12230410431368414
0.6090330904390366,0.5278606246490037,0.21479789458675913,0.3283594531349647,0.4850369510445311,0.242745635730488,0.5342789175146194,0.2557108862665161,0.19327667190776562,0.731549677916149,0.4869906572477351,0.1157643571462409,0.19231533319793986,0.11691478282677352,0.1233673690789023,0.2516811515480718,0.2281912408710061,0.14080728127188785
0.5866766273407666,0.5294368656295134,0.20249113974756763,0.2605302354786129,0.4364693747424303,0.22825572305095862,0.4579275577239681,0.33764134555524256,0.20196947986936556,0.5493571739240315,0.6360946096807345,0.1759508431714694,0.15308406550018022,0.15729191179045054,0.10383096857226046,0.27840304182509495,0.2185589549003328,0.1496402543574913
0.5407423993901146,0.524758954844487,0.21207998669264755,0.2508454194138978,0.42110731644180543,0.17527281401702868,0.43337965946411794,0.3335107532354052,0.21733514198286222,0.41167046170032057,0.6548892664821148,0.14686634302968074,0.15227115139957917,0.15592966816787587,0.11736536995792214,0.2828001086366106,0.2003026473662454,0.19228002922148837
0.4859805816230501,0.5474429912877105,0.2484040512740431,0.21675945938696783,0.44447576524434046,0.14351483231880052,0.35091723375949546,0.37175601404435205,0.2320041308935382,0.37792700680734814,0.43935153804809407,0.14523691019041188,0.16934788130458053,0.22690272375441836,0.20892622353436427,0.24262520369364482,0.20967026393001298,0.16376020806503042
