20210525_Oocyte4_position1_before_red,20210525_Oocyte4_position2_before_red,20210525_Oocyte4_position3_before_red,20210526_Oocyte1_position1_before_red,20210526_Oocyte1_position3_before_red,20210526_Oocyte1_position4_before_red,20210526_Oocyte4_position6_before_red,20210528_Exp4_position3_before_red,20210528_Exp4_position7_before_red,20210622_Exp3_position1_before_red,20210622_Exp3_position6_before_red,20210714_Exp1_position1_before_red,20210714_Exp3_position1_before_red,20210714_Exp3_position6_before_red,20210525_Oocyte4_position1_before_green,20210525_Oocyte4_position2_before_green,20210525_Oocyte4_position3_before_green,20210526_Oocyte1_position1_before_green,20210526_Oocyte1_position3_before_green,20210526_Oocyte1_position4_before_green,20210526_Oocyte4_position6_before_green,20210528_Exp4_position3_before_green,20210528_Exp4_position7_before_green,20210622_Exp3_position1_before_green,20210622_Exp3_position6_before_green,20210714_Exp1_position1_before_green,20210714_Exp3_position1_before_green,20210714_Exp3_position6_before_green
0.17871854188931074,0.4305696846388608,0.7704124395397163,0.15189495468883907,0.22484635844404902,0.3957036618831887,0.31848172207362,0.4744905721797038,0.6837550689375511,0.3606952379202863,0.474418001792065,0.5783135739976027,0.6398087371867667,0.3455279683783649,0.4314725133479534,0.28755194140124424,0.33208752107055495,0.1062518610346445,0.18064552534217332,0.05897315079942126,0.13952321859741532,0.1469008055428604,0.07886261558127597,0.24016800082521242,0.07677817360588687,0.19076493910845876,0.1969514593487394,0.19093216342877833
0.2095702542154574,0.5406446629742657,0.6057378337320366,0.2402517185420201,0.42026675478580977,0.4990952885589876,0.26728123805884574,0.4961945502988104,0.8398175182481762,0.4375057405808548,0.6027506494823874,0.6402177015737693,0.564179469291524,0.40239443769499894,0.3481798463591535,0.3304483961029957,0.21699238587330694,0.0008422511075057711,0.18697857501537513,0.10054573972642694,0.1714600416946669,0.14700808333827556,0.03820523852394168,0.19574989571311155,0.16560883572764953,0.19619060877262978,0.22731905328556823,0.15646868023169402
0.3727583665120169,0.46624091028973874,0.20897431420139922,0.31991320679029245,0.4844252655723043,0.19251611589561826,0.393545408228251,0.2323889590653202,0.5150892133008931,0.3618923403812353,0.6821340216062083,0.5085272793012232,0.46491223603338455,0.40306177740513244,0.19312656845194928,0.25032121381227773,0.2329967562788061,0.032394460345529556,0.177047240526502,0.11161333285006333,0.23215917633106145,0.1918353748094291,0.0,0.20525930294189612,0.07158676148450102,0.20977084577087793,0.21589372682318084,0.1749435126868588
0.3041581966439575,0.44242398553181805,0.5030906773297938,0.2886170523129658,0.4316866068622779,0.16977569635015013,0.47736594064450333,0.353554760615807,0.46233576642335855,0.4356871245660118,0.31594429948886754,0.300355858341738,0.493535459494142,0.2264163857565767,0.22654291308513072,0.31945110449097874,0.2786123767780332,0.06729744347012354,0.1848080905265305,0.09710954806439752,0.14079989445779742,0.18656829670770556,0.052499017652412994,0.2942019084987167,0.02947277806505864,0.11714449147286404,0.2556227454319575,0.12501605995357246
0.33814456128895687,0.3511548170754679,0.6851176028916178,0.29736247105373487,0.279593615249796,0.4521474749064062,0.4035473188128902,0.4388173561058794,0.48809407948094113,0.5138508734867833,0.5019188611939206,0.47710517802432023,0.7871106381028531,0.4464274510474957,0.1617940992034987,0.31036021058927893,0.24996421292288387,0.041640991984637936,0.2133156487485796,0.038656623179475824,0.2579379967045549,0.19178566070911496,0.06529689279727807,0.3201552333852987,0.1194122781758671,0.2234305045783548,0.23715484499542766,0.12312922561762726
0.2321734184544042,0.35435269959685034,0.5470629834640041,0.2004790948708126,0.11414992564947404,0.39156188827855,0.3771430391032979,0.3164732981625568,0.43808596918086046,0.5124241477916375,0.8108639665481356,0.5760185731412589,0.8889035996720626,0.7951780428124077,0.0,0.38109074018689715,0.3725488286670552,0.07498161753535212,0.13220576056158972,0.05810752899086877,0.1824079838278562,0.16516332390219068,0.10380989211585212,0.2780869081191967,0.16349066118705188,0.17879009351248745,0.21873930570368685,0.18341509615455764
0.31218229444306983,0.356222448287555,0.4847867083413369,0.19310577466586468,0.20167620750762102,0.44087444641377976,0.5457362119475221,0.5520255041203593,0.48600162206001624,0.4775489709817469,0.7157352253323498,0.47502331157586253,0.8430076535678461,0.5369061674737479,0.08012968467296455,0.1767319230557171,0.29747679195876553,0.0665791600580946,0.13648460170070678,0.07960025044755767,0.3007155706356305,0.26774270074902573,0.06393031052131558,0.255503850018911,0.12571478968260555,0.24196166514515888,0.24480268886945436,0.22652976523206733
0.20646875932552644,0.391832447910778,0.5072552340707889,0.13406451142351838,0.43497811599977965,0.3090457261061314,0.5865271939880263,0.42059153424550866,0.5615409570154102,0.5230388644977982,0.4925189772836146,0.6367542674456228,0.6570610910535238,0.5029060648061014,0.14569861982223464,0.23793213491481394,0.3669923371834056,0.08473738902156686,0.20094023928907498,0.12410159756261373,0.25472775471332504,0.19233774887576344,0.08750478739013855,0.3272889106869574,0.1611335324367146,0.20476370226994683,0.22238401538918975,0.18939242589046135
0.2995824714527287,0.7305772201499561,0.6108584050708074,0.17187015662892285,0.3444518956954455,0.4105585146998263,0.6465195516494712,0.3526843369742514,0.6157339821573407,0.5360416628396133,0.5658189113491774,0.4999295895259657,0.7848598882772607,0.545581583705504,0.12558766364956409,0.2473170919164392,0.3113261473531681,0.04283752331990374,0.16520932236767463,0.047822406812400964,0.22630075954655315,0.1413223601812734,0.1316370636014104,0.29320931789562993,0.08778363563176624,0.24561328360992649,0.26478781581094624,0.19513095841094236
0.16654721490349858,0.41673731208319054,0.4802685571600682,0.13251007421184086,0.28040353383677963,0.13006557422567425,0.541829066360973,0.37499690398094954,0.403836171938361,0.6766414999601985,0.5609668129997919,0.14002550000951564,0.6387139154390253,0.2913707842097169,0.008147257329833915,0.39753822402595784,0.29722457827242393,0.11239859260204572,0.20499507822122828,0.06929167546146937,0.28410572910010157,0.1371001503633492,0.08187929310765034,0.28532243948927677,0.11874818146046996,0.23063022544192885,0.2608657167274533,0.22296126036497627
0.25122108608433746,0.3198541878602905,0.20636382685222274,0.24600906223218988,0.415028201365199,0.12874205774419165,0.8819258693160109,0.2660771846394997,0.25253446877534513,0.6207022184666073,0.5393803289959371,0.34745095054140024,0.7734126357706279,0.27540026123212596,0.19331001663023722,0.25709803161512523,0.2599203238462685,0.10425075504834137,0.22851929981355906,0.12218699563138197,0.2794559629283015,0.17945918036275574,0.10670719575824794,0.22245382669627595,0.07717768695340149,0.22308247642555448,0.2618817722751478,0.1283128068628304
0.24248537884913096,0.37057288723107645,0.4009586338158519,0.26123662089965893,0.251952713713218,0.35984839720303063,0.5956820787160864,0.3184370588172847,0.3133941605839413,0.6235985328606161,0.6850249930966079,0.3777845439494567,0.5622698964756933,0.6442052668503289,0.15064692460519674,0.2899044462006546,0.3223738858533441,0.10290412557198368,0.21736877774022245,0.0926648856746702,0.28309497011698936,0.21502743869466487,0.06779068784226708,0.2405384382332929,0.20942640436479637,0.29350552695478055,0.2809649161629504,0.09295400227496409
0.15641889565357062,0.36021155947402006,0.5958197279505495,0.24492414711084323,0.278893845590641,0.4511710344253115,0.4414278435868035,0.466504612183808,0.2020559610705606,0.6367054270685994,0.4709071338807212,0.5302517650193151,0.6949877532730093,0.35181921367989444,0.2642445112424951,0.40599755058804293,0.2446404591652407,0.04597925364155133,0.2525758828850341,0.18560978365851047,0.2747457298696799,0.2766301864017109,0.05317857835651985,0.15527620293222968,0.11438293278979396,0.26707145017976974,0.3605158320778085,0.1064309099115644
0.2657134330946846,0.48312516483930373,0.33017426530932925,0.27075469977936995,0.08975517780952776,0.4261630516773026,0.6348140364284804,0.5205274908800126,0.3033617193836181,0.5208773444532218,0.6125168358232512,0.5325886315629222,0.769710610605005,0.36156123269622475,0.24625819671639773,0.3688286430825834,0.1650772660036402,0.04003791953038145,0.24251801279833454,0.22992848315057926,0.27407921986722045,0.26493952323305625,0.09128744733870847,0.18022461092719025,0.25169114753801747,0.3153563406713731,0.3174026628135513,0.0776333110680155
0.19962047496741614,0.5472005576278197,0.5230491190696537,0.1981542767536418,0.2899476144657945,0.394727221402094,0.6185485925359822,0.8667721082297486,0.29211273317112685,0.5359345053303203,0.6234185596988429,0.27590629697996144,0.7969385728616605,0.10323802353370824,0.14120833598114166,0.26293418166082183,0.3371580873438391,0.046078306260976316,0.17319588451517734,0.24610665626214862,0.28630040224222175,0.19084196498034126,0.11367564623549484,0.2449927696586465,0.18005689673107625,0.25876874778578257,0.33387335958455155,0.1204829488698165
0.16849075035261638,0.49562940356429624,0.44060486476103994,0.09680360301223433,0.3750603389347306,0.2708581107033616,0.5093650490383385,0.7779676669461923,0.4590429845904293,0.657986908414008,0.5269683120220467,0.4481493463243841,0.99479577755259,0.21891023995710795,0.1979465794108791,0.26964249612789076,0.22305135713360627,0.1447960913714841,0.18041354341282456,0.14831555539446556,0.30154218046342385,0.18862227401016615,0.05803933369477086,0.28777731716383786,0.1640914388058619,0.2671178539334766,0.32082483763369996,0.14567437342637699
0.167085385480617,0.2659140574959487,0.314795089839179,0.16177771092026283,0.2189566304795048,0.33587238709617734,0.599337663991848,0.731552149344882,0.37804136253041337,0.36301596340724146,0.6067067157324085,0.38119850044720144,0.8513944973749739,0.5943772351602464,0.3519579196257179,0.30645217882378095,0.28572791888651994,0.13046506116347328,0.27720472604758045,0.13663961065496577,0.2749408730044211,0.1891534299240508,0.1172543757989345,0.29891638948736277,0.13326936094447972,0.20820471908327592,0.25845461067930475,0.09291162417757916
0.251713346375255,0.36192117855393546,0.449841973842742,0.14156546870156597,0.30100786268964225,0.4611575678764959,0.6653260731117051,0.45915200922790605,0.6010137875101382,0.4396611373391876,0.5330742917683399,0.5684523016613074,0.7163546000336095,0.43460356028587366,0.40336057878499776,0.23497646659794053,0.2690788941939239,0.15619565019233256,0.27803347721532773,0.20138002005570407,0.2687670664352432,0.11936529920910964,0.14844764211709563,0.2592672605342734,0.11913714162522028,0.23136376170244677,0.28158452304295556,0.14596160275309641
0.2540445686856142,0.5191119400173305,0.4984546613351026,0.17048438269241278,0.172651965024476,0.435446177767699,0.34509298178575853,0.5383393307645226,0.36342660178426656,0.46793234993356253,0.6059487514722542,0.5741574530438259,0.5012450414759227,0.5148554382482613,0.3103607454470679,0.2335061510983095,0.20905982722875568,0.11209231947204377,0.182218100632279,0.1634710439555362,0.2576033674558971,0.1901677720059029,0.11542273276663895,0.35885653562524467,0.15634992544930154,0.2807498489647053,0.2689399299233345,0.11348787212846356
0.19334861975825696,0.6220470215892392,0.5841903996926778,0.17205249530477923,0.3473157678190197,0.46478104132055587,0.4837504776461595,0.4900202037357441,0.3417356042173559,0.6119581657083724,0.35746045342605487,0.281706597651715,0.644737981148699,0.810926119219955,0.3494675806302703,0.15344747214336937,0.3146721173387662,0.09884539891467531,0.21164389690882612,0.13039192484299036,0.3078389821773851,0.11955979472437445,0.09768078926032951,0.4174803638979875,0.0644686397098177,0.22000912012236312,0.30643611971503076,0.1237548070552133
0.21864773802570445,0.36150672544365237,0.4349779112608905,0.21237897270389977,0.07728567124432718,0.5831478404931264,0.5589383518023182,0.6513104121774391,0.41508921330089177,0.5049598618586627,0.51348838257753,0.24052598527089056,0.6821095942030476,0.39507651591633697,0.4826437640208963,0.0,0.4010762415681261,0.10249029223561162,0.2421993938830865,0.09887632623850397,0.37987153535045387,0.21153698554627964,0.056583842744803506,0.39500889114654586,0.1603051075896983,0.292717555521645,0.31754229253298916,0.09437602287610079
0.20662434418431444,0.28194585735277394,0.6479247062110403,0.29893970059989394,0.07389697187638676,0.46343438643904683,0.4438956820787156,0.45830989204623773,0.5484590429845906,0.43662704900466026,0.6695726659490896,0.37866752935355563,0.7901404936373033,0.14366626169983435,0.2912101944430791,0.17487564973743167,0.34201344425541913,0.11906367928827975,0.24841502764118842,0.14775197732042458,0.3751881001166733,0.25994805312605757,0.0696005700102958,0.3773926785738616,0.11791900281468459,0.24963167020495303,0.32318358253705975,0.1658840172014716
0.1611017448459328,0.37987453374025054,0.42793657999965046,0.21864002698612425,0.08100805707010361,0.4500789019440889,0.5180932365303776,0.7508111569911652,0.15435928629359313,0.3956010311614039,0.7521203275307279,0.43950979086186176,0.67113591575474,0.47218562310706613,0.21596766516031365,0.19980919314766177,0.34682692785227864,0.08393038363140314,0.2246018261024697,0.10559235751175676,0.30452017463936315,0.22769755685723175,0.11329327676337594,0.39276161412099614,0.11119361019859579,0.15770137221253977,0.252881265494068,0.14820764191449437
0.12769435992134054,0.3669982291548924,0.5748092336167908,0.22922478711959565,0.2256303596362498,0.33633978277670135,0.3508565787797733,0.746080439882387,0.29950932684509307,0.48218736031253256,0.443411909900874,0.5880644731583856,0.7331130110653375,0.6129828944291397,0.2031910390960445,0.2537898217409541,0.249692523276207,0.07099702842141745,0.26577263377007093,0.18263198778179796,0.23921456262514215,0.19650850023897654,0.09647523737994194,0.2960385254904407,0.0776337352085835,0.1471061459094643,0.30199913604111106,0.15904163614434658
0.1621857377145343,0.4098894163746654,0.6963409523476932,0.20623871779443104,0.20121941342456348,0.17632849123748792,0.6378009170806256,0.46544311993800824,0.2954987834549875,0.42923318086350637,0.5985804371960404,0.32606139032141374,0.8158306132529449,0.5972177067469753,0.27110883033201705,0.16883231887133274,0.2583349806749783,0.19314896177055038,0.3003157120163789,0.13847674725193498,0.2535891907194321,0.22939306933111,0.12850163393003697,0.3929069345753043,0.009496356890549893,0.23104339732589466,0.31583993198037974,0.14683203542001758
0.1083202191450996,0.3460871858633809,0.5960685536677779,0.11865917254708927,0.3836875917232803,0.44847309698228943,0.6581168004075906,0.6413076169145243,0.18919708029197066,0.27316592268738726,0.5222570992228762,0.027102323545643486,1.0,0.5173936106500577,0.24565149881957676,0.18605338916076736,0.31493504280329176,0.07290090484264011,0.25768746505309087,0.07171371086668084,0.27302242359527856,0.1851440313425596,0.13966744425488303,0.44061615872626625,0.00881718419977451,0.21945584459739845,0.3429910555944456,0.18886505401189402
0.23091088558391484,0.2725264684827238,0.7712113010529259,0.09152945681308437,0.40811797598105526,0.7962571324118081,0.4403228888039741,0.4417435363967998,0.0005190592051912266,0.3555822939054936,0.5841030380560047,0.5434052027631358,0.8206631055255406,0.3404231047837425,0.167608087546746,0.2622691980598519,0.371959680866914,0.1293596825454703,0.2710876988589564,0.1372252201543482,0.2865182204595205,0.20982490170562973,0.11801973648215089,0.3828279230657945,0.06432994073634071,0.1941051169954642,0.2645472038837008,0.15069584163237737
0.17308177897257915,0.24891206058550763,0.7817798459899785,0.21130545374979443,0.1892002215937262,0.7437699857930221,0.4485415870589724,0.4994214867260391,0.3499756690997572,0.4698121988108581,0.6014488669984062,0.3924794001788802,0.5391920724721077,0.44682101036372895,0.20711179427905446,0.12800098912133634,0.369874779313024,0.1789157688124019,0.241280015868248,0.17025174812253166,0.3079379279921834,0.3141817756830018,0.11339959412879422,0.440398178044804,0.06253213067252394,0.19683312228549193,0.26222024967539215,0.15553905276207672
0.11632136180111095,0.18445518254775614,0.736794775533011,0.17343826924128825,0.5168997612360012,0.41413571134383337,0.537848681696599,0.6395420014790125,0.5082076236820767,0.46934682905621805,0.525993384014563,0.2568688271898609,0.5864781875862495,0.39570963307723617,0.20233614660506927,0.22472435761414578,0.333806274570141,0.22638567322358571,0.27850884067743276,0.18693237987010017,0.2332798751083937,0.2940859408524312,0.14085372222691964,0.4580773195642203,0.16651264045155537,0.21430413555607308,0.2557224809458418,0.12869219173465674
0.2880793941882682,0.25030613013827635,0.6421275035359456,0.0,0.3629731139425861,0.26549000189734995,0.5952267227104819,0.7409640472576339,0.38806569343065755,0.5015706229219102,0.5849145388252398,0.47471502787874126,0.4686091690048332,0.21494612800374355,0.272354599333591,0.13754133173826408,0.2953042485833676,0.11512102042428551,0.2802182112084319,0.12092765093125395,0.36570647998889577,0.26055857716500536,0.16826619381344837,0.45610186963846994,0.15680898889955938,0.16473778755826132,0.26432840910011773,0.2093814344918697
0.2652007682321221,0.47955050676311967,0.39703853742862605,0.1607839651368454,0.40275631493522296,0.4244646931154017,0.6827888167112464,0.803146263016548,0.43608678021086883,0.37917837745161076,0.5860078106949048,0.20513806161867937,0.5230498169356191,0.30247029767914135,0.2803375926083573,0.05309843929351374,0.28423021753673894,0.11449996657733703,0.2595028518957823,0.06908415364858195,0.31882334186740974,0.2920694671695057,0.126508338763187,0.3758694088117396,0.1139366839186079,0.1852205829203846,0.3096214226897046,0.1892424208790832
0.14247492150616378,0.5628131946799281,0.6236882082802219,0.2712903196396988,0.4286737097186993,0.3863557482727191,0.5122341103044187,0.5468383453458863,0.5547729115977285,0.3747910428568805,0.3945387125314883,0.31598698357723237,0.7381440989107807,0.4357899419927782,0.10392399250380405,0.03719731132761123,0.2771419417727214,0.20792907103227423,0.2503181914301202,0.10290097016447522,0.33648929255116655,0.19877528877787054,0.16290493859705832,0.29595678273489223,0.1427008911409044,0.190473130888034,0.2978594888679583,0.22207064765168155
0.06831705643649423,0.06481952450924947,0.7286621034067304,0.21600295388654878,0.37933670907400474,0.6872984066897742,0.7925933002165328,0.4285491877815171,0.5143917274939181,0.5983399770989098,0.45283715321021867,0.4301204590001721,0.7444024055525286,0.5866942728563859,0.32527160521951987,0.15319852099627285,0.25521882702133697,0.19413341111698534,0.2079179365349879,0.06557760356368975,0.3245202845791573,0.1863572298256691,0.14565665584011836,0.35371582455409667,0.10093817794776773,0.12011433171009428,0.31074968069051895,0.22982651214132493
0.1199686789825262,0.18756358087487202,1.0,0.33328319019747293,0.34299728191322265,0.8215335206001175,0.4239587313717994,0.531050417343367,0.39694647201946553,0.43104873523522613,0.47300632857891584,0.5690650630839799,0.9238156829396229,0.3209732893003213,0.40862422259338127,0.21131441193227887,0.22387421645777075,0.1659520293633286,0.2188495862228953,0.03433562104811315,0.3317886792245393,0.2537590837255224,0.15830717884694767,0.40697187854583555,0.09705762188549179,0.17475118218024474,0.31666773674561766,0.18028584363020198
0.2497774626405042,0.4760983007422476,0.6400976095269698,0.16010019510238296,0.409174109818482,0.48357404982160257,0.3303878486816955,0.5355086847757242,0.3065206812652077,0.43044559154006745,0.488748879959876,0.5471693086452649,0.6180345148921229,0.14551427935867015,0.3708087187044001,0.32177687628130475,0.28636478278948335,0.10038162604293893,0.22816249222689539,0.094948336307576,0.2915342235708168,0.1728751146913014,0.16211906052753292,0.3139667877886702,0.18199943615852068,0.1565180764930183,0.31321564127130386,0.16707733061037242
0.20836638448844455,0.5391799480049722,0.5724039183502421,0.13540697992451198,0.33927813576179333,0.4436279160168627,0.5638453700165575,0.5608252748380329,0.36843471208434814,0.4737433485803167,0.6018264402729808,0.43228986279472464,0.6207333778051622,0.24764007004215244,0.3790986579506796,0.3492216517323824,0.24351474865786274,0.09097709636057598,0.26891949429079326,0.10826242412483704,0.20138290518654697,0.22530081391576176,0.15908248735382896,0.27682638292847966,0.15566773756345098,0.12724623170286617,0.3351780247755481,0.15447085564069293
0.1476066712746987,0.7001620134885638,0.5670825402923046,0.22111527451087626,0.27368768891351025,0.5861234387364592,0.5381957712393323,0.43766386786544426,0.5143309002433085,0.6517625879456993,0.5874730204171348,0.4520542731545801,0.6916319973113224,0.5249967203390323,0.2908792683175408,0.29119431388896766,0.13701824994863246,0.09372930073712205,0.2677424852389384,0.0906472335281336,0.355949323251854,0.19092743834579393,0.1515271152803543,0.3454364511707058,0.1994672150301444,0.12868920996716923,0.36662837238498175,0.1395739454075934
0.01521670930371923,0.42001054971553375,0.6871605929909729,0.31328063745601026,0.3320180255480721,0.4533460440277487,0.6384600687810469,0.4994674847233567,0.334886455798865,0.4620662417106009,0.5584984981600346,0.2971398123656022,0.5477724196579062,0.23797219988250332,0.42986464402060826,0.21730928921941267,0.18640539016678254,0.18369156351217492,0.3096149384962894,0.0,0.30142193381349536,0.14425636427701755,0.13017473352267345,0.34981747361687704,0.09030509251372269,0.1404231129958172,0.375716771087672,0.18139305550790832
0.13395856341613271,0.5539778079198222,0.6390586530234501,0.21458527068176456,0.26601290038325437,0.5340481556381342,0.6182174245319068,0.46870190113261256,0.4781508515815079,0.39861062635094935,0.5394366832160229,0.37216692991303313,0.7117716252756155,0.3459044164199784,0.31559441406292116,0.23573835735684073,0.13289129395359076,0.1584161303848468,0.34916757246015384,0.05036810247597707,0.22546452998676608,0.18038019948436868,0.16720861581007607,0.2834313273271874,0.20274397827853446,0.16288699168926618,0.4273261594409326,0.28680890908687295
0.20810367562852433,0.3580262612561687,0.562721542195604,0.1845540907681922,0.269832476439468,0.435497082247758,0.7597662718125072,0.2942138057681482,0.4502595296025959,0.5364825394492715,0.5419951648079167,0.34218348588936115,0.6304390999037593,0.49148714087712486,0.2882978047367999,0.4404363495407774,0.1672946040878095,0.2016067185629474,0.3142693965676932,0.09964671543429286,0.2657959434964428,0.22465889149766766,0.1457517819039139,0.21417899457708198,0.204977484030773,0.17247025920958348,0.5148422028333614,0.1556776224138429
0.13106111424264547,0.20767868580686488,0.46439609561892037,0.25880239957697365,0.26480450185147464,0.3952131278026383,0.7160329894280979,0.34758917419441526,0.3024898621248989,0.6953879408000686,0.439281145568586,0.28658965917524676,0.5636957108448455,0.5140112820337334,0.5209220848825514,0.568398909961555,0.22627073337702464,0.20640013612139144,0.25213927807451564,0.09077800069789867,0.3108396514358825,0.20390020199623907,0.15608197504091023,0.05212203544651366,0.22670724114173388,0.20153328710805543,0.5059725989142542,0.1694484860592877
0.1893544248588891,0.639058437888548,0.22486423719638926,0.13329413051802408,0.35211372552830994,0.5047919626453667,0.6576359699401347,0.21821096096892942,0.32852798053527943,0.7880669397652339,0.3615799469143247,0.2981750366324767,0.6040564418802433,0.21312092537773233,0.5344612798448,0.4476943615071407,0.1686881090497973,0.17086273008465053,0.2689326038347123,0.036975838633312684,0.2549462600543378,0.17408395228841872,0.19828934737302822,0.0175662586665163,0.17959481808574287,0.29334043667717014,0.4809738923592002,0.1814213075728315
