20220728_Exp4_position2_before_red,20220728_Exp6_position1_before_red,20220729_Exp2_position3_before_red,20220729_Exp5_position1_before_red,20220729_Exp7_position3_before_red,20220728_Exp4_position2_before_green,20220728_Exp6_position1_before_green,20220729_Exp2_position3_before_green,20220729_Exp5_position1_before_green,20220729_Exp7_position3_before_green
0.3270882871826359,0.5798617533325012,0.5877811860940704,0.31840728207984825,0.4957712365068561,0.1647825783810162,0.31044222610212624,0.10822166434039505,0.2233353486419773,0.29850239766180203
0.2629822811996644,0.5893076052872694,0.7195621862799778,0.2590270411217049,0.5982705071477199,0.08210426011574075,0.2869735238031124,0.11971408291690673,0.18867717451160865,0.2794571516358668
0.20449489913323743,0.4775402932687547,0.7432887153746052,0.3122440634574464,0.5221284522999127,0.2474585725242283,0.3254255495080441,0.18262584496072323,0.21888562417446136,0.3591692793562617
0.21089974687428184,0.5710094931672419,0.7268497862056155,0.18230089544455286,0.4784808664786544,0.30873869895646894,0.33781115860984995,0.17100718841849982,0.25989779689539794,0.31455610773198156
0.3012579581192,0.5771690833308248,0.618734894961889,0.3565896066799811,0.5259575877662163,0.1642015478652935,0.303710121426679,0.1874729064743399,0.28112977945848555,0.3010705021102784
0.4727825931323666,0.6316762946107894,0.5691717791411056,0.29565670872273153,0.5178875328211611,0.16497780463429865,0.3749152998786755,0.12336069283206517,0.2525579657962334,0.2783733504132659
0.6822121653754704,0.39097052257584497,0.5747025469418123,0.22822280035319972,0.5155140766313333,0.1632835196504517,0.30999439479110735,0.16474054525273782,0.27089021445707956,0.23524448201486123
0.5403083531487323,0.8124292959055074,0.6264314928425357,0.16438607823731974,0.5306391617232329,0.17389778511167375,0.27971748576379385,0.1807918216853006,0.16416999449320116,0.3548906339090676
0.13707780419830845,0.771768258324265,0.65970905372746,0.3308640951032052,0.5428741612369936,0.15616240964975484,0.3503094572899183,0.10022579922923426,0.12677575006065206,0.3481294874950124
0.269157014650611,0.7509538331835023,0.4790620933258986,0.3388881316558314,0.6566526670232427,0.11280823668859091,0.2756855404636077,0.15950286059993968,0.1392854254675965,0.4242462689875402
0.31530771394236906,0.6533768060460344,0.446579289830825,0.4743604179136326,0.6090239959155889,0.12055918376833162,0.3368613464502049,0.12265804755122126,0.22288286692416392,0.36515235126777246
0.38182991997136445,0.6729180198122009,0.5543316601598813,0.4919433695027361,0.5246584168044346,0.12743161270829928,0.3498513814717845,0.09809404490260558,0.2346897515779096,0.4511823216581397
0.4566042801257959,0.49274140474787403,0.6089328871537466,0.383921110801634,0.46459873091510295,0.17993353010900046,0.34477010594283836,0.10666631732889965,0.22492769919785546,0.3424185123643526
0.48221727902636136,0.5128504019648756,0.4237451199107654,0.22860800151710017,0.5679398035592725,0.1786924489274176,0.3526905734436034,0.12392042720833082,0.15909642289133843,0.4667728557474327
0.4716064534274259,0.7124434904917787,0.4733872467001317,0.27470769157831754,0.5663671229213266,0.20016501266646525,0.34159138173521436,0.09258721137951857,0.21331721086418245,0.45585229730700616
0.3499143463475762,0.6574975374543509,0.3856664807585056,0.3306744576071304,0.5349287051444133,0.1510284240128285,0.3791418908140434,0.044411945446143374,0.22884214742046946,0.4810747517116875
0.4499309657129717,0.5590688351406342,0.3296662948503443,0.15276485543103893,0.5258041184479237,0.1640342110767651,0.4449891920449941,0.11100604513126368,0.1892028234859195,0.518142587884967
0.4955447316611702,0.677894727786548,0.4692089607733779,0.19848527050010933,0.5393626008946808,0.31120924070932204,0.489428400408024,0.07674077391018537,0.2276907258576931,0.4578853799953834
0.47221369947073727,0.6190517156093143,0.4385852388919876,0.05428965942290976,0.6527885830983178,0.16251888349176025,0.4471976150787439,0.12513993359406575,0.17145398742293344,0.4372977426667626
0.5203459384827812,0.5198917770331589,0.5263106525376466,0.18813224844882517,0.7342200111835068,0.16802937690287442,0.3780603635629227,0.12039290971365373,0.15052622661054643,0.5291823797462163
0.3183886886042287,0.5525221198969392,0.49863822271797886,0.5407216891959961,0.748080873772246,0.2803611685685729,0.45434535404284865,0.1833403994836156,0.1989802794989201,0.5057178539818614
0.21357162946485816,0.6283083064138034,0.4789040713887351,0.5460374652578176,0.6999310147816789,0.27679828944616164,0.4694721005483738,0.14155086913648485,0.2035859657500221,0.508802636587234
0.5234141290174135,0.6303944804566353,0.5303680981595097,0.4570678487403921,0.655856449965963,0.16572617193854972,0.4995060684069644,0.09150585220154275,0.1960343346978384,0.4537947564810243
0.5640484774104485,0.6863684656512532,0.33502044989775115,0.4442495392401461,0.6293442453564135,0.21743556371580647,0.5514427924770197,0.1345791988414688,0.25379795824845286,0.3968470403360549
0.6991575260156985,0.6809057006318735,0.41385945343000713,0.43025784773294357,0.5327193547602845,0.23661421897878077,0.6288502882365252,0.1914291566827518,0.23405242626473427,0.36100058240940136
0.6434570836848967,0.6316332807129981,0.45896542108198674,0.36495736119424127,0.5889028007390843,0.37339345062402646,0.6096623264104859,0.07802935389979981,0.21969624035828883,0.4423880925557072
0.5468090818439831,0.622703595531716,0.41590444320505643,0.3618698257112895,0.5209250097247887,0.2625328282241384,0.582151434304171,0.094876167701183,0.14656364203497343,0.40804733872533333
0.5985720129886736,0.5966973929276553,0.34932143521100534,0.3477892416278004,0.5692693644850724,0.2655611592720848,0.5995261183708895,0.07615007550459457,0.2551977633924958,0.4746300324528915
0.4617051468896234,0.8029834439507412,0.42172801635991863,0.17374942960596867,0.5780505445881552,0.2209078020777645,0.5574255846320685,0.023727973856831824,0.24396466406601997,0.412703556671798
0.7643565748766346,0.8557055784724054,0.35097137014314894,0.5326324647540946,0.6494213750850922,0.2432658563227732,0.5210209968490822,0.03267657833184876,0.20914667724382777,0.40299061877559483
0.6057566924906056,0.6420512467578273,0.40406209332589776,0.4342402351504958,0.6410960444422833,0.30187556650475267,0.5869078126074758,0.11592218024875992,0.1882131400690854,0.48929115731321243
0.493671857022321,0.6158256732750361,0.3476622048707935,0.439698239334372,0.5340793056501026,0.2745624840216608,0.6209151857255966,0.09013390751759016,0.22110952368116038,0.40905929416872155
0.3159597044309804,0.4779403225182065,0.2595882134225697,0.37415477975382677,0.5083982665564525,0.3019871243637709,0.5644123384843689,0.1221578593851968,0.22035089475852854,0.35657365950298014
0.29951292475262703,0.5782659377244799,0.31316229782487526,0.35593772778722627,0.44679325099679074,0.4138308503962622,0.5743831709091121,0.05524697386159593,0.19285155904019993,0.4245107226003889
0.43419370509575406,0.7050967167491821,0.3158161368284071,0.43197643754111315,0.48026931586113053,0.27209426639087,0.6312475029013908,0.07948466327809053,0.1710669711451443,0.4097181352504439
0.5372912991230092,0.7093507912406505,0.412056144264733,0.3971305476375313,0.3668144631916758,0.27138773328375204,0.5843188793094619,0.027474621405194934,0.17587675553279222,0.4195090334602607
0.5587174963565232,0.8115260040519093,0.2660764082543237,0.3908191747213211,0.3903864387824566,0.22979292072419655,0.5781780290446416,0.06001781622610377,0.19420707873952048,0.3731180609588506
0.6114520211705142,0.5211520842384175,0.39397192786763496,0.2281872433226867,0.3432607215793056,0.24800474120900792,0.5908241413273659,0.036061184921946515,0.16676358119062415,0.4307872921631542
0.19017028457467344,0.6814089632360217,0.32058932887153796,0.36148462454738906,0.2758892103471753,0.23831780045087902,0.5333641644214124,0.005497306129448679,0.18431409547941874,0.47511919520498186
0.3055470328040701,0.5333895381597805,0.43312883435582855,0.4502646035687397,0.40441140717689406,0.21969693448299904,0.5228430556145018,0.06698234097589054,0.11350359482283916,0.42075028394369096
0.20827260872900266,0.6768021747826729,0.4373535973229233,0.5661508921851581,0.36246869833706125,0.29722035001278213,0.48127962674870106,0.007062180534582402,0.0842386176779794,0.43012080791343027
0.436213597197719,0.6431136900332509,0.330014872652909,0.8751177826635779,0.33828892346591466,0.23712552583261626,0.5096012984181019,0.0,0.17059330943202908,0.40820478798616266
0.5237017718800357,0.391878115819221,0.49238241308793607,0.6911042235826089,0.3718850286881263,0.2566342064285217,0.5388786362512131,0.07105053805955555,0.14089895601877736,0.42438843191236636
0.3902035233054645,0.4298851959067983,0.5452035694366988,0.5136035272574266,0.33902284109695646,0.21758198340576776,0.4850100908395083,0.07912024047141505,0.14497129147909527,0.35001429272416246
0.4185651095599703,0.44761552457599063,0.5616378509016554,0.6822564491564083,0.33761578576291007,0.22781974109280195,0.5581222111158757,0.0797085570285968,0.08730971699675334,0.3439028155902281
0.4995142031653512,0.4932231604031266,0.2106571853504383,0.7078041755806164,0.3373103666245263,0.27027912705975243,0.5635210663653805,0.1929059026967282,0.07439184531671793,0.35378848908326305
0.6129669402469894,0.49189403096140316,0.614993493214353,0.6202094309097266,0.17066092093747004,0.3070676551932504,0.5712044467014881,0.2078258011347123,0.1315316217329856,0.31790381531660294
0.7939837897266752,0.666040097555521,0.6653281279048157,0.5538126025968473,0.17668269230769235,0.2702907476700671,0.5156543386219382,0.12733837967616382,0.10165049927025317,0.339697544555848
0.5687913886118992,0.560767884103354,0.4184978620561439,0.6505810611403139,0.25612661674608567,0.215257861342877,0.4396766833554566,0.19384911466694602,0.15151205911914303,0.38715550331025594
0.5391641737618584,0.7117294597884577,0.5352435396913928,0.3701309091340079,0.2636086258873875,0.24178074232458677,0.48526327651534545,0.16952567870770424,0.20441006011267732,0.4159381453699983
0.5738027664851324,0.7355333508256523,0.39399051868377133,0.5074343824632712,0.27890693377419057,0.312766402491458,0.4962278261302254,0.18121102700539704,0.19955213937207125,0.36312844038099673
0.46541254378563685,0.5040024431893942,0.4633249674660714,0.6652898194295465,0.2704661212681128,0.20069491249680343,0.37970826570739036,0.2025166610296256,0.1497675976879146,0.3359447490671509
0.5184794559075472,0.5186486753870181,0.5564417177914122,0.7106961473957452,0.254210529514733,0.31200176633276755,0.4686876640035825,0.25325955954859247,0.14521967506036274,0.447911045753532
0.5160760399887506,0.559597906083456,0.6610475924893118,0.7137896090504504,0.30057649761742694,0.2572989053385075,0.4444564776750239,0.17609958031830958,0.26313255981423206,0.4083973958197987
0.4492789752243632,0.3885402373506885,0.8080870050195206,0.7258789994251621,0.30835784790430837,0.15833778790061986,0.4731220720832792,0.18094902368033636,0.27893091085532495,0.47380151304153717
0.35368566387972916,0.42557950473798073,0.5007529280535428,0.7074189744167159,0.3515328697850821,0.19078718014270038,0.3911718691688631,0.20326456143025215,0.2886833359647871,0.5004685261984868
0.46895374702769205,0.34851150406696435,0.6628183677263441,0.6777110754223877,0.4059597758436259,0.3165523973319078,0.3513382985044485,0.33227738053839273,0.23690402381401668,0.4449867696761893
0.529461021196084,0.250001075347445,0.7935954638408631,0.7469228353176135,0.41483212583876344,0.3576266065493754,0.35999637051747907,0.30388098379866674,0.22916562371235225,0.4373007999339631
0.3986474393393163,0.37580382221495906,0.7469882877858353,0.6800282085775412,0.4180914494797242,0.31043763218444154,0.4184076230840944,0.3346425560091649,0.2625298926751871,0.5161782937086027
0.31662447904681623,0.3746209400257233,0.777542294106713,0.6026501840076317,0.4721475979772441,0.26342064285216177,0.41472984502987764,0.41659719608805146,0.20515328540236183,0.5969635222163964
0.31902789496561273,0.4333779244073764,0.941308793456034,0.4705321109616394,0.5332435816395996,0.252327608245985,0.378205250163546,0.41123803716636187,0.26168076740899343,0.578275976452928
0.2520902048017189,0.349573947342386,1.0,0.6147988360998677,0.570346688709521,0.2726334627094616,0.3914704233762093,0.5016029839796876,0.3120756780486674,0.5449395348979408
0.5435810897190048,0.21494905003806802,0.7863915225878434,0.450620173873878,0.5433224132062627,0.3073140121319163,0.3766071070536355,0.47904449769198887,0.1911379048748644,0.5330972103965431
0.5321392958502724,0.38341728212385556,0.576626696411973,0.4703839566678311,0.5031073738208695,0.2601389824993605,0.3813708028620224,0.3551145430900197,0.1847954590090072,0.5802891869045017
0.42532791286338867,0.44599820201907353,0.6048614984197823,0.3896991282601355,0.47039105805698744,0.26997466706951406,0.35545073636053653,0.4109260150246994,0.2343065862083571,0.4305702261919135
0.5061491651964934,0.3975473475479934,0.5010085517754234,0.4087636227873164,0.45485266945443936,0.23884770028121827,0.25072260362684834,0.43628317319372534,0.26191182190319573,0.46072252395751034
0.6532625092684928,0.43180361574824866,0.5639291689905193,0.32064737500222223,0.45713647525041357,0.21442350152229941,0.28089267707996407,0.4769579984851439,0.2575930283157282,0.486712352429534
0.5850464063818367,0.40985792509559943,0.4912483733035889,0.23261409362166116,0.40638675483808273,0.17933855486090075,0.3535437945361656,0.5297349955459427,0.1383592820366679,0.5210378199239047
0.8613753164071495,0.4847451211486435,0.40968116750325334,0.3606668128455708,0.41413163716814166,0.34439537964533895,0.3502231107299503,0.4550092653903138,0.18908729623881748,0.5350095310304976
0.7692209352867491,0.3562583070590108,0.5124744376278128,0.3743740481086611,0.38505300009724835,0.26654658702675044,0.3731986131864369,0.5993302242272086,0.184204344594673,0.43481524169990143
0.4137391015315406,0.45342240077769097,0.3609639338166946,0.29317364275851454,0.35059989788972146,0.30483184976874955,0.36087886163036925,0.6723338779826692,0.28625533832154304,0.4967921623898049
0.5835570555598192,0.4576506669304857,0.4902955939765768,0.2458768660033293,0.35070626276378497,0.2736491040509446,0.3569478979003147,0.5659533824629261,0.23435279710719736,0.4637064167452638
0.17776968116386793,0.39662685013527965,0.567159323294294,0.11093793520323691,0.3926778420694355,0.3391893462244632,0.34014397922999323,0.47419029063314294,0.21362143261488217,0.45047609293480795
0.5049922016823922,0.4856226046635679,0.5908114891243736,0.10100567134636622,0.3620888237868327,0.4349478234596881,0.26949346766321347,0.2864887267114765,0.2205453656244825,0.45000527378592053
0.6595139474828063,0.34698881208518584,0.5563069343744201,0.3258031444267311,0.4188663935621901,0.3715922560252859,0.2936456249368863,0.49274727159264603,0.21386789074203175,0.4516363258374233
0.6038710337245291,0.3664353952762137,0.41458914296337623,0.4029915315005658,0.3002498055042302,0.2555999721105349,0.2855641723243175,0.5104777511540058,0.26965792382133336,0.48315980794247454
0.534619416532433,0.5072973077601374,0.30969975831939145,0.19722892208861975,0.2573011888553925,0.3318730099704828,0.3288852659108172,0.447937557462093,0.2554114887996337,0.5380973709030707
0.6929700084375245,0.5915142182439154,0.4032905744562186,0.13548413860130545,0.3411850870368569,0.43537546191925935,0.35817577525307615,0.39914301094221094,0.3015781021954029,0.46593669316807745
0.624696376978344,0.5277547175492415,0.4046384086261385,0.3214888913910492,0.32258035106486477,0.353438538592046,0.3486542376403678,0.41338170073503794,0.2587560026032136,0.5055466470186295
0.46197361356140315,0.5317808183824194,0.42245770589328985,0.08954445517740074,0.23731370952056804,0.32600227763962114,0.30387549704153277,0.631480414060527,0.2012022535515004,0.49048654878863457
0.4216844366035148,0.5019721872136895,0.3496886038297085,0.18662107465198555,0.28582520908295245,0.34831384944337207,0.4411562828830385,0.5046326951567492,0.15393042949179517,0.5433008396784365
0.47767252179693875,0.6261877212527361,0.5691764268451386,0.3038170472256618,0.29961009676164563,0.3314267785344077,0.37560460885740055,0.4985351632280715,0.21956530947824038,0.5014009926946601
0.6870893099128124,0.6783850862213584,0.5704220115263062,0.25012000497798514,0.2621286346396969,0.3652032444743997,0.32309565588993283,0.4993545190809877,0.26715868437570967,0.4120737596284807
0.5558346756666945,0.570871848694314,0.43255251905558784,0.30448670463367444,0.33537452591656186,0.3875682710855975,0.3914323723497824,0.505249593894846,0.3347864093746508,0.40053257594633906
0.7615057145048727,0.49347694240009066,0.46636921360847794,0.4420627818635429,0.23579725031605567,0.32932809631161786,0.46337808231607847,0.44476969907727226,0.27036649093688747,0.3461346206466424
0.7377783743703837,0.36347603910823734,0.40765476854434046,0.4652459657585801,0.20681586113002065,0.4810026262579306,0.4424105032540945,0.5489184026371821,0.20244609691195645,0.3701005382318903
0.6013142082790017,0.5305635250749522,0.3200687860197064,0.3401385538955675,0.22893215744432557,0.4422223255165353,0.45115638532810975,0.5642860885761787,0.23368466452812905,0.38235100790456417
0.5911252588785769,0.49783425024625544,0.4955149656069916,0.1703241023331338,0.27510818827190525,0.30875031956678367,0.5145054903240632,0.6066996632066344,0.19123802848901908,0.3447542645055865
0.5328488149114082,0.2752846444686287,0.3303913366796804,0.04311882566980463,0.19175003646795713,0.23192878889999285,0.4587592731083149,0.655675230205648,0.2021206951659549,0.37786599692133144
0.5561606709109987,0.5348907231926634,0.46424056516081075,0.4343232015550262,0.251437445298065,0.3024891347293561,0.3871062633453002,0.6245325622496078,0.2351614878369061,0.3900568498835946
0.6447674567257288,0.5233500944155056,0.4590304889384641,0.5387601263459808,0.24704609549742335,0.38035884444650964,0.3877955723240253,0.5286488726711478,0.19804258334328165,0.44709169814377986
0.748382807905704,0.5023162983960122,0.44761572783045295,0.5571253326063896,0.2389228581153364,0.4021684058846764,0.3502523807502783,0.5535296611582451,0.2367326583974833,0.37987920737290515
0.7428025363708443,0.40429192672152336,0.40438278490425783,0.41754028315248576,0.17669484829330007,0.3414135310386493,0.34702389750809653,0.5818808027781873,0.16948617331397597,0.34315989966049043
0.9772314694075842,0.26358056287986736,0.5481781000185908,0.19633407015402193,0.2626589395118162,0.5216120110628204,0.2671021070024135,0.5688139824029036,0.12995852571829053,0.2969829358631198
0.5878844826263713,0.3161564501490438,0.5421965049265671,0.39332001920079596,0.28056622580958895,0.25091919027587267,0.30462773656396264,0.7277451993845302,0.11976517161572568,0.368848587313258
0.6878243972284028,0.4062834701892186,0.5590072504182951,0.09718329056612655,0.20511554264319753,0.39051293373927964,0.33048633602276045,0.6429371049108944,0.19124765575961106,0.437870980266869
0.6901958528291295,0.24268871272308185,0.5165272355456406,0.2955263329441811,0.19069550471652277,0.33940084133218595,0.25169729530377133,0.6245611444305239,0.17462135944762544,0.3755256588792972
0.4921952903275308,0.24462433812364798,0.41770310466629534,0.28757933662433444,0.26434558251483037,0.24600367211285928,0.190647350404585,0.6819851277385302,0.1785550622114225,0.30829788177241996
0.7476157602720467,0.2992863994356582,0.44288436512363,0.43300166525426137,0.22457575610230518,0.3994747484137858,0.22235556342593854,0.6246278361859934,0.15444452574139617,0.4180751751431944
0.5337692720717965,0.31374337048300305,0.3733407696597882,0.3117818220607663,0.23666488378877748,0.4995351755874217,0.2085810918595683,0.566196331000709,0.09349427562490578,0.4124574466621522
0.773024213136969,0.45019635844341277,0.28799498047964395,0.3415371304291146,0.2735886900709911,0.4612196992586042,0.23080435479362435,0.5158321463788752,0.05181589577901962,0.4306451292383274
0.6226125642402395,0.36696876760881547,0.39288436512362873,0.32561943310240976,0.3214361689195762,0.4158365677365376,0.22643726776068251,0.48275779936261676,0.1698962950411857,0.41874013075931776
0.5977602209097191,0.32705187045934564,0.482008737683586,0.373159182899438,0.2384746061460666,0.4118181606897989,0.1810453202359748,0.5902101266666985,0.19699513630289656,0.4793076512697596
0.7246682518984424,0.36757096217788016,0.5112009667224405,0.4332446382961071,0.2522169478751338,0.4284937364910404,0.18070725150118574,0.5229395820332413,0.16402173452608748,0.5404422948459061
0.9952698729257767,0.23016736707630311,0.3559351180516831,0.5308842440871628,0.28407322765729875,0.44096962372463777,0.23473531852367888,0.5257906545795793,0.2730563503402276,0.4720863861420191
0.9911022474495678,0.3217912707595828,0.23757668711656546,0.4626265978440592,0.25478186083827703,0.4730006739953983,0.3291867471201961,0.5080458839277632,0.2622834345480384,0.46955649753354994
0.7452251284804804,0.29869280764615136,0.4033091652723571,0.4586679151135156,0.3400621778663813,0.42922118669672543,0.3435890606226027,0.45561425488636204,0.20699787044774495,0.4486325608128663
0.6378512438955795,0.3059449508136094,0.3219185722253215,0.4874928145167503,0.31646892930078824,0.32295070537104537,0.33068976266403977,0.5213437435987824,0.2574216628991948,0.503174207670989
0.668347779397102,0.13691753805654652,0.3939393939393952,0.3892428130352063,0.2500850918992516,0.44839984195969973,0.32809351186094377,0.4893055006407172,0.20388056023012985,0.5012848165410385
0.6192055943340756,0.19529169874786548,0.27069157836029106,0.487978760600439,0.351646832150151,0.4234736328351957,0.42422211262225734,0.43635462864601393,0.2771787476076233,0.6138747957363353
0.2563920636138193,0.33960762722435583,0.4579522216025282,0.6447734128230502,0.3528457162306719,0.45076579821972257,0.41767440907487696,0.5134979349374281,0.2678999842112763,0.5631837769173269
0.5851295032088158,0.3616135373339141,0.21587655698085098,0.5777661888196854,0.2910127759408736,0.4170985660166865,0.36142182050745436,0.5469843417285547,0.28446274053735554,0.5752936122987745
0.5346961212957999,0.38586477290812776,0.40883528536902863,0.6132402529290107,0.2414877710784796,0.4028795872359211,0.4645474196281832,0.45544037995245756,0.2373160709953443,0.5383939258215257
0.5346705530413451,0.26966272802742547,0.4898215281650862,0.5344755041690611,0.2943693474666927,0.3200455527924319,0.4382248903471861,0.4988424216729148,0.3231220083256634,0.5004822839008894
0.452999156247604,0.4649200156570595,0.2977551589514784,0.2957278227837603,0.35012277545463394,0.43776698352197396,0.3488430292714835,0.5143792188489956,0.3549555412644068,0.4918424467920858
0.6883805067628048,0.3299940210682082,0.4807213236661104,0.4942308717991275,0.3659893756685793,0.41449787342831246,0.39086453395541876,0.447856574616165,0.3374377596956239,0.5112010627060791
0.47475134872542224,0.33925921465225517,0.48617308049823427,0.3352316836846552,0.3388207478362345,0.4725195807283792,0.42172098938522684,0.6122279333654082,0.32955495053508327,0.5192646049475751
0.6014804019329599,0.2108455241888654,0.37157928983082417,0.6961355434003181,0.4379710444422839,0.5145583006019474,0.41798613479137076,0.579482281429681,0.29335063674767675,0.41071633299142885
0.41997136355501163,0.3892714736131252,0.42373117679866207,0.5265107293339566,0.38495727171059063,0.5397285425430539,0.43403049643417957,0.4950933922761416,0.21691395915726727,0.5068949018540798
0.4101723300350307,0.3619834568549104,0.4764919129949805,0.4363203214355545,0.3083684843917148,0.5073419015966716,0.6131557033366358,0.5693046431752897,0.21964617855121107,0.5229058101834511
0.5049346731098678,0.33202427704391285,0.4856525376464027,0.4667215825249041,0.2615952907711759,0.4556789922606726,0.5869253746196729,0.5240328504532655,0.23175535950153864,0.5313117663514115
0.39140523126486276,0.5592968087989227,0.29884272169548254,0.76428651855188,0.31825433968686195,0.41882538870941416,0.627237510116451,0.5926848671643137,0.33771695054278517,0.5163953596798426
