20210525_Oocyte4_position1_after_red,20210525_Oocyte4_position2_after_red,20210525_Oocyte4_position3_after_red,20210526_Oocyte1_position1_after_red,20210526_Oocyte1_position3_after_red,20210526_Oocyte1_position4_after_red,20210526_Oocyte4_position6_after_red,20210528_Exp4_position3_after_red,20210528_Exp4_position7_after_red,20210622_Exp3_position1_after_red,20210622_Exp3_position6_after_red,20210714_Exp1_position1_after_red,20210714_Exp3_position1_after_red,20210714_Exp3_position6_after_red,20210525_Oocyte4_position1_after_green,20210525_Oocyte4_position2_after_green,20210525_Oocyte4_position3_after_green,20210526_Oocyte1_position1_after_green,20210526_Oocyte1_position3_after_green,20210526_Oocyte1_position4_after_green,20210526_Oocyte4_position6_after_green,20210528_Exp4_position3_after_green,20210528_Exp4_position7_after_green,20210622_Exp3_position1_after_green,20210622_Exp3_position6_after_green,20210714_Exp1_position1_after_green,20210714_Exp3_position1_after_green,20210714_Exp3_position6_after_green
0.3197216849736648,0.2623388231841133,0.39578238297507223,0.36584585011872106,0.5564260100952432,0.21336806920426454,0.34586945225703786,0.3143996765031719,0.5629331019667424,0.7748735343138687,0.4803455588984271,0.4965199175043432,0.6035716657386725,0.22184271246547507,0.6426489527553723,0.315428104127176,0.264597922578294,0.8326068755987882,0.6228814303528459,0.35672232694873246,0.1486292601507547,0.26242548579391495,0.2815497028076437,0.42130326643835225,0.20405905065436497,0.14669186655391975,0.32064458575144866,0.18715885141867816
0.3631009581270501,0.2884272878269398,0.5795530466015731,0.46252634527652586,0.6615483504687081,0.3230788415713558,0.4412110389878179,0.5452740032493245,0.3158987493322311,0.6505424135208631,0.4466592771609764,0.4274249338248425,0.34259282908414784,0.30597358460541746,0.722960026319575,0.3573474703260243,0.2829927368338849,0.7843348380358882,0.5501504586941124,0.4812003888217676,0.3476355314117759,0.20141876523002172,0.12270561634129154,0.4386685711239422,0.10135158828181894,0.13287130338829908,0.3720133359853011,0.12400539665090166
0.3285771630843338,0.42306537791919313,0.6962960238800114,0.4613391404103191,0.6058874775271547,0.29892729052074,0.45501595968427083,0.20628665360237153,0.48577512228204156,0.764440480715811,0.46177488312207476,0.45287841634323345,0.5081144036411367,0.30122813398651954,0.8284449793593037,0.19070522668507037,0.21331667230711882,0.6761268006801369,0.5902034997746047,0.4768812401367955,0.31331748586130487,0.32524690607062673,0.23721982606236308,0.46887333704665735,0.031431862781385794,0.13612116689691325,0.17654229330896612,0.1436681941501012
0.40609908890754104,0.41433364684850565,0.5909812502681595,0.38835938958994715,0.561747710298518,0.39659346289704783,0.6163015596776726,0.1343660347471962,0.4124324180966058,0.7626187900231005,0.5443642905165986,0.4916351353545847,0.5635181316183336,0.5166033939917489,0.695460038718872,0.29922854752326905,0.2128168415206663,0.83985598874494,0.44248028522753224,0.5068161872641193,0.2396092895936459,0.27876331302049334,0.21072149067052193,0.5347361242088507,0.023155056670081976,0.1707373992160564,0.27717463011939725,0.15540649773228937
0.3848544563247333,0.4335481245789225,0.36299640206191963,0.38664861403836404,0.7330307588398629,0.38394703954413273,0.3460942075006394,0.36428087755692873,0.5834226847870149,0.9180648556975357,0.537999278355065,0.4319979213692972,0.5587470563896122,0.4095181804748871,0.665860436818969,0.23849084609239518,0.2895703711417146,0.7414335528530366,0.4775965833582146,0.4096638738139557,0.1798260102140158,0.18983934055157997,0.10517946627231577,0.5181916111965912,0.11582463508934616,0.1860748534608304,0.38044383703000567,0.27332449568062206
0.3857323001942204,0.2974258403207191,0.3217181839913214,0.5332884240855861,0.5824471990107059,0.30310210123102704,0.42596067401829346,0.3583445193368318,0.4935117583987197,0.886958683002428,0.5860353917519622,0.5974569252504903,0.43475018261877757,0.32764921174371225,0.7386294313021086,0.166476797337733,0.17218129279150302,0.6141506054773468,0.5606503679505419,0.4569895435279669,0.27489089800818,0.2286272796646722,0.11964719032496303,0.5067032851888008,0.029677278589267123,0.16131193071567587,0.37157418584912527,0.08625235515606512
0.34584007428221536,0.5275593177376209,0.4180595651827468,0.4996231625003333,0.6660478137307044,0.38709983490521327,0.5146482683536365,0.47927777897414187,0.3771515388025251,0.8796309833620867,0.5156179019860816,0.47839036035011895,0.5685803752496633,0.4223110060355321,0.7373680094829831,0.2813650738126866,0.16299863761400205,0.724801267057371,0.5033238491666226,0.31948713306913384,0.15655964429198096,0.19533965943736017,0.1869716768388538,0.362601495991632,0.10121392290479143,0.180632484517771,0.3402271371152756,0.1152990350106255
0.5056198226471558,0.45787890309713,0.46612912123273914,0.36967425232772294,0.4297819440683106,0.1580599600410971,0.6302961820476235,0.419832844020453,0.47281758285058173,0.8472499195882932,0.45373814672235613,0.36802806151447687,0.7135975644018531,0.4329214926289235,0.763270967624609,0.2989803780684382,0.22599293641909415,0.8500073365038535,0.502075393270925,0.5112730764538507,0.12348812249838292,0.28303048400594266,0.15186371425003833,0.3799337116511974,0.1718466511598308,0.10937461735594206,0.24571730153072396,0.15499204905191205
0.3696634999412069,0.3951658628671303,0.4456815548976711,0.2036489875410186,0.3319912164212459,0.1907021001466606,0.43937588149418966,0.4895952222006875,0.23987360715922973,0.7144536389952921,0.4257082114367748,0.4533071339255263,0.6033111466416013,0.1876413689630482,0.7671031770305508,0.1564436608067168,0.2492732495075455,0.8345715481749367,0.5310372282815508,0.35942794400651656,0.21257842192585455,0.3082547178505989,0.08815728704223268,0.5167660256587012,0.11092322817516709,0.10567674518102564,0.3635651113924997,0.13583188080338354
0.3870257514384068,0.3007777844483135,0.5260406131818163,0.3744497505535846,0.3782355186781566,0.37660316797649057,0.452685928259776,0.4193495129602108,0.2261280068500668,0.5000380128073918,0.3829286843478333,0.3299306581789241,0.42395651885187663,0.2344281021607435,0.7078890940742938,0.01835981262024408,0.20133635314433496,0.684872344832943,0.3822689990691465,0.40694054726270246,0.09841679017639551,0.26185222869824526,0.0744793680356117,0.38146591738405533,0.18612488847156328,0.08703468681889309,0.44522537460688194,0.16618216342211178
0.47205293824277134,0.3219533996384576,0.4977658459445053,0.5290098177840631,0.5373807838006279,0.4295961548366811,0.48766114332373844,0.4922726848561853,0.5813957012794625,0.7702564402467915,0.4336203472721561,0.22680784033517948,0.3138182394017244,0.3201644710669598,0.7499458564029146,0.20744130201513605,0.25825458395161344,0.7366507996789198,0.4193948282019307,0.33284599430934886,0.11071374703794816,0.2005819204665683,0.08614140368665922,0.4099675176061195,0.10329318958989962,0.05325685013894002,0.31859259273846535,0.29973604615958954
0.46435913342821317,0.5290468471713603,0.5744105081857696,0.35446068884560983,0.6021906741364068,0.35396972991143477,0.4947584602822433,0.30083530135213016,0.7260579148970022,0.7677973040147383,0.5203293608250629,0.2554572175579337,0.39190756169449814,0.24208902124370624,0.7460392512147184,0.2684059012332838,0.122855977577036,0.6279648106750441,0.37018546814900694,0.45513398215670164,0.16433795253486833,0.1728526821427647,0.03281226258836371,0.42134554686049497,0.0,0.06047828886619194,0.4044946917973451,0.23981440929305678
0.40738645809258517,0.288537351663965,0.4019975605121696,0.3678134087452974,0.530616906105109,0.4912586512108312,0.5677791707562501,0.27604903178260604,0.4898404555598077,0.749940056726806,0.5354683293919755,0.3805030935870987,0.3978892844919615,0.28423828413598756,0.6139272210860796,0.39776600220279906,0.22706028341099835,0.6324066321994835,0.4415801675536116,0.5010665050511409,0.2982482601644659,0.2642908754428456,0.09798847937706166,0.4977021509705193,0.13173667470580516,0.09642990393023108,0.3082479484993074,0.31655795961917776
0.31460261852919585,0.335954853815213,0.559445660102115,0.4401195208494521,0.4255304570266999,0.5188801747998667,0.48563009823247516,0.4132337001385394,0.2309586684802165,0.49885669171613184,0.5837432605371838,0.5282287792916406,0.31403278454048866,0.22113799884063265,0.5529987286587439,0.28164396900954397,0.2956047865739899,0.5440880725709699,0.5760153034640628,0.6667250424043982,0.18142779324159747,0.19194159044743514,0.08823100217986182,0.42861410291054797,0.17294407798613712,0.20281827702493388,0.19873217552614267,0.2784904074236284
0.5423493778053495,0.5998745939311473,0.5395773188925468,0.41649881279513384,0.44570462769307073,0.3972467936640473,0.46707232582499597,0.4230103868323391,0.5094169486131265,0.6319570747682686,0.6462719770734964,0.3890417187677606,0.3802148516318192,0.3427835051546399,0.6390895278843666,0.3488648020080461,0.14810610991070772,0.5620204300054378,0.5576455848862188,0.7138500045257595,0.18012517591566507,0.1253820177912456,0.03763684312666456,0.5158386137904029,0.13105484147052582,0.21945365991388424,0.2561604099259746,0.27884019035245766
0.431045668154744,0.2656707557049762,0.40514192547916383,0.18950257450044108,0.5248318819111143,0.32684430395875025,0.581303662891878,0.3954054836540789,0.6252770526523171,0.5267230035965967,0.421892319153962,0.1933743646372944,0.34237317572779286,0.3807897339137756,0.6805015267667766,0.5949519969368798,0.1361396749364369,0.7506376284967069,0.6225345557370423,0.6569710469458988,0.19748675880139294,0.22288088417994728,0.15462126215359498,0.5086500228865761,0.11006736512364562,0.0765043223472769,0.36458126148338227,0.45928409134331377
0.4185247357345306,0.21404081033666253,0.5394547315643989,0.21090561054344614,0.7581742424489615,0.3688147061773639,0.679863992148,0.2388301474159735,0.5380788742853465,0.38197900523407086,0.42181703964634193,0.3800938631676383,0.30013843269667856,0.21467622955478066,0.6432308930965676,0.26002486421585563,0.06453197268285912,0.780411966269344,0.5466348771449147,0.48180447932121423,0.16517686302324416,0.20158373793118672,0.07470051344849911,0.5408603514422217,0.048012748333404257,0.0929149806319083,0.5420707799739659,0.4093768279097386
0.4507049106545516,0.5352771274005598,0.3570386579139323,0.46654816850305564,0.555293802878482,0.40404848202256055,0.49344085844131197,0.4442960953071429,0.44158688181738864,0.56847568642358,0.4413196238101292,0.5040159794735211,0.06395488422224826,0.10671012400686619,0.551547184284966,0.10041645198039197,0.13532918543201547,0.6706762098757975,0.5026125366633297,0.4021845644054923,0.24720685189178673,0.2006703974459642,0.004091942333700608,0.5242018651181002,0.07536919646277895,0.13988530401925683,0.20978379240605002,0.2838194532216769
0.388824013591375,0.6112044986091937,0.3376300191849175,0.5935123922845021,0.5593429935297785,0.452319053131244,0.4713014359591891,0.565626547795938,0.6459560731835766,0.38349659346764564,0.49063808468165887,0.35642995176927184,0.42631651537828863,0.3277713999931812,0.6158317531118107,0.11473937480205598,0.1797863570492631,0.6317636092146489,0.5333672889919268,0.4499313265197694,0.148510840393852,0.2791245940196932,0.17023683620646848,0.4654247252232135,0.13873942671461553,0.21577595533166327,0.28400410398602616,0.17614362851289336
0.562018757070394,0.4855883078852404,0.46327590117009687,0.27707894245391324,0.6429925509248541,0.5548214997329743,0.6744987339475269,0.5739963104133912,0.5313614130537735,0.3286119477177699,0.45005983422933266,0.3169099855470203,0.631906948708386,0.4047187396992466,0.7611184496580281,0.38062576518915225,0.1886826508386916,0.5934907948454586,0.37770401203669524,0.15810838997091722,0.21328021480097362,0.17510884511736102,0.16798025036067754,0.5232762915290258,0.24708207843549776,0.22199477659349195,0.39497320790312707,0.26144951221447843
0.5426311798789265,0.6375631199428998,0.42085149158131513,0.27661206413574124,0.7532179808862537,0.5379568910130418,0.670620159514364,0.49214347754305116,0.3236429629573503,0.25592561185999574,0.4088326225044194,0.2515500414102211,0.4352558961601524,0.4092851703247367,0.7266500571194288,0.31042217169544634,0.20244014613108416,0.5215876625898717,0.4787323415939252,0.26541611406488,0.3666674561317132,0.1584742513557254,0.0,0.47894894547112377,0.2817568699568691,0.20344635348315906,0.2773833741303154,0.29995355823297887
0.3942998941721711,0.7189436539859785,0.49869138027202226,0.40820838780247093,0.5845974138690498,0.4003860344448993,0.571150499410275,0.48259649273926625,0.690341328867654,0.44015906897862594,0.4321900366273743,0.42794459150034825,0.32456082099273015,0.2727298559883609,0.546557707155056,0.15845501515015414,0.08927359661225778,0.6239383647364464,0.4477887840947012,0.37168488120865323,0.3561704795750852,0.2445494494151301,0.04417943768889467,0.5351754729432875,0.17911953900280905,0.11988625477719846,0.2851797660097792,0.2718827433563289
0.43485303717760065,0.7936102939705034,0.6388301491274854,0.38821265640423674,0.5673793807772756,0.3662339141019143,0.7153258332439815,0.29288665886637366,0.28127711327238425,0.38865756308663996,0.6167260682551509,0.44150440897059035,0.4597651241552269,0.1395872878755158,0.43413741396954425,0.370675351809746,0.14531365249611652,0.7110884782364766,0.34111093547839405,0.45470305114895265,0.37922244341093725,0.14431793465237755,0.21070644676488298,0.537647039359397,0.15921390472257138,0.2622089564279156,0.34863006819627473,0.33840028688078905
0.3505131230562756,0.5938711119115753,0.5637178284880697,0.2659605687911851,0.7211931571614564,0.21540396715454146,0.6184748810240589,0.3178858812297665,0.41691072558431996,0.5141641568466916,0.5872710140149672,0.40960717127592194,0.4754524603730024,0.16790938746746417,0.5568028329913888,0.3306302558745258,0.16016973420456662,0.7069714048973318,0.39219810199577315,0.4104942522855084,0.41386333861443847,0.21037152958264668,0.2742278339333344,0.5099046484566723,0.12569887906616073,0.252727306776455,0.26658776405625073,0.23276290302194821
0.45387569082055096,0.6778765017043215,0.5744380903346028,0.29250593602433095,0.4364903533987423,0.23661146337959052,0.5047940912052651,0.35977058523734695,0.507283879987421,0.5237697008684462,0.5361588241860084,0.28278796342909096,0.4540541368900137,0.38099432819195594,0.5290085687408769,0.4140151926976726,0.1891234738239663,0.6386264770108494,0.4388139522630275,0.5400195197972455,0.43363943801722976,0.27406297349008496,0.3018680017631458,0.4919805068871134,0.1078880962306956,0.18948749825334207,0.4263891815462417,0.2379537992598714
0.319259448478877,0.6301554901843065,0.5277905472911272,0.32548755435797666,0.2111125975182795,0.31170654875989146,0.7016941184233314,0.3796589405478869,0.5215712721500047,0.4087604900728092,0.5120953401984789,0.29841017229899774,0.43963874685205906,0.28733561418065773,0.5707148442730958,0.1820287498404627,0.25194942684334315,0.5894805323712438,0.4495407204454048,0.6248106068059552,0.32640224573720017,0.2577362058859308,0.1944138969582725,0.6031283835826957,0.24162481509331976,0.13411449142373108,0.29429754686401505,0.22073360355779223
0.42522513755590424,0.8674130995977662,0.33963432200013544,0.4649507776858843,0.5185313282063169,0.4157596393397288,0.5540505431241396,0.28743123897849643,0.5100307267967212,0.6943010029533031,0.7258813543043011,0.20142581074717042,0.2263604460495582,0.2562685413564611,0.5453657213993685,0.2887108896756786,0.17534862329593265,0.568056862220457,0.44495670653529346,0.4798997249125345,0.25572060915122935,0.21655109361233063,0.10470558324469958,0.5954195596585948,0.14790846031665603,0.19400647955942443,0.31778912522474456,0.32312447275367345
0.4876209822930985,0.6213937417035211,0.3282704766808258,0.3535235973641384,0.6209128787755193,0.3094754648543293,0.6180707339805185,0.318670696020654,0.6997374393325722,0.5006286733530224,0.5659513382879365,0.30721512203835627,0.23630103747899261,0.3025949374282506,0.4933680293218583,0.341336995211511,0.08657312194656294,0.710531767061687,0.5291477129693049,0.5235004978335381,0.20918039816461856,0.3421054571863582,0.19125317238360115,0.4578289554713627,0.12535471562359138,0.055583326010576514,0.2555459935919529,0.1675195687382242
0.502384167183642,0.5146051376465013,0.37045277629651496,0.4363844943040852,0.4668152348758986,0.28636490556523964,0.49992576891036994,0.4395082465371242,0.6884280079866942,0.5233837246703129,0.5593527000682711,0.21208853667646416,0.38788228623386456,0.1696427556576008,0.5653021378041347,0.3523108121522671,0.1050165308619482,0.746339300356468,0.5337727078466844,0.4011397042908136,0.24677929424317946,0.2593693434639472,0.18663469335254945,0.5080075442979338,0.1623035833258657,0.007052895274012373,0.3413634134765922,0.22201810053172868
0.5243586468634823,0.5336695283264302,0.40963168637257935,0.4388089267134437,0.38615770635047525,0.299716167090022,0.2868474881024057,0.5122711056556908,0.6815438415694538,0.4571654141933978,0.5196025241997659,0.25740268598060934,0.21254782568718267,0.27577035428909225,0.53874945649748,0.30908205663936,0.13718619564557114,0.5960035474153925,0.6128981740051869,0.6326224611473388,0.31516109449771923,0.21604050771039993,0.23462023916801183,0.50444128260418,0.1573917865719112,0.14161251427937566,0.36222993743587534,0.2677676500759827
0.4383198108885083,0.7027375878009248,0.36606414994881975,0.47876704105861334,0.4580936501773358,0.43980546466456527,0.33833293468488895,0.34786676333287814,0.5353017174422874,0.7147606655165355,0.5212405024517754,0.4418616736225013,0.31678611382130384,0.41193068800509236,0.6152117882596847,0.3333506658031945,0.1241767110092941,0.543739588637913,0.461975516799269,0.5211667801386064,0.30229198323176265,0.28126278768842816,0.2780790737768175,0.41481597905832296,0.20593831292379183,0.16461221320602742,0.31373240199370245,0.18391233675571925
0.45545094413831433,0.49453683136219034,0.251463386229766,0.4864305151668765,0.5201105451887723,0.36440404577110613,0.4526323169172658,0.39867634285878334,0.4096893600415243,0.7157723910055849,0.4677193683789725,0.258295847610386,0.3100585912557526,0.2644835699428272,0.6513929370297568,0.3892549716614123,0.10408108366091347,0.7122677133412157,0.3714339240447046,0.6838481548675521,0.1468803873198621,0.3135799260479913,0.25564710607909163,0.3759556754113608,0.18778076918581293,0.163220649310052,0.26649126918327937,0.3015687323455151
0.5620876870740028,0.3291609133297321,0.278579703216079,0.2866099298348583,0.5917789357252171,0.3139647418259106,0.4520322822760903,0.5769058676869263,0.34161681297572455,0.6746600777800521,0.5099563638440316,0.22607382386852654,0.3734362468903728,0.27387501562873034,0.630808450699569,0.42503155297354267,0.0,0.7512677047100349,0.434326536347191,0.7108649710154619,0.2553204750252732,0.3285850687724186,0.17250545717677002,0.42077935685963097,0.04755040046338665,0.12451327675843393,0.20183773500932445,0.20469796684998434
0.4631792139546764,0.5526238551693323,0.31374081361209727,0.2961142384547657,0.4612161928471909,0.23665483803632098,0.5539309485908469,0.47107790004617944,0.35089926081405187,0.6002456212169944,0.5699515355721638,0.4622355023628176,0.5115573422965516,0.17514691005808244,0.6591152192278384,0.4783218072408756,0.0064839160353697585,0.7112481550850599,0.5711736949025533,0.6519061318137277,0.33966276546281526,0.294860593459339,0.14916935075016438,0.5129488388509288,0.20760458347781693,0.21380817450153639,0.2801344626515609,0.23831827895041643
0.5602144128582844,0.4260437720544583,0.5588694996598211,0.3241536163060595,0.48545913123488965,0.296549817148713,0.5653295447984626,0.549482811838261,0.6623916889887428,0.5504108307260454,0.5914113869340735,0.40467042335861253,0.7258726112697484,0.2575671467054645,0.6593830440439565,0.5437912729438575,0.2094447192356756,0.8486263475431343,0.4932103318872908,0.6993774129184852,0.3827413799765902,0.27705736626151556,0.24043320430676934,0.4324478342313326,0.20230446646224629,0.06082113794201242,0.3522102249118251,0.23448977252352252
0.33684470881128176,0.806611167810663,0.399092240835065,0.34977856628338166,0.4277230888701095,0.17976084298645345,0.513757495278078,0.32403758497175367,0.48894630956395135,0.573434895757186,0.8908057762744949,0.40608649052436613,0.4417535489341696,0.28528114663726684,0.6905895948405704,0.6067554089123562,0.23723565806714747,0.9466463546207026,0.421978092745783,0.6279569934789705,0.33746015798442086,0.2791310454661075,0.2541592638114334,0.5052032493423555,0.25266142239503947,0.08652905645917576,0.29792299709136855,0.32820808263107354
0.3778154865444583,0.7872399324941795,0.24496012847151957,0.5057792866099297,0.5462622479044378,0.29556846554019073,0.4972823173296608,0.4033421624997312,0.5721549297375521,0.6364045732331353,0.7933785183435399,0.2731418178275052,0.2663628979940019,0.25923231680287345,0.6047914190251513,0.3596731726455813,0.19275071807287456,0.776775002373575,0.437436699041631,0.4661728997524601,0.1965256889848436,0.23713028603870095,0.26251765778424313,0.5890342967754744,0.17373240707911705,0.11080363535263708,0.3452468397929098,0.20541957785021653
0.49873695905152354,0.6691981349182526,0.3213197751748404,0.42931462262892467,0.4733376620410403,0.3167434307726929,0.4161394884653133,0.3758425393543936,0.6944483384418371,0.6403520570776932,0.5260376241787391,0.39447214147680115,0.26860029729826324,0.16542299867013752,0.5082091612619513,0.5549565348926252,0.07463966192000987,0.864370700592962,0.5264283330698842,0.5439097051959655,0.35965202042803107,0.20288324356606463,0.2009399432243002,0.5401213631943407,0.07287043999672713,0.12962576150669194,0.4296286522817098,0.1911122803201541
0.45027308445547326,0.5547050622694497,0.49515167117175135,0.34951177867299854,0.5494565731644059,0.21391296332943843,0.48920968633240647,0.40422268641145853,0.5763452919045687,0.5235153074651303,0.5338095843792425,0.2923626561002934,0.3899868718807938,0.19337853351368026,0.6855802788353921,0.38629348283376447,0.1780751308150891,0.7858733460499403,0.5934453870066912,0.6046001393146817,0.3593366499175426,0.24862768518416112,0.22924956485502912,0.4971019528040196,0.10795692891920994,0.11004879116889894,0.3562295317635522,0.3391027920907912
0.46256695333438724,0.5290902056526126,0.2975654156629825,0.527342395219167,0.7511623885330584,0.3085591752309021,0.4370953374627812,0.37835011832040066,0.6398372351187198,0.5911459399397652,0.6192570172182403,0.29981649588333653,0.45556616929654753,0.15566214664863257,0.5146088517754972,0.3895031411162432,0.14681661590260292,0.7493138211101423,0.5838938944213193,0.5387818229759029,0.3363794218872117,0.17956955949523856,0.3530804653380892,0.5361001273927498,0.06385465653137788,0.17621578171750105,0.4321867510570126,0.25505054216353973
0.5497309702506213,0.708564300627697,0.3192848255275848,0.5636788677533816,0.7525327834351881,0.2524486349182254,0.49328002441378055,0.28067896050323815,0.5920724106706468,0.5044328781543322,0.5824271670763771,0.4426216729729289,0.4871400622180906,0.35488014185203376,0.5485515141194933,0.4354617606322884,0.16108782616996026,0.7549715602585896,0.41467616254222467,0.7460340573236622,0.2885640170973202,0.2482230873304649,0.3361350100267629,0.4960679207407534,0.10576337399656839,0.18567870431860184,0.43692090768197644,0.2629338851477466
0.46220608449196554,0.7031444904711396,0.6126240430526705,0.24077581837099574,0.6504970944365228,0.2612374247381928,0.46649909685507646,0.4479234709869758,0.5465202186868924,0.36009240036258433,0.5166406649516783,0.11751083973432515,0.3366724048977587,0.2524096659430097,0.7072344111904484,0.287254962207338,0.14250036879875774,0.8442276819237173,0.47986517261768813,0.6029413500930733,0.3471182240526736,0.2723044935245907,0.17039479721567388,0.4607270026673429,0.18858728049840046,0.09043292618805134,0.3968873510975795,0.17125695524248205
