20220727_Exp3_position1_before_red,20220727_Exp3_position2_before_red,20220727_Exp5_position1_before_red,20220727_Exp5_position3_before_red,20220727_Exp7_position1_before_red,20220727_Exp7_position3_before_red,20220728_Exp2_position1_before_red,20220728_Exp4_position1_before_red,20220728_Exp4_position2_before_red,20220728_Exp4_position3_before_red,20220728_Exp6_position1_before_red,20220728_Exp6_position2_before_red,20220729_Exp2_position3_before_red,20220729_Exp5_position1_before_red,20220729_Exp7_position1_before_red,20220729_Exp7_position3_before_red,20220727_Exp3_position1_before_green,20220727_Exp3_position2_before_green,20220727_Exp5_position1_before_green,20220727_Exp5_position3_before_green,20220727_Exp7_position1_before_green,20220727_Exp7_position3_before_green,20220728_Exp2_position1_before_green,20220728_Exp4_position1_before_green,20220728_Exp4_position2_before_green,20220728_Exp4_position3_before_green,20220728_Exp6_position1_before_green,20220728_Exp6_position2_before_green,20220729_Exp2_position3_before_green,20220729_Exp5_position1_before_green,20220729_Exp7_position1_before_green,20220729_Exp7_position3_before_green
0.42454236055387007,0.48866938619588757,0.6703268060584232,0.4651265274803898,0.30392745797522613,0.5953434255077821,0.49466093793193927,0.5279212446612226,0.3871928613433566,0.2943041429759218,0.5952994412494689,0.8023110032642916,0.5882227179773192,0.5112745417587687,0.5681118059047231,0.8277466449479722,0.3714543871286507,0.188956150113329,0.08901440577860505,0.19846766293114634,0.0528823411798547,0.17647930108854057,0.3108886306001689,0.10569640962589114,0.1433169870081576,0.08872354093988088,0.34229386222308705,0.38313695857396135,0.08752816535744408,0.3516899710796789,0.4227035246412975,0.26211021753984726
0.3105702754730557,0.497820511071394,0.5807063105415804,0.39618317840348716,0.4797821322979129,0.33798879174322294,0.590178374807311,0.28801624137336634,0.23072153614072935,0.23433051423964216,0.5266965756635978,0.721298783834532,0.45955103179029566,0.6263963542191371,0.4926279486434997,0.7543488038510167,0.1464541823968898,0.18727926560178026,0.0,0.2789710426423087,0.06119945966770468,0.17277893702884625,0.40989979571710333,0.06559844526191533,0.021212262068003702,0.13799939824189061,0.3641439323979612,0.2620446558086669,0.0689521296106632,0.22417099572934235,0.371027955396133,0.30982192947190257
0.2933991612084606,0.6111300598933104,0.6226044016454033,0.35656330521611546,0.4122941549572288,0.32131452176569836,0.6689359827950547,0.3032106079661899,0.16439748408376198,0.17727956059091834,0.4785855309850625,0.6593292313025384,0.25166852574827997,0.6849232264449492,0.5836313549419652,0.7626300690459984,0.2583305353326065,0.3245243287637158,0.15596755871158174,0.2894036947481869,0.16066839299908817,0.1408996769977153,0.3439987496477883,0.0,0.0,0.10793426199247023,0.3223507338725845,0.22529058510538139,0.04700816021265112,0.3385044612771921,0.41060950171553395,0.2509756503953812
0.45433487625650726,0.5465912656725372,0.5834217959168191,0.36597833920044687,0.39971608737528497,0.4305887473789506,0.7662385733763767,0.3271193906931311,0.28181330060596893,0.2640905693337472,0.6269404644640686,0.8619811075483137,0.5565672058003359,0.5087262879052765,0.6902569949507474,0.7500075974910051,0.39252810967070884,0.14449726702134227,0.20183477934221308,0.26345702642045093,0.09397295412539798,0.054749276947823236,0.34519627007607767,0.051758499995042125,0.019369233272131064,0.06705862262447847,0.3215194652952688,0.2596542492511667,0.18862333925619634,0.27244405593059157,0.4563440619151597,0.3339819835243871
0.5493412600846692,0.6677592534482991,0.3883428430610586,0.3788617970479509,0.5933606059487408,0.40169337591187426,0.6195607865921375,0.403946704801548,0.2911073611004572,0.3016612216445927,0.6209701354507647,0.6409914204003807,0.5205289087190945,0.47164623125107424,0.5590790955250734,0.8110899056695516,0.14103015562343482,0.20652698347346668,0.18796305096558977,0.23995288601473416,0.0,0.1750786717148226,0.28183555226824475,0.09829752213617794,0.05338043554047423,0.09316679271059473,0.32417571964003755,0.30087097037528526,0.1485868493385602,0.2345337897943227,0.5001705786026199,0.36097000973739574
0.6245558001921083,0.8459316206666021,0.5028955699201946,0.484900172643519,0.5230368583020948,0.4092729700206324,0.5748991458437779,0.4337289401610094,0.26722661143923737,0.32897731567410543,0.6502367915073369,0.7188433428662206,0.49053727458635404,0.465933401681848,0.6095043517056283,0.82991952737528,0.1117125675273589,0.3335113146817453,0.08702755789692851,0.2843412064275857,0.10664491682881422,0.034043869063240535,0.3376611369399835,0.08423348834442232,0.17928277593139164,0.15081196685451315,0.31595816143294303,0.24851855495527925,0.15151890473082735,0.20320472583458832,0.5495579577354964,0.342490358143566
0.532691920010435,0.7290202873241732,0.6316891930316748,0.6366501972698465,0.4543843693683113,0.3674031414927314,0.4791333805001249,0.39059736843785425,0.3105711948045307,0.23163879767193737,0.43172619073222585,0.4961377357945505,0.475023238520172,0.5369052345875099,0.5480068550871411,0.8852429373723626,0.1724605754873295,0.26964388719842275,0.1453182350997726,0.33835240732456356,0.08159115181484351,0.23573190030845015,0.3161762116089039,0.08000753572030542,0.10119227461826287,0.1792474770884668,0.3079747633884732,0.22312205516355063,0.029692122274569698,0.1959765710742874,0.437005322052402,0.43034704568627247
0.3240692062312488,0.6421749866979539,0.619263359429795,0.5866250524929617,0.3868057816154824,0.3575299982003167,0.6733637262389475,0.3995735362653787,0.4083314157142513,0.047060947853764974,0.5996524477058538,0.46170956466475976,0.5609825246328318,0.4484926782147992,0.5827850916018096,0.8686773679859967,0.18180726279095755,0.232793170662669,0.09905500264762222,0.28519439237870825,0.06660765925904255,0.22291575175338452,0.36624093054381496,0.12949937037073792,0.16595393590071292,0.09727175884137197,0.28946440253302735,0.2515117960912044,0.170495091010428,0.23011294713858269,0.4447252222395514,0.4029050152939789
0.35222524833684504,0.6491773196720195,0.4337004530548026,0.4771389909945409,0.5149389722094506,0.3359296198484073,0.6446419618886092,0.25675925866813243,0.6221651197872741,0.16764229144445675,0.5411234369824892,0.4515122627610716,0.5372513478341715,0.43205940394564624,0.6409506476216105,0.9429929859963049,0.28712946963554997,0.27757799550114604,0.09743927441582645,0.34729387159551445,0.09865453357326438,0.2932590488713107,0.3635443082558467,0.12680634190356257,0.08502800567085793,0.10035536255926082,0.2942822478790208,0.3080568422771237,0.13473878268491468,0.19370260976051235,0.5011648081721779,0.4330129826851668
0.402276042263709,0.66273517333588,0.5778249578223029,0.5322086446187577,0.45009883246805976,0.5632295516278762,0.4944360366776473,0.30921812853923336,0.35693922425915925,0.23031603524007183,0.5497649290485759,0.41408556489586046,0.6600483361219566,0.49520869013825836,0.6186043382503943,1.0,0.3547018696104359,0.2735080123772085,0.13380221133001172,0.27252118336136344,0.09745244051711861,0.214829001083604,0.3521634615384614,0.05002330124041906,0.07102981848606665,0.06453123856456273,0.2770670854230906,0.26363546927950837,0.25397411407148374,0.23416410260359877,0.49120058094198354,0.41098537250507866
0.5568279291493898,0.6522981841003044,0.8161952874718013,0.41784397795554895,0.48026874377053336,0.42428148712389757,0.6296298031645482,0.13459782809936388,0.1497276980900513,0.08601735128370916,0.6094811233509561,0.5459398561400475,0.5323247815579101,0.5666486906123511,0.686719685005913,0.8913877880968591,0.2603996909915296,0.2985347631883109,0.19360678515340377,0.3616508015606504,0.1955559131762079,0.12234848386417822,0.35046403916596225,0.068333118499202,0.11346828735445108,0.11878542444276424,0.30462773656396264,0.2860471006377907,0.21917054510982656,0.13178963258484505,0.48857854413599583,0.35465981023542503
0.5763351687662809,0.6991657230173132,0.48801963869353393,0.5208909027752568,0.4178885089217697,0.24962018323281587,0.4510722635842706,0.036555858449792235,0.35507274168392516,0.3053859526828989,0.5397039783554071,0.44166738885518614,0.5675404350250983,0.44053382955144815,0.7000155797435009,0.9100578624914908,0.20904477620088802,0.23983093916254386,0.2216602625897815,0.3732367647641747,0.0681218576117109,0.14614359179579348,0.3051673887010431,0.08614716468523458,0.19428265972528785,0.1566880534751532,0.3361749644735125,0.18518534023523092,0.039264771032912676,0.2548704361923755,0.3861558406113535,0.4597334980181262
0.4548764146207441,0.5686214988335134,0.443306541808049,0.31346463918541245,0.4931186425889071,0.34426675483717056,0.5545221551162685,0.2709002342996862,0.3560507274168408,0.2201748565957565,0.5403190770938097,0.49576219776410535,0.4708728388176249,0.49623391785140664,0.6957913447443146,0.7866442186132455,0.1747426521771166,0.31349591822293116,0.21128701579068887,0.33461311226001733,0.11576668178426604,0.14887988628656434,0.27691559242040004,0.10798488889770258,0.15872126804099673,0.06435233750498108,0.3081811170317859,0.2544799191196939,0.10319834604446378,0.2644303158900025,0.4571165393013107,0.45734577233448315
0.6061276844689163,0.7094731025826431,0.5979328189865966,0.2440857929418345,0.38552381208071634,0.41961068258200057,0.5218271352734201,0.34507172634818,0.21415969931732706,0.18921381719843205,0.515349509426497,0.3937776237108943,0.4049219185722258,0.58707027847081,0.7518748804962848,0.600147087425849,0.22706390087707093,0.33343197359871846,0.13243540481459834,0.3418897313785555,0.07087472385996228,0.09486860329446695,0.32385002817695097,0.0729596541500991,0.07145280870151229,0.12231302806307093,0.20821375310445123,0.2907420935523911,0.162818393586159,0.2571232175108496,0.606309458827199,0.34742478740528193
0.4555286323586965,0.6928728324488034,0.7157460239228093,0.32314926665387744,0.322039472580282,0.5608439256521754,0.531779015775886,0.4980560148623891,0.21532944695865552,0.2666563085269895,0.5056885879827782,0.575358927694484,0.49994422755159085,0.40750727437582684,0.6686896727545688,0.5890896990177968,0.3570740282748209,0.33166073752897546,0.12690029101211567,0.3196842456949023,0.030742371707654193,0.09006384687145047,0.3852603726401808,0.17476525239705348,0.18908824691472778,0.07907101558878765,0.1971116343940301,0.30803591052092893,0.16500493042620754,0.18925866165535174,0.5497236626637554,0.412533878342166
0.5353324136404422,0.7499522490688564,0.5615083502360056,0.4679105986530686,0.2724353058437,0.31063361388852817,0.60172330586102,0.4686376781986368,0.2372861854721198,0.22149341978180767,0.4503167973572269,0.7031285206690354,0.4673824130879344,0.32763433149819593,0.6815996147554335,0.6393303875328213,0.21327316949332953,0.3405555162424065,0.17285350278113495,0.3175758193510877,0.14084726834715783,0.2401468711914705,0.3366000986193299,0.16264067504189295,0.19088014502521594,0.11865694095451856,0.23717936522106875,0.347054797244544,0.14515698762867874,0.2889394213625287,0.5390624999999999,0.43420378825978784
0.6433159540364364,0.7383862913898243,0.49294352927795454,0.4182950285924635,0.3902422653945403,0.33528508230409537,0.31641732301911246,0.3095628746720122,0.2505241492163344,0.2750757963869684,0.6247553584563182,0.7691827714706646,0.5061442647332224,0.1842387536075568,0.6741956957417733,0.5154760891763104,0.2856281033922681,0.35228513040886367,0.31676193579630124,0.32441263243729884,0.1252810166830026,0.07539491771627169,0.24588132220343764,0.08966912238604724,0.1974155762660655,0.10918169028973845,0.2198383416777283,0.33246327000081677,0.1895332053486789,0.2534359728742021,0.44728633811603286,0.32979505609320997
0.46958886565500413,0.7313669045117802,0.4939576896100702,0.6631222036156635,0.39573258518217624,0.48052785113693847,0.47696870592755447,0.3709340704942016,0.32302932678786067,0.16860391873619437,0.5488186232971884,0.5803911373024806,0.5313905930470365,0.37660228868753076,0.6569092621575114,0.6326582709326073,0.2779383784698614,0.35750234270630266,0.19830687974365652,0.34573284331768495,0.05554255116820037,0.12648800629893422,0.26941788179768955,0.07098846836484791,0.17553396704394925,0.10305026306587634,0.22596455693238438,0.2499754051864703,0.20470319786967414,0.18910847623411933,0.4849037936681224,0.3429550627580524
0.5485585987991287,1.0,0.6237939074555005,0.8096047863212408,0.3209588595169449,0.5908567745499756,0.6558589119464734,0.3137572859541496,0.3720692388330655,0.2208005442222583,0.83440939767639,0.6587399254701447,0.5843651236289276,0.4610620885014487,0.4413351840180159,0.5599274895458528,0.28923957164656217,0.28930117660681787,0.20125999646983772,0.413623416556715,0.08653119346139364,0.16254316874855446,0.2732283741899132,0.10971017223087043,0.1265414739582115,0.08917729908191206,0.268305104837895,0.15024605279407535,0.19312503275041532,0.22094778553521813,0.47708885683094243,0.38480752210022007
0.5716945407398919,0.6780939192599974,0.5987858510416469,0.9520538357449851,0.2897016232687534,0.4301409193449158,0.5225112099218935,0.5375677521913717,0.38064738820280863,0.322350905777323,0.8793804278162278,0.41061905999942283,0.5082961517010611,0.5325139413190485,0.45992110984427276,0.535586647865409,0.3014170167579766,0.41389026484911196,0.23309934691993384,0.3820291102516334,0.13950375257852557,0.12441954436668862,0.28135346224288543,0.16444924791528254,0.09816161944825313,0.034989794507737655,0.22532500698821709,0.17002446922299227,0.1695447334949809,0.21209454749902737,0.5818826029320028,0.4030762222572108
0.8682282999252922,0.8537593625932842,0.4096876007051732,0.9746271055510324,0.4146231781434264,0.42084116334841376,0.4353854010973315,0.47409615863429383,0.35752090204801884,0.3472062417589802,0.6025128719089136,0.39919114885749796,0.41931585796616616,0.5233639321334804,0.6796309017130635,0.5833779052805605,0.31222958346640795,0.3948462605689825,0.10567632030341312,0.3929997225258079,0.21858830873065788,0.23030348702144082,0.07692307692307777,0.2599228580210797,0.12265089362493245,0.11820968830556296,0.2647795308893844,0.18424341120644386,0.15533700773148013,0.20280230592385182,0.4949971732688706,0.34247048590676243
0.6245123190095784,0.7021842640217191,0.5640674464011525,0.5353452611168422,0.3331140785088883,0.509105139140588,0.3905831970650399,0.41247597949398834,0.31821610288665536,0.33264745651680927,0.5403405840427052,0.4290088684750273,0.5723647518126054,0.42999117000408915,0.5984285704168998,0.5871249878440147,0.2644997857140906,0.23267523121492617,0.13357818178526656,0.49345481795239154,0.20939827074159076,0.23295922583394602,0.25724675965060584,0.17575282837396958,0.17219187951751214,0.11505289779057218,0.1794618121362286,0.1939138825686614,0.1758613954773458,0.32719626924010003,0.560494483000624,0.3228367159447183
0.6769585308103715,0.5790721311922725,0.35744412640039486,0.5482494569246636,0.3965480788914658,0.4744717094056451,0.5218458770446107,0.37731187395059945,0.11211679578635146,0.3431245748263623,0.5834792221366734,0.49920559262790065,0.48226900910949966,0.42201454282548023,0.5230615612319334,0.4744481182534283,0.27888014456792043,0.30089784085036475,0.26371898095975216,0.4152372970616048,0.1349782257789221,0.24265449149877663,0.3373243343195265,0.1320634983589974,0.112273688614126,0.11039659112162813,0.23881263235537276,0.24142268960508076,0.17281024766459732,0.24822184312169984,0.5148062227074242,0.37684792694354297
0.6647205543455497,0.6160756920474224,0.3100629348093951,0.6295007854502466,0.4536494182475945,0.46704697171986825,0.43573212386436694,0.5109393055280685,0.26660018920508355,0.23742115915981588,0.5977899459315306,0.42206430366582814,0.361117308049823,0.3859123045104088,0.6875269989873166,0.34405086064378093,0.41335888385703623,0.36919764721523535,0.2141337750562336,0.44996309782003413,0.05948044221419148,0.2238954127439086,0.3090395181741341,0.1473074673038981,0.15279940502475164,0.11626617224919333,0.31475809059949356,0.29971344425768676,0.19719561168249045,0.27198964875865944,0.530584743449782,0.33055631562615134
0.5960084274437409,0.6102910078175088,0.3512169923985357,0.5785424324590541,0.37942606693760217,0.5573784900243165,0.15868657667492828,0.46772473936553843,0.36653371174349997,0.46554518808422035,0.635590559309713,0.4930063263714352,0.3368051682468867,0.311307728320582,0.698464687095015,0.3791922955363226,0.31910857061744263,0.30772546269789636,0.09973614298063406,0.3604729519290119,0.13506356707094017,0.22933422031198425,0.23884588968723608,0.1887896245029892,0.1316405977641937,0.09378318817951939,0.28254496972748117,0.2589551285942448,0.19268677264304218,0.29286157140161506,0.5059093301621957,0.3350841283501917
0.5780111707110756,0.637597718869804,0.3185932553598838,0.536340683212102,0.3825202447152309,0.44361761345325584,0.5807934328833758,0.3372000229830765,0.3715706578711879,0.4180643156489106,0.6441202152415454,0.3427333391108421,0.6298986800520547,0.3095713599971545,0.6947928248199482,0.42315745648157166,0.3008819844240075,0.2775501189044069,0.1761030626422812,0.4428016210533071,0.09470445091412641,0.17790071902439233,0.2519966011552556,0.12198149782356496,0.15839356683013003,0.0784188399079474,0.26668061870968984,0.2545615529688559,0.14613116362822168,0.12959846579815856,0.4689961205552096,0.33191527089680306
0.6181956890383928,0.676845573488682,0.3149773472598709,0.824655361021965,0.5656875148919882,0.43333430990537014,0.6278961893293732,0.23345697376737407,0.32046610927872105,0.31045864162796477,0.487493709217449,0.20129416182800294,0.5155558654024921,0.3741014442080559,0.7864406659632174,0.3709262253233497,0.2754379212355972,0.32189106254864985,0.13630726896670364,0.43117035594087294,0.09541644112182253,0.14859924069776803,0.24720431811777996,0.07701307844089922,0.13160108768912496,0.005736218519512482,0.19860440543075955,0.22585155617141486,0.23128700796966428,0.16153982416752988,0.5392379522769809,0.37297742666762435
0.5923757722850944,0.6492694107535101,0.47133812295035354,0.641559909375113,0.5229126884780475,0.4251855138094256,0.5925351525345908,0.3149702816065182,0.5069929175935177,0.24663010523310008,0.5356391650142158,0.40134615940145063,0.5096160996467743,0.3278061904790129,0.6349878548817703,0.41502814110668124,0.19975541379018452,0.2557656307294446,0.08260354011939228,0.576640448186885,0.1834179431285629,0.24221013598318175,0.35277763102282317,0.09810516295995164,0.19825226020870543,0.018994413407821365,0.33262158400569,0.2406440282746168,0.2034432000609747,0.19895717404949953,0.4457779359014349,0.35708269449187474
0.5731452311024844,0.5432964514236598,0.5042793774761626,0.4587651581528707,0.454706539722598,0.41687767598176767,0.6383634685395946,0.2778398462687611,0.3815678453631969,0.3162703978365478,0.5278708550732738,0.4039055955166527,0.649790853318462,0.3349531536122965,0.5899411510597768,0.4661942040260624,0.1485697439215138,0.3367728765002433,0.1491516295320726,0.48461905813556216,0.12734139930459018,0.32677280960015753,0.2607776838546076,0.16368179429466606,0.10345829362958113,0.13816203556878337,0.20830595366848467,0.2902753153892365,0.1842169196983629,0.22376279945625138,0.46839909544603847,0.3632385020002166
0.4795737262978135,0.3871133879967796,0.4133793338767463,0.3905631911573336,0.4261105648384612,0.3640214120394583,0.6552263771687753,0.2850348257435975,0.48462069494515786,0.15744652260454087,0.5684931801465047,0.3337030938556201,0.5423731176798671,0.3612060944750303,0.6527062722631,0.48622726830691454,0.25145154818157184,0.27696899908007194,0.17795639796698923,0.3479167728430156,0.06936052550729283,0.265106138602541,0.2947044942237252,0.21956312653069293,0.12491458851418841,0.07932960893854753,0.25381205427247167,0.35676922529477106,0.14400655484682337,0.16660761940703722,0.46335727932002485,0.3656032981798556
0.4555602550368994,0.4635080562642398,0.3308105700149744,0.5234520408745198,0.4328526506901488,0.5925308980416935,0.734110492112057,0.15493784993328655,0.5040333921403192,0.457952951649884,0.6830692996907302,0.3398619175549574,0.4077151886967848,0.48483788957171636,0.6615159090426247,0.4313718637557134,0.20404113197555182,0.22864170210210988,0.04300688381692059,0.47552658750158083,0.09228075822080477,0.1869359478414968,0.4471770216962528,0.18754424756824317,0.21215515838891777,0.08117391622551298,0.32334152406068845,0.24473618661079322,0.13232597024594972,0.21199442388487358,0.5350100397691827,0.2903349083354857
0.5331623073487152,0.5354073154426506,0.41211874206206245,0.7339371536112548,0.33987630000771835,0.47908391962533137,0.9143219929999482,0.43312244233482655,0.3270882871826359,0.281958360278494,0.5798617533325012,0.5496721264118777,0.5877811860940704,0.31840728207984825,0.5910211105524431,0.4957712365068561,0.19338143164825344,0.3423867942128183,0.17254800794739156,0.5095483210923798,0.10327515495540314,0.18195968578088265,0.43012996618765853,0.23117805122306692,0.1647825783810162,0.14034788124222397,0.31044222610212624,0.26068618483159367,0.10822166434039505,0.2233353486419773,0.5272145976294446,0.29850239766180203
