20201119_Oocyte3_before_red,20201119_Oocyte5_before_red,20201119_Oocyte7_before_red,20201120_Oocyte3_before_red,20201124_Oocyte1_before_red,20201126_Oocyte1_before_red,20201126_Oocyte3_before_red,20201127_Oocyte1_before_red,20201130_Oocyte3_before_red,20201203_Oocyte1_before_red,20201119_Oocyte3_before_green,20201119_Oocyte5_before_green,20201119_Oocyte7_before_green,20201120_Oocyte3_before_green,20201124_Oocyte1_before_green,20201126_Oocyte1_before_green,20201126_Oocyte3_before_green,20201127_Oocyte1_before_green,20201130_Oocyte3_before_green,20201203_Oocyte1_before_green
0.29564437416631434,0.5464999041458689,0.46814876599066096,0.3446949589770813,0.46921007062224723,0.7383604575319367,0.518406558128074,0.5916698605255702,0.6553933592581509,0.4304126843425865,0.10280052770826205,0.2991923005132475,0.019347282020127202,0.046121299641599306,0.07485813579768417,0.21795445407599476,0.11196993158253803,0.18495453429937603,0.23452140074440214,0.10867337455857075
0.2531422877843198,0.42472788077166135,0.4243056126811895,0.31548440570316366,0.3715775346830864,0.6662657694204502,0.5646285890792726,0.5749679225475334,0.5493448997906062,0.5293554175095951,0.12093036016327399,0.31077488565966177,0.02679597321640805,0.01697208159901344,0.08533378293548341,0.15849671064968068,0.2522501239012593,0.3430474931709222,0.2326587664908296,0.13984095966725132
0.26496704556750666,0.48241076690405377,0.5032397408207345,0.314664878607549,0.43726146352079526,0.7209977887016994,0.5835488024544384,0.6419123160753858,0.521124738259047,0.4373467534974166,0.09111198055208954,0.2525460812824231,0.06805267571779477,0.014905357217088008,0.11924556427454697,0.20809294431521924,0.15673873054921408,0.355303743602,0.23799035340090904,0.09348015009871016
0.3098410188479466,0.4037589020086765,0.49859104274315236,0.36675141321859983,0.5098423795277429,0.8422628422342081,0.4833374402615475,0.6064788122177602,0.4225785222853723,0.48192852904802996,0.1469984803338014,0.2638878917972062,0.0758711600940331,0.08036277474240486,0.11497330694616661,0.2135326043822539,0.18487950977043813,0.2821046874022557,0.19479678823206098,0.12554064168705328
0.3244676547216962,0.6406730380079382,0.3653972341202961,0.43402713752223443,0.5869182934054111,0.8131118853306613,0.5495642607008621,0.6508090183466367,0.6256147173197724,0.5822938186705178,0.11126008240073851,0.44844937823816994,0.08131652975514424,0.08660270996636453,0.11361267977605344,0.2309749262807008,0.2592870306410594,0.24511137452541315,0.30316408884602514,0.07351847851749967
0.2658894460280141,0.6976973707566796,0.3914815955556147,0.401342906899859,0.5323321462204272,0.6498607995672855,0.4651859744352393,0.6447817900051657,0.8278342805863003,0.6621750101866458,0.12670843164245613,0.4206509529926191,0.05412517499141564,0.0612182377808422,0.14878056822826694,0.20158924941063797,0.2100629221523466,0.25973674966355886,0.30826868417651493,0.151372137299128
0.24147935464332643,0.6318864093042413,0.3320126949631452,0.5722049935275985,0.532780839970821,0.5108862692693182,0.5659717281375487,0.779055506490477,0.7103081064911756,0.8952848329747155,0.0883255282450361,0.39028905104974426,0.03750511767347256,0.11115669692801745,0.19727974108888752,0.23868045725588874,0.05087441334144785,0.24925373373733029,0.34541493300490145,0.18727174999623272
0.284002247050746,0.45678576246636227,0.34993026952883627,0.3937809068812335,0.5294841499604376,0.6103565121939588,0.4286314211244187,0.7183249737548116,0.7037301824708331,0.66358684385477,0.14400686116167377,0.3931308543854668,0.0611801355027868,0.15914139214265147,0.17847670726980555,0.16928968697316124,0.13382106347082728,0.2773704480163994,0.3043935360617938,0.18198212680025488
0.5011477990692781,0.5067435156455247,0.43405066124382274,0.36438037232605924,0.7515109829214263,0.5929779347428381,0.4389149379969531,0.6652147106363836,0.5112593478911147,0.6338132376384114,0.1434438451133305,0.4765714134244008,0.03129622414749464,0.131271790070686,0.13874477633018903,0.12524823845544,0.24759879787959804,0.24809884559305903,0.3314022757806505,0.20935077787098985
0.40767788573793223,0.5913649628298984,0.3603754923698222,0.2982910997494852,1.0,0.4843411444661879,0.611702663024805,0.6486344170235455,0.5230092731079855,0.42199172200816176,0.10710068206054313,0.4830226272930199,0.012785929369502454,0.12379019358709922,0.15730019715717924,0.17821100857420208,0.2513958685884842,0.2556425107909863,0.2468832101170909,0.23916204933967636
0.2501346612201114,0.7244193724749538,0.2977749379695331,0.30498328350981047,0.9521939646660386,0.560638890214609,0.4855534461755242,0.5998466947726252,0.5884415195931791,0.4892521928100126,0.10716151642169876,0.437713922185615,0.023744354050556086,0.17473535625918316,0.11925427427929372,0.18260930995596442,0.2864434475279234,0.3165540383390783,0.2725647550500195,0.130653190602254
0.31832756544072943,0.6910887609255959,0.35489844603397136,0.3373490161018442,0.867091268876371,0.6078397683704818,0.4767137170245477,0.6432803985935914,0.6694705354472017,0.6234157081686187,0.1124588771646894,0.4217134538900016,0.05735013471037295,0.1728819012056946,0.14112385191249927,0.1818540196532469,0.3499040032732188,0.26554728063942323,0.26690408465374,0.09955467702153532
0.31817267614034356,0.5368062113477089,0.4787432063008029,0.41439387589752164,0.7773014698078811,0.4751841422867049,0.5094505624177886,0.6652780323607341,0.5233353275501045,0.6383489766886592,0.1296893153390862,0.46781406455189967,0.0924474695580974,0.12247171922189232,0.15736490004958478,0.18219503409708343,0.2782689603165023,0.31671925150416197,0.2865708957695934,0.1538624798436725
0.2658455221965609,0.6494809676297048,0.41812839206698693,0.5122398234291617,0.6749267514169457,0.25816191794333526,0.3720408425334307,0.5827931545883257,0.7968561172599448,0.5584284682855692,0.12417605225552329,0.39034537905989647,0.047194854592039225,0.13344966753480514,0.14517462626302868,0.1844486947693967,0.2269828267291181,0.3016615953175705,0.2976239737862736,0.188428384128117
0.34088592056259454,0.7244743998466334,0.4658186778184414,0.4802633662075446,0.6935556024250951,0.1662355430407747,0.4036289049078368,0.8034960257286158,0.9332276398444508,0.5589967760152696,0.10602952017195866,0.46157601354522965,0.041945937557780213,0.1693566315013258,0.11025124008692608,0.10326022018543835,0.24595020496135753,0.32894903574859996,0.2008451906566356,0.11888089054548948
0.45053136277154743,0.5420320365807764,0.4864566016295312,0.48889261401205064,0.736690655213781,0.3577180674207369,0.49504565631605024,0.7872623352385402,0.8251869578223152,0.35883093023754586,0.06603868111104996,0.44112563244758435,0.04590305475580473,0.17740664496621128,0.13832545181594288,0.20138865267896924,0.2733283173652646,0.26241705256505465,0.2469744411825718,0.13222802143980267
0.3926420646974914,0.6752763794119528,0.5380915850912616,0.5138136879650576,0.786460733251565,0.7518032421769355,0.3892934116773271,0.5995184216227024,0.9320251271313187,0.527425315786086,0.04405123446039904,0.5188582864577522,0.0745876145698514,0.1488918128073649,0.1649836656303838,0.2082071972363,0.2819941297766179,0.3162348400880925,0.27000811304832273,0.13040076556369895
0.37235156634694677,0.6966127990116376,0.3953822932429356,0.500844671676957,0.7825272742660697,0.5927520323263189,0.2919383891354973,0.5649464264884774,0.8305204905773254,0.6033926899184351,0.09634373561148107,0.5536115642509312,0.019305185028658915,0.12462610091253934,0.14878243465785568,0.1357682287919108,0.3095083409728409,0.30130390079510844,0.2392903960840148,0.15867362572776253
0.2951750827039514,0.6274451678867355,0.5635235983601388,0.49501857905177016,0.640328970435918,0.49931752016417685,0.335232932242625,0.42645015080568616,0.86194137002692,0.5752024819678451,0.11895622550224097,0.5230077832056381,0.051053745476637116,0.15142845265872723,0.18732358351992467,0.21091786959293712,0.32457935629551093,0.4006523514003817,0.3264573348147521,0.14131909036565254
0.2908428058543529,0.5098960515198205,0.5766069095340393,0.5134672515110029,0.7141511829259939,0.4054280214448222,0.3474096851779223,0.459540750862342,0.8609602153754107,0.5532350649443488,0.0982021657032569,0.5156939776521383,0.022918922845294457,0.15522211639083192,0.3012429798917098,0.21407334339805648,0.26458974773789257,0.38889735450414387,0.33743330085941864,0.2263411179038422
0.3365559554936004,0.49911601190011323,0.4178395223510561,0.5549092466869684,0.5433641015445004,0.34832561765220665,0.411972332029528,0.5162453550182466,0.7716930900388864,0.5107192130903789,0.11976496465642905,0.5608591015571931,0.06844062838426794,0.11807800958266082,0.19527084070832235,0.16730029069082883,0.32681771064711984,0.36473693412485936,0.37334467205147204,0.1964318904500456
0.4230535385269796,0.41905296118262764,0.41950769713445046,0.30302945641140294,0.6230811289349703,0.48372388997597837,0.2700993645251637,0.6182499875022912,0.712752019144481,0.6052799004925323,0.20950876849782063,0.5208408115209557,0.10389042235663923,0.20462378748253623,0.2636910387116162,0.2027841082036212,0.32914765349418657,0.44263173343898443,0.32595665003871915,0.1745663563889908
0.5800211296747092,0.5193217077656047,0.5602178575049694,0.26644315927695383,0.6724616225786997,0.5374600295900356,0.2619693819825009,0.43401209778207306,0.5069697876159136,0.7143306478708117,0.16037846129622496,0.616027417382824,0.0966357074935946,0.22498920098103847,0.3119618850192275,0.17570529374774874,0.41330549727845195,0.45704457707835744,0.3576822530597705,0.11519875018209758
0.5138209803336823,0.6057306569913165,0.463783198495582,0.3722813585524167,0.560423867820732,0.3783579121525974,0.498391356709274,0.56016063721651,0.8487974872868681,0.7985831623644465,0.10756707882940365,0.6371139736539541,0.17625927784674728,0.14835863948627373,0.31319559497731386,0.16331888164705596,0.29900990268508365,0.4541926449665325,0.48114177850617823,0.12393315885446793
0.260038329322393,0.6116718380562207,0.4803826854170537,0.47734473221020807,0.696309561072727,0.363795160597529,0.6085443773838983,0.6097082201596378,0.7937182171702064,0.6192767122504267,0.09236803118536317,0.499882373861153,0.1028751419741674,0.17354339759728596,0.28856867869850145,0.22825814880614406,0.3309083781218192,0.3800897283927649,0.40652128344731825,0.09444212810633518
0.2730721483608308,0.5517701062915806,0.4466289286759628,0.4186945305879177,0.5469536515476574,0.5552426860115502,0.5039981813827744,0.6805618969855529,0.7352437930002971,0.5313713015319282,0.09735883446135339,0.49965485287896855,0.08396286219921274,0.17990081168860486,0.2503448228665001,0.2228184887391102,0.3367460747481956,0.3948442264414847,0.3676525052159188,0.12799833223656168
0.45751756375312935,0.5449697881978715,0.5204207932630223,0.4388064705389319,0.533143556475631,0.33175519814187376,0.5069291398704057,0.6851443901951312,0.8597696679629065,0.5556548406236379,0.14833087212617274,0.41539808992822036,0.06998666103172264,0.16747245120560433,0.2605933877376822,0.22317432989789637,0.31720862232927516,0.4607706953549433,0.247449059939896,0.04779498565823905
0.7456763923276629,0.5095942885138349,0.5236079253606567,0.5307071215042043,0.5277189296370284,0.3738844079606745,0.6485504857165667,0.6448134508673413,0.5885521986239906,0.42916526674720673,0.1259116207943773,0.5109867231566658,0.047865930161916634,0.19244122893739476,0.2266859614009919,0.1702316194523013,0.256424676166191,0.4263028982880385,0.40719682776552285,0.11445905690991622
0.7246253181588053,0.4293626055282989,0.41566821687037453,0.49208876968494825,0.6027945291603918,0.6403856249701712,0.5804790182243498,0.8161170452083787,0.6165001495662575,0.5929844376612874,0.10216713465387565,0.5634568168489228,0.004507679811933955,0.18307816320887185,0.19096125478816994,0.14111020697221935,0.38763760743458886,0.42778500473985387,0.43562833767223996,0.1854796578070921
0.5072508998606003,0.5024655812665524,0.5052044374979676,0.47637992531128076,0.5734749450215817,0.6009863344946631,0.3641433931093833,0.6492759660728867,0.7063984445109176,0.7702857265403275,0.1112624680619597,0.5291309692504287,0.015848279141023127,0.15215682163635388,0.21002310017687545,0.19014128115027412,0.5583166205728304,0.44427584503325884,0.3657116729062205,0.1626923328092271
0.5451109307922236,0.5800417497994161,0.580941868317497,0.32328295104256877,0.7336156252896691,0.4251419844413698,0.4701281708667235,0.6129909516588625,0.792351181573436,0.6276976745848482,0.1386546302105821,0.5021244495593715,0.05937739375049524,0.12404774341169451,0.19519120637920753,0.21200719706186844,0.4922145499024622,0.4518130941859407,0.4030936019870994,0.1303429966494037
0.6822827446384031,0.6052371857227051,0.5565658555995769,0.3199545534974253,0.5566959481879622,0.41296234429437423,0.6008586372170991,0.5143440369265634,0.7171313191743928,0.4488237102273946,0.17301411595744898,0.5034696949783026,0.06284750653741528,0.08375972137627385,0.20020132553829384,0.23471823572558018,0.40954608912844553,0.4488063749825563,0.39765449274984566,0.15555912773962774
0.6529300663249855,0.6141924466944532,0.6162069301949192,0.3727917004255955,0.5018196277991299,0.6030385465883966,0.5805519017391397,0.5599840029327957,0.5294765180975166,0.5750595114698075,0.15116861614949487,0.4658746138494007,0.1002288095300989,0.12963070066203866,0.2674326078936286,0.24556528595064092,0.3991683422225533,0.5048561442455296,0.31368064131094736,0.18963022871466664
0.745530750149688,0.5246735634305836,0.5625938587446218,0.510384712094544,0.5965343109662634,0.506100956108115,0.5818846288667311,0.4938644581826665,0.44252168710738815,0.5538105211989492,0.10307487874876822,0.3980700477462722,0.04774954436197431,0.16764415108866773,0.26905515734934643,0.22107416933329516,0.5299062116687161,0.5431543203242671,0.3604919526597657,0.19701083543896822
0.6845321071649018,0.49629541533240124,0.5536255062393942,0.5271459037614439,0.6687283293680804,0.30311968055489336,0.5971120774925299,0.391859825698622,0.552180676039484,0.46492218830644266,0.10341006415043001,0.4173563166341033,0.016112417126706986,0.17675057067618977,0.25800464989824834,0.18887054446313756,0.4719794841770176,0.43164746397791626,0.3367121410084726,0.20110489327821016
0.48122487383457263,0.6831914455513032,0.3792381109068399,0.5771929334413625,0.6621000210912925,0.6238661130466597,0.42519027803325576,0.5878538934528669,0.5932485791205496,0.49090350206234834,0.13286701608651358,0.3705819787919521,0.08823446868644183,0.2278728553329078,0.2682115311752846,0.2617080898917566,0.4875110098787178,0.3703958860317886,0.3890038327908343,0.1743051404286955
0.569047107153343,0.5646305355760827,0.4722866811930507,0.5233611786289689,0.7628532623662816,0.5611670564278791,0.349948460943112,0.5149955841429071,0.6446365539934172,0.5176103910957971,0.2058455856917583,0.43218273248281724,0.11856163659895932,0.2526148084823354,0.2566969048998134,0.24006195822529452,0.48620993966286896,0.4109725601784943,0.4354350147001482,0.111085854653412
0.5338987948687716,0.5817014463323366,0.5467213287241721,0.46637796962162015,0.6162701190113151,0.637697068041172,0.40635856606890564,0.5145873256569631,0.6372569548309907,0.4305806746777793,0.20297086391949845,0.44609022863649783,0.05473681951451412,0.1301087492838304,0.29695081398105055,0.22931607852577104,0.50428026421997,0.3965781626692032,0.4654293996452849,0.13804258824829577
0.5560155998955073,0.4932689098900168,0.5043626979283643,0.3846040659719316,0.7200594317710101,0.5961914761609318,0.4007708299349947,0.5863874956258017,0.8323930601256345,0.5237366769367136,0.16928532746778752,0.4404795170370144,0.10806215166803157,0.1664603255791258,0.30748929758166715,0.3531924097685373,0.40503086189909976,0.3786340881275897,0.47449385765130014,0.15642314976214325
0.6151532594950611,0.6441912396424285,0.6303462419197785,0.2975330371860414,0.6558693575753337,0.458158736219158,0.35004216831927093,0.5634017096865575,0.7938438528268007,0.535985674356095,0.14101762765076734,0.4823234972846583,0.09227165271137652,0.12057217630505443,0.3188259909030226,0.32603771741851184,0.3859907264508428,0.377265064473235,0.3952466442716123,0.1628982915471524
0.5285516463345558,0.6642620296934801,0.48732703686628076,0.27333836224960173,0.6519103740950553,0.4575192096597154,0.4348126373073353,0.5671093632833979,0.7076488184265612,0.6553946343172083,0.11206643589370431,0.5079715179073371,0.013769843366174322,0.09666703416466178,0.3497465077547041,0.3041700571875118,0.4728174761120937,0.36274395007033566,0.42991336307031675,0.17985723543093124
0.4550046582379154,0.6866279936665273,0.455390672377742,0.3666359344005816,0.7639454420640986,0.586318586041776,0.5372799178151604,0.5106463814967261,0.5756206999700874,0.35403427002837967,0.10660327169579949,0.4470345511596393,0.034867039541456465,0.1455987897869296,0.37244166940928114,0.2851709302193743,0.5397361395363565,0.33155796014673494,0.5419060124530404,0.12656290030090114
0.4596374665658726,0.5322620154928677,0.5646848163572958,0.48452490710474055,0.809576521763662,0.670946085683832,0.47759005452380954,0.4302811151288928,0.4903858809452576,0.6203275454110035,0.08899470621774855,0.4817646350662847,0.13554653450962767,0.19184118303026793,0.4135255175142641,0.367551647117207,0.5403318927404558,0.33666914219079114,0.46322139064381984,0.07135716761524913
0.3504705629416936,0.6846221572149768,0.3516730530468104,0.5786624945287254,0.7520443105229432,0.5467888448750379,0.7604943584688906,0.3529452933628827,0.46353574633562655,0.7391932174795735,0.12225201648014782,0.5410813431690135,0.08925470165614548,0.18733270557446213,0.42260943032213977,0.2704166045252879,0.5583739703783974,0.40498398394705504,0.4181695355578511,0.11279631685496032
0.3606678271805294,0.540720255042992,0.3922468133461633,0.5108782909134933,0.6920630911775257,0.524733132884711,0.716385949446606,0.37992867974204764,0.6890756805264734,0.5027164394627152,0.1695024226389704,0.47818173183228363,0.11396646107926783,0.27882253642296717,0.42702851344482523,0.2844688416585335,0.5364552170775738,0.3519794301589416,0.4327056853245055,0.10617298524632168
0.38768098352393976,0.36876149362037514,0.4468431896573165,0.629067136032185,0.4782148437027716,0.6555751761879771,0.939109294036394,0.41031310926330117,0.637612922524678,0.2877209787760299,0.16983641521002105,0.527616739801041,0.08819237169497354,0.20784090108098618,0.3626696662263969,0.3214841716096317,0.6670732511091193,0.3409261882114793,0.3864493629573637,0.1831839713868057
0.37406459577360307,0.47307386448355987,0.4007732525773487,0.7003715810353978,0.4522819570033164,0.7161552045053222,0.9239477876382625,0.3834380363600006,0.35257553096021516,0.2211932317766222,0.20638474512788313,0.6185400884239314,0.13777189703901335,0.15485883558561364,0.3631356514803587,0.29895715864323325,0.6513071903816672,0.35281512005222665,0.3794973385508817,0.18929491784255778
0.44721858116777174,0.5256498555087725,0.3248024303317024,0.6999078032017435,0.5032181014343426,0.6742550788272162,0.9129128764346772,0.43243738647914576,0.3728297935985631,0.6285018836363118,0.156109320539827,0.5714045886343329,0.09977069521117844,0.1904621618641909,0.3825415420565691,0.32806897736658364,0.7970056553756028,0.3452241365206107,0.36220796555810053,0.1335730324661307
0.48579064052505144,0.3938468748003041,0.41773430490485514,0.678357965710242,0.6760672933154035,0.6439905184619552,0.8616514710322735,0.3087417306827089,0.4120101705055341,0.8602570609554709,0.11313998344351106,0.5653476708367803,0.10619172455690828,0.1775168943648097,0.36121447329045964,0.26627559025588254,0.564788588929433,0.36117041497376656,0.45505838245148783,0.03427329217507572
0.4854300027510189,0.5070009017388653,0.27887979767641563,0.5730822600322222,0.6508396887086358,0.5575017101767454,0.9143514581908926,0.3369498925197052,0.31351779838468347,0.53880576742989,0.13803912961536008,0.687578348396474,0.09886272088539073,0.14414566656605612,0.36233681961642417,0.3536206401826652,0.6031170903276556,0.3903650248541551,0.43347354679230504,0.013219034606092283
0.39521276472777594,0.5348855785684371,0.3204866019930096,0.6281153670643244,0.6164125188243149,0.6009672441496056,0.5853882435419999,0.4558780890170138,0.4604157941968273,0.4791155844991383,0.10330390222606085,0.6914263246194269,0.1094860204971078,0.2177163554079135,0.35449346034179335,0.428096973693047,0.6400794679992362,0.41967592555462685,0.3916267259234158,0.08542892163018856
0.43175276893521675,0.6021183763020189,0.3251333870261159,0.7918512930833778,0.7024367832150921,0.7502219252613009,0.5441483214232409,0.48529936178367244,0.4831379000897392,0.39120302525573813,0.15744767648525299,0.6279181498788949,0.14964324863308615,0.26292222356770634,0.40039705178782176,0.537078561529559,0.5881744700920768,0.4831322170483947,0.36262067752099136,0.13314981237661344
0.4556034094140328,0.46315296189265753,0.4185014357398796,1.0,0.730281320234342,0.8688525111758075,0.4522560918471109,0.4104064254886607,0.3538199222255448,0.33495128280279224,0.15557373959553503,0.708060759146951,0.1009849045141183,0.28342409328906487,0.41938486213617865,0.4687692692784358,0.6383067598301417,0.39843881579052914,0.4070860471860107,0.16691071939880145
0.4737347046815864,0.5223375627489546,0.3392880031067841,0.9622477393158807,0.8593989921854743,0.7610493326333552,0.4878215117429228,0.3984502841145797,0.3527011666168108,0.30693978797475163,0.1476151737596351,0.6117023097797578,0.11296438759608027,0.24263271949118986,0.5040143789735507,0.45180576305688475,0.5681516842439539,0.4081430842250297,0.46592248183252816,0.1970974888104128
0.4969588526170514,0.5075458502261447,0.346804354854446,0.9841011743450767,0.9902093411590532,0.6938799535468271,0.5952552831871616,0.41926813417540104,0.33202811845647556,0.5064015040496391,0.1428211875344427,0.5302111416804086,0.11035272326263267,0.2090093639694117,0.5268880957254409,0.37810914032090254,0.5333232329198151,0.36307357439484683,0.40419489127755,0.1739057814124753
0.3196129154558706,0.47004025873515165,0.34980592163787205,0.7887966920906319,0.875764223524718,0.5894462209071101,0.5661591428898658,0.38430621052806935,0.3247591983248564,0.6109951461515912,0.17916554341784122,0.5483067910595298,0.11998550542803595,0.18962535085515553,0.5395605304890606,0.47884358600672094,0.5881111285157784,0.4536905894260367,0.4329728620162721,0.20498168976586015
0.33782049948331766,0.36302622143014335,0.4728012901571949,0.7148250589035101,0.7578329972608183,0.5931752016417703,0.5491165476814371,0.2548982686507475,0.21482201615315588,0.5740372724088375,0.18670542570931642,0.6096413672906558,0.13128565862806768,0.2429923855620275,0.4165528663070263,0.42986658573024594,0.49891934135032273,0.4650991198789937,0.38688162443428575,0.18613520939975586
0.33635251880055583,0.5066671873557752,0.449194321318777,0.6160459680198185,0.7088702992948518,0.5859049618988541,0.5272185221305582,0.2413807468630751,0.2874334430152554,0.5832267011702122,0.12712830801749145,0.6753949311417689,0.14067741488153426,0.25709165701231346,0.43106000135627215,0.4968833373016598,0.6160447636631632,0.3170881741058042,0.37925840004605,0.0814114703946878
0.3765451363603789,0.5551622774941605,0.5284861887754032,0.5648329747902288,0.7738368554897139,0.719518286959705,0.6327573221902538,0.3585342687174015,0.5696470236314685,0.35728327459628745,0.1608675218466928,0.6015367606534493,0.10315661401516116,0.23457818760832894,0.5007338178999305,0.4357519194054663,0.5066667009053563,0.32989780843934496,0.4418038119380196,0.09474227529148266
0.29025330180064535,0.49798351308941463,0.5775404752385088,0.6685068775086379,0.9026482335034511,0.6768259119616917,0.5054853521488487,0.26247521287763925,0.7131887526174088,0.40570380801921413,0.2043700542260795,0.7108760551837785,0.12706192715074377,0.21550775270156192,0.535290761733465,0.4798544191023904,0.4043606395444884,0.3535417371763306,0.5930193029729384,0.0533433131225863
0.3896275027914754,0.45618401153089705,0.7409756909438383,0.5926056305236599,0.9979365461059696,0.45950460554574535,0.41112723032231824,0.2394394361033811,0.7170714926712519,0.5236008549635761,0.2643718196153838,0.5696805097353576,0.12520388150769932,0.1620837859282,0.45461558705120925,0.4569959854488874,0.37608204959645397,0.24735699036149617,0.5442975696695809,0.15698074536969578
0.46324153252559724,0.49072877541021986,0.701440713795155,0.5878113970143135,0.8777457303565505,0.5475492769531811,0.3931197962038105,0.2588425455333193,0.4894196829195326,0.6346353180021284,0.22523743293309847,0.6931073291576978,0.16932730658496,0.17025037457684986,0.5600663702361718,0.5494361923600555,0.36590374305917567,0.2998161803037035,0.47527583821256647,0.22304326640511593
0.5160102365645093,0.4916589154992583,0.8439013098615527,0.6543867981635143,0.6413902520611028,0.5723126362175661,0.2077509882657537,0.2873373214910602,0.7048609033801977,0.6133934762561735,0.19445524618830984,0.6695743700926983,0.22227541667767262,0.18508343710633274,0.5141285609143511,0.38026599126619276,0.359337618305373,0.2984463546436929,0.45516373261043547,0.1506713752517977
0.44398671188509486,0.4908281796945454,0.6660340866264804,0.7058083982901688,0.6083911104901638,0.46666666666666745,0.27804887360263136,0.32017630101148054,0.6337421477714628,0.4020223176947419,0.2985392596338963,0.6223394679322426,0.15114966058268847,0.19002116426979598,0.5481890344773094,0.45644914131516445,0.43425615162261383,0.2916501587169191,0.5344207207471391,0.1611689916561593
0.6444088430231624,0.4857869624180805,0.5082844391049253,0.8905782322428043,0.6345564044315896,0.6046612259183262,0.2872287258226285,0.39521587708919986,0.8030302123840857,0.2616324371465936,0.3323941780323543,0.5503368083665868,0.2395756293087506,0.26534680665327975,0.43557427238797863,0.4314469391119147,0.5016053665722535,0.3892502369926712,0.4976252770872095,0.15464989526244682
