20201119_Oocyte3_after_red,20201119_Oocyte5_after_red,20201119_Oocyte7_after_red,20201120_Oocyte3_after_red,20201124_Oocyte1_after_red,20201126_Oocyte1_after_red,20201126_Oocyte3_after_red,20201127_Oocyte1_after_red,20201130_Oocyte3_after_red,20220728_Exp4_position2_after_red,20220728_Exp6_position1_after_red,20220729_Exp2_position3_after_red,20220729_Exp5_position1_after_red,20220729_Exp7_position3_after_red,20201119_Oocyte3_after_green,20201119_Oocyte5_after_green,20201119_Oocyte7_after_green,20201120_Oocyte3_after_green,20201124_Oocyte1_after_green,20201126_Oocyte1_after_green,20201126_Oocyte3_after_green,20201127_Oocyte1_after_green,20201130_Oocyte3_after_green,20220728_Exp4_position2_after_green,20220728_Exp6_position1_after_green,20220729_Exp2_position3_after_green,20220729_Exp5_position1_after_green,20220729_Exp7_position3_after_green
0.4213578109889399,0.583889148578218,0.3527666518320729,0.5950048035165887,1.0,0.44077439057643075,0.26338170405568284,0.7178653450721002,0.8985667124050699,0.3848720615768668,0.6402148081849326,0.3295102653680965,0.2425005763861025,0.909566948676997,0.023691972884657582,0.2723767755001503,0.23194775218310762,0.3370647914405134,0.33543745624751214,0.5145140050658766,0.08162558179428378,0.2938041720534095,0.08803342285884819,0.08184719970504616,0.3949085475403803,0.232226951507725,0.22089900010914748,0.32781543210179986
0.5159649251123517,0.4885456413720108,0.49433882631197373,0.6241438336439685,0.9893977952233244,0.45339368489938403,0.35320176624889765,0.6576921480063542,0.7416115315119488,0.3371791137923869,0.5730224375790866,0.3108779576354638,0.20325935666771944,0.8055801355376174,0.12057649087184194,0.3904543775144364,0.26903489636493433,0.4181392476387239,0.29156057403264113,0.5363194458441672,0.020942890152922226,0.2767630031024747,0.21191356025829095,0.18911145118360415,0.3094879188101977,0.23461353091810666,0.145684144587918,0.25822155815176584
0.6359741082965598,0.5165117797138936,0.38316294443713167,0.7652612444909314,0.9366618285393433,0.546737198014942,0.30567981217200957,0.5581661127244997,0.6448028040811329,0.27614728520907145,0.3741890682386343,0.31587677813849124,0.3451101110930843,0.8430957827944914,0.08339309463042725,0.21534011604039532,0.21756092354287188,0.4118074943256156,0.2449358640001099,0.41347529881281125,0.00786480219846359,0.47727723496139635,0.2743179235160036,0.15187098794426254,0.37685687492879244,0.36007734607724157,0.1759134029033374,0.2663460451491451
0.5857591567723952,0.4437125094981087,0.4986304117540135,0.7771859456246533,0.8725121246804731,0.7705055352565848,0.2920824484217234,0.6018980440487818,0.6626054587199584,0.35501560224672357,0.47881238233387785,0.3138435500237763,0.39108010485957456,0.7591266672421971,0.10917353852574832,0.2680971017269218,0.21347956317836436,0.4642967424418478,0.3210214404348482,0.34334750972527334,0.0,0.3769817543239924,0.22923769976570976,0.07669055591751424,0.4719858373574746,0.3081735989733632,0.2579239095874669,0.21885244693034042
0.6887489740026492,0.406669371096509,0.4934654656913442,0.7389375128151368,0.8864968510497069,0.5771020341386266,0.15265025359019388,0.759656839929288,0.791356800304319,0.34687330975660546,0.5020277151939746,0.33543021684022156,0.43776737910835106,0.8632267881037674,0.1162985205145493,0.37685247270040245,0.23120192660489242,0.3892834518083221,0.29133666424169224,0.3587634961266868,0.0326156971136642,0.48312025236739203,0.3615370451500666,0.09627671126330194,0.2649667405764962,0.28900837915836763,0.2537335744081091,0.3264834684137832
0.4690047216194909,0.5276335758396945,0.5198292559092873,0.6812907060593422,0.8417170843482221,0.5520401374270597,0.09228314397425214,0.8838775514663623,0.5419729101851726,0.31361348034116904,0.39338292028023814,0.4492647802203972,0.32720371619602284,0.7214113825700341,0.18367282718689093,0.40674861107309945,0.16517968525893748,0.22445412900987174,0.2791391569324532,0.3072178662850464,0.008765681606723415,0.3116343510356303,0.251601617808593,0.09802673777885573,0.23272613340578172,0.16989135547258302,0.18473303815909886,0.17070023936026477
0.4151164964120569,0.4062163447777395,0.4068439714089319,0.8002197868021945,0.9777646942489175,0.5239090363745436,0.18951325726961218,0.8375496308144805,0.4087138451505975,0.4122030372373637,0.32536650103391856,0.1517544549413426,0.14978353499730948,0.6273686709543741,0.23547055189626898,0.3457401680396285,0.21915797759854877,0.35816426904699017,0.2994617586098034,0.34076922043281666,0.04235610070309502,0.4003972556928162,0.3421144529737072,0.07477386021000347,0.23146849776079512,0.21777391950665637,0.14602345258941768,0.27405521505561314
0.49221257852435196,0.4872380426791981,0.4621561142556278,0.8078432095323883,0.7513187401470989,0.6748846594317498,0.33603381415975964,0.8104993346138465,0.5950004754982543,0.4014062825046811,0.379824696768618,0.39118485151443655,0.10177270747764885,0.7020465532870025,0.12987441018498105,0.344583869290347,0.22732203254147734,0.3721759393374102,0.31103043114216317,0.41688838274914464,0.0757124956404482,0.3502697835217067,0.38068502892118555,0.09241554164962093,0.251156849513159,0.3279369153315947,0.13312974853243353,0.26444885701787557
0.4136049280379678,0.4861034176717327,0.4698492094832757,0.5969100832379162,0.6751665403146333,0.7489840213775425,0.18900111550877324,0.6484510378494371,0.6433627236540003,0.35680049927189555,0.48213326749174346,0.22845920251026872,0.0,0.712147127379462,0.21706848893077285,0.2504977558225453,0.19242967024903093,0.3496694054391323,0.3343084704816551,0.4798658281767546,0.03441631989057674,0.4023241774389462,0.4688914709486534,0.1883286110395617,0.27520748797139377,0.2662487733214101,0.16692292725521116,0.2626376813018846
0.4093770062819486,0.5332181548238036,0.40459370971415215,0.5548580025204063,0.7201668074156328,0.5920575884823037,0.13441640646130856,0.7770617683756926,0.8387055578953088,0.5486166007905146,0.5192092836640835,0.21302089769080648,0.29235583943163984,0.595108343764837,0.2838697496319092,0.2797302197651822,0.1774784691229548,0.1800061120997289,0.3033179827872565,0.4864618816304867,0.08833616775215228,0.4239271273230559,0.37998501558759856,0.19849795703975373,0.2881146858540088,0.2598206871722797,0.29287500652515297,0.1974132380479608
0.5511109214878382,0.5863807933314525,0.4774085844245118,0.42666285764312123,0.5042082614907417,0.539676064787043,0.16707824725884116,0.730469441403408,0.7314277174725231,0.40456001664239805,0.41452732940341364,0.22674050692158804,0.3654928314647034,0.5105807830103158,0.18380863576966192,0.31618441938750336,0.10496394286895999,0.2510831468400127,0.23333716525057316,0.3668830078138123,0.06638674650753011,0.44627710321843767,0.4327844339892188,0.06016757829664089,0.1958756562053576,0.2618907980233774,0.18655533567764224,0.2996819998132299
0.6172135943633127,0.6758226031304119,0.49356784528562847,0.7005416339328708,0.508512565681272,0.5787315264219888,0.21548044498717298,0.6333929886436392,0.6567337345632883,0.5126066153526107,0.5878830900280853,0.12253662993376056,0.37742188900938345,0.4010877541330341,0.21965713301456946,0.3611654670352223,0.14087831301992648,0.3532300218698572,0.2251314290420436,0.4731723540201153,0.05618851895652493,0.31377987923079514,0.41233801278754534,0.11681742652666453,0.30144474728972875,0.26672783123225297,0.17407924146865741,0.18140755631355748
0.6143976887631958,0.5069591020194678,0.4519891937293549,0.7753244389561742,0.4902735455213978,0.419071821999237,0.1828330081766633,0.44301606760061124,0.6083959406034749,0.27431662159351056,0.6194068084318379,0.15429692619344448,0.41437037290045925,0.5148568006215734,0.21895159086505095,0.32441706122225544,0.14632457421898437,0.26601640716771047,0.25002659464949956,0.39156739832973875,0.17319151014880954,0.37611601487682067,0.35847825672869965,0.1853108885488165,0.2782442179434365,0.2786839553343821,0.052042254523711216,0.2067394413616507
0.5683801838262182,0.6088282474265013,0.5254726698717745,0.5807831690307959,0.560485873766931,0.6067012052135025,0.17889111706120295,0.49782247191502244,0.6000027171328812,0.2547326815061366,0.5215147680627141,0.39897702040342575,0.20187603002331095,0.5727192774204679,0.19820268934117963,0.25758265141355813,0.1515520243360618,0.2313732169063229,0.25136404815175767,0.32062329093853065,0.19029799454928165,0.3153202584478364,0.44921331834892075,0.11556488229619731,0.22537531879091616,0.2546091177785649,0.20277330903603225,0.20068908232125438
0.5963462304247837,0.6738004583802663,0.6012607315753296,0.759031647917209,0.5950930704907951,0.5635512897420514,0.3080964811059701,0.5725030537837423,0.6248373116687266,0.27001872269606975,0.47671059535199445,0.34949056964087033,0.13168928092631654,0.5540262010618542,0.1995624313711203,0.21199437587235548,0.15228984463078948,0.23119972240880377,0.18534840706628417,0.47958196440449086,0.1512318645477254,0.32525888939237585,0.47445348165361906,0.12102456097819705,0.2957678588643589,0.2140285576582478,0.2153087228257001,0.033616109388132455
0.7280375616614253,0.4509135687560101,0.531611266769882,0.8104995426867903,0.45702458579454586,0.5913093744887392,0.46544723579486796,0.5530943187603935,0.6709226024698739,0.451986686082797,0.4704268386778176,0.4447190363322511,0.12791501934095587,0.6552990244744675,0.28078755728389493,0.305016557650729,0.16809627687607165,0.32909996148103804,0.18055965437250363,0.5163969120996509,0.18032583888004663,0.2880957930564225,0.5385642266201893,0.17636630858043334,0.24669596767832538,0.233463791932083,0.3322726992307434,0.2303117581429189
0.6904190132546669,0.4692426017713333,0.4423571543487303,0.740711473377921,0.5167801940630836,0.6741931613677262,0.4854991861747331,0.5904542762805677,0.5271264961212929,0.37489494487206265,0.6045646739298173,0.4551510317790186,0.29437105602472924,0.6316204083394478,0.3252184944790498,0.39368380360710437,0.13921454826852409,0.219671092633328,0.28481325408699737,0.4729472786030539,0.32115498874752774,0.3218060656774847,0.45163241204594406,0.12347914362338917,0.21309036572219758,0.22888806303821313,0.19426925394949723,0.20787234774573737
0.7559243728210251,0.42221229225139617,0.5232495701101731,0.7083585796335508,0.612519421652457,0.6014200796204396,0.6011920099483536,0.46297765220298515,0.3786976782099532,0.2695652173913043,0.6541217863646179,0.4122472974541586,0.30520711473926015,0.6033339448353252,0.15457501022704895,0.3747827663592327,0.13578028165255746,0.1419407826671037,0.2525256338105499,0.3880132223409186,0.4103715871950159,0.4020360801981649,0.4179333574607773,0.18254316984600785,0.35875480925129016,0.24859621515216507,0.24492580306848322,0.14559690158705213
0.8455518443572179,0.4525527003457418,0.5215634408736954,0.8632092098503192,0.6246492168257715,0.5513835414735233,0.555523368868503,0.4824759794506033,0.44837039955439006,0.3398627002288337,0.5358445726983736,0.3771357320182879,0.24743614922849697,0.5444490007338021,0.22184828856342714,0.5092589424997948,0.12240745558735423,0.2634314983239474,0.28396050951916885,0.4865156309838143,0.3647471005429132,0.2733463725082848,0.4303447049785078,0.16838133911119946,0.269773800864131,0.2563221127324873,0.1225661176046273,0.14919467804324218
0.7092933011515552,0.5179058652493803,0.42699394706766053,0.7259507391886321,0.6850651896928566,0.5046016251295196,0.7579682055993099,0.6044459594999446,0.4244868015270286,0.30839608903682164,0.4366871392858242,0.41893860250203047,0.24454994919263326,0.4941053006431557,0.19148844550515015,0.40929383672240616,0.18785198230832334,0.13889269126574572,0.2647454463096921,0.40838422725226603,0.4313462864569307,0.405564185604114,0.363279935490835,0.1422218518462411,0.40578030376063745,0.19505205762631045,0.013866545180164475,0.25176079701561466
0.7923889281679957,0.4668456807029321,0.3811613188998998,0.6388170217275616,0.701985753855631,0.5561673119921473,1.0,0.6081279813997803,0.3931772793348455,0.5287455793634297,0.5501157371686054,0.4364588130890459,0.2634895695463195,0.4181324729140582,0.36395872081564656,0.45286029995347404,0.22964756739448025,0.17368231724980965,0.2356654839196739,0.4478900019484142,0.47041014437927375,0.40884183461481144,0.3153631497742818,0.13652479583024005,0.3782810267915823,0.22044793366354426,0.11717515411227018,0.1256788837062997
0.842360078341501,0.4378849436702959,0.48203447058258153,0.7756469772403164,0.6207506788343484,0.653446038065114,0.9264084298533835,0.664509897755605,0.513073484858777,0.4885916371957563,0.6274991512607625,0.43471390645652885,0.1930765355352712,0.4049968705486242,0.26530041024129225,0.4954192780316924,0.21798253513985894,0.22740035208241172,0.2797954442507516,0.5713371495374197,0.4294025226895509,0.40382257263597415,0.25669854028965655,0.11480982035081436,0.39516270387281677,0.2536684222445457,0.13113186505507202,0.07366103244388342
0.5577524766153874,0.5284593192661794,0.5948379790685964,0.5615737103652285,0.5931187962951384,0.42754867208376546,0.8898223028134187,0.5433353218436764,0.42737783091282033,0.308113168296236,0.5869417610567577,0.32442532286389275,0.2886883160132863,0.24715381793067678,0.19753689604515495,0.4256462273187552,0.138419356775472,0.16534662290573013,0.283253606577629,0.4414854305659135,0.42402791930937844,0.4693683142257788,0.2420125462707229,0.06460703950059919,0.49014925111521973,0.3505339318169933,0.2033427770105776,0.1832359345126042
0.5872138381646632,0.48341408870667124,0.5254141672464697,0.742778022241319,0.6273270464198805,0.5271113050117249,0.8586584766663415,0.7780298014330387,0.478954447267243,0.2877595173705015,0.5821024042467821,0.31628492153536736,0.1749950900443178,0.2530242370613366,0.23931625347181434,0.44353635841155986,0.0988919353439936,0.2663968217081411,0.29757182271148763,0.48861353543090186,0.47827381053813023,0.5403879033904272,0.2954754693740202,0.1532548472956663,0.3603520503404811,0.31776056395277863,0.09274260522107172,0.03706152099440213
0.6541474673103023,0.530224062698843,0.5436648969622517,0.7946375706416436,0.7340242345851464,0.6799869117085671,0.7456656002381461,0.5960221052424565,0.4140693140598045,0.47061784897025305,0.5884077651924322,0.4475498290665492,0.24345268083580301,0.23470345750420868,0.28566176044359715,0.4216624702372803,0.078306348856912,0.4562061687639872,0.27671218069262765,0.4531389622343608,0.391576947938713,0.5408685480333384,0.2806577268138444,0.18403056611968863,0.3718613883946956,0.3453049421356106,0.0,0.03078998717186262
0.7624074570706457,0.48994590453911746,0.46972802547371467,1.0,0.7667787733130867,0.5865626874625072,0.7736413439239983,0.4901328368613004,0.3194913527246055,0.34454337424589215,0.6689207123236935,0.3726461546526473,0.22270278116967948,0.322951288470669,0.24718155785694065,0.4313165384931169,0.12582838006417602,0.3576867612556544,0.2610745267868173,0.4968153508153102,0.4437336623304031,0.350841634828785,0.21812320234671137,0.1455022045788582,0.35946031217408825,0.28085278114892526,0.0457875979366267,0.0
0.6986127703147476,0.5059130230652177,0.49419883788713603,0.8456654310378586,0.6040267464711412,0.6931144680154875,0.9972936508825638,0.5247023243719261,0.3542733707391963,0.3798127730393179,0.5790994105120209,0.3840367254168487,0.23682637542801996,0.2753863253766132,0.3522841513040109,0.4978054270779169,0.1763323793703843,0.24839477797479428,0.22651177714026874,0.5927713838442881,0.5002243678223595,0.3584624583236219,0.3049486656888704,0.12322156396309049,0.37902815876883167,0.3162682259759705,0.10895820579623398,0.1290530278827678
0.5582278892491732,0.552951569427313,0.490260357576404,0.8465017267317428,0.5822051631191485,0.7960975077711727,0.8296456459147893,0.5086980938707996,0.39382667409349625,0.3039692115664665,0.39030585475756957,0.44583113347786857,0.27179806846612886,0.4143096861915652,0.3399139768562301,0.5474493007471465,0.11065303100046028,0.2612922634187645,0.3012007055303146,0.5615933995794115,0.397682024786112,0.3034865557033845,0.30424230302799404,0.12171144007232458,0.4077105772854349,0.25792187581657483,0.11583453158886255,0.1170088322463009
0.6517643091076054,0.44141443053562135,0.5700391340775709,0.8775552519599958,0.48773324452698685,0.6432502590391012,0.7671403444473434,0.5525742468243924,0.4372464575380056,0.4214146037029345,0.5340853677355633,0.4506951543268816,0.20259331050559717,0.5833459230802435,0.3294202795338126,0.44648697282355865,0.06109232093181531,0.2394956244369385,0.2735285437799407,0.48117260932954353,0.417699042659423,0.3130820758636768,0.1740191876670669,0.1682272963731778,0.42402259362155265,0.22243094307630634,0.11956217403890339,0.1452159894622501
0.6877818953116998,0.48903985190157845,0.5098378432589309,0.966506703036698,0.5674600513515878,0.7115558706440531,0.7740046444855936,0.47230398423176834,0.45688317687176544,0.5414520490950696,0.5385883151754566,0.41294376233323266,0.206294990137394,0.7117289679285183,0.36187356220944006,0.39809518596568044,0.0879460443892972,0.2963922694671967,0.23792173966754987,0.4169505304389307,0.3134106067473937,0.2849151416092042,0.34123824580785694,0.21660681727500936,0.5078021612052267,0.272583951269648,0.12239053164580915,0.21137428179633277
0.6639198381159032,0.46095839776946324,0.5091525267910688,0.7649064523783747,0.5609564261658956,0.8022599116540332,0.8464006837092508,0.6104530088783707,0.5912127922616051,0.5196005824838777,0.5236258140180851,0.3106982247634456,0.32553860079071717,0.6256124012604133,0.3242678343996514,0.48638954268042384,0.10777112894510393,0.23848808299722096,0.28700602583284135,0.5185317692271513,0.2967062803677586,0.34134745540645617,0.3584004774694122,0.2761405475840551,0.33429007125141247,0.19985425025985146,0.17797535152783422,0.28783194648553323
0.7343235731525957,0.37718971300782744,0.5929742525767275,0.6129425398046799,0.5713881409429457,0.7602355892457868,0.6279594191672252,0.4582838937217697,0.6329153477250798,0.4283170376534219,0.4061973395882843,0.4143928586138845,0.3190233030766205,0.6654616480338403,0.2885286465018528,0.4301722132515944,0.17018832429403447,0.3198967946493664,0.29779058515092055,0.482244237061523,0.3801915589985126,0.36404922843505316,0.3118043518289238,0.2828022646807786,0.323814886549871,0.30404499079628144,0.21879908695301417,0.15209206768931358
0.5994689193911469,0.46996744388136485,0.6376013087873035,0.5803546538818635,0.6591177483499407,0.6045939902928504,0.27080615914485173,0.38757814736391216,0.5589142337005994,0.2386186810900784,0.4506465849819451,0.5067306216136273,0.32912073367546535,0.6055056761773211,0.3194217866778405,0.4604566353758998,0.1289224221319407,0.29457614816748406,0.26940723099940994,0.49222817944221614,0.2822967539940314,0.40694821053972663,0.26818288602322554,0.1932832315641151,0.427988308808708,0.4107297358503711,0.22155863384632912,0.06741407359713808
0.6831842081738465,0.4665182662270936,0.5796440115250173,0.7058819463803138,0.7645283053180372,0.6697278726072964,0.37221502912006055,0.4166541019035066,0.48948605431548625,0.245404618265031,0.35935002006110894,0.567809842621404,0.3159535133935046,0.5098928432684413,0.34017731301062804,0.48005897807821796,0.13115055936918402,0.33200320885235773,0.29882777648140785,0.672241482407165,0.29104198688783084,0.4611741916990359,0.36584982571096564,0.17959868078809355,0.47203842142625535,0.3254342006700997,0.16187601733080814,0.0762807248634859
0.9841691656305112,0.5112772665215615,0.5754798782309645,0.8404080570063381,0.636168657800429,0.6501848721164859,0.40979183037864864,0.44345528801714956,0.47797899656282655,0.37536925317245806,0.4116045801055521,0.539430771016576,0.3633025642777241,0.5580108559589069,0.38823864549156895,0.45449553901310913,0.09871982174902105,0.3069117661103168,0.2611028372201556,0.49722183029985423,0.3112135061476782,0.32278183221158796,0.25984621929306567,0.19138673818290172,0.4836025345521149,0.24796327803359725,0.04250841151654059,0.12031662398812604
0.9561970239981797,0.5155254178652985,0.3762429196153037,0.6625880932688563,0.7407722287703007,0.6657293995746311,0.47193863261350744,0.3051052271599921,0.46487698180879594,0.3391221135843574,0.3420141353661916,0.675338777741582,0.3429710782262671,0.5022931324729132,0.35621266299100174,0.39438853006376756,0.10805531650889569,0.36011727591355197,0.21953196848448245,0.5239671725824545,0.26308632424160816,0.35687575191208293,0.26860987828339594,0.17665924231175248,0.3864118384266845,0.18654515048225093,0.10628170631587422,0.14198438014538625
0.8756816279428854,0.4533063714033317,0.4077653877574901,0.6945124718642941,0.7728629930997015,0.6135747395975353,0.2679989821182502,0.4438071013856197,0.5407067262624481,0.27241938839192903,0.4249621925249218,0.7080314382748635,0.3068380739311244,0.49479324038503025,0.35874996480570276,0.3346698048660336,0.08753243807579703,0.3345562838433644,0.1885517754931162,0.6054108802128476,0.2501241123270521,0.2822064484559291,0.2978009104935331,0.16033576266307106,0.42865218267705474,0.33862426181530975,0.16594296778234865,0.06136125705916191
0.9782854263679286,0.4574556806411558,0.44066684635330144,0.6916027157723524,0.6139378984493363,0.6412390249222881,0.2476397466818814,0.7031044798297311,0.4598122461178969,0.27346369877262466,0.44979784574550147,0.557362869435302,0.4052335858046772,0.5609055984805968,0.3897192902842211,0.4790087303976574,0.032939073121593734,0.24951055451388152,0.16445530726257,0.5761561149967417,0.26230927315049923,0.4003494807734908,0.22501222245503114,0.14774718808870851,0.3552075756115083,0.2842700609129388,0.15143577113082027,0.19984370315395272
0.9461971052652965,0.396235351291022,0.36721471090300933,0.7194746312120296,0.5712062849433459,0.7105000818018217,0.38250747806992996,0.6015921193805465,0.3234583667314256,0.3781734969835667,0.34210055245208476,0.6823745707941572,0.48307986576608136,0.421566776017611,0.39174316940795717,0.5563918005418865,0.13283166890147502,0.30323177273175833,0.22344223985285439,0.4326839739584379,0.29515899442318133,0.41119873063487133,0.19051315263147905,0.07404405117249341,0.39777218828602195,0.2671284978485941,0.14939755033859559,0.1566900456603055
0.9097305182404043,0.3172749231399669,0.4242380555398855,0.6546306130300864,0.4823002965389391,0.4517336532693465,0.4732846051787133,0.4830288290296284,0.3605662504924801,0.26654046182650354,0.3224807876300114,0.6421518518102464,0.40775687607271766,0.49492813053049506,0.4270832125685876,0.43039799939790313,0.12071567234374675,0.2560731032594679,0.21450386394520485,0.39029589019007094,0.309755967332045,0.5289016546047061,0.12488968043835773,0.07282181043147112,0.3038066483790953,0.3785399476230015,0.11100829050459528,0.2437026624528772
0.6907745568910448,0.5455116417467876,0.3109665260514278,0.8507361936335547,0.40453071491003245,0.6348912035774664,0.5537260713765572,0.4423714406211146,0.5275150461233309,0.36423965050967383,0.49466991759513496,0.6800979544152497,0.39773629695411983,0.3937982906720761,0.39397573001253716,0.49790121513998764,0.1691489716546252,0.3338050049183303,0.2528610695510136,0.5232062832994038,0.20327951913715503,0.46317060423691186,0.20560550359689395,0.10133486871013234,0.30997432144641185,0.3344404893939471,0.1649084342952597,0.18706471574125466
0.6743585992799731,0.5688548524266768,0.5110810240466683,0.6552849049779174,0.49928792010156625,0.5762622021050338,0.33267928562626153,0.4671316721623852,0.5396008531797246,0.20426045350530506,0.4123391253356371,0.668381617820514,0.6178645535355949,0.32215273880951356,0.31297087899620896,0.49760871945045,0.18274060880180948,0.288890622065317,0.19241657858976297,0.5337814685667065,0.28620927440014277,0.5069280871646167,0.26527806878861165,0.0955974080415365,0.3992905532720438,0.37430391433863774,0.14476587747896522,0.1504824067748291
