20200207_Oocyte1_before,20200211_Oocyte2_before,20200213_Oocyte1_before,20200217_Oocyte2_before,20200225_Oocyte2_before,20200207_Oocyte1_after,20200211_Oocyte2_after,20200213_Oocyte1_after,20200217_Oocyte2_after,20200225_Oocyte2_after
0.2515970054905041,0.262046515283826,0.28628261425373747,0.7191923730169266,0.5980699393567336,0.5107149447026398,0.2610596327462512,0.5443493634433294,0.592043156077873,0.3636621916616021
0.22010741536279657,0.18647571429803877,0.32613442524449676,0.8133875022808406,0.5753724216361322,0.5352801771360698,0.292170880117729,0.5114700950506238,0.6306144336853972,0.3614240897446502
0.21022289782007328,0.19592140540841077,0.29344981977087986,0.8123672839328042,0.5552215908023143,0.4440063773597963,0.22988887165596053,0.5214023384458357,0.5791633527441133,0.36400983470172843
0.20187583214708216,0.16920574333294686,0.30231329935936574,0.707494046876473,0.5738747055108547,0.3338412348782767,0.27834926978470426,0.46604537459788,0.5694496200344461,0.34014713691981097
0.1805738730279073,0.18827973202380685,0.369938241525483,0.6220807274775405,0.5301658820266661,0.2672883535340721,0.23741645536290773,0.5062915219946957,0.6123211177049673,0.3208937063423278
0.19672441250698983,0.15321593478696402,0.42156103090049674,0.5373879539353805,0.6058517989962452,0.21973781324599548,0.20307884305330662,0.5543715996391175,0.583041337360097,0.4192191457811119
0.213051034497331,0.14943296137849202,0.49271838549618546,0.5819888397524661,0.6265732425895798,0.20422110871495613,0.1721515471763443,0.538807401736975,0.5755458470756835,0.4995007126682325
0.1682511157971418,0.17821384990994285,0.5815064726394684,0.7456689185759505,0.7213820901625106,0.17198401623747317,0.26279635126800294,0.49606993465839155,0.5759977456056925,0.5738567638748535
0.15783004968796918,0.1440252217398516,0.5593329480538444,0.938127027691366,0.7227459799419936,0.2444428747707956,0.19513285986863743,0.5089799145182308,0.6737232360198818,0.5715838976538891
0.14275889600290187,0.20478764449156323,0.4478129980916918,1.0,0.6847074072028188,0.21138698926343213,0.1827810580457139,0.4847297026364471,0.687435459620201,0.4553944010290235
0.13290053929042264,0.22028427178360996,0.5095351078941082,0.9221532260224642,0.597246480224737,0.22689071996125154,0.10227883439676566,0.45923553963784125,0.6395105776700017,0.5072591463085703
0.10881899195780859,0.23402576812141554,0.5392808849716945,0.7931368932057514,0.5409403265476732,0.21978538396780176,0.12562083629399043,0.5338293189709377,0.5717781720495893,0.5073322712239074
0.12573926355753579,0.23818449867574368,0.542492728455725,0.6339209725904001,0.49455440667377737,0.2802088498841006,0.14790241192871328,0.5364596148763794,0.5430610633102889,0.44509457688845094
0.15730029287552552,0.20463762920246503,0.46914398021311976,0.6150219234475153,0.6263539951720011,0.23968147797908054,0.1625716418933297,0.566661882239294,0.5676471242568009,0.39619438760280956
0.20144946092339178,0.16275125164513582,0.49781951576746064,0.6409244297010512,0.6429524483672331,0.25476860447683736,0.12965334160513958,0.49705985546472725,0.7343508697772119,0.35728593879804244
0.23226515812586834,0.1956194577019192,0.445301594956382,0.6545002594941796,0.5791127256326426,0.2840707275725673,0.2514472654347926,0.44259712387565947,0.83669823931063,0.5086820852348807
0.23851357181110167,0.18386794053451452,0.4102924450347341,0.6510370814000759,0.7238684128252335,0.33126664975263226,0.2618567558891527,0.49800079284796445,0.7769790374700358,0.37138705976703135
0.21089830002397242,0.17125802917294128,0.40480361096021317,0.6184405576305718,0.9857158883762989,0.4702798311671841,0.2839237214469411,0.48152755374506706,0.7170016741102464,0.4484343476118722
0.16911517783453228,0.16545679895171433,0.44840658212523243,0.6072807540559008,0.9883929847660058,0.3130744525042383,0.298971675076737,0.4513560434152607,0.6337058831163295,0.5947848748904623
0.15142114937104578,0.15002151976511358,0.4922473225779562,0.6078246041326391,0.9353020802308877,0.5263412060475363,0.2642246805195366,0.4553863539018142,0.6324433481463354,0.76287148356068
0.1349191995087801,0.11992548122316618,0.4151127278179439,0.5915241964448632,0.7208148942458656,0.4545901421932124,0.23596828820510196,0.41778531135230695,0.5767578621074506,0.6847381109077197
0.15325492295258167,0.13045243269202192,0.5151235253408912,0.5982960548153523,0.7067261121396441,0.40414355402304136,0.24153913297528956,0.46296967128705646,0.4538108718907064,0.5006131703966368
0.13109720282869006,0.17683207969118903,0.5204842437286255,0.6204444416820314,0.697816694352585,0.35794661700091085,0.2534617146443426,0.452441652769044,0.3753682393662483,0.5012569094054223
0.11535894797239735,0.156336061087376,0.5097342746386327,0.5997920494890251,0.9055362535570759,0.34630476399155874,0.21569394799583058,0.5896635864067581,0.402768121826282,0.5548706588075365
0.09567795414258003,0.11794940123290518,0.4354585059025527,0.5720588032900933,0.8179130265426049,0.287270939766817,0.21813761735925025,0.6377789776817856,0.4275497737262951,0.4022457740392169
0.07692340586842766,0.11684417677073175,0.4483271392102815,0.6576576976539862,0.9554529110647051,0.2581043211513842,0.21985990831280416,0.7423608642954131,0.3652364425806141,0.30976553275097146
0.10570761398386927,0.12628603362451324,0.4975520952509362,0.6149035343151641,0.9337212209290735,0.2774295665009857,0.26816881697547645,0.6805198622084917,0.3544270297428025,0.36193476538290476
0.147899499145874,0.12570801944351517,0.43002561754278606,0.5945638374179805,0.7929991167461178,0.3279756207258429,0.31866710911209145,0.666460480629904,0.45816578326297613,0.38074585016105456
0.2203524215998907,0.13709001013202307,0.36914549074741804,0.59473224595875,0.6501665426162878,0.2426265381200054,0.22288969763423927,0.6955019547803265,0.49502401782751293,0.4569132414836445
0.25254936032996844,0.12549234251030705,0.32708102673813544,0.5803862948596771,0.5700541057068678,0.20434940551013092,0.20722496546400893,0.5753638443101766,0.5279291830972337,0.47454953253998783
0.25658265602356894,0.13703968551427448,0.3832969592944575,0.5944315375625779,0.7065080036696894,0.16851856123072678,0.17058254913488688,0.6482432038348321,0.4643968846347085,0.6261830352593954
0.17835900658271883,0.11651538926810762,0.42528477767452694,0.5995592668575397,0.7909324962827599,0.26974905723478576,0.20977323469685907,0.5818535782960148,0.46033535969269057,0.4685916500936839
0.15935215722457732,0.13885856098433041,0.4326338067646202,0.5970867098283846,1.0,0.42515828076528295,0.2558025875843559,0.5324953750535398,0.47071187691303723,0.4104909079357316
0.08644519343795815,0.13475830284300555,0.4396969532523203,0.564898924538323,0.9791213816345832,0.3256129415427906,0.22377518963234921,0.47926862053567354,0.48749932794577566,0.4144828090516657
0.09670552136899624,0.17326334536970392,0.37280545940662857,0.5685192642056229,0.8143953868065448,0.31626169086526806,0.22821527374507178,0.5931391311479889,0.5079344112156116,0.4844549616453828
0.1133578960051657,0.1682045230807868,0.24135876476337495,0.5704621778539217,0.7174515819128283,0.43542779052737207,0.24578805180939736,0.5890666721345835,0.47151278015391446,0.5524227722974051
0.09171534299992774,0.172259728707175,0.20993909190034735,0.5422827526124412,0.6682091813984794,0.37098387784991893,0.23490966538862426,0.5649599930739719,0.5910846677085824,0.6017065676962896
0.13188177618956945,0.15495860440728634,0.2427204834604886,0.5394294265363616,0.55337877354703,0.24940176213485873,0.2841689901062953,0.4694240916422885,0.61939761694207,0.611506505120542
0.1278130124472727,0.1528531182571004,0.2357932850596409,0.4902501369984242,0.4101657909108562,0.21111165569176496,0.26988930448300613,0.46267918819658965,0.6973929857932372,0.5622718592549171
0.16527305743886975,0.1602891796320456,0.3288298897813475,0.4723087079498451,0.35760962228510484,0.21810455179730806,0.267196759568183,0.4255178573055928,0.6727086658843029,0.3841167888811771
0.18668871555102878,0.1731003894646132,0.4263790758551164,0.5012628420761488,0.3418500040147902,0.34655847450785954,0.362245578852071,0.44281014480866826,0.6819366656099193,0.32873485505083405
0.20969112863607234,0.18803769457654002,0.4417238664978599,0.5817209843405216,0.41465324454856956,0.26898360107480984,0.2538783106760395,0.49585691372538276,0.6283535505783372,0.28116050439408824
0.27000869596059174,0.152233885817756,0.49196479671844817,0.7699824946869179,0.45332165532369745,0.28699272312110036,0.24984941225694043,0.6427707302403146,0.5523423638881626,0.3797844373397398
0.3108457519716839,0.13949025475759366,0.5201966827547895,0.9721360817962353,0.5443121809878891,0.24668302330677072,0.4087582552741778,0.7210359880070355,0.5327183805439837,0.30340606265486636
0.2909605024288068,0.15589224588704093,0.5223606630014765,0.9507052810580201,0.5633388705170311,0.16726586555649087,0.385239515666536,0.6005276539902125,0.4706766520019801,0.38059600402306903
0.317203085267453,0.11475594477520229,0.5349523650211728,0.7988049209034808,0.5400513779273091,0.17240638658563337,0.31058226058352273,0.4968058251542407,0.4886487724118497,0.49806578605088303
0.30645475723378396,0.20072620819821568,0.5475558156409673,0.6119269355550238,0.43878697522276383,0.24467352069470527,0.34479904200947137,0.4033614019739177,0.46081135947763324,0.45786506415212885
0.27154765710899187,0.216127458357577,0.5673801796640684,0.49253134759241646,0.3492064667168182,0.21043557482730396,0.34976573236139646,0.3799097338035739,0.509056973512721,0.5987444092405919
0.20884869959292238,0.19887857580373203,0.5938072569424436,0.4255649788372026,0.27070677964267786,0.16020810028484803,0.4418280450284402,0.27744894332504033,0.48622891371936106,0.7704572944500588
0.21425392959567174,0.2050661073764388,0.613446440649709,0.4558462551371634,0.24995002867300628,0.23815777334425037,0.48893225174663757,0.35331629165869255,0.46756249177312936,0.7269108079823638
0.21190498889548223,0.23476817605372557,0.6540333783323365,0.48484049358205117,0.2308077359600501,0.2061455606425795,0.22175172319267658,0.3521167673674714,0.555287815332477,0.5751838012728533
0.20825630771575956,0.1735868607695161,0.5633795016020057,0.5105085893535317,0.23413517144293844,0.21065757152906725,0.1988876344919875,0.3744520691509236,0.7060615583129864,0.4484331488427686
0.18565460811705156,0.14520281779516836,0.4703149240229222,0.5500520394229891,0.28333656984283073,0.3441655230472938,0.2602787406175717,0.46323509309128647,0.6532844448646712,0.4449051713700373
0.17525165335189413,0.1664412443312914,0.36798126042338597,0.5675564645867769,0.4266754061914331,0.365749656914188,0.336173159673504,0.6226909442181331,0.7262959522869308,0.39786187542631246
0.22729937976193135,0.19218588092524444,0.3147007995202096,0.6662247792301658,0.5245582734009603,0.35648489845813225,0.4373843540236684,0.5489355788245802,0.7441749120767682,0.4201613782967649
0.25293372329740155,0.1886013302953241,0.2762873528557771,0.6339692161618332,0.5585205525946081,0.3260944149089523,0.30788610877665035,0.7239841065879284,0.737496083546073,0.6106194159836681
0.2500567866098809,0.13762824390089604,0.23692226958337784,0.5771519037638422,0.674594121777419,0.3131393216703381,0.32889445151796026,0.7530939297008137,0.5290503549373274,0.8605747618345481
0.2803341744207954,0.1811427426629105,0.27322824117302497,0.490484695466895,0.5466971373120952,0.19150819369644684,0.33454645135925704,0.787245627944701,0.4924081046958514,0.7755580569870854
0.3024589419604372,0.211207148587987,0.268322920903389,0.4287114660022669,0.5232296909978147,0.15801408093365446,0.48115398904226186,0.7687617901960246,0.5446285718523296,0.8178338482046632
0.3498507952263527,0.21815146655521755,0.24144324279265347,0.4097672810026731,0.41489754881387153,0.22120818101092113,0.44935743218141244,0.733884453800658,0.5970733660739612,0.7114191148528689
0.38213954840872966,0.15902675064966687,0.2542822248715627,0.37309225162367,0.4006720929927956,0.20731032255832452,0.3515475370337641,0.5916958288906506,0.6653981063829393,0.7007344858299497
0.43243751774974587,0.13311101035536846,0.318413357151289,0.42238563868791107,0.30052044211668855,0.341667339383945,0.61969290921092,0.619216538626277,0.7131218355515756,0.8153787690799088
0.5199336722334733,0.2367308361459204,0.33652410393147314,0.442110600015361,0.3216974647595367,0.284001533795394,0.5194014723333346,0.5122424383264527,0.7785826978944774,0.8495544774625415
0.4526087756001961,0.20634147697481,0.3275224384275451,0.5087944627035017,0.38960892524915897,0.20156868058999194,0.4291840849495215,0.46191937556387885,0.8825439245371169,0.7448731642349635
0.36356636512117374,0.21409626092882952,0.29481433575373156,0.5057246325016349,0.35380724564309823,0.28102331830290755,0.4932316670694364,0.5572707347969126,0.9948566994999918,0.8511907972893431
0.24845418421098303,0.19722936618780001,0.22890804594485886,0.4880512068514159,0.2903131935123265,0.2809469168406119,0.5144979025922732,0.6280050760496119,1.0,0.7409939474147946
0.26244720983425845,0.15746764606360833,0.1854354282952167,0.5038135359326555,0.28331948562847414,0.3136337688697197,0.4957763294102373,0.5641420838231673,0.8142738755374115,0.8377573907112179
0.21394276664363332,0.1967304335489783,0.22652308012489333,0.5373774468998844,0.3226923355089132,0.3148374522851246,0.5633081692498025,0.4331307925745687,0.7022146272370137,0.887258163317905
0.19446628007332079,0.23981214059835504,0.21069771579241228,0.6166147012368853,0.192867682190333,0.36593561519034085,0.5634326070255044,0.3717773464198814,0.6549960974506432,0.6691996657831736
0.18917625834222337,0.1810962523017522,0.1861381064725276,0.6404036655051213,0.25578030155916237,0.4214347906311629,0.6071337110951606,0.3974571907665105,0.6070248669332634,0.7502844079698967
0.24230487982494378,0.19014893211161135,0.17646621130584572,0.5769491623746906,0.22117053064139264,0.4665909379216497,0.46987523760401384,0.3580995798817107,0.582639031796971,0.7361832870009077
0.26719716134868143,0.12655874512450316,0.1548773194394016,0.5336496690949758,0.22693986982967596,0.4491915860366956,0.48016750406677067,0.40254691017123695,0.632512407511434,0.5701166042707346
0.2693053721013359,0.1308435268642396,0.11647058626073947,0.457910813618953,0.27017603004999413,0.4198404506821353,0.5936565589528471,0.44703183239011757,0.6239416304684358,0.6464038725037135
0.2471881509550337,0.16583303537964414,0.09827592090842416,0.4270201292602145,0.22885387131144702,0.3866966314162817,0.5362654961099672,0.519759685047981,0.5937042887256182,0.5768812583239529
0.2698537433506842,0.19709133295054676,0.05186671269134125,0.3622892432966224,0.2137445921343138,0.4062381073195482,0.484055733695946,0.4791250877145015,0.5767212467393783,0.5816475642809963
0.2798519598863916,0.16111642049141758,0.08405731750367987,0.31846277039152915,0.2504671108942049,0.5092993553446427,0.5030189686452878,0.4959822201565646,0.5233105483777074,0.6705578711778747
0.26145435601720485,0.1656983571169075,0.0826855285779102,0.30318213709254355,0.27856608772060687,0.5569796339649188,0.5503666405768144,0.4847832426570429,0.5628685869805021,0.5977578222680949
0.3175544956506362,0.1679677577363317,0.06320690907198917,0.26107230660654274,0.20436991424293866,0.42919170135965784,0.6878198862386251,0.4732197373577202,0.5723046917727587,0.4303101575302478
0.3615421708810338,0.12586618252786783,0.057654296882648885,0.27700925965800044,0.290156588214056,0.3990952913634633,0.5240056700343014,0.4691780353774227,0.5986019418195705,0.4332015886088167
0.35833721762968285,0.13880152641754862,0.060560676764122134,0.2632620615957938,0.35569448185571007,0.29633244150242766,0.4461653327177573,0.4657719787480292,0.6416810810710596,0.5303138737144698
0.36526354898326174,0.13995419980502813,0.05191258817743977,0.23713979551533093,0.34515466054520283,0.2805029234370854,0.5132120455766875,0.4590179621073351,0.6202152056671322,0.431343496497796
0.33253106787251313,0.13230485790724364,0.04139199651793865,0.20926048672436062,0.35181465677528606,0.3297660097101932,0.4820629258386923,0.4486334764104946,0.5484569635014303,0.5133572847400288
0.32657696352752624,0.13624455655384685,0.07347350718650676,0.20606930766183393,0.3072584562590011,0.3455479570537292,0.4651321745591475,0.3862092298438909,0.509640965459194,0.7782732690073834
0.2826687769736396,0.1570736761989482,0.09877999179835815,0.22982808270132035,0.3328061904081247,0.3817550424965114,0.5243771799153824,0.4395077507723432,0.5277961627094259,0.921731166438301
0.23900685438907043,0.1517138647676873,0.05853823917576299,0.2656029107152079,0.2938257079840798,0.24366300324057497,0.4231750027953415,0.43420387128523386,0.46390929770797046,0.8039257290613997
0.2327715211189591,0.1603054752225547,0.0610373342538269,0.265623480826954,0.28517141446474864,0.2930024909759784,0.4821170292194326,0.45414582023311534,0.4398465120849255,0.8422287994687058
0.21720004155547262,0.15050847035209014,0.04260993472813461,0.2783457249758301,0.3311911626775976,0.21402644355517636,0.5068530948937229,0.39189130692329394,0.4830628430952687,0.8161495776137063
0.25452626383851323,0.1567458472604716,0.07428248222185042,0.2392194486114953,0.46900553357703,0.2991780355886664,0.4884831936864958,0.36629462048099437,0.5216614663574289,0.9029860139608652
0.28365584522246634,0.17199660284866103,0.04924118029793336,0.29143675127198027,0.5449317684952281,0.2413551024644519,0.3653294715542455,0.3493155990558727,0.5579185600056359,0.8957874054920408
0.26387523900056575,0.12488700925110273,0.04669620973377119,0.35128748921364017,0.5857425397506956,0.2271256904962348,0.36666582505852147,0.302682241116913,0.5268460170822277,0.8240902241578346
0.21769734887655587,0.09825426297440543,0.05066332036698152,0.41420864930282864,0.4725829680633391,0.24081452608028805,0.2870905726662507,0.3556834440586524,0.5261702549727377,0.6892982285788951
0.22241837254984323,0.12887223969471664,0.032651038044764456,0.47463298259073017,0.37359418271111683,0.3713082236804171,0.3810879829177594,0.36601325058552237,0.5084864226507304,0.6532967948510472
0.22276248808613153,0.11455560486835571,0.06338985155923507,0.49682073384391606,0.27049322696321815,0.46705799591756736,0.37715827403001656,0.32778795417885565,0.4216737023791648,0.6012977874318648
0.256689060169658,0.09214629222594889,0.09540590574154083,0.5053303966909053,0.2614032859777893,0.36309290417815093,0.31383207031996735,0.34107727078036265,0.4499143478478506,0.5962569633500321
0.2827985749390818,0.12161974335403526,0.1172174615527062,0.41483640767712093,0.21870015324540262,0.3558477390933311,0.17815521899245085,0.3204723368965926,0.48727036602390467,0.43986674482641236
0.287574435737304,0.14099376262309163,0.13056946583591011,0.39552314455742216,0.1812703480111411,0.26717447210914197,0.3054244049529845,0.3579879432430216,0.4501247703428495,0.4496558933287304
0.24725279839131017,0.10476818563936707,0.10566131471310762,0.38944341865194143,0.17712856497724652,0.3202533068859343,0.38055055600240917,0.34852502939005364,0.46776132712633334,0.4370196682046876
0.20573178759720068,0.07838370747689634,0.09799451396321116,0.345453716730619,0.21152876953223984,0.30436756887663924,0.31001417508575346,0.3001601644020376,0.4731391513762745,0.4765706572491366
0.14312263216187315,0.06941490202995133,0.13164977758781102,0.31350922110753926,0.21921438809754176,0.26757954401300865,0.17112899328035983,0.23949818191759845,0.46370629098372074,0.5411051931876347
0.17518826364784104,0.09199244268026041,0.14250044896436093,0.2806334469721017,0.23267845743211732,0.2703847750625628,0.21875980623775892,0.31151862281397225,0.5294188260464116,0.5755302455438754
0.144665366506943,0.08950113446066876,0.1984942770331094,0.2397523476934911,0.23641591405956816,0.29995069943376407,0.2606610711748005,0.38580938841348367,0.5440598749330263,0.5532870848213056
0.13594978529253218,0.10816294056806432,0.2194308418655211,0.21460250034887793,0.20301855288731763,0.24527031702282248,0.2895793281802871,0.3255837001394315,0.5394046248454275,0.6466004706367502
0.13247819280984666,0.10174535359993568,0.2579539421308717,0.23078096723033217,0.1367585664521838,0.2196210487470159,0.3379766056981679,0.3148472172859082,0.5215511567675395,0.608063640254187
0.11500401593898894,0.07386743249551633,0.2761855316549246,0.24437677518954465,0.08908392734197516,0.29663372274053473,0.2451225802262961,0.4509186100554991,0.43897052416521587,0.5377162729309546
0.13880408280003387,0.04826418411333295,0.21218139614768997,0.2530579542920278,0.12428196470742986,0.2324377544312848,0.3413869221308075,0.3807435911456194,0.51804674160303,0.5371180871481162
0.1306408975780857,0.1064442350514319,0.17382948976948678,0.25023585334960596,0.08754008383793459,0.2760572232537221,0.44811666131644345,0.2957345690825743,0.45937872526608714,0.4523507262742614
0.13246310002316738,0.07887257519216827,0.1357992712511196,0.22481371100058498,0.07205893826163566,0.2810665644136403,0.3782042727243215,0.33446450866209176,0.4674614518966762,0.49948273113167385
0.14714008042946022,0.12249251601041777,0.14637468971107967,0.2132574518189528,0.09896145060925157,0.3041484552489248,0.39867158165823274,0.33517875531982744,0.37693760185097624,0.609149725062306
0.13577043267749303,0.10045848123179339,0.18825453286167362,0.24073201776369732,0.056581779002019765,0.3547161325291477,0.2577503092909937,0.37394628682869935,0.2623551375532778,0.8598219348373092
0.13251793714810225,0.11538524213809652,0.21681482024362128,0.26119794707325045,0.03753743578470912,0.3151819796339651,0.2819759997403042,0.3955092453363221,0.27698830718347184,0.8320224793182361
0.17386789635984623,0.08168356455498182,0.27885414224869326,0.23088529765321666,0.05345365935329403,0.25615536309434567,0.1879821963808447,0.45825245372775225,0.22265480884923933,0.922518757739553
0.24739567677187435,0.08262775024036009,0.21599913172250707,0.17022625791042892,0.053435436191313634,0.4045226782604688,0.1308129573989977,0.5214501827195596,0.21456698387626041,0.7490221041035062
0.24179499518162784,0.11328886234731282,0.19476605460189872,0.13444669433124712,0.026575634379589555,0.36981479132310036,0.1684995689764005,0.49508343130017923,0.19014963171428526,0.5223948050142115
0.24353720585730923,0.1442313130315838,0.15616463033589248,0.13162192963334737,0.030930400619131843,0.348331565047917,0.31581225405504826,0.31959974847581807,0.17524671342310133,0.5761488104014798
0.23968275968585873,0.11960915505446088,0.11402967472601994,0.1708409934801625,0.04831472767477572,0.3226491414205482,0.18727704898520098,0.4349260919885903,0.12350919833664273,0.47994758981477825
0.21081780516168272,0.12896522041703307,0.0981875266791128,0.2301884296229144,0.07039664420472112,0.32255688305098446,0.15105844247187517,0.46259375199351144,0.08881822277346131,0.5688027533328777
0.15999636766933917,0.15899128377620592,0.12187382339168652,0.3393473532703592,0.09994379293476617,0.37458051272588894,0.16146252258816177,0.34184847490681747,0.0827910550973227,0.6765720957720611
0.1446766860969525,0.20686772869183803,0.1530669161099603,0.37132189013577316,0.06472753240733084,0.3190726880629205,0.26333197473732817,0.31255638789403173,0.08376344803676734,0.6461593236065208
0.15644101022058357,0.21265026691218702,0.11165533859185756,0.41477632519245267,0.06710508557198233,0.28740644424711415,0.30739376801191687,0.3334506657188945,0.04165438429636399,0.7350492514286329
0.16694408047071377,0.2849686597451944,0.07137274559749175,0.44462414928159266,0.09510098763843199,0.26626630378374655,0.31635328786244776,0.420849623169387,0.07804357136103494,0.7108964515235758
0.15981475113629812,0.21642748893577338,0.128867037735944,0.4210768468297684,0.136847973840651,0.35500011532296194,0.16388274715326012,0.35544764013815605,0.07223934029303432,0.8292581177646793
0.182471287859941,0.16942621308689282,0.14154937181354202,0.3357301213177835,0.13274491502596522,0.3326908883327757,0.20081371484632815,0.32589924451613456,0.08408232617896849,0.9637228493782583
0.21765986845630217,0.15407241185283743,0.22328997726925623,0.2614413847266477,0.18399528020104688,0.41114798242478096,0.31921716014961365,0.3659369275774395,0.1358114985233346,0.8192136314432342
0.2601840464716964,0.11345900748351041,0.3122140124993915,0.24969599890608443,0.17360238313400786,0.4286194111609565,0.3689652187399681,0.4119323618667469,0.156280879732884,0.5759102553498068
0.2820044428133055,0.1115931623702225,0.3009437482621862,0.2604705938413677,0.2279256289980621,0.4601328520521722,0.44001197488160354,0.329614010625985,0.1663125636134084,0.4585339773120962
0.26206435614549334,0.19765113441274057,0.22678098986990944,0.3011855043754404,0.2530399935763355,0.41439432380381286,0.236018784693793,0.3609292269276685,0.16495037922397668,0.4240489865006611
0.2151247833870678,0.22423978673864836,0.17314191693515948,0.31423391058394406,0.18521566257993263,0.4982860124779447,0.22586899046698414,0.3484179493488619,0.16249297819207212,0.4526827853160374
0.2120201971671342,0.18802187826810457,0.18332347756325088,0.23621044082637385,0.07883055135885,0.43856169201849793,0.2926632208824625,0.32190310851081266,0.09414691754219116,0.4197430078795097
0.24446214213430617,0.17671561414725662,0.18690232493606806,0.19459592087284752,0.09091079933052651,0.5896866675123683,0.28917896316281133,0.31461596996290925,0.07799027050877759,0.5009104651344002
0.32523244778084476,0.16911611758514683,0.17017679405319422,0.17684702215075465,0.06333630788487749,0.6210127085904077,0.3624457613608084,0.3178078665099198,0.08917927811179659,0.5218205946134508
0.3571167142802162,0.14440912668096217,0.1809597711148919,0.14899124319983922,0.08434021048891027,0.6566907499452218,0.3696036386326996,0.35580305474296225,0.10137265916561468,0.5668247843114692
0.3416803151575096,0.11831413489106414,0.12661354434565059,0.15877758485282087,0.04879251620295354,0.5023367315166124,0.2822429097519539,0.3800464317284998,0.1760805241466766,0.5475953291160637
0.2999208383338669,0.12664980871852444,0.1315692157585653,0.15615112195160927,0.006777877309145148,0.5946469964134561,0.15974744541870634,0.3383307816387344,0.1651501415485242,0.6688963771998913
0.23992927520162077,0.11818089447454873,0.045818980926427416,0.16452241750016314,0.07673431825727352,0.5613532572970606,0.2092412181195831,0.3146774840291258,0.1621347037677678,0.6143595755877864
0.2098239451588503,0.08666474314794387,0.04615857141498454,0.12957912515462727,0.06781692783684802,0.611700379412545,0.2568810483071049,0.2683653662137407,0.1946180970761471,0.5612780796677969
0.18298318487481413,0.09237682690344488,0.050658285252653645,0.12223529928846649,0.07613580128097448,0.5466942672955616,0.2621453072530995,0.313431254613555,0.2255576196117474,0.7014441571394492
0.15178211851912587,0.0748921375692922,0.08018867132843666,0.09741338984046621,0.09682250697178299,0.4694624796743283,0.23666441837062302,0.2349506976150766,0.1929180316319702,0.6326515933439545
0.1478869218236413,0.1155822270704267,0.06019199450389308,0.0914125406944144,0.10367384640266247,0.4197539584606692,0.3004757490613064,0.23236368938586183,0.21976265825718264,0.5929831249273247
0.141919233970643,0.09332628469163468,0.1055718015695012,0.0977214975574102,0.12443287526758157,0.463781382261022,0.3113793837264242,0.279416254294593,0.2266917690506517,0.7190193109714945
0.12561701198543343,0.10143429953404212,0.10817103947697466,0.09808569212580565,0.12511111857754548,0.545640503730698,0.31539565802335134,0.34521352215873374,0.19885667354479414,0.7127353633289336
