 ,Value
1,3252.442
2,3333.837
3,3292.760
4,3256.402
5,3258.831
6,3274.819
7,3254.861
8,3260.319
9,3263.670
10,3265.069
11,3254.887
12,3286.144
13,3264.487
14,3279.960
15,3264.124
16,3257.966
17,3253.154
18,3233.174
19,3254.337
20,3261.504
21,3284.861
22,3288.335
23,3270.568
24,3284.564
25,3278.608
26,3294.740
27,3288.818
28,3266.649
29,3265.719
30,3287.167
31,3270.084
32,3264.621
33,3248.946
34,3242.779
35,3252.407
36,3267.987
37,3250.217
38,3251.708
39,3247.646
40,3239.225
41,3280.173
42,3293.347
43,3271.963
44,3280.287
45,3251.224
46,3234.609
47,3263.517
48,3258.523
49,3222.349
50,3257.931
51,3285.542
52,3275.222
53,3286.844
54,3262.043
55,3296.723
56,3327.809
57,3301.704
58,3284.669
59,3293.253
60,3305.664
61,3328.073
62,3300.351
63,3335.294
64,3299.302
65,3317.544
66,3298.672
67,3309.011
68,3316.588
69,3284.980
70,3310.224
71,3322.325
72,3334.921
73,3330.939
74,3330.865
75,3333.467
76,3335.555
77,3296.311
78,3329.544
79,3316.072
80,3270.281
81,3311.314
82,3310.831
83,3312.142
84,3317.183
85,3330.831
86,3285.903
87,3304.084
88,3273.236
89,3291.487
90,3293.511
91,3279.998
92,3289.104
93,3258.651
94,3275.983
95,3251.926
96,3276.249
97,3260.990
98,3241.639
99,3227.572
100,3274.270
