 ,Value
1,4361.954
2,4486.766
3,4522.315
4,4454.129
5,4521.896
6,4530.853
7,4512.491
8,4566.854
9,4461.042
10,4522.763
11,4460.530
12,4433.551
13,4513.578
14,4474.894
15,4478.533
16,4554.203
17,4458.272
18,4469.285
19,4549.004
20,4517.727
21,4526.093
22,4514.256
23,4566.085
24,4508.134
25,4446.674
26,4352.719
27,4368.413
28,4395.145
29,4261.907
30,4345.314
31,4414.102
32,4288.828
33,4215.840
34,4344.846
35,4254.976
36,4139.768
37,4226.135
38,4337.794
39,4203.855
40,4174.853
41,4374.831
42,4359.879
43,4233.503
44,4250.364
45,4246.593
46,4221.223
47,4249.508
48,4285.621
49,4249.901
50,4306.303
51,4241.586
52,4299.176
53,4352.839
54,4148.421
55,4095.522
56,4241.788
57,4185.047
58,4208.236
59,4114.629
60,4236.637
61,4274.369
62,4212.442
63,4248.234
64,4375.532
65,4315.241
66,4235.646
67,4289.545
68,4291.355
69,4166.587
70,4106.446
71,4235.358
72,4214.488
73,4239.880
74,4199.126
75,4180.094
76,4159.344
77,4110.365
78,4107.684
79,4132.309
80,4235.304
81,4092.902
82,4128.408
83,4021.992
84,4039.087
85,4076.376
86,4072.859
87,4000.670
88,4031.750
89,4053.747
90,3999.710
91,3940.996
92,4017.940
93,3972.331
94,4047.175
95,4060.128
96,3998.049
97,3996.712
98,4080.785
99,3972.367
100,3948.833
101,3972.583
102,3952.358
103,4039.419
104,4005.262
105,4044.886
106,4050.154
107,4018.246
108,4046.641
109,4018.157
110,4119.613
111,4070.108
112,4051.818
113,4044.584
114,4224.713
115,4224.557
116,4174.138
117,4196.339
118,4140.773
119,4241.976
120,4218.672
121,4288.576
122,4202.886
123,4252.394
124,4178.035
125,4200.100
126,4296.592
127,4522.390
128,4469.207
129,4500.010
130,4433.318
131,4417.837
132,4394.026
133,4440.719
134,4491.577
135,4520.009
136,4414.115
137,4345.684
138,4448.019
139,4398.178
140,4373.052
141,4554.316
142,4525.310
143,4539.658
144,4523.071
145,4582.740
146,4615.809
147,4609.527
148,4545.862
149,4567.819
150,4584.025
151,4611.208
152,4683.973
153,4798.830
154,4636.459
155,4783.263
156,4685.187
157,4666.061
158,4746.710
159,4792.190
160,4689.083
161,4803.026
162,4904.151
163,4646.085
164,4671.104
165,4803.764
166,4629.689
167,4607.608
168,4729.866
169,4658.416
170,4736.212
