 ,Value
1,3944.870
2,3875.241
3,3814.417
4,3754.171
5,3779.235
6,3739.483
7,3772.245
8,3755.597
9,3751.715
10,3820.586
11,3856.857
12,3814.105
13,3783.348
14,3683.586
15,3774.175
16,3762.787
17,3713.915
18,3775.387
19,3816.884
20,3667.626
21,3749.152
22,3752.362
23,3819.177
24,3715.771
25,3791.611
26,3857.008
27,3829.245
28,3868.810
29,3817.023
30,3798.192
31,3822.929
32,3858.149
33,3908.956
34,3900.463
35,3866.154
36,3915.926
37,3799.735
38,3827.943
39,3887.139
40,3779.837
41,3778.041
42,3877.661
43,3880.801
44,3919.680
45,3860.889
46,3870.556
47,3809.110
48,3878.466
49,3889.529
50,3851.231
51,3786.348
52,3788.171
53,3822.724
54,3836.259
55,3884.334
56,3828.939
57,3760.411
58,3822.761
59,3776.894
60,3824.703
61,3848.576
62,3810.127
63,3764.765
64,3829.292
65,3790.077
66,3749.433
67,3770.701
68,3808.523
69,3847.436
70,3816.984
71,3789.673
72,3829.248
73,3832.485
74,3880.850
75,3831.339
76,3809.581
77,3781.653
78,3775.993
79,3849.700
80,3913.860
81,3769.206
82,3747.277
83,3851.147
84,3796.564
85,3799.959
86,3813.643
87,3847.940
88,3823.513
89,3905.337
90,3862.775
91,3843.992
92,3827.156
93,3871.294
94,3844.354
95,3862.216
96,3831.088
97,3770.894
98,3802.831
99,3826.325
100,3858.235
101,3712.568
102,3716.704
103,3767.007
104,3692.657
