X	Y
180.000	480.000
180.948	480.315
181.895	480.630
182.842	480.946
183.789	481.263
184.736	481.580
185.682	481.899
186.628	482.219
187.573	482.541
188.518	482.865
189.462	483.191
190.405	483.519
191.347	483.851
192.288	484.185
193.227	484.522
194.166	484.863
195.103	485.208
196.039	485.556
196.973	485.909
197.905	486.267
198.836	486.629
199.764	486.996
200.691	487.369
201.615	487.748
202.536	488.132
203.455	488.522
204.371	488.920
205.285	489.324
206.195	489.735
207.101	490.153
208.004	490.579
208.904	491.013
209.799	491.456
210.690	491.906
211.576	492.366
212.458	492.835
213.334	493.314
214.205	493.802
215.070	494.300
215.930	494.809
216.782	495.328
217.629	495.858
218.468	496.400
219.299	496.952
220.123	497.517
220.939	498.093
221.745	498.681
222.543	499.282
223.332	499.894
224.112	500.518
224.882	501.153
225.643	501.799
226.395	502.456
227.138	503.124
227.871	503.801
228.595	504.489
229.310	505.187
230.015	505.894
230.710	506.610
231.397	507.335
232.074	508.069
232.741	508.812
233.400	509.562
234.049	510.321
234.689	511.088
235.319	511.862
235.941	512.644
236.553	513.432
237.156	514.228
237.750	515.031
238.336	515.840
238.912	516.655
239.479	517.477
240.038	518.304
240.588	519.138
241.129	519.977
241.661	520.822
242.185	521.672
242.700	522.527
243.207	523.388
243.705	524.253
244.195	525.123
244.677	525.998
245.150	526.877
245.615	527.761
246.072	528.649
246.520	529.541
246.961	530.437
247.393	531.337
247.817	532.241
248.233	533.149
248.640	534.061
249.039	534.976
249.430	535.895
249.812	536.818
250.186	537.743
250.551	538.673
250.908	539.605
251.257	540.541
251.597	541.480
251.929	542.421
252.252	543.366
252.567	544.314
252.874	545.264
253.173	546.217
253.463	547.172
253.746	548.130
254.020	549.090
254.286	550.052
254.544	551.017
254.794	551.984
255.037	552.952
255.272	553.923
255.499	554.895
255.719	555.869
255.931	556.845
256.137	557.822
256.335	558.801
256.525	559.781
256.709	560.762
256.886	561.745
257.056	562.729
257.220	563.714
257.377	564.700
257.528	565.687
257.672	566.675
257.811	567.664
257.943	568.654
258.069	569.644
258.189	570.636
258.303	571.628
258.411	572.620
258.513	573.614
258.609	574.608
258.699	575.602
258.784	576.597
258.863	577.592
258.936	578.588
259.003	579.585
259.064	580.581
259.120	581.578
259.170	582.576
259.214	583.573
259.252	584.571
259.285	585.569
259.312	586.567
259.333	587.565
259.348	588.564
259.358	589.562
259.361	590.561
259.359	591.559
259.351	592.558
259.337	593.556
259.317	594.555
259.292	595.553
259.260	596.551
259.222	597.549
259.178	598.546
259.128	599.544
259.072	600.540
259.009	601.537
258.941	602.533
258.865	603.529
258.784	604.524
258.695	605.519
258.601	606.513
258.499	607.506
258.391	608.499
258.276	609.491
258.154	610.482
258.024	611.472
257.888	612.461
257.744	613.449
257.593	614.436
257.435	615.422
257.269	616.407
257.096	617.390
256.915	618.372
256.727	619.353
256.530	620.332
256.326	621.309
256.114	622.285
255.895	623.259
255.667	624.231
255.432	625.202
255.188	626.170
254.937	627.137
254.678	628.101
254.411	629.063
254.137	630.023
253.854	630.981
253.564	631.936
253.265	632.889
252.959	633.840
252.646	634.788
252.324	635.733
251.995	636.676
251.659	637.616
251.314	638.553
250.963	639.488
250.604	640.420
250.238	641.349
249.865	642.275
249.484	643.198
249.097	644.118
248.703	645.036
248.301	645.950
247.893	646.861
247.479	647.770
247.059	648.676
246.632	649.579
246.200	650.479
245.762	651.376
245.319	652.271
244.871	653.163
244.418	654.053
243.960	654.941
243.498	655.826
243.031	656.709
242.561	657.589
242.086	658.468
241.607	659.344
241.124	660.218
240.638	661.090
240.149	661.961
239.656	662.829
239.161	663.696
238.662	664.561
238.160	665.424
237.656	666.286
237.149	667.147
236.640	668.005
236.128	668.863
235.614	669.719
235.098	670.574
234.580	671.428
234.060	672.280
233.539	673.132
233.015	673.982
232.491	674.832
231.964	675.680
231.437	676.528
230.908	677.375
230.378	678.221
229.847	679.067
229.315	679.912
228.782	680.756
228.248	681.600
227.714	682.444
227.179	683.287
226.644	684.130
226.108	684.973
225.572	685.815
225.036	686.658
224.500	687.500
