 ,Value
1,3958.491
2,3847.898
3,3880.645
4,3935.431
5,3921.077
6,3918.672
7,4032.953
8,4021.656
9,4050.384
10,3999.980
11,3996.649
12,3974.699
13,3997.558
14,4019.536
15,4038.664
16,3963.054
17,4045.890
18,4031.125
19,4076.104
20,4026.532
21,4147.168
22,4110.839
23,4013.628
24,4051.475
25,4085.047
26,4148.793
27,4167.042
28,4126.015
29,4122.211
30,4193.839
31,4153.408
32,4039.478
33,4030.424
34,4024.930
35,3994.316
36,3979.402
37,3924.986
38,4041.225
39,3989.315
40,3967.838
41,4003.004
42,4060.835
43,3963.683
44,3916.838
45,3975.675
46,3952.067
47,3991.466
48,3875.261
49,3990.005
50,4001.789
51,3995.354
52,4076.934
53,3973.324
54,4011.440
55,4102.283
56,3915.749
57,3949.046
58,3948.608
59,3958.891
60,4070.641
61,4023.313
62,4089.691
63,4151.757
64,3969.611
65,4048.896
66,4028.018
67,4091.028
68,4079.671
69,4077.570
70,4087.006
71,4053.545
72,3979.276
73,4017.365
74,4049.840
75,4040.985
76,4056.042
77,4051.587
78,3967.231
79,3944.190
80,4043.048
81,3955.765
82,4007.506
83,4081.569
84,4029.670
85,3993.879
86,4017.340
87,3978.953
88,4032.057
89,4004.357
90,3981.413
91,3917.792
92,4025.887
93,3956.700
94,3961.354
95,4082.689
96,4065.461
97,4070.957
98,3921.425
99,4051.296
100,4022.221
101,3988.277
102,4039.332
103,4107.900
104,4016.242
