 ,Value
1,3820.180
2,3808.770
3,3934.213
4,4006.765
5,3833.977
6,3902.206
7,3962.841
8,3936.299
9,3949.376
10,3897.268
11,3931.902
12,3899.597
13,3955.660
14,3858.942
15,3863.270
16,3831.219
17,3841.776
18,3831.843
19,3869.907
20,3749.464
21,3860.609
22,3869.950
23,3859.082
24,3944.214
25,4003.651
26,3982.560
27,3889.185
28,3838.469
29,3898.561
30,3870.331
31,3763.326
32,3823.291
33,3800.509
34,3711.067
35,3822.299
36,3829.028
37,3933.837
38,3840.802
39,3756.908
40,3780.745
41,3892.363
42,3902.301
43,3800.058
44,3672.563
45,3776.426
46,3816.408
47,3826.124
48,3876.550
49,3739.458
50,3773.454
51,3742.984
52,3824.015
53,3799.200
54,3805.217
55,3790.531
56,3830.833
57,3870.884
58,3819.850
59,3797.261
60,3926.318
61,3869.705
62,3829.533
63,3785.214
64,3846.780
65,3929.615
66,3895.456
67,3912.888
68,3920.965
69,3902.697
70,3926.694
71,3913.719
72,3987.915
73,3932.493
74,3808.529
75,3847.111
76,3801.103
77,3782.201
78,3779.150
79,3813.437
80,3851.187
81,3871.697
82,3937.012
83,3929.718
84,3887.643
85,4038.296
86,4003.022
87,3919.899
88,3959.185
89,3877.379
90,3813.532
91,3803.976
92,3808.610
93,3834.656
94,3848.615
95,3821.888
96,3857.745
97,3758.516
98,3825.411
99,3810.134
100,3770.313
101,3897.573
102,3860.073
103,3868.975
104,3944.283
