 ,Value
1,3918.287
2,3923.230
3,3935.380
4,3990.865
5,3963.199
6,3916.016
7,3892.752
8,4002.489
9,3957.382
10,4021.897
11,3877.581
12,3874.251
13,3944.994
14,3956.885
15,4095.980
16,4082.560
17,3964.036
18,3937.218
19,3970.442
20,3944.553
21,3890.891
22,3965.992
23,3930.904
24,3909.145
25,3883.504
26,3914.507
27,3922.284
28,3987.159
29,3919.261
30,4034.504
31,3919.780
32,3944.769
33,3954.098
34,4006.687
35,4008.801
36,3909.010
37,3921.085
38,4019.838
39,4058.089
40,4107.900
41,4109.454
42,4146.380
43,4014.235
44,3959.245
45,3935.008
46,4021.968
47,4038.243
48,3906.029
49,3901.998
50,3962.885
51,3929.394
52,3899.357
53,3992.048
54,4030.677
55,4007.530
56,3986.833
57,3950.772
58,3917.675
59,4038.219
60,3955.574
61,3883.473
62,4001.714
63,3870.109
64,3839.937
65,3870.691
66,3881.987
67,3958.297
68,4018.441
69,3868.062
70,3850.813
71,3918.560
72,3989.973
73,3936.392
74,3832.429
75,3873.167
76,3941.960
77,3928.358
78,3881.316
79,3918.838
80,3858.075
81,3911.086
82,3883.068
83,3937.400
84,3820.151
85,3868.925
86,3945.767
87,3941.503
88,3918.420
89,3898.738
90,3855.985
91,3915.418
92,3954.799
93,3892.579
94,3937.385
95,3967.986
96,3910.247
97,3926.030
98,3999.506
99,4036.729
100,4112.449
101,4049.160
102,4054.775
103,4009.718
104,3959.894
