 ,Value
1,3447.488
2,3482.458
3,3421.703
4,3477.056
5,3419.523
6,3436.314
7,3478.688
8,3458.316
9,3454.678
10,3470.533
11,3463.499
12,3448.939
13,3451.742
14,3428.716
15,3436.839
16,3435.452
17,3482.243
18,3446.292
19,3405.385
20,3446.670
21,3455.447
22,3422.801
23,3439.634
24,3468.306
25,3528.132
26,3461.086
27,3450.650
28,3425.764
29,3427.030
30,3444.938
31,3420.579
32,3451.802
33,3444.842
34,3411.416
35,3461.792
36,3422.500
37,3414.657
38,3411.245
39,3417.044
40,3405.381
41,3437.459
42,3399.236
43,3390.513
44,3479.332
45,3423.533
46,3433.296
47,3447.445
48,3471.198
49,3507.566
50,3403.271
51,3447.552
52,3484.925
53,3477.710
54,3499.244
55,3463.260
56,3463.858
57,3408.245
58,3386.265
59,3422.419
60,3448.350
