X	Y
172.500	474.500
172.326	475.484
172.152	476.467
171.979	477.451
171.807	478.435
171.635	479.418
171.465	480.403
171.297	481.387
171.130	482.372
170.966	483.357
170.803	484.343
170.644	485.328
170.487	486.315
170.333	487.302
170.183	488.289
170.037	489.277
169.894	490.266
169.756	491.255
169.622	492.245
169.492	493.235
169.368	494.226
169.249	495.218
169.136	496.210
169.028	497.203
168.927	498.197
168.832	499.191
168.743	500.186
168.662	501.181
168.587	502.177
168.520	503.174
168.461	504.171
168.409	505.168
168.365	506.166
168.327	507.164
168.296	508.162
168.270	509.161
168.250	510.159
168.236	511.158
168.226	512.157
168.221	513.155
168.220	514.154
168.223	515.153
168.228	516.152
168.237	517.150
168.248	518.149
168.262	519.148
168.277	520.147
168.294	521.145
168.311	522.144
168.330	523.142
168.349	524.141
168.368	525.140
168.386	526.138
168.405	527.137
168.422	528.135
168.439	529.134
168.454	530.133
168.467	531.131
168.478	532.130
168.488	533.129
168.495	534.128
168.499	535.126
168.501	536.125
168.500	537.124
168.496	538.123
168.491	539.122
168.483	540.120
168.475	541.119
168.465	542.118
168.454	543.116
168.443	544.115
168.431	545.114
168.419	546.113
168.408	547.111
168.396	548.110
168.385	549.109
168.375	550.107
168.366	551.106
168.359	552.105
168.352	553.104
168.347	554.102
168.344	555.101
168.343	556.100
168.345	557.099
168.348	558.098
168.354	559.096
168.363	560.095
168.375	561.094
168.390	562.092
168.408	563.091
168.429	564.090
168.454	565.088
168.483	566.086
168.515	567.085
168.552	568.083
168.592	569.081
168.637	570.079
168.686	571.076
168.740	572.073
168.799	573.070
168.862	574.067
168.930	575.064
169.004	576.060
169.082	577.055
169.166	578.051
169.255	579.045
169.350	580.040
169.451	581.033
169.557	582.027
169.669	583.019
169.787	584.011
169.910	585.002
170.039	585.992
170.172	586.982
170.311	587.971
170.455	588.960
170.603	589.947
170.756	590.934
170.913	591.921
171.075	592.906
171.241	593.891
171.411	594.875
171.586	595.859
171.764	596.842
171.945	597.824
172.131	598.805
172.320	599.786
172.512	600.766
172.708	601.745
172.907	602.724
173.109	603.702
173.314	604.680
173.522	605.657
173.733	606.633
173.947	607.609
174.163	608.584
174.382	609.558
174.603	610.532
174.826	611.505
175.052	612.478
175.280	613.451
175.511	614.423
175.743	615.394
175.977	616.365
176.213	617.336
176.451	618.306
176.690	619.275
176.932	620.244
177.174	621.213
177.419	622.182
177.664	623.150
177.911	624.118
178.159	625.085
178.408	626.052
178.659	627.019
178.910	627.986
179.163	628.952
179.416	629.918
179.670	630.884
179.925	631.850
180.181	632.815
180.437	633.781
180.694	634.746
180.951	635.711
181.208	636.676
181.466	637.641
181.724	638.606
181.983	639.571
182.241	640.535
182.500	641.500
