 ,Value
1,3587.609
2,3631.515
3,3603.324
4,3553.145
5,3577.693
6,3709.909
7,3571.602
8,3520.984
9,3503.617
10,3513.200
11,3517.533
12,3531.456
13,3592.742
14,3572.897
15,3541.193
16,3654.877
17,3570.821
18,3546.400
19,3597.597
20,3642.424
21,3608.831
22,3593.688
23,3603.667
24,3533.915
25,3572.843
26,3545.984
27,3526.850
28,3636.590
29,3509.708
30,3595.629
31,3562.605
32,3572.809
33,3578.316
34,3576.571
35,3586.191
36,3641.563
37,3566.489
38,3577.500
39,3547.483
40,3530.142
41,3515.522
42,3566.146
43,3502.164
44,3496.727
45,3498.496
46,3571.678
47,3620.813
48,3517.285
49,3552.403
50,3477.472
51,3501.276
52,3466.648
