 ,Value
1,3288.624
2,3285.712
3,3265.788
4,3263.788
5,3291.669
6,3266.025
7,3276.903
8,3281.554
9,3275.000
10,3290.187
11,3293.051
12,3314.725
13,3320.685
14,3299.495
15,3259.693
16,3308.005
17,3316.532
18,3323.358
19,3305.566
20,3308.451
21,3305.329
22,3285.860
23,3250.722
24,3274.876
25,3278.220
26,3296.805
27,3240.722
28,3270.300
29,3313.062
30,3301.828
31,3297.723
32,3285.364
33,3278.519
34,3288.970
35,3305.119
36,3292.034
37,3299.041
38,3302.051
39,3298.837
40,3309.854
41,3286.735
42,3272.252
43,3269.156
44,3278.329
45,3286.117
46,3316.912
47,3277.465
48,3277.512
49,3285.952
50,3246.891
51,3258.669
52,3289.577
53,3289.213
54,3255.870
55,3237.240
56,3232.518
57,3255.223
58,3268.621
59,3287.604
60,3250.362
61,3236.507
62,3257.969
63,3234.351
64,3230.794
65,3245.128
66,3215.365
67,3245.757
68,3264.889
69,3243.617
70,3213.087
71,3228.786
72,3251.382
73,3261.847
74,3253.094
75,3251.695
76,3244.835
77,3255.185
78,3239.760
79,3265.987
80,3285.070
81,3266.655
82,3244.110
83,3288.240
84,3270.670
85,3269.365
86,3261.319
87,3262.005
88,3269.761
89,3239.520
90,3264.838
91,3292.916
92,3300.051
93,3286.730
94,3271.259
95,3286.471
96,3291.790
97,3308.368
