 ,Value
1,3219.309
2,3254.579
3,3244.599
4,3227.438
5,3218.643
6,3217.742
7,3219.530
8,3245.627
9,3225.722
10,3215.348
11,3200.102
12,3241.637
13,3223.086
14,3207.538
15,3221.052
16,3218.690
17,3194.378
18,3196.394
19,3218.271
20,3200.377
21,3206.971
22,3212.491
23,3239.546
24,3231.807
25,3198.417
26,3167.775
27,3207.623
28,3233.133
29,3240.793
30,3230.236
31,3220.825
32,3217.304
33,3219.649
34,3212.278
35,3200.573
36,3216.959
37,3211.620
38,3248.364
39,3228.067
40,3193.584
41,3207.331
42,3217.414
43,3245.269
44,3237.327
45,3220.182
46,3223.830
47,3222.020
48,3203.560
49,3201.539
50,3215.853
51,3230.721
52,3194.246
53,3235.967
54,3197.658
55,3211.116
56,3213.468
57,3210.777
58,3202.885
59,3203.721
60,3228.976
61,3233.697
62,3237.217
63,3244.650
64,3196.999
65,3228.077
66,3261.496
67,3230.658
68,3231.998
69,3214.490
70,3237.501
71,3222.438
72,3206.913
73,3206.117
74,3223.795
75,3207.275
76,3208.788
77,3199.950
78,3225.373
79,3223.981
80,3210.336
81,3220.189
82,3235.597
83,3225.144
84,3214.154
85,3234.914
86,3227.851
87,3223.863
