 ,Value
1,3209.079
2,3207.825
3,3220.096
4,3229.716
5,3200.410
6,3198.317
7,3188.149
8,3195.812
9,3248.816
10,3231.419
11,3212.423
12,3203.311
13,3202.408
14,3245.033
15,3251.714
16,3235.826
17,3217.505
18,3192.770
19,3215.604
20,3256.140
21,3252.603
22,3227.152
23,3229.228
24,3219.739
25,3208.898
26,3211.911
27,3229.769
28,3245.379
29,3230.177
30,3227.273
31,3239.762
32,3242.979
33,3226.135
34,3249.199
35,3201.605
36,3201.336
37,3261.457
38,3261.313
39,3244.943
40,3222.245
41,3185.483
42,3197.328
43,3241.927
44,3237.562
45,3248.877
46,3218.363
47,3231.638
48,3241.782
49,3260.972
50,3224.646
51,3205.127
52,3214.201
53,3229.194
54,3214.379
55,3247.945
56,3238.690
57,3219.063
58,3235.107
59,3226.921
60,3215.524
61,3240.817
62,3256.908
63,3232.731
64,3216.855
65,3241.865
66,3241.859
67,3216.965
68,3229.876
69,3228.404
70,3259.092
71,3221.060
72,3220.358
73,3249.037
74,3240.295
75,3228.103
76,3220.782
77,3221.267
78,3218.931
79,3227.645
80,3200.831
81,3231.530
82,3241.855
83,3246.128
84,3193.514
85,3194.482
86,3249.154
87,3244.235
88,3217.583
89,3211.971
90,3251.218
91,3233.583
92,3207.742
93,3234.117
94,3247.065
95,3251.488
96,3257.146
97,3242.592
98,3226.597
99,3209.590
100,3233.358
101,3236.220
