 ,Value
1,3213.262
2,3207.119
3,3215.222
4,3222.605
5,3216.912
6,3201.843
7,3209.205
8,3222.904
9,3230.953
10,3224.429
11,3224.282
12,3224.548
13,3213.592
14,3209.044
15,3208.628
16,3237.519
17,3253.572
18,3227.607
19,3242.466
20,3217.466
21,3218.889
22,3201.465
23,3220.911
24,3246.320
25,3236.438
26,3201.068
27,3184.918
28,3213.073
29,3194.449
30,3190.153
31,3225.910
32,3236.587
33,3254.329
34,3235.567
35,3220.606
36,3218.779
37,3211.671
38,3220.970
39,3245.234
40,3207.479
41,3226.281
42,3216.628
43,3192.671
44,3237.097
45,3240.525
46,3247.163
47,3225.414
48,3221.137
49,3214.116
50,3216.885
51,3211.877
52,3206.261
53,3206.016
54,3176.925
55,3211.080
56,3230.914
57,3226.789
58,3213.738
59,3218.215
60,3221.622
61,3217.457
62,3237.185
63,3228.707
64,3231.355
65,3237.849
66,3231.198
67,3200.386
68,3206.748
69,3252.829
70,3237.544
71,3239.957
72,3236.481
73,3215.234
74,3217.246
75,3253.717
76,3279.462
77,3243.464
78,3223.190
79,3228.503
80,3215.085
81,3243.747
82,3243.006
83,3243.951
84,3261.561
85,3238.187
86,3228.066
87,3234.141
88,3224.854
89,3252.288
90,3250.863
91,3243.482
92,3242.880
