X	Y
135.000	424.000
135.209	424.975
135.418	425.950
135.627	426.926
135.835	427.901
136.043	428.876
136.249	429.852
136.455	430.828
136.659	431.804
136.862	432.780
137.064	433.757
137.264	434.734
137.462	435.712
137.657	436.690
137.851	437.668
138.043	438.647
138.231	439.626
138.418	440.606
138.601	441.586
138.782	442.567
138.959	443.548
139.133	444.530
139.304	445.513
139.472	446.496
139.636	447.480
139.797	448.464
139.953	449.449
140.106	450.435
140.255	451.421
140.400	452.407
140.541	453.395
140.679	454.382
140.815	455.370
140.947	456.359
141.077	457.348
141.205	458.337
141.331	459.326
141.456	460.316
141.578	461.305
141.700	462.295
141.821	463.285
141.941	464.275
142.061	465.265
142.180	466.256
142.300	467.246
142.420	468.236
142.540	469.226
142.661	470.216
142.783	471.206
142.906	472.195
143.030	473.185
143.156	474.174
143.284	475.163
143.414	476.152
143.547	477.141
143.682	478.129
143.820	479.116
143.961	480.104
144.106	481.090
144.254	482.077
144.406	483.062
144.562	484.047
144.721	485.032
144.884	486.016
145.050	486.999
145.219	487.982
145.392	488.964
145.567	489.946
145.746	490.927
145.927	491.908
146.111	492.888
146.297	493.868
146.485	494.847
146.676	495.826
146.869	496.805
147.064	497.783
147.261	498.761
147.459	499.738
147.659	500.715
147.860	501.692
148.062	502.668
148.266	503.645
148.470	504.621
148.675	505.597
148.881	506.573
149.087	507.549
149.293	508.524
149.500	509.500
