 ,Value
1,3196.839
2,3165.521
3,3198.287
4,3188.355
5,3205.080
6,3229.836
7,3189.528
8,3192.049
9,3188.109
10,3201.782
11,3215.676
12,3207.574
13,3234.688
14,3233.891
15,3263.582
16,3213.823
17,3216.615
18,3193.880
19,3244.566
20,3237.658
21,3200.503
22,3207.603
23,3204.633
24,3199.983
25,3192.209
26,3206.681
27,3215.622
28,3224.840
29,3179.554
30,3185.247
31,3196.846
32,3186.898
33,3158.867
34,3228.255
35,3201.912
36,3220.508
37,3193.266
38,3209.283
39,3213.731
40,3184.076
41,3181.766
42,3224.054
43,3192.592
44,3184.771
45,3218.043
46,3203.356
47,3204.774
48,3236.151
49,3219.332
50,3175.838
51,3204.857
52,3180.685
53,3212.975
54,3221.345
55,3190.610
56,3201.577
57,3203.284
58,3196.200
59,3218.983
60,3210.360
61,3225.831
62,3208.091
63,3242.339
64,3225.529
65,3215.605
66,3207.119
67,3210.424
68,3192.551
69,3181.560
70,3223.931
71,3183.737
72,3182.030
73,3188.123
74,3199.231
75,3193.093
76,3176.057
77,3228.591
78,3232.123
79,3210.652
80,3213.659
81,3211.040
82,3193.145
83,3183.810
84,3243.694
85,3218.400
86,3213.239
87,3183.034
88,3220.534
89,3219.582
90,3220.199
91,3183.467
92,3216.955
