 ,Value
1,3625.022
2,3630.016
3,3646.144
4,3641.154
5,3625.021
6,3569.546
7,3554.276
8,3517.337
9,3538.780
10,3534.401
11,3509.239
12,3429.226
13,3520.138
14,3500.298
15,3442.147
16,3495.033
17,3476.826
18,3483.898
19,3447.031
20,3377.372
21,3396.887
22,3475.446
23,3493.428
24,3451.901
25,3385.838
26,3414.383
27,3430.257
28,3419.065
29,3387.811
30,3433.718
31,3444.752
32,3440.712
33,3424.116
34,3372.856
35,3402.360
36,3356.153
37,3428.089
38,3442.444
39,3436.215
40,3395.284
41,3442.302
42,3430.117
43,3404.962
44,3423.570
45,3431.504
46,3425.419
47,3425.140
48,3392.529
49,3404.752
50,3457.374
51,3393.800
52,3386.777
53,3429.275
54,3395.526
55,3363.737
56,3375.793
57,3432.065
58,3412.870
59,3438.729
60,3386.191
61,3379.720
62,3403.786
63,3461.405
64,3431.601
65,3462.745
66,3424.907
67,3440.498
68,3382.093
69,3387.638
70,3401.614
71,3418.138
72,3414.265
73,3432.433
74,3386.613
75,3466.056
76,3374.919
77,3406.175
78,3420.412
79,3357.235
80,3444.770
81,3435.958
82,3408.392
83,3322.953
84,3384.275
85,3426.186
86,3369.234
87,3401.835
88,3427.203
89,3397.035
90,3446.239
91,3403.804
92,3417.390
93,3409.839
94,3370.194
95,3381.263
96,3399.855
97,3364.180
98,3386.636
99,3394.295
100,3401.154
101,3384.639
102,3388.696
103,3387.990
104,3386.860
105,3363.460
106,3414.721
107,3441.101
108,3461.005
109,3435.204
110,3426.628
111,3403.754
112,3422.025
113,3445.148
114,3445.741
115,3423.427
116,3476.513
117,3468.291
118,3505.330
119,3509.689
120,3471.630
121,3463.535
