 ,Value
1,3223.067
2,3215.739
3,3231.297
4,3228.467
5,3229.674
6,3228.866
7,3200.080
8,3209.197
9,3223.694
10,3227.071
11,3215.484
12,3226.528
13,3232.424
14,3192.491
15,3212.279
16,3202.067
17,3196.372
18,3194.889
19,3215.844
20,3226.565
21,3226.623
22,3221.787
23,3207.463
24,3223.638
25,3230.040
26,3222.782
27,3225.785
28,3230.507
29,3256.539
30,3250.447
31,3241.367
32,3241.238
33,3240.781
34,3229.718
35,3238.766
36,3240.394
37,3226.388
38,3221.550
39,3237.065
40,3200.612
41,3219.815
42,3227.374
43,3229.682
44,3218.992
45,3232.270
46,3205.247
47,3196.666
48,3222.613
49,3237.014
50,3222.313
51,3231.175
52,3245.384
53,3267.730
54,3244.632
55,3234.700
56,3222.515
57,3215.390
58,3224.668
59,3220.489
60,3232.558
61,3215.628
62,3242.337
63,3265.917
64,3262.319
65,3228.706
66,3220.616
67,3238.569
68,3248.429
69,3242.802
70,3236.392
71,3225.679
72,3239.190
73,3225.451
74,3223.456
75,3228.788
76,3238.181
77,3222.384
78,3217.087
79,3219.221
80,3190.535
