 ,Value
1,3327.803
2,3344.758
3,3321.938
4,3310.179
5,3308.088
6,3289.335
7,3293.911
8,3326.326
9,3287.795
10,3268.687
11,3276.624
12,3300.695
13,3339.129
14,3333.424
15,3333.488
16,3320.602
17,3317.989
18,3336.194
19,3324.191
20,3327.409
21,3357.669
22,3366.413
23,3348.162
24,3341.332
25,3348.401
26,3356.216
27,3389.277
28,3405.637
29,3375.276
30,3388.159
31,3414.292
32,3361.183
33,3360.404
34,3379.239
35,3471.825
36,3464.958
37,3408.039
38,3393.911
39,3409.609
40,3398.646
41,3419.868
42,3378.871
43,3383.161
44,3362.940
45,3331.949
46,3394.088
47,3363.215
48,3379.623
49,3366.536
50,3355.535
51,3378.230
52,3368.318
53,3358.342
54,3315.240
55,3291.074
56,3287.519
57,3353.882
58,3341.787
59,3364.671
60,3362.365
61,3377.421
62,3370.204
63,3375.238
64,3358.140
65,3365.378
66,3346.168
67,3364.136
68,3370.095
69,3373.725
70,3314.581
71,3301.424
72,3356.909
73,3313.138
74,3335.267
75,3335.343
76,3308.293
77,3309.189
78,3272.276
79,3307.726
80,3318.994
81,3350.779
82,3332.604
83,3375.544
84,3344.926
85,3330.689
