X	Y
483.000	255.000
483.877	254.522
484.755	254.044
485.633	253.568
486.512	253.093
487.392	252.620
488.273	252.150
489.157	251.683
490.042	251.220
490.929	250.760
491.818	250.305
492.710	249.855
493.605	249.411
494.503	248.973
495.404	248.540
496.307	248.115
497.214	247.696
498.125	247.285
499.039	246.881
499.956	246.486
500.877	246.098
501.802	245.719
502.729	245.349
503.661	244.988
504.596	244.636
505.534	244.293
506.476	243.959
507.421	243.635
508.369	243.321
509.321	243.016
510.275	242.721
511.232	242.435
512.193	242.160
513.156	241.893
514.121	241.637
515.089	241.389
516.059	241.149
517.031	240.918
518.005	240.695
518.980	240.479
519.957	240.271
520.936	240.071
521.916	239.877
522.898	239.690
523.880	239.510
524.864	239.336
525.849	239.169
526.835	239.008
527.822	238.853
528.810	238.704
529.799	238.562
530.788	238.424
531.779	238.293
532.770	238.167
533.761	238.046
534.754	237.931
535.747	237.822
536.740	237.718
537.735	237.619
538.729	237.525
539.724	237.437
540.720	237.354
541.716	237.276
542.712	237.203
543.709	237.135
544.706	237.073
545.704	237.016
546.701	236.964
547.699	236.917
548.698	236.875
549.696	236.839
550.695	236.808
551.693	236.783
552.692	236.762
553.691	236.748
554.690	236.739
555.689	236.735
556.688	236.738
557.687	236.746
558.686	236.760
559.685	236.780
560.684	236.807
561.682	236.840
562.680	236.880
563.678	236.926
564.676	236.979
565.673	237.038
566.670	237.105
567.667	237.178
568.662	237.259
569.657	237.346
570.652	237.441
571.646	237.543
572.639	237.651
573.631	237.767
574.623	237.890
575.613	238.020
576.603	238.158
577.591	238.302
578.579	238.454
579.565	238.613
580.550	238.779
581.534	238.952
582.517	239.132
583.498	239.319
584.478	239.513
585.457	239.714
586.434	239.922
587.410	240.136
588.384	240.357
589.357	240.584
590.329	240.817
591.299	241.057
592.267	241.303
593.234	241.554
594.199	241.811
595.163	242.074
596.126	242.342
597.087	242.615
598.046	242.894
599.004	243.179
599.959	243.470
600.913	243.768
601.865	244.072
602.814	244.383
603.761	244.701
604.705	245.027
605.647	245.360
606.586	245.701
607.523	246.049
608.456	246.406
609.386	246.771
610.313	247.144
611.236	247.525
612.156	247.914
613.073	248.312
613.985	248.719
614.894	249.133
615.799	249.557
616.700	249.988
617.597	250.428
618.490	250.876
619.379	251.333
620.263	251.798
621.143	252.271
622.019	252.751
622.890	253.240
623.757	253.736
624.621	254.239
625.480	254.749
626.335	255.265
627.187	255.787
628.035	256.315
628.880	256.849
629.721	257.387
630.560	257.930
631.396	258.478
632.228	259.030
633.058	259.586
633.886	260.146
634.711	260.709
635.533	261.276
636.354	261.846
637.172	262.420
637.988	262.996
638.802	263.575
639.615	264.156
640.425	264.740
641.234	265.326
642.042	265.914
642.848	266.504
643.653	267.096
644.457	267.690
645.259	268.285
646.061	268.881
646.861	269.479
647.661	270.078
648.460	270.678
649.258	271.279
650.055	271.880
650.853	272.482
651.649	273.085
652.445	273.689
653.242	274.292
654.037	274.896
654.833	275.500
