 ,Value
1,3565.794
2,3544.609
3,3481.022
4,3519.893
5,3513.045
6,3511.153
7,3472.376
8,3537.854
9,3639.106
10,3664.078
11,3565.677
12,3537.176
13,3597.143
14,3637.635
15,3525.229
16,3471.832
17,3434.676
18,3495.052
19,3624.632
20,3554.017
21,3521.958
22,3577.335
23,3592.520
24,3557.991
25,3577.703
26,3591.899
27,3580.148
28,3533.868
29,3644.964
30,3752.151
31,3656.849
32,3696.221
33,3627.434
34,3623.554
35,3589.132
36,3561.215
37,3633.997
38,3547.584
39,3541.727
40,3548.374
41,3524.114
42,3628.847
43,3622.812
44,3550.158
45,3552.271
46,3680.509
47,3612.453
48,3683.468
49,3673.192
50,3735.597
51,3793.250
52,3848.243
53,3814.941
54,3825.814
55,3800.044
56,3775.477
57,3807.616
58,3734.496
59,3737.512
60,3778.887
61,3798.604
62,3784.259
63,3807.520
64,3871.264
65,3882.152
66,3813.350
67,3813.211
68,3724.615
69,3733.703
70,3705.565
71,3754.282
72,3647.148
73,3699.840
74,3678.276
75,3696.430
76,3649.101
77,3641.999
78,3527.593
79,3527.142
80,3691.073
81,3664.339
82,3637.103
83,3684.429
84,3637.053
85,3632.883
86,3642.531
87,3708.925
88,3626.363
89,3670.984
90,3701.680
91,3639.294
92,3680.695
93,3676.924
94,3756.392
95,3803.895
96,3765.840
97,3754.748
98,3808.433
99,3812.132
100,3756.841
101,3779.411
102,3719.398
103,3815.476
104,3744.749
105,3822.078
106,3795.664
107,3715.755
108,3774.816
109,3743.850
110,3766.186
111,3726.682
112,3731.057
113,3721.965
114,3707.949
115,3656.548
116,3674.352
117,3780.029
118,3779.265
119,3712.697
120,3668.557
121,3639.755
122,3670.099
123,3673.459
124,3616.726
125,3586.152
126,3632.031
127,3667.584
128,3639.134
129,3685.611
130,3689.466
131,3647.055
132,3700.509
133,3697.012
134,3714.358
135,3709.300
136,3696.601
137,3693.634
138,3791.692
139,3847.864
140,3793.669
141,3780.533
142,3702.148
143,3730.002
144,3673.471
145,3625.182
146,3646.543
147,3619.994
148,3735.367
149,3751.087
150,3749.614
151,3831.874
152,3726.602
153,3844.087
154,4075.851
155,4005.173
156,4008.389
157,4034.701
158,4072.360
159,4006.025
160,4044.391
161,4198.634
162,4223.811
163,4217.229
164,4020.830
165,3923.769
166,3785.778
167,3705.237
168,3749.023
169,3830.327
170,3848.772
171,3755.403
172,3659.594
173,3686.900
174,3613.662
175,3618.951
176,3613.201
177,3620.043
178,3596.881
179,3598.392
180,3606.332
181,3596.769
182,3508.830
183,3481.863
184,3460.607
185,3502.476
186,3470.758
187,3563.484
188,3556.019
189,3533.872
190,3496.202
191,3479.134
192,3558.191
193,3588.896
194,3619.850
195,3608.301
196,3563.122
197,3468.578
198,3525.929
199,3500.254
200,3571.172
