 ,Value
1,3604.175
2,3622.751
3,3548.414
4,3548.477
5,3533.179
6,3506.581
7,3499.987
8,3552.341
9,3543.714
10,3553.529
11,3578.658
12,3588.520
13,3582.549
14,3592.787
15,3583.656
16,3541.880
17,3587.646
18,3546.572
19,3510.919
20,3493.926
21,3510.452
22,3488.031
23,3542.843
24,3501.599
25,3495.823
26,3501.918
27,3537.499
28,3537.113
29,3485.290
30,3495.630
31,3509.796
32,3548.264
33,3491.347
34,3489.634
35,3524.343
36,3523.061
37,3535.117
38,3493.278
39,3519.056
40,3505.750
41,3534.998
42,3489.726
43,3481.634
44,3496.499
45,3551.710
46,3522.498
47,3463.322
48,3496.336
49,3427.948
50,3451.313
51,3484.020
52,3528.124
53,3506.076
54,3484.690
55,3492.282
56,3473.041
57,3492.290
58,3526.398
59,3565.359
60,3523.924
61,3516.399
62,3501.718
63,3560.514
64,3605.185
65,3570.163
66,3546.395
67,3556.943
68,3554.013
69,3531.062
70,3557.940
71,3520.372
72,3562.049
73,3533.215
74,3531.360
75,3510.083
76,3561.667
77,3564.676
78,3555.519
79,3565.246
80,3655.673
81,3616.882
82,3610.895
83,3617.182
84,3596.878
85,3601.212
86,3565.104
87,3598.825
88,3601.989
89,3541.995
90,3561.933
