 ,Value
1,3348.305
2,3368.669
3,3353.834
4,3329.463
5,3336.939
6,3370.220
7,3370.804
8,3373.713
9,3369.229
10,3384.249
11,3330.304
12,3309.403
13,3351.897
14,3369.630
15,3325.499
16,3346.180
17,3351.935
18,3345.079
19,3328.165
20,3312.720
21,3325.241
22,3313.333
23,3326.117
24,3323.059
25,3319.490
26,3335.426
27,3291.235
28,3319.862
29,3309.614
30,3311.195
31,3321.895
32,3346.423
33,3327.335
34,3314.458
35,3328.724
36,3327.453
37,3374.292
38,3341.623
39,3353.026
40,3313.450
41,3294.759
42,3326.915
43,3337.915
44,3376.806
45,3358.833
46,3318.180
47,3323.993
48,3323.771
49,3342.547
50,3323.228
51,3324.076
52,3307.649
53,3288.195
54,3314.791
55,3331.099
56,3330.379
57,3332.581
58,3350.699
59,3336.284
60,3330.538
61,3295.843
62,3292.194
63,3292.128
64,3321.979
65,3333.672
66,3375.906
67,3367.476
68,3327.330
69,3385.077
70,3346.841
71,3335.988
72,3391.047
73,3381.948
74,3368.774
75,3346.180
76,3317.356
77,3331.405
78,3345.226
79,3326.234
80,3308.363
