 ,Value
1,3532.732
2,3550.238
3,3538.322
4,3535.120
5,3564.487
6,3551.927
7,3598.555
8,3592.741
9,3544.286
10,3516.599
11,3554.844
12,3555.633
13,3616.070
14,3563.437
15,3608.844
16,3563.981
17,3552.020
18,3544.103
19,3545.511
20,3518.728
21,3530.790
22,3470.169
23,3489.246
24,3508.758
25,3493.016
26,3492.827
27,3475.207
28,3490.018
29,3500.245
30,3512.210
31,3530.862
32,3496.978
33,3462.985
34,3467.924
35,3451.927
36,3488.923
37,3511.090
38,3563.523
39,3505.554
40,3457.346
41,3480.124
42,3443.407
43,3454.310
44,3434.343
45,3448.346
46,3444.961
47,3450.255
48,3472.992
49,3462.322
50,3452.378
51,3437.252
52,3412.673
53,3440.046
54,3439.875
55,3469.523
56,3410.785
57,3418.666
58,3422.331
59,3405.754
60,3435.012
61,3398.782
62,3453.697
63,3474.322
64,3486.946
65,3460.646
66,3444.004
67,3376.568
68,3420.082
69,3429.699
70,3456.726
71,3488.410
72,3445.533
73,3390.833
74,3394.667
75,3418.858
76,3470.319
77,3447.126
78,3412.272
79,3435.383
80,3375.266
81,3428.598
82,3453.686
83,3424.807
84,3445.824
85,3451.297
86,3438.572
87,3465.250
88,3466.669
89,3479.424
90,3506.923
91,3508.410
92,3517.002
93,3523.056
94,3448.632
95,3523.591
96,3500.734
97,3521.681
98,3520.635
99,3568.440
100,3488.582
101,3531.590
102,3555.428
103,3544.099
104,3520.263
105,3586.104
106,3566.324
107,3496.079
108,3506.047
109,3486.478
110,3539.207
111,3531.579
112,3609.280
113,3536.051
114,3524.110
115,3512.498
116,3549.412
117,3571.076
118,3553.531
119,3629.650
120,3624.456
121,3644.246
122,3670.638
123,3628.551
124,3630.014
