 ,Value
1,3429.740
2,3471.111
3,3465.583
4,3479.943
5,3467.937
6,3493.805
7,3517.383
8,3514.483
9,3505.980
10,3456.206
11,3512.975
12,3498.185
13,3513.662
14,3537.187
15,3525.580
16,3525.639
17,3530.520
18,3531.950
19,3528.456
20,3513.242
21,3577.426
22,3507.999
23,3462.564
24,3499.025
25,3468.379
26,3488.075
27,3517.375
28,3535.930
29,3526.511
30,3514.377
31,3501.262
32,3474.807
33,3475.331
34,3541.470
35,3525.790
36,3514.942
37,3438.814
38,3458.267
39,3478.461
40,3499.995
41,3509.346
42,3461.156
43,3472.489
44,3534.966
45,3499.203
46,3472.313
47,3502.898
48,3496.026
49,3548.095
50,3506.677
51,3507.435
52,3496.881
53,3528.478
54,3495.288
55,3491.340
56,3444.217
57,3451.650
58,3474.048
59,3461.925
60,3431.759
61,3447.127
62,3476.353
63,3474.674
64,3507.975
65,3463.841
66,3497.244
67,3495.513
68,3500.394
69,3503.419
70,3465.671
71,3520.926
72,3508.189
73,3476.722
74,3539.953
75,3554.990
76,3502.466
77,3551.704
78,3562.833
79,3506.012
80,3544.980
81,3488.219
82,3511.286
83,3525.868
84,3570.709
85,3521.983
86,3501.093
87,3499.220
88,3449.983
89,3466.949
