X	Y
221.000	317.000
221.873	316.510
222.747	316.020
223.620	315.530
224.493	315.039
225.366	314.548
226.238	314.057
227.111	313.566
227.983	313.074
228.855	312.582
229.727	312.089
230.598	311.595
231.469	311.101
232.339	310.605
233.209	310.109
234.079	309.613
234.948	309.115
235.816	308.616
236.683	308.116
237.550	307.615
238.417	307.112
239.282	306.609
240.147	306.104
241.011	305.597
241.874	305.089
242.736	304.580
243.597	304.069
244.458	303.557
245.317	303.043
246.176	302.527
247.033	302.009
247.889	301.490
248.744	300.969
249.598	300.446
250.451	299.921
251.302	299.394
252.153	298.865
253.001	298.334
253.849	297.801
254.695	297.265
255.540	296.728
256.384	296.188
257.226	295.646
258.066	295.102
258.905	294.555
259.743	294.006
260.579	293.455
261.413	292.901
262.246	292.345
263.077	291.786
263.906	291.225
264.734	290.661
265.560	290.095
266.384	289.526
267.207	288.955
268.027	288.381
268.846	287.804
269.663	287.226
270.479	286.644
271.292	286.060
272.104	285.474
272.914	284.885
273.721	284.293
274.527	283.699
275.331	283.102
276.133	282.502
276.933	281.900
277.731	281.295
278.527	280.687
279.321	280.077
280.113	279.463
280.902	278.847
281.689	278.228
282.474	277.606
283.257	276.981
284.037	276.354
284.815	275.723
285.590	275.089
286.363	274.452
287.133	273.812
287.900	273.169
288.665	272.522
289.427	271.872
290.186	271.219
290.942	270.562
291.694	269.902
292.444	269.238
293.191	268.570
293.934	267.899
294.674	267.224
295.410	266.545
296.142	265.863
296.871	265.176
297.595	264.484
298.316	263.789
299.032	263.089
299.744	262.385
300.451	261.676
301.153	260.962
301.851	260.243
302.543	259.519
303.229	258.790
303.910	258.056
304.585	257.316
305.254	256.571
305.918	255.821
306.575	255.066
307.226	254.305
307.872	253.540
308.511	252.769
309.145	251.994
309.773	251.214
310.395	250.429
311.012	249.640
311.623	248.847
312.229	248.049
312.829	247.248
313.424	246.442
314.014	245.633
314.599	244.820
315.180	244.005
315.756	243.186
316.328	242.363
316.896	241.539
317.460	240.711
318.020	239.882
318.578	239.050
319.132	238.216
319.684	237.380
320.234	236.543
320.781	235.704
321.327	234.865
321.871	234.024
322.415	233.183
322.958	232.342
323.500	231.500
