 ,Value
1,3437.360
2,3480.111
3,3467.734
4,3442.694
5,3458.652
6,3424.271
7,3433.068
8,3473.377
9,3449.616
10,3423.920
11,3449.143
12,3520.047
13,3465.041
14,3450.987
15,3447.002
16,3500.381
17,3489.810
18,3483.157
19,3483.674
20,3502.981
21,3476.816
22,3467.092
23,3460.382
24,3488.618
25,3475.147
26,3478.920
27,3451.394
28,3430.492
29,3495.536
30,3493.998
31,3514.477
32,3470.673
33,3509.619
34,3515.277
35,3493.978
36,3476.757
37,3498.947
38,3511.190
39,3507.709
40,3507.796
41,3477.880
42,3550.140
43,3503.313
44,3508.024
45,3457.496
46,3454.487
47,3502.228
48,3467.842
49,3450.714
50,3504.770
51,3492.309
52,3515.058
53,3449.952
54,3500.495
55,3458.340
56,3446.908
57,3473.266
58,3437.628
59,3475.032
60,3421.089
61,3458.726
62,3419.998
63,3420.766
64,3403.056
65,3477.953
66,3485.630
67,3446.451
68,3465.906
69,3474.148
70,3450.532
71,3445.007
72,3473.978
73,3518.943
74,3438.288
75,3454.749
76,3436.868
77,3452.264
78,3439.379
79,3435.729
80,3454.879
81,3400.850
82,3457.085
83,3517.143
84,3431.624
85,3514.684
86,3481.983
