 ,Value
1,3560.601
2,3574.718
3,3593.854
4,3559.315
5,3553.310
6,3517.605
7,3525.895
8,3516.096
9,3537.835
10,3560.161
11,3526.334
12,3536.292
13,3579.001
14,3562.833
15,3582.180
16,3594.649
17,3548.140
18,3537.033
19,3540.752
20,3541.212
21,3579.106
22,3612.336
23,3629.413
24,3599.671
25,3615.974
26,3588.452
27,3590.041
28,3553.979
29,3569.881
30,3496.547
31,3529.776
32,3491.317
33,3510.626
34,3512.419
35,3548.776
36,3512.138
37,3534.562
38,3511.035
39,3565.168
40,3514.139
41,3557.829
42,3570.087
43,3507.842
44,3596.660
45,3593.715
46,3620.268
47,3644.438
48,3601.104
49,3515.562
50,3540.270
51,3561.176
52,3600.974
53,3573.441
54,3567.489
55,3559.887
56,3490.077
57,3505.761
58,3589.078
59,3545.373
60,3516.291
61,3513.303
62,3518.861
63,3564.004
64,3514.041
65,3548.179
66,3558.607
67,3574.652
68,3624.135
69,3629.553
70,3616.345
71,3603.698
72,3520.642
73,3557.653
74,3557.231
75,3571.358
76,3596.247
77,3594.799
78,3561.195
79,3609.836
80,3614.361
81,3576.069
82,3565.230
83,3620.212
84,3557.034
85,3554.735
86,3519.363
87,3518.635
88,3519.069
89,3561.643
90,3531.465
91,3469.475
92,3461.257
93,3536.184
94,3524.003
95,3474.633
96,3515.906
97,3500.363
98,3471.966
99,3462.171
100,3521.646
101,3513.703
102,3515.341
103,3491.651
104,3431.154
105,3440.454
106,3453.632
107,3480.213
108,3481.781
109,3504.016
110,3471.387
111,3458.143
112,3497.781
113,3525.628
114,3506.321
115,3500.615
116,3440.040
117,3424.695
118,3488.390
119,3471.361
120,3499.995
121,3491.909
122,3479.322
123,3472.439
124,3506.430
125,3503.103
126,3516.670
127,3471.762
128,3476.904
