 ,Value
1,3430.819
2,3453.940
3,3433.634
4,3453.260
5,3462.052
6,3490.999
7,3500.667
8,3558.358
9,3587.458
10,3588.802
11,3611.004
12,3593.915
13,3582.998
14,3593.184
15,3565.379
16,3572.921
17,3552.535
18,3589.317
19,3574.646
20,3580.440
21,3583.309
22,3508.548
23,3537.021
24,3569.776
25,3557.231
26,3579.485
27,3537.435
28,3544.808
29,3592.026
30,3572.814
31,3547.264
32,3503.838
33,3560.179
34,3605.033
35,3550.334
36,3518.664
37,3533.494
38,3579.947
39,3606.965
40,3562.336
41,3616.571
42,3581.092
43,3533.588
44,3583.337
45,3548.918
46,3576.494
47,3548.259
48,3532.585
49,3541.274
50,3597.036
51,3592.060
52,3593.459
53,3620.957
54,3567.705
55,3559.942
56,3556.539
57,3519.374
58,3524.276
59,3597.229
60,3596.564
61,3556.076
62,3557.127
63,3535.116
64,3540.881
65,3560.616
66,3569.300
67,3596.761
68,3575.490
69,3564.280
70,3495.326
71,3546.745
72,3558.464
73,3556.003
74,3574.154
75,3543.724
76,3574.548
77,3560.207
78,3602.732
79,3603.043
80,3557.884
81,3544.866
82,3571.043
83,3535.269
84,3556.569
85,3548.058
86,3574.900
87,3533.341
88,3549.346
89,3524.153
