 ,Value
1,3459.283
2,3479.469
3,3516.294
4,3479.120
5,3436.803
6,3479.521
7,3490.944
8,3500.260
9,3474.476
10,3440.985
11,3462.621
12,3503.442
13,3455.182
14,3440.582
15,3423.635
16,3467.129
17,3490.840
18,3491.168
19,3420.756
20,3430.154
21,3401.159
22,3439.421
23,3455.795
24,3433.398
25,3436.005
26,3455.019
27,3418.090
28,3439.231
29,3447.261
30,3458.360
31,3446.223
32,3448.640
33,3526.510
34,3475.794
35,3518.218
36,3445.660
37,3464.059
38,3487.919
39,3477.129
40,3500.419
41,3473.701
42,3505.311
43,3493.475
44,3492.738
45,3549.692
46,3518.143
47,3574.715
48,3535.477
49,3498.559
50,3411.744
51,3423.997
52,3484.796
53,3503.660
54,3467.018
55,3477.334
56,3491.180
57,3518.424
58,3517.105
59,3574.749
60,3583.146
61,3606.948
62,3607.269
63,3585.740
64,3551.099
65,3612.180
66,3638.757
67,3586.995
68,3694.078
69,3618.293
70,3580.574
71,3612.750
72,3548.509
73,3551.253
74,3577.526
75,3535.285
76,3559.544
77,3536.895
78,3549.664
79,3537.337
80,3530.973
81,3561.390
82,3558.837
83,3519.613
84,3458.950
85,3496.038
86,3533.390
87,3494.803
88,3495.597
89,3509.467
90,3505.615
91,3490.608
92,3496.299
93,3521.007
94,3470.673
95,3486.559
96,3514.409
97,3517.219
98,3473.272
99,3498.852
100,3453.480
101,3442.163
102,3434.435
103,3434.828
104,3508.672
105,3493.900
106,3463.664
107,3514.466
108,3535.256
109,3541.079
110,3526.963
111,3525.868
112,3578.405
113,3558.259
114,3531.194
115,3544.342
116,3473.925
117,3457.575
118,3490.105
119,3524.363
120,3568.016
121,3542.920
122,3519.785
123,3521.058
124,3528.092
125,3553.830
126,3590.249
