 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3646.595,3090,4374,3631.500,1,1,90.050
2,3652.700,3263,4179,3644.500,1,2,88.000
3,3660.099,3231,4192,3646.000,1,3,98.082
4,3609.633,3129,4187,3601.500,1,4,91.088
5,3686.017,3253,4291,3676.000,1,5,88.000
6,3664.734,3204,4291,3650.500,1,6,94.048
7,3681.258,3238,4583,3672.000,1,7,80.006
8,3682.201,3195,4100,3687.000,1,8,36.375
9,3718.538,3279,4294,3705.000,1,9,39.469
10,3687.225,3284,4216,3680.000,1,10,33.480
11,3679.023,3281,4166,3661.000,1,11,25.024
12,3701.743,3211,4355,3692.500,1,12,34.059
13,3664.813,3283,4352,3649.000,1,13,45.294
14,3682.147,3310,4268,3672.000,1,14,35.734
15,3681.034,3262,4328,3663.000,1,15,36.782
16,3682.876,3290,4193,3675.000,1,16,41.526
17,3654.375,3308,4194,3642.500,1,17,37.315
18,3653.065,3318,4360,3646.000,1,18,29.851
19,3623.721,3285,4166,3599.000,1,19,28.601
20,3674.036,3170,4341,3666.500,1,20,54.471
21,3643.682,3296,4107,3633.500,1,21,38.093
22,3648.163,3227,4184,3641.000,1,22,45.377
23,3722.348,3272,4224,3708.000,1,23,45.377
24,3703.422,3281,4325,3695.000,1,24,45.377
25,3712.854,3288,4381,3701.000,1,25,45.377
26,3686.594,3286,4197,3675.000,1,26,45.377
27,3694.890,3287,4316,3694.000,1,27,45.377
28,3681.411,3262,4232,3678.000,1,28,45.377
29,3674.467,3301,4219,3668.000,1,29,45.377
30,3691.125,3177,4395,3697.000,1,30,45.377
31,3686.869,3282,4197,3678.000,1,31,45.377
32,3695.204,3208,4193,3692.000,1,32,45.377
33,3694.404,3285,4233,3695.000,1,33,45.377
34,3660.486,3282,4144,3656.000,1,34,35.036
35,3656.961,3208,4305,3646.500,1,35,35.036
36,3699.139,3270,4239,3686.000,1,36,35.036
37,3677.633,3274,4164,3671.000,1,37,35.036
38,3663.519,3262,4098,3660.000,1,38,35.036
39,3663.261,3260,4357,3642.500,1,39,35.036
40,3659.414,3344,4300,3653.000,1,40,35.036
41,3638.064,3210,4209,3639.000,1,41,35.036
42,3668.956,3230,4140,3665.000,1,42,35.036
43,3654.978,3177,4214,3654.000,1,43,35.036
44,3661.289,3272,4164,3649.500,1,44,35.036
45,3686.375,3251,4131,3676.000,1,45,35.036
46,3685.394,3275,4191,3683.000,1,46,35.036
47,3665.161,3254,4265,3654.000,1,47,35.036
48,3672.158,3256,4131,3656.000,1,48,35.036
49,3664.669,3216,4233,3657.500,1,49,35.036
50,3667.169,3211,4400,3656.500,1,50,35.036
51,3650.022,3188,4114,3651.000,1,51,35.036
52,3626.789,3256,4169,3614.000,1,52,35.036
53,3639.814,3257,4222,3626.500,1,53,35.036
54,3649.508,3246,4064,3645.000,1,54,35.036
55,3650.517,3224,4254,3636.500,1,55,35.036
56,3643.050,3199,4089,3638.000,1,56,35.036
57,3639.936,3272,4039,3631.000,1,57,35.036
58,3631.433,3295,4001,3625.500,1,58,35.036
59,3632.272,3274,4032,3634.500,1,59,35.036
60,3613.511,3239,4055,3604.000,1,60,35.036
61,3643.936,3253,4244,3637.000,1,61,35.036
62,3646.022,3230,4242,3638.000,1,62,35.036
63,3634.756,3279,4051,3620.500,1,63,35.036
64,3629.017,3256,4061,3620.000,1,64,35.036
65,3625.528,3222,4101,3618.500,1,65,35.036
66,3623.014,3280,4130,3610.000,1,66,35.036
67,3604.606,3193,4039,3596.500,1,67,35.036
68,3626.353,3183,4211,3608.000,1,68,35.036
69,3618.461,3298,4194,3614.500,1,69,35.036
70,3619.194,3196,4167,3620.500,1,70,35.036
71,3622.653,3186,4223,3619.000,1,71,35.036
72,3640.864,3256,4026,3635.500,1,72,35.036
73,3603.158,3213,4192,3595.000,1,73,35.036
74,3603.147,3170,4103,3594.500,1,74,35.036
75,3616.869,3265,4052,3606.000,1,75,35.036
76,3618.978,3189,4154,3603.500,1,76,35.036
77,3599.289,3262,4171,3581.500,1,77,35.036
78,3576.161,3198,3987,3567.000,1,78,35.036
79,3620.603,3279,4126,3603.000,1,79,35.036
80,3580.414,3172,4127,3575.500,1,80,35.036
