 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3320.085,3048,3764,3318,2,1,64.680
2,3303.157,3046,3674,3306,2,2,64.680
3,3322.221,3023,3659,3316,2,3,64.680
4,3317.878,3073,3725,3315,2,4,64.680
5,3312.518,3041,3627,3301,2,5,64.680
6,3298.231,3034,3758,3297,2,6,64.680
7,3315.150,3019,3701,3305,2,7,63.337
8,3304.118,3043,3589,3298,2,8,63.337
9,3307.581,3066,3614,3299,2,9,63.337
10,3311.202,3062,3623,3303,2,10,63.337
11,3312.791,3049,3607,3309,2,11,63.337
12,3303.129,3030,3702,3298,2,12,63.337
13,3305.138,3080,3619,3301,2,13,63.337
14,3304.887,3044,3647,3296,2,14,63.337
15,3308.972,3054,3638,3301,2,15,63.337
16,3310.647,3036,3677,3307,2,16,63.337
17,3318.764,3061,3617,3320,2,17,63.337
18,3315.532,3104,3720,3309,2,18,63.337
19,3329.493,3055,3994,3318,2,19,63.337
20,3316.719,3053,3642,3312,2,20,63.337
21,3306.200,3006,3747,3300,2,21,62.670
22,3309.741,3011,3661,3305,2,22,62.670
23,3315.606,3048,3634,3315,2,23,62.670
24,3318.761,3072,3744,3310,2,24,62.670
25,3314.064,3064,3588,3308,2,25,62.670
26,3307.083,2996,3702,3296.500,2,26,62.670
27,3313.352,3080,3603,3313,2,27,62.670
28,3316.211,3030,3681,3313,2,28,62.670
29,3319.297,3009,3741,3317.500,2,29,62.670
30,3298.348,2998,3777,3291,2,30,62.670
31,3310.358,3045,3669,3306,2,31,62.670
32,3305.136,2955,3584,3300,2,32,62.670
33,3308.669,3060,3628,3298,2,33,62.670
34,3320.814,3054,3679,3315.500,2,34,62.670
35,3309.406,3031,3678,3306.500,2,35,62.670
36,3309.053,3042,3699,3305,2,36,62.670
37,3311.158,3052,3643,3303,2,37,62.670
38,3317.964,2997,3662,3313,2,38,62.670
39,3316.617,3024,3643,3317,2,39,62.670
40,3301.741,3075,3571,3297,2,40,62.670
41,3319.664,3057,3764,3315,2,41,62.670
42,3306.319,3055,3594,3304,2,42,62.670
43,3308.689,3045,3677,3305.500,2,43,62.670
44,3305.842,2996,3627,3304,2,44,62.670
45,3312.447,3080,3632,3312.500,2,45,62.670
46,3325.044,2993,3613,3318,2,46,62.670
47,3316.003,3072,3615,3312,2,47,62.670
48,3323.387,3045,3666,3320,2,48,62.670
49,3294.705,3019,3672,3290,2,49,62.670
50,3314.219,3074,3688,3312.500,2,50,62.670
51,3314.731,3069,3659,3307.500,2,51,62.670
52,3307.855,3073,3700,3301,2,52,62.670
53,3317.077,3073,3584,3315.500,2,53,62.670
54,3315.833,3078,3668,3312,2,54,62.670
55,3315.861,3037,3690,3311.500,2,55,62.670
56,3323.472,3023,3645,3321,2,56,62.670
57,3289.583,2989,3635,3279,2,57,62.670
58,3309.381,3069,3605,3301.500,2,58,62.670
59,3304.422,2981,3613,3303,2,59,62.670
60,3313.433,3073,3773,3310,2,60,62.670
61,3304.125,3075,3628,3301.500,2,61,62.670
62,3307.716,3018,3691,3304,2,62,62.670
63,3306.752,3035,3609,3302.500,2,63,62.670
64,3309.873,3045,3669,3305,2,64,60.846
65,3313.189,3050,3646,3310,2,65,60.846
