 ,Mean,Min,Max,Median,Ch,Frame,Length
1,4210.783,3254,5148,4246.000,1,1,107.511
2,4239.956,3276,5511,4260.000,1,2,107.511
3,4278.810,3255,5327,4295.000,1,3,107.511
4,4089.509,3300,5114,4106.000,1,4,107.511
5,4138.976,3298,5157,4150.000,1,5,100.904
6,4199.838,3531,5248,4174.000,1,6,103.122
7,4236.634,3546,5140,4231.500,1,7,102.208
8,4223.062,3492,5279,4204.500,1,8,100.089
9,4191.195,3398,5230,4184.000,1,9,104.276
10,4293.844,3581,5256,4270.000,1,10,103.145
11,4290.764,3368,5409,4282.500,1,11,98.257
12,4313.308,3447,5479,4302.000,1,12,94.944
13,4332.290,3550,5571,4314.000,1,13,94.944
14,4339.987,3511,5379,4330.000,1,14,96.665
15,4364.354,3591,5297,4344.000,1,15,96.665
16,4345.662,3542,5195,4336.500,1,16,99.450
17,4330.696,3585,5325,4306.500,1,17,99.450
18,4339.644,3576,5237,4330.000,1,18,99.450
19,4323.886,3567,5413,4318.000,1,19,100.850
20,4340.421,3460,5242,4324.000,1,20,100.874
21,4300.211,3441,5330,4289.000,1,21,99.508
22,4299.369,3492,5259,4287.000,1,22,99.508
23,4304.427,3462,5522,4294.000,1,23,99.508
24,4340.820,3269,5356,4321.000,1,24,99.508
25,4302.616,3516,5286,4281.000,1,25,101.027
26,4296.416,3445,5464,4278.000,1,26,101.027
27,4310.453,3479,5326,4290.000,1,27,101.027
28,4293.461,3491,5323,4279.000,1,28,101.149
29,4306.074,3554,5381,4284.000,1,29,101.149
30,4307.889,3620,5528,4298.000,1,30,101.944
31,4311.262,3581,5123,4293.000,1,31,101.944
32,4287.491,3496,5249,4278.500,1,32,101.944
33,4262.801,3570,5310,4256.500,1,33,101.944
34,4265.831,3515,5201,4249.000,1,34,102.857
35,4255.174,3459,5351,4244.000,1,35,101.183
36,4223.416,3451,5032,4209.000,1,36,101.183
37,4219.504,3606,5557,4201.000,1,37,101.183
38,4225.171,3557,5191,4217.000,1,38,100.849
39,4226.087,3466,5243,4203.000,1,39,100.849
40,4209.697,3526,5116,4188.000,1,40,100.849
41,4204.561,3295,5266,4191.000,1,41,101.453
42,4191.609,3450,5383,4171.500,1,42,101.453
43,4219.554,3519,5120,4207.000,1,43,101.453
44,4175.207,3583,5039,4172.500,1,44,101.453
45,4164.310,3505,5407,4146.000,1,45,101.453
46,4162.257,3379,5078,4144.000,1,46,101.453
47,4151.341,3566,5610,4135.000,1,47,101.453
48,4146.575,3366,5015,4120.000,1,48,101.661
49,4125.905,3393,4858,4125.500,1,49,101.661
50,4147.196,3492,4912,4141.500,1,50,101.661
51,4145.587,3502,5048,4134.000,1,51,101.661
52,4120.703,3525,5362,4112.500,1,52,101.661
53,4121.902,3501,5126,4125.500,1,53,101.661
54,4092.294,3538,4903,4078.000,1,54,101.661
55,4120.352,3424,5172,4106.000,1,55,101.693
56,4108.509,3557,5044,4094.000,1,56,101.693
57,4104.350,3478,4959,4086.000,1,57,101.490
58,4090.102,3492,5124,4082.000,1,58,101.490
59,4071.401,3461,4980,4060.000,1,59,101.490
60,4070.536,3488,4904,4052.000,1,60,101.490
61,4038.506,3381,4745,4033.000,1,61,101.490
62,4054.791,3449,5029,4041.000,1,62,101.490
63,4048.414,3431,4950,4036.000,1,63,101.490
64,4040.236,3435,5042,4017.000,1,64,101.490
65,4029.363,3369,4917,4013.000,1,65,101.490
66,4012.777,3461,4810,3994.000,1,66,101.490
67,4013.773,3460,4818,4004.000,1,67,101.490
68,4037.975,3254,4943,4029.000,1,68,101.490
69,4007.015,3394,5054,3988.000,1,69,101.490
70,4032.002,3426,4840,4027.000,1,70,102.258
71,4028.653,3439,5070,4018.000,1,71,102.258
72,4010.791,3408,4836,3997.000,1,72,101.612
73,4007.970,3353,4759,3990.000,1,73,101.612
74,4001.199,3432,4856,3990.000,1,74,102.525
75,3987.151,3371,4839,3976.000,1,75,102.525
76,3992.817,3423,4881,3981.000,1,76,101.595
77,3992.954,3365,4890,3982.000,1,77,101.595
78,3986.985,3371,4938,3973.500,1,78,101.595
79,3990.109,3405,4873,3976.500,1,79,101.595
