 ,Value
1,3673.761
2,3627.487
3,3673.797
4,3713.605
5,3749.940
6,3671.927
7,3698.382
8,3687.316
9,3772.454
10,3717.666
11,3667.943
12,3662.905
13,3710.589
14,3748.416
15,3702.031
16,3613.417
17,3710.266
18,3775.069
19,3727.793
20,3686.618
21,3737.004
22,3637.096
23,3697.087
24,3743.842
25,3789.198
26,3710.496
27,3731.567
28,3678.061
29,3684.633
30,3719.594
31,3688.483
32,3729.010
33,3815.843
34,3719.527
35,3769.012
36,3821.327
37,3725.097
38,3808.102
39,3749.633
40,3671.022
41,3705.753
42,3830.807
43,3672.018
44,3780.131
45,3715.579
46,3739.949
47,3746.807
48,3751.240
49,3747.951
50,3791.316
51,3816.554
52,3743.449
53,3838.470
54,3725.662
55,3680.548
56,3660.421
57,3727.842
58,3776.757
59,3747.897
60,3766.986
61,3857.325
62,3839.664
63,3670.529
64,3727.542
65,3826.360
66,3735.628
67,3711.630
68,3699.078
69,3665.155
70,3720.414
71,3630.771
72,3798.306
73,3788.536
74,3727.622
75,3716.761
76,3720.319
77,3723.171
78,3696.364
79,3797.085
80,3713.344
81,3669.145
82,3700.313
83,3734.834
84,3707.188
85,3667.596
86,3668.655
